COUNTY AREA TOTAL DEM REP Other
Hillsborough 151 1522 472 526 524
Hillsborough 153 577 176 206 195
Hillsborough 157 950 269 385 296
Hillsborough 159 3579 951 1514 1114
Hillsborough 160 1617 542 505 570
Hillsborough 161 1854 582 610 662
Hillsborough 163 764 404 169 191
Hillsborough 165 1969 632 418 919
Hillsborough 169 2616 1495 393 728
Hillsborough 175 2633 1253 644 736
Hillsborough 179 1733 717 526 490
Hillsborough 203 3153 1529 683 941
Hillsborough 205 3775 1906 789 1080
Hillsborough 207 1792 1224 142 426
Hillsborough 209 1854 1118 248 488
Hillsborough 213 2313 1463 242 608
Hillsborough 217 2786 1367 699 720
Hillsborough 218 857 428 203 226
Hillsborough 219 2898 1433 685 780
Hillsborough 221 802 355 153 294
Hillsborough 223 2919 1433 506 980
Hillsborough 225 1155 301 428 426
Hillsborough 227 2785 1403 705 677
Hillsborough 231 3003 1534 652 817
Hillsborough 233 2392 1271 432 689
Hillsborough 237 2383 1178 567 638
Hillsborough 239 2511 1166 597 748
Hillsborough 240 3418 1548 793 1077
Hillsborough 241 335 248 34 53
Hillsborough 243 3071 1493 514 1064
Hillsborough 244 49 20 5 24
Hillsborough 245 2111 934 520 657
Hillsborough 247 837 455 103 279
Hillsborough 249 2973 1161 973 839
Hillsborough 250 90 35 25 30
Hillsborough 301 990 480 199 311
Hillsborough 303 577 431 26 120
Hillsborough 304 441 309 46 86
Hillsborough 305 4496 3067 368 1061
Hillsborough 307 2767 1884 239 644
Hillsborough 309 3044 2390 105 549
Hillsborough 317 2456 1576 236 644
Hillsborough 318 1560 920 230 410
Hillsborough 319 2276 1323 322 631
Hillsborough 321 3619 2700 142 777
Hillsborough 325 3582 2814 114 654
Hillsborough 327 3716 2782 199 735
Hillsborough 329 3530 2583 248 699
Hillsborough 333 1453 727 296 430
Hillsborough 335 1443 765 280 398
Hillsborough 338 2060 1332 169 559
Hillsborough 339 1561 971 206 384
Hillsborough 341 3924 2487 433 1004
Hillsborough 342 3032 1744 422 866
Hillsborough 343 1976 978 381 617
Hillsborough 344 3161 2081 222 858
Hillsborough 345 3168 1753 463 952
Hillsborough 346 69 36 9 24
Hillsborough 347 3617 2200 407 1010
Hillsborough 353 1768 803 316 649
Hillsborough 355 618 233 184 201
Hillsborough 356 429 224 45 160
Hillsborough 357 1953 701 706 546
Hillsborough 358 3309 1219 1127 963
Hillsborough 359 3273 1270 889 1114
Hillsborough 360 1790 597 522 671
Hillsborough 361 4127 1412 1553 1162
Hillsborough 362 2513 830 881 802
Hillsborough 363 1056 545 169 342
Hillsborough 364 1885 789 475 621
Hillsborough 365 1071 387 299 385
Hillsborough 366 4013 1494 1166 1353
Hillsborough 368 1222 513 231 478
Hillsborough 369 686 309 143 234
Hillsborough 370 1961 630 689 642
Hillsborough 371 1134 480 245 409
Hillsborough 372 803 302 265 236
Hillsborough 373 366 183 65 118
Hillsborough 401 3358 1150 1207 1001
Hillsborough 403 3107 1372 653 1082
Hillsborough 404 1140 308 492 340
Hillsborough 405 1979 883 391 705
Hillsborough 407 3206 1393 684 1129
Hillsborough 410 2108 900 442 766
Hillsborough 411 2881 1232 656 993
Hillsborough 412 3260 1069 1124 1067
Hillsborough 413 1411 534 404 473
Hillsborough 414 4190 1982 691 1517
Hillsborough 415 3377 1393 935 1049
Hillsborough 421 2751 1110 711 930
Hillsborough 422 3046 1361 676 1009
Hillsborough 423 2705 1252 578 875
Hillsborough 429 3211 1334 764 1113
Hillsborough 430 1290 509 297 484
Hillsborough 431 3540 1208 1213 1119
Hillsborough 433 1137 341 516 280
Hillsborough 434 3924 1427 1130 1367
Hillsborough 451 3492 1465 887 1140
Hillsborough 454 2522 1240 537 745
Hillsborough 455 2120 930 459 731
Hillsborough 457 2915 1194 703 1018
Hillsborough 459 3941 1773 855 1313
Hillsborough 461 1126 535 266 325
Hillsborough 462 313 121 122 70
Hillsborough 463 2042 981 323 738
Hillsborough 500 4822 1303 2094 1425
Hillsborough 501 1681 588 559 534
Hillsborough 502 1479 596 374 509
Hillsborough 503 3735 1530 982 1223
Hillsborough 504 3483 1519 785 1179
Hillsborough 505 4498 1804 1184 1510
Hillsborough 506 1372 313 608 451
Hillsborough 507 2584 895 791 898
Hillsborough 508 3047 832 1299 916
Hillsborough 509 1828 611 689 528
Hillsborough 510 2367 789 1011 567
Hillsborough 511 2958 1244 793 921
Hillsborough 512 1271 406 419 446
Hillsborough 513 912 292 438 182
Hillsborough 514 1707 568 747 392
Hillsborough 516 2346 814 934 598
Hillsborough 517 1958 626 759 573
Hillsborough 518 742 172 420 150
Hillsborough 519 2319 837 807 675
Hillsborough 520 1322 513 416 393
Hillsborough 521 2761 965 970 826
Hillsborough 522 1304 412 528 364
Hillsborough 523 3438 1206 1160 1072
Hillsborough 524 1697 671 527 499
Hillsborough 525 3834 1262 1502 1070
Hillsborough 526 1650 463 734 453
Hillsborough 527 5225 1319 2299 1607
Hillsborough 528 2749 627 1455 667
Hillsborough 529 3133 842 1470 821
Hillsborough 530 1535 346 699 490
Hillsborough 531 3643 956 1739 948
Hillsborough 532 591 131 316 144
Hillsborough 533 3533 1183 1346 1004
Hillsborough 534 2550 1056 705 789
Hillsborough 535 2090 830 594 666
Hillsborough 536 1035 243 485 307
Hillsborough 537 714 216 321 177
Hillsborough 538 2750 722 1247 781
Hillsborough 539 1412 384 573 455
Hillsborough 540 978 247 436 295
Hillsborough 541 312 48 170 94
Hillsborough 542 463 107 222 134
Hillsborough 550 969 280 473 216
Hillsborough 551 1961 601 973 387
Hillsborough 552 1811 682 681 448
Hillsborough 554 1267 450 504 313
Hillsborough 555 1071 458 372 241
Hillsborough 557 2199 894 631 674
Hillsborough 559 2145 1214 223 708
Hillsborough 560 346 155 140 51
Hillsborough 561 308 122 154 32
Hillsborough 562 4309 2207 607 1495
Hillsborough 563 3424 1809 342 1273
Hillsborough 565 420 205 66 149
Hillsborough 566 2761 1728 191 842
Hillsborough 567 1421 863 136 422
Hillsborough 569 2643 1033 910 700
Hillsborough 571 1935 801 573 561
Hillsborough 573 453 201 97 155
Hillsborough 574 2625 998 954 673
Hillsborough 575 2271 794 941 536
Hillsborough 577 4004 1490 1316 1198
Hillsborough 578 1765 569 734 462
Hillsborough 579 2393 715 1189 489
Hillsborough 581 2501 1093 621 787
Hillsborough 583 1853 830 433 590
Hillsborough 584 1500 749 297 454
Hillsborough 585 2668 869 1110 689
Hillsborough 587 2613 836 1144 633
Hillsborough 589 1765 487 786 492
Hillsborough 591 3606 989 1804 813
Hillsborough 595 2929 811 1363 755
Hillsborough 601 2967 1687 462 818
Hillsborough 605 547 251 142 154
Hillsborough 613 1390 978 112 300
Hillsborough 617 2770 1915 249 606
Hillsborough 622 1213 686 188 339
Hillsborough 623 2095 1250 242 603
Hillsborough 625 1142 486 307 349
Hillsborough 626 1128 556 217 355
Hillsborough 629 2544 1071 659 814
Hillsborough 631 1457 469 562 426
Hillsborough 633 2039 549 967 523
Hillsborough 635 2140 967 576 597
Hillsborough 636 452 174 149 129
Hillsborough 637 61 41 5 15
Hillsborough 639 990 265 459 266
Hillsborough 641 1522 817 204 501
Hillsborough 643 619 337 70 212
Hillsborough 650 1105 614 143 348
Hillsborough 651 1551 653 521 377
Hillsborough 652 1597 758 375 464
Hillsborough 653 1825 736 659 430
Hillsborough 654 1039 589 164 286
Hillsborough 655 2019 813 698 508
Hillsborough 657 1464 628 455 381
Hillsborough 658 1209 605 178 426
Hillsborough 659 2028 927 651 450
Hillsborough 661 1554 755 396 403
Hillsborough 662 665 282 212 171
Hillsborough 671 6199 2278 1791 2130
Hillsborough 673 3769 1518 965 1286
Hillsborough 700 719 155 325 239
Hillsborough 701 4929 1112 2235 1582
Hillsborough 702 585 134 275 176
Hillsborough 703 1639 339 926 374
Hillsborough 704 618 129 315 174
Hillsborough 705 832 204 446 182
Hillsborough 706 1498 340 704 454
Hillsborough 707 1562 428 728 406
Hillsborough 708 3850 878 1822 1150
Hillsborough 709 2416 646 1043 727
Hillsborough 710 1188 262 533 393
Hillsborough 711 1210 276 646 288
Hillsborough 712 1560 364 698 498
Hillsborough 713 2074 908 621 545
Hillsborough 721 3058 888 1244 926
Hillsborough 750 3244 831 1608 805
Hillsborough 751 3073 717 1535 821
Hillsborough 753 3438 1933 659 846
Hillsborough 754 1987 628 831 528
Hillsborough 755 1256 402 460 394
Hillsborough 757 3757 1465 1026 1266
Hillsborough 759 3429 1033 1349 1047
Hillsborough 761 3431 787 1791 853
Hillsborough 763 884 276 333 275
Hillsborough 764 2324 658 1047 619
Hillsborough 765 1849 398 948 503
Hillsborough 767 2477 807 999 671
Hillsborough 769 2052 472 1109 471
Hillsborough 801 2218 801 796 621
Hillsborough 802 2037 677 759 601
Hillsborough 803 1004 282 396 326
Hillsborough 804 4292 1270 1782 1240
Hillsborough 805 1708 401 895 412
Hillsborough 806 2386 532 1204 650
Hillsborough 807 810 189 365 256
Hillsborough 808 1931 580 812 539
Hillsborough 809 654 178 285 191
Hillsborough 810 2297 701 1006 590
Hillsborough 811 2899 903 1274 722
Hillsborough 813 4814 1352 2222 1240
Hillsborough 814 2493 464 1436 593
Hillsborough 815 1155 268 584 303
Hillsborough 816 2018 481 987 550
Hillsborough 817 3994 1094 1788 1112
Hillsborough 818 3300 1077 1218 1005
Hillsborough 819 1245 398 556 291
Hillsborough 820 3149 983 1192 974
Hillsborough 821 4172 1521 1399 1252
Hillsborough 825 2776 905 1069 802
Hillsborough 827 2424 777 1011 636
Hillsborough 828 7463 3168 1855 2440
Hillsborough 829 3282 1242 1045 995
Hillsborough 830 2263 902 637 724
Hillsborough 832 3078 1169 928 981
Hillsborough 833 1861 843 482 536
Hillsborough 834 2344 1068 557 719
Hillsborough 851 3408 1297 1124 987
Hillsborough 852 4334 1795 991 1548
Hillsborough 853 1493 697 238 558
Hillsborough 854 75 19 29 27
Hillsborough 855 2451 1004 722 725
Hillsborough 856 3547 1201 1358 988
Hillsborough 857 2177 999 464 714
Hillsborough 858 1732 666 506 560
Hillsborough 860 1521 565 517 439
Hillsborough 862 255 65 107 83
Hillsborough 863 949 343 351 255
Hillsborough 867 5060 1659 1811 1590
Hillsborough 868 1698 595 570 533
Hillsborough 869 1731 589 658 484
Hillsborough 871 3097 1109 1201 787
Hillsborough 875 4305 1490 1530 1285
Hillsborough 876 2364 816 850 698
Hillsborough 877 504 165 168 171
Hillsborough 879 3489 1344 1124 1021
Hillsborough 883 3154 1448 665 1041
Hillsborough 885 3539 1490 932 1117
Hillsborough 887 2848 1119 822 907
Hillsborough 889 1558 598 488 472
Hillsborough 891 2262 595 1127 540
Hillsborough 892 1739 415 859 465
Hillsborough 901 2092 829 490 773
Hillsborough 902 1487 692 329 466
Hillsborough 904 2876 916 1234 726
Hillsborough 905 707 184 267 256
Hillsborough 906 545 159 285 101
Hillsborough 907 1194 271 616 307
Hillsborough 908 3763 1143 1636 984
Hillsborough 909 3732 894 1888 950
Hillsborough 911 1236 329 521 386
Hillsborough 912 229 91 80 58
Hillsborough 913 6389 2244 2037 2108
Hillsborough 914 1214 511 346 357
Hillsborough 915 1199 500 303 396
Hillsborough 916 2052 959 436 657
Hillsborough 917 378 71 185 122
Hillsborough 918 742 132 428 182
Hillsborough 919 1287 312 607 368
Hillsborough 920 176 67 50 59
Hillsborough 921 2105 653 942 510
Hillsborough 922 133 25 71 37
Hillsborough 923 1148 411 369 368
Hillsborough 924 767 301 224 242
Hillsborough 925 1059 297 503 259
Hillsborough 927 626 155 344 127
Hillsborough 928 731 215 304 212
Hillsborough 929 5225 1724 2092 1409
Hillsborough 930 2087 756 666 665
Hillsborough 931 994 315 411 268
Hillsborough 932 4663 2036 1058 1569
Hillsborough 933 328 84 162 82
Hillsborough 934 1989 563 830 596
Hillsborough 935 2298 645 928 725
Hillsborough 936 1746 351 971 424
Hillsborough 937 2726 527 1508 691
Hillsborough 938 282 89 77 116
Hillsborough 939 3646 1019 1593 1034
Hillsborough 940 139 34 48 57
Hillsborough 941 1696 316 904 476
Hillsborough 942 4871 2219 989 1663
Hillsborough 943 1518 524 416 578
Hillsborough 944 3596 1502 990 1104
Hillsborough 945 874 301 248 325
Hillsborough 946 7545 3096 1952 2497
Hillsborough 947 5452 2213 1544 1695
Hillsborough 948 1278 433 398 447
Hillsborough 949 5703 2141 1805 1757
Hillsborough 950 2591 869 788 934
Hillsborough 951 1990 531 893 566
Hillsborough 952 2538 744 1085 709
Hillsborough 953 4001 1302 1554 1145
Hillsborough 954 794 355 148 291
Hillsborough 955 4699 1711 1465 1523
Hillsborough 956 3056 1046 986 1024
Hillsborough 957 2297 896 694 707
Hillsborough 958 2101 910 514 677
Hillsborough 959 3561 1544 789 1228
Hillsborough 960 963 252 415 296
Hillsborough 961 1675 920 254 501
Hillsborough 962 1550 572 443 535
Hillsborough 963 58 23 15 20
Hillsborough 964 495 295 45 155
Hillsborough 965 2288 1592 199 497
Hillsborough 966 808 285 218 305
Hillsborough 967 1837 1112 212 513
Hillsborough 968 2899 1420 447 1032
Hillsborough 969 432 191 103 138
Hillsborough 970 355 127 118 110
Hillsborough 971 2041 1070 282 689
Hillsborough 972 2079 842 519 718
Hillsborough 973 1176 722 176 278
Hillsborough 974 724 318 135 271
Hillsborough 979 2379 1008 600 771
Hillsborough 980 1636 603 457 576
Hillsborough 981 2147 838 625 684
Hillsborough 982 651 197 215 239
Hillsborough 983 1634 554 608 472
Hillsborough 999 2071 578 867 626
Holmes 1 1152 360 645 147
Holmes 2 1091 343 648 100
Holmes 3 921 321 506 94
Holmes 4 1503 436 908 159
Holmes 5 546 163 314 69
Holmes 6 2333 613 1461 259
Holmes 7 1908 588 1083 237
Holmes 8 1297 402 720 175
"Indian River" 1 54 8 41 5
"Indian River" 10 6469 1819 2674 1976
"Indian River" 11 1537 450 682 405
"Indian River" 12 1314 290 728 296
"Indian River" 13 6330 1472 3308 1550
"Indian River" 14 2487 500 1402 585
"Indian River" 15 488 38 345 105
"Indian River" 16 3919 599 2550 770
"Indian River" 17 4586 935 2573 1078
"Indian River" 18 3366 528 2128 710
"Indian River" 19 2142 586 1030 526
"Indian River" 2 1526 702 263 561
"Indian River" 20 641 199 305 137
"Indian River" 21 3205 2147 440 618
"Indian River" 22 3800 962 1966 872
"Indian River" 23 2714 873 1097 744
"Indian River" 24 931 343 288 300
"Indian River" 25 1716 391 896 429
"Indian River" 26 2364 853 797 714
"Indian River" 27 4589 1278 2085 1226
"Indian River" 28 13353 4218 5479 3656
"Indian River" 29 224 49 101 74
"Indian River" 3 1213 279 616 318
"Indian River" 30 3746 1024 1712 1010
"Indian River" 31 3551 810 1960 781
"Indian River" 32 6253 1400 3255 1598
"Indian River" 33 2888 606 1591 691
"Indian River" 34 3571 984 1515 1072
"Indian River" 35 3143 822 1466 855
"Indian River" 36 1950 430 1011 509
"Indian River" 4 33 5 22 6
"Indian River" 5 4850 1387 1938 1525
"Indian River" 6 1581 441 698 442
"Indian River" 7 2098 508 981 609
"Indian River" 8 4562 1276 1900 1386
"Indian River" 9 6232 1731 2745 1756
Jackson 1 1725 1016 516 193
Jackson 10 1825 1126 528 171
Jackson 11 2238 1223 797 218
Jackson 12 2004 1018 742 244
Jackson 13 958 592 241 125
Jackson 14 2670 1087 1276 307
Jackson 2 1210 894 209 107
Jackson 3 3434 1624 1451 359
Jackson 4 3303 1280 1588 435
Jackson 5 661 310 281 70
Jackson 6 2709 1715 698 296
Jackson 7 2808 1256 1255 297
Jackson 8 951 432 428 91
Jackson 9 1500 790 559 151
Jefferson 1 631 307 236 88
Jefferson 2 348 177 140 31
Jefferson 3 294 180 78 36
Jefferson 4 830 398 338 94
Jefferson 5 1030 731 198 101
Jefferson 6 697 437 176 84
Jefferson 7 867 544 248 75
Jefferson 8 966 517 338 111
Jefferson 9 764 373 310 81
Jefferson 10 770 395 264 111
Jefferson 11 869 437 304 128
Jefferson 12 736 418 237 81
Jefferson 13 171 64 82 25
Jefferson 14 170 127 29 14
Jefferson 15 504 185 253 66
Jefferson 16 144 103 27 14
Lafayette 1 903 449 383 71
Lafayette 2 692 355 281 56
Lafayette 3 1002 492 450 60
Lafayette 4 1109 518 503 88
Lafayette 5 650 420 192 38
Lake 1 1237 331 560 346
Lake 2 1210 304 602 304
Lake 3 1516 359 709 448
Lake 4 2346 534 1137 675
Lake 5 2102 541 971 590
Lake 6 4248 1583 1697 968
Lake 8 3439 894 1763 782
Lake 9 1060 233 587 240
Lake 10 1271 307 749 215
Lake 100 4215 965 2212 1038
Lake 101 1323 367 633 323
Lake 102 1237 430 579 228
Lake 103 1633 496 758 379
Lake 104 1006 280 480 246
Lake 105 1644 441 817 386
Lake 106 1400 419 621 360
Lake 107 651 172 339 140
Lake 11 2536 809 1040 687
Lake 12 2705 824 1203 678
Lake 13 1374 352 780 242
Lake 14 3484 1334 1141 1009
Lake 15 2999 1302 884 813
Lake 16 2579 548 1332 699
Lake 17 1822 417 942 463
Lake 18 1743 334 1048 361
Lake 19 1863 511 920 432
Lake 20 2899 576 1634 689
Lake 21 2073 416 1198 459
Lake 22 8718 2871 3233 2614
Lake 23 5646 1985 2048 1613
Lake 24 1323 291 735 297
Lake 25 3870 1084 1906 880
Lake 26 2666 1160 916 590
Lake 27 1058 712 129 217
Lake 28 884 437 244 203
Lake 29 1265 430 534 301
Lake 30 2553 595 1399 559
Lake 31 1836 550 863 423
Lake 32 4113 1027 2159 927
Lake 33 1367 383 693 291
Lake 34 726 175 352 199
Lake 35 2807 910 1156 741
Lake 36 1056 289 526 241
Lake 37 1447 393 725 329
Lake 38 3075 744 1539 792
Lake 39 2302 668 1119 515
Lake 40 1076 328 483 265
Lake 41 864 182 471 211
Lake 42 3598 1240 1495 863
Lake 43 3803 1485 1539 779
Lake 44 1802 681 670 451
Lake 45 2287 787 960 540
Lake 46 1241 394 539 308
Lake 47 3623 1000 1566 1057
Lake 48 3183 1092 1252 839
Lake 49 2706 725 1280 701
Lake 50 1088 490 331 267
Lake 51 519 166 231 122
Lake 52 5492 1843 2049 1600
Lake 54 1255 317 510 428
Lake 56 762 267 292 203
Lake 57 823 591 63 169
Lake 58 3423 1102 1494 827
Lake 59 2800 789 1350 661
Lake 60 782 217 386 179
Lake 61 2987 800 1555 632
Lake 62 4987 1229 2752 1006
Lake 63 1055 333 471 251
Lake 65 2770 844 1269 657
Lake 67 3427 912 1728 787
Lake 68 2178 874 714 590
Lake 69 716 196 371 149
Lake 70 844 220 460 164
Lake 71 1208 217 680 311
Lake 72 1386 429 593 364
Lake 73 1508 383 819 306
Lake 74 1424 379 734 311
Lake 75 1715 478 911 326
Lake 76 388 99 218 71
Lake 77 366 87 216 63
Lake 78 3157 812 1586 759
Lake 79 6279 2077 2275 1927
Lake 80 2848 893 1219 736
Lake 81 2830 916 1102 812
Lake 82 5131 2089 1280 1762
Lake 83 2459 675 1249 535
Lake 84 6669 2664 1617 2388
Lake 85 1312 384 597 331
Lake 86 1245 285 729 231
Lake 87 1712 530 724 458
Lake 88 3789 970 1754 1065
Lake 89 5734 2080 2100 1554
Lake 90 1269 399 523 347
Lake 91 1470 346 792 332
Lake 92 2069 466 1149 454
Lake 93 3623 931 1780 912
Lake 94 2582 538 1438 606
Lake 95 2269 674 882 713
Lake 96 1300 347 658 295
Lake 97 4225 1691 1237 1297
Lake 98 440 109 262 69
Lake 99 1253 319 652 282
Lee 1 2357 412 1477 468
Lee 10 3183 823 1361 999
Lee 100 3022 743 1404 875
Lee 101 3367 632 1822 913
Lee 102 4127 815 2210 1102
Lee 103 4734 1305 1834 1595
Lee 104 4050 1067 1655 1328
Lee 105 4327 1166 1732 1429
Lee 106 3750 982 1591 1177
Lee 107 5276 1159 2521 1596
Lee 108 4595 1371 1701 1523
Lee 109 4138 1247 1518 1373
Lee 11 3382 903 1571 908
Lee 110 3534 1132 1147 1255
Lee 111 2827 800 1044 983
Lee 112 4972 1213 2070 1689
Lee 113 3916 1122 1391 1403
Lee 114 3951 1178 1443 1330
Lee 115 5248 1411 2018 1819
Lee 116 4332 1155 1686 1491
Lee 117 2123 514 1034 575
Lee 118 3759 879 1884 996
Lee 119 2827 431 1725 671
Lee 12 2915 658 1407 850
Lee 120 3974 1063 1444 1467
Lee 121 3733 850 1775 1108
Lee 122 3708 871 1707 1130
Lee 123 3426 643 1830 953
Lee 124 3986 865 2016 1105
Lee 125 3592 506 2274 812
Lee 126 1831 443 910 478
Lee 127 1108 250 537 321
Lee 13 4153 1091 1608 1454
Lee 14 1389 354 619 416
Lee 15 2931 674 1456 801
Lee 16 1636 464 752 420
Lee 17 314 67 172 75
Lee 18 1039 141 720 178
Lee 19 536 113 277 146
Lee 2 3926 1049 1677 1200
Lee 20 3783 1114 1469 1200
Lee 21 2393 555 1197 641
Lee 22 2975 665 1440 870
Lee 23 2555 600 1255 700
Lee 24 2756 524 1445 787
Lee 25 4221 884 2071 1266
Lee 26 3371 1072 1293 1006
Lee 27 2500 372 1493 635
Lee 28 4121 1052 1745 1324
Lee 29 4363 1145 1776 1442
Lee 3 3964 1687 958 1319
Lee 30 2307 647 997 663
Lee 31 3143 919 1298 926
Lee 32 5205 2721 952 1532
Lee 33 2639 707 1195 737
Lee 34 3895 1051 1502 1342
Lee 35 3519 777 1715 1027
Lee 36 9365 1939 4580 2846
Lee 37 2602 710 1119 773
Lee 38 4158 1203 1584 1371
Lee 39 3510 847 1727 936
Lee 4 4951 2011 1335 1605
Lee 40 2906 541 1661 704
Lee 41 2624 643 1194 787
Lee 42 4357 1848 965 1544
Lee 43 3048 401 2024 623
Lee 44 4279 924 2136 1219
Lee 45 2796 659 1379 758
Lee 46 4480 1518 1730 1232
Lee 47 4654 1575 1591 1488
Lee 48 3989 1294 1660 1035
Lee 49 2917 620 1418 879
Lee 5 4194 865 2306 1023
Lee 50 4456 1649 1273 1534
Lee 51 5228 2212 1101 1915
Lee 52 3906 1534 1073 1299
Lee 53 4454 1662 1225 1567
Lee 54 1445 235 889 321
Lee 55 4900 1169 2119 1612
Lee 56 3950 1162 1339 1449
Lee 57 3841 648 2176 1017
Lee 58 3519 1427 1020 1072
Lee 59 3667 1190 1244 1233
Lee 6 2236 821 651 764
Lee 60 3050 603 1565 882
Lee 61 3987 1103 1520 1364
Lee 62 3981 1094 1504 1383
Lee 63 3311 896 1410 1005
Lee 64 4301 964 2217 1120
Lee 65 3810 976 1861 973
Lee 66 2317 540 1005 772
Lee 67 3655 631 2072 952
Lee 68 3953 1096 1573 1284
Lee 69 4581 822 2356 1403
Lee 7 3997 2471 455 1071
Lee 70 3805 934 1769 1102
Lee 71 2913 790 1288 835
Lee 72 3255 714 1658 883
Lee 73 3760 1091 1564 1105
Lee 74 3550 816 1772 962
Lee 75 4725 1109 2344 1272
Lee 76 2497 616 1154 727
Lee 77 3995 1358 1458 1179
Lee 78 4864 1801 1500 1563
Lee 79 3824 1072 1753 999
Lee 8 3907 2171 744 992
Lee 80 2364 464 1222 678
Lee 81 2305 439 1260 606
Lee 82 1386 352 617 417
Lee 83 2640 529 1633 478
Lee 84 3503 869 1681 953
Lee 85 2864 683 1420 761
Lee 86 4326 935 2244 1147
Lee 87 2801 714 1337 750
Lee 88 2745 545 1550 650
Lee 89 3159 1054 1059 1046
Lee 9 3594 1284 1058 1252
Lee 90 3258 812 1703 743
Lee 91 3370 881 1602 887
Lee 92 4127 1225 1595 1307
Lee 93 3631 788 1737 1106
Lee 94 3492 752 1767 973
Lee 95 4039 1160 1670 1209
Lee 96 3624 929 1537 1158
Lee 97 3906 966 1694 1246
Lee 98 3329 806 1545 978
Lee 99 3636 979 1524 1133
Leon 1203 2765 1752 425 588
Leon 1205 909 608 129 172
Leon 1230 649 305 164 180
Leon 1251 80 69 4 7
Leon 1255 911 579 164 168
Leon 1257 696 285 261 150
Leon 1258 2 2 0 0
Leon 1259 97 47 41 9
Leon 1301 889 657 59 173
Leon 1302 1550 573 539 438
Leon 1303 798 399 166 233
Leon 1309 3125 2312 43 770
Leon 1311 604 457 12 135
Leon 1313 3247 2455 166 626
Leon 1314 240 62 109 69
Leon 1315 301 236 21 44
Leon 1317 1332 1180 43 109
Leon 1319 1598 1320 41 237
Leon 1321 4427 3474 214 739
Leon 1327 852 701 25 126
Leon 1351 168 111 30 27
Leon 1353 252 191 29 32
Leon 1355 1858 1442 119 297
Leon 1359 169 122 21 26
Leon 1361 1132 834 126 172
Leon 1362 79 49 10 20
Leon 1501 983 712 101 170
Leon 1502 824 480 169 175
Leon 1503 2514 1638 294 582
Leon 1505 2450 1613 264 573
Leon 1507 4476 1648 1317 1511
Leon 2251 561 313 146 102
Leon 2252 1538 775 443 320
Leon 2253 668 347 217 104
Leon 2303 381 325 13 43
Leon 2305 7448 4390 1079 1979
Leon 2307 9 4 4 1
Leon 2355 158 81 47 30
Leon 2358 425 257 94 74
Leon 2359 636 359 123 154
Leon 2363 677 371 170 136
Leon 2365 3773 1585 1395 793
Leon 2366 379 184 129 66
Leon 2380 234 154 34 46
Leon 2401 707 387 136 184
Leon 2451 1046 507 292 247
Leon 2502 1450 642 357 451
Leon 2503 1547 648 342 557
Leon 2504 919 489 147 283
Leon 2506 2854 1190 691 973
Leon 2507 4435 2515 579 1341
Leon 2509 1844 990 358 496
Leon 2511 4616 2696 682 1238
Leon 2513 1684 1012 305 367
Leon 3101 1727 867 604 256
Leon 3103 1673 819 589 265
Leon 3104 710 381 186 143
Leon 3107 1234 699 308 227
Leon 3109 906 490 238 178
Leon 3110 1784 934 487 363
Leon 3401 1506 786 455 265
Leon 3403 1061 527 379 155
Leon 3405 728 332 298 98
Leon 3409 948 587 143 218
Leon 3411 2985 1775 625 585
Leon 3412 504 294 101 109
Leon 3413 5 3 1 1
Leon 3414 53 11 34 8
Leon 3451 75 30 33 12
Leon 3453 1606 824 542 240
Leon 3455 1822 861 681 280
Leon 3457 845 420 246 179
Leon 3459 1535 738 512 285
Leon 3461 1937 904 667 366
Leon 3467 2697 1360 824 513
Leon 3468 68 46 10 12
Leon 3469 2450 1378 639 433
Leon 3473 1838 952 612 274
Leon 3475 263 162 66 35
Leon 3477 654 349 199 106
Leon 3501 2257 1324 453 480
Leon 3502 1114 741 118 255
Leon 3507 2299 1385 411 503
Leon 3509 2720 1475 678 567
Leon 3513 2877 1731 525 621
Leon 3551 51 24 13 14
Leon 4101 1589 751 501 337
Leon 4103 2920 1300 1092 528
Leon 4105 159 117 17 25
Leon 4106 17 16 0 1
Leon 4107 117 58 35 24
Leon 4109 64 30 25 9
Leon 4119 4599 1975 1840 784
Leon 4125 4625 1783 2056 786
Leon 4152 80 36 37 7
Leon 4153 1588 699 662 227
Leon 4154 118 101 7 10
Leon 4155 521 308 187 26
Leon 4157 781 384 287 110
Leon 4159 668 422 176 70
Leon 4161 2569 1020 1159 390
Leon 4162 48 22 17 9
Leon 4163 1981 773 822 386
Leon 4167 2952 1136 1350 466
Leon 4168 105 65 29 11
Leon 4173 924 429 360 135
Leon 4184 695 337 243 115
Leon 4401 722 265 330 127
Leon 4403 1399 428 683 288
Leon 4405 1928 629 962 337
Leon 4408 1807 592 846 369
Leon 4451 894 401 399 94
Leon 4453 1454 462 782 210
Leon 4455 2922 991 1378 553
Leon 4456 227 86 105 36
Leon 4457 112 48 50 14
Leon 4458 1269 495 564 210
Leon 4459 4065 1368 1974 723
Leon 4461 2340 670 1226 444
Leon 5101 439 204 139 96
Leon 5103 1207 668 244 295
Leon 5105 2816 1557 733 526
Leon 5107 469 246 136 87
Leon 5110 1534 818 391 325
Leon 5115 1885 1050 467 368
Leon 5153 1797 806 710 281
Leon 5154 652 276 263 113
Leon 5165 178 122 30 26
Leon 5201 1500 929 257 314
Leon 5203 1543 1084 196 263
Leon 5204 3 1 1 1
Leon 5205 382 205 96 81
Leon 5207 3742 2252 718 772
