COUNTY AREA TOTAL DEM REP IND1 IND2
COUNTY AREA TOTAL Hegar Cornyn McKennon Collins
Dallas 1134011 0 370 121 10 4
Dallas 1134012 0 33 28 0 2
Dallas 1134013 0 119 143 1 0
Dallas 1134014 0 650 924 18 5
Dallas 1134015 0 840 274 19 14
Dallas 1134016 0 880 242 22 10
Dallas 1134017 0 243 129 6 3
Dallas 1134018 0 505 324 15 8
Dallas 1134019 0 1425 316 21 13
Dallas 1134020 0 484 171 15 15
Dallas 1134021 0 2384 561 59 25
Dallas 1134022 0 1482 390 40 23
Dallas 1134023 0 1 1 0 0
Dallas 1134024 0 974 172 28 14
Dallas 1134025 0 192 17 3 2
Dallas 1134026 0 75 10 1 1
Dallas 1134027 0 137 33 4 2
Dallas 1134028 0 482 47 9 8
Dallas 1134029 0 4 2 0 0
Dallas 1134030 0 13 2 0 0
Dallas 1134031 0 1064 108 20 17
Dallas 1134032 0 1994 635 49 11
Dallas 1134033 0 1010 428 45 11
Dallas 1134035 0 659 112 11 7
Dallas 1134036 0 425 56 7 9
Dallas 1134037 0 93 21 4 0
Dallas 1134038 0 1015 112 12 16
Dallas 1134039 0 275 28 3 3
Dallas 1134040 0 358 27 7 7
Dallas 1134041 0 362 40 7 4
Dallas 1134043 0 605 79 11 10
Dallas 1134044 0 508 55 10 8
Dallas 1134046 0 580 63 10 12
Dallas 1134047 0 400 31 10 6
Dallas 1134048 0 1 6 1 0
Dallas 1134049 0 0 0 0 0
Dallas 1134050 0 2220 707 42 30
Dallas 1134051 0 1 0 0 0
Dallas 1134052 0 2282 755 74 27
Dallas 1134053 0 207 63 9 2
Dallas 1134054 0 237 60 2 4
Dallas 1134055 0 1116 351 23 20
Dallas 1134056 0 1306 220 16 24
Dallas 1134057 0 734 203 18 16
Dallas 1134058 0 427 137 6 4
Dallas 1134059 0 183 42 3 4
Dallas 1134060 0 996 252 25 15
Dallas 1134061 0 988 274 30 20
Dallas 1134062 0 773 227 19 15
Dallas 1134063 0 1432 347 38 21
Dallas 1134065 0 398 127 13 16
Dallas 1134066 0 432 147 9 13
Dallas 1134067 0 847 253 24 18
Dallas 1134068 0 860 228 20 20
Dallas 1134069 0 1403 333 34 23
Dallas 1134070 0 673 153 24 14
Dallas 1134071 0 152 37 3 2
Dallas 1134072 0 137 26 1 2
Dallas 1134073 0 777 250 26 9
Dallas 1134074 0 1453 405 41 13
Dallas 1134075 0 510 109 13 14
Dallas 1134076 0 1264 349 37 17
Dallas 1134077 0 600 125 10 10
Dallas 1134078 0 1023 253 36 18
Dallas 1134079 0 2338 890 46 19
Dallas 1134080 0 340 238 6 1
Dallas 1134081 0 1357 280 31 25
Dallas 1134082 0 926 217 19 9
Dallas 1134083 0 705 193 20 9
Dallas 1134084 0 271 46 4 9
Dallas 1134085 0 385 97 13 7
Dallas 1134086 0 1307 321 30 14
Dallas 1134087a 0 353 85 10 13
Dallas 1134087b 0 0 0 0 0
Dallas 1134088 0 167 33 5 7
Dallas 1134090 0 36 17 1 0
Dallas 1134091a 0 0 0 0 0
Dallas 1134091b 0 0 0 0 0
Dallas 1134091c 0 0 0 0 0
Dallas 1134092 0 84 34 1 1
Dallas 1134093 0 51 2 1 2
Dallas 1134094 0 219 101 9 4
Dallas 1134095 0 20 12 0 0
Dallas 1134096 0 1 9 0 0
Dallas 1134097a 0 438 185 12 7
Dallas 1134097b 0 0 0 0 0
Dallas 1134098 0 24 14 0 0
Dallas 1134099 0 470 544 10 3
Dallas 1134100 0 15 2 0 0
Dallas 1134101 0 53 5 1 0
Dallas 1134102 0 105 110 0 0
Dallas 1134103 0 72 26 0 0
Dallas 1134104 0 19 6 0 0
Dallas 1134105 0 0 0 0 0
Dallas 1134106 0 59 47 1 0
Dallas 1134107 0 64 9 0 1
Dallas 1134108 0 26 1 0 2
Dallas 1134109 0 31 3 0 1
Dallas 1134110 0 459 32 8 10
Dallas 1134111 0 131 54 2 2
Dallas 1134112 0 22 63 3 0
Dallas 1134113 0 841 285 25 16
Dallas 1134114 0 712 181 24 8
Dallas 1134115 0 192 76 3 0
Dallas 1134116 0 0 0 0 0
Dallas 1134117 0 16 11 2 0
Dallas 1134118 0 0 0 0 0
Dallas 1134119 0 2 2 0 0
Dallas 1134120 0 238 46 9 7
Dallas 1134121 0 0 0 0 0
Dallas 1134122 0 0 0 0 0
Dallas 1134123 0 0 0 0 0
Dallas 1134124 0 0 0 0 0
Dallas 1134125 0 0 0 0 0
Dallas 1134300 0 546 232 15 17
Dallas 1134500 0 1073 651 25 18
Dallas 1134501 0 904 626 41 8
Dallas 1134502 0 1585 868 43 22
Dallas 1134503 0 2109 910 52 33
Dallas 1134504 0 547 360 18 6
Dallas 1134505 0 781 549 22 13
Dallas 1134506 0 461 372 12 14
Dallas 1134507 0 517 87 17 8
Dallas 1134508 0 198 141 8 4
Dallas 1134509 0 440 503 21 7
Dallas 1134510 0 746 423 19 13
Dallas 1134511 0 587 411 16 10
Dallas 1134512 0 407 403 22 13
Dallas 1134513 0 950 443 27 21
Dallas 1134514 0 432 411 21 12
Dallas 1134515 0 732 319 28 18
Dallas 1134516 0 12 4 0 1
Dallas 1134517 0 985 1203 53 20
Dallas 1134518a 0 684 476 16 12
Dallas 1134518b 0 0 0 0 0
Dallas 1134519 0 1379 963 31 16
Dallas 1134520 0 358 205 12 11
Dallas 1134521 0 1645 1227 47 33
Dallas 1134522 0 1529 882 52 27
Dallas 1134523 0 296 152 7 0
Dallas 1134525 0 540 257 13 14
Dallas 1134527 0 554 305 26 10
Dallas 1134528 0 0 0 0 0
Dallas 1134529 0 305 215 9 6
Dallas 1134530 0 125 23 3 2
Dallas 1134531 0 147 188 7 7
Dallas 1134532 0 95 79 1 2
Dallas 1134533 0 421 249 15 5
Dallas 1134534 0 39 10 0 0
Dallas 1134535 0 314 168 6 7
Dallas 1134536 0 17 10 0 2
Dallas 1134537 0 3 0 0 0
Dallas 1134538 0 336 161 15 5
Dallas 1134539 0 0 0 0 0
Dallas 1134540 0 0 0 0 0
Dallas 1134541 0 0 0 0 0
Dallas 1134542 0 0 0 0 0
Dallas 1134600 0 819 787 31 13
Dallas 1134601 0 1250 1288 46 28
Dallas 1134602 0 699 554 27 7
Dallas 1134603 0 21 8 0 0
Dallas 1134604 0 987 779 40 18
Dallas 1134605 0 808 682 38 20
Dallas 1134606 0 939 753 41 19
Dallas 1134607 0 653 424 25 18
Dallas 1134608a 0 1476 716 51 16
Dallas 1134608b 0 0 0 0 0
Dallas 1134609 0 815 247 21 11
Dallas 1134610 0 712 761 29 22
Dallas 1134611 0 541 461 21 6
Dallas 1134612 0 109 104 8 3
Dallas 1134613a 0 305 118 6 3
Dallas 1134613b 0 0 0 0 0
Dallas 1134614 0 137 237 12 0
Dallas 1134615 0 74 54 2 1
Dallas 1134616 0 454 293 11 7
Dallas 1134617 0 60 55 5 2
Dallas 1134618 0 162 130 5 1
Dallas 1134619 0 421 516 13 6
Dallas 1134620 0 557 486 29 8
Dallas 1134621 0 1683 488 55 27
Dallas 1134622 0 720 525 24 14
Dallas 1134623 0 930 600 31 21
Dallas 1134624 0 585 496 24 13
Dallas 1134625 0 761 752 32 6
Dallas 1134626 0 925 1045 37 10
Dallas 1134627a 0 2133 1523 96 26
Dallas 1134627b 0 0 0 0 0
Dallas 1134628 0 939 242 41 14
Dallas 1134629 0 550 278 11 10
Dallas 1134630 0 520 546 21 8
Dallas 1134631 0 446 415 20 9
Dallas 1134632 0 842 396 19 13
Dallas 1134633 0 429 173 11 8
Dallas 1134634 0 1400 1236 37 17
Dallas 1134635 0 711 373 20 15
Dallas 1134636 0 3 0 0 0
Dallas 1134637 0 1726 1110 57 21
Dallas 1134639 0 240 120 12 10
Dallas 1134640 0 1215 470 39 17
Dallas 1134641 0 199 147 8 2
Dallas 1134642 0 50 38 1 3
Dallas 1134644 0 326 193 6 3
Dallas 1134645 0 48 27 2 1
Dallas 1134646 0 175 153 7 5
Dallas 1134647 0 1410 1320 31 11
Dallas 1134648 0 1032 360 26 16
Dallas 1134649 0 33 11 1 3
Dallas 1134650 0 0 0 0 0
Dallas 1134651 0 16 7 1 0
Dallas 1134652 0 301 161 9 4
Dallas 1134653 0 29 14 1 0
Dallas 1134654 0 390 261 12 6
Dallas 1134655 0 6 41 0 1
Dallas 1134656 0 58 25 0 2
Dallas 1134657 0 33 12 1 0
Dallas 1134658 0 26 26 2 1
Dallas 1134659 0 88 50 4 1
Dallas 1134660 0 12 8 2 0
Dallas 1134661 0 367 132 6 8
Dallas 1134662 0 98 48 1 2
Dallas 1134663 0 0 0 0 0
Dallas 1134664 0 1016 643 26 14
Dawson 1150001 0 210 361 13 2
Dawson 1150002 0 187 393 13 2
Dawson 1150003 0 166 888 20 6
Dawson 1150004 0 132 794 8 0
Dawson 1150005 0 8 89 1 1
Dawson 1150011 0 9 93 0 1
Dawson 1150012 0 7 48 2 2
Dawson 1150013 0 9 87 1 0
Dawson 1150017 0 4 58 1 0
"Deaf Smith" 1170001 0 233 559 16 6
"Deaf Smith" 1170002 0 288 553 17 8
"Deaf Smith" 1170003 0 330 1495 22 11
"Deaf Smith" 1170004 0 299 665 18 11
Delta 1190001 0 72 511 5 3
Delta 1190003 0 70 227 5 6
Delta 1190004 0 47 299 6 4
Delta 1190005 0 83 481 8 4
Delta 1190007 0 16 158 2 2
Delta 1190009 0 18 193 1 0
Delta 1190010 0 64 242 4 3
Denton 1211000 0 388 1832 46 15
Denton 1211001 0 240 1006 21 14
Denton 1211002 0 237 986 19 7
Denton 1211003 0 508 1974 41 15
Denton 1211004a 0 1472 1702 91 20
Denton 1211004b 0 0 0 0 0
Denton 1211005 0 356 1524 32 8
Denton 1211006 0 1778 2438 111 29
Denton 1211007 0 1484 2041 105 21
Denton 1211008 0 211 783 26 8
Denton 1211009 0 1118 1070 51 25
Denton 1211010 0 943 1216 51 25
Denton 1211011 0 1244 864 69 32
Denton 1211012 0 1123 1009 43 17
Denton 1211013 0 895 1103 77 25
Denton 1211014 0 141 53 7 7
Denton 1211015 0 885 1187 48 7
Denton 1211016 0 1044 1582 40 24
Denton 1211017 0 396 627 16 12
Denton 1211018 0 1613 2150 92 21
Denton 1211019 0 935 1058 62 17
Denton 1211020 0 1105 2271 70 13
Denton 1211021 0 884 1732 45 9
Denton 1211022 0 1028 1679 68 17
Denton 1211023 0 1016 1942 74 17
Denton 1211024a 0 436 1284 21 7
Denton 1211024b 0 2 7 0 0
Denton 1211025a 0 1471 2539 91 26
Denton 1211025b 0 0 0 0 0
Denton 1211026a 0 1423 1177 67 15
Denton 1211026b 0 5 4 0 0
Denton 1211027 0 788 660 33 6
Denton 1211028 0 1137 950 50 13
Denton 1211029 0 1246 1533 42 14
Denton 1211030 0 1361 2260 38 6
Denton 1211031 0 859 1357 32 11
Denton 1211032a 0 1742 2453 67 19
Denton 1211032b 0 15 22 0 0
Denton 1211033 0 1915 1983 62 17
Denton 1211034 0 1656 2201 58 20
Denton 1211035 0 844 1601 26 11
Denton 1211036 0 1356 2997 18 8
Denton 1211037 0 173 525 14 4
Denton 1211038 0 143 101 5 4
Denton 1211039 0 57 71 2 0
Denton 1211040 0 802 1471 21 10
Denton 1211041 0 2132 2252 87 24
Denton 1211042 0 20 125 5 2
Denton 1211043 0 378 468 21 4
Denton 1211044 0 1943 2811 80 15
Denton 1211045 0 220 1010 25 8
Denton 1211046 0 1410 1836 89 22
Denton 1211047 0 185 303 7 3
Denton 1211048 0 179 446 7 2
Denton 1211049 0 337 339 12 1
Denton 1211050 0 859 1314 23 9
Denton 1211051 0 669 1079 16 5
Denton 1211052 0 1427 1712 41 14
Denton 1211053 0 576 1670 52 15
Denton 1211054 0 1348 844 51 15
Denton 1211055 0 589 603 30 4
Denton 1211056 0 636 782 20 6
Denton 1211057 0 413 356 15 7
Denton 1212000 0 1813 592 71 30
Denton 1212001 0 1642 673 78 29
Denton 1212002 0 2043 1077 70 40
Denton 1212003 0 848 654 24 14
Denton 1212004 0 1495 1076 50 18
Denton 1212005 0 1482 1747 54 18
Denton 1212006 0 1314 1357 43 12
Denton 1212007 0 1994 1328 54 19
Denton 1212008 0 1480 1228 74 22
Denton 1212009 0 891 889 31 9
Denton 1212010 0 1548 1599 74 19
Denton 1212011 0 1256 1188 44 24
Denton 1212012 0 600 1082 18 2
Denton 1212013 0 594 789 26 11
Denton 1212014 0 946 1226 36 13
Denton 1212015 0 1574 1661 56 17
Denton 1212016 0 1440 1361 67 16
Denton 1212017 0 1469 2605 52 17
Denton 1212018 0 1949 1484 105 21
Denton 1212019 0 0 0 0 0
Denton 1212020a 0 421 805 10 1
Denton 1212020b 0 792 1500 24 8
Denton 1212021 0 1471 1492 92 22
Denton 1212022 0 890 1347 54 15
Denton 1212023 0 1329 1485 70 27
Denton 1212024 0 703 853 47 15
Denton 1212025 0 706 868 47 15
Denton 1212026 0 1094 1664 61 15
Denton 1212027 0 1367 2308 56 16
Denton 1212028 0 1449 1337 104 24
Denton 1212029 0 1002 921 46 9
Denton 1212030 0 1947 1842 86 40
Denton 1212031 0 1471 1516 58 13
Denton 1212032 0 884 1030 58 11
Denton 1212033 0 1494 1036 54 21
Denton 1212034 0 1320 935 54 21
Denton 1212035 0 1420 1343 68 19
Denton 1212036 0 304 339 12 6
Denton 1212096 0 0 0 0 0
Denton 1212097 0 0 0 0 0
Denton 1212099 0 0 0 0 0
Denton 1213000 0 1060 1867 81 20
Denton 1213001 0 857 1974 48 23
Denton 1213002 0 1186 2418 47 14
Denton 1213003 0 789 1434 38 11
Denton 1213004 0 754 1727 48 6
Denton 1213005 0 486 1134 36 4
Denton 1213006 0 1306 1673 77 25
Denton 1213007 0 1586 1512 77 22
Denton 1213008 0 903 1314 50 13
Denton 1213009 0 758 1098 62 15
Denton 1213010 0 1540 1572 88 27
Denton 1213011 0 1607 1329 82 30
Denton 1213012 0 596 759 19 12
Denton 1213013 0 894 978 47 18
Denton 1213014 0 785 791 37 13
Denton 1213015 0 929 731 44 16
Denton 1213016a 0 861 525 48 8
Denton 1213016b 0 0 0 0 0
Denton 1213017 0 1620 690 86 29
Denton 1213018 0 479 424 30 15
Denton 1213019 0 2052 1329 86 23
Denton 1213020 0 384 217 11 4
Denton 1213021 0 1704 1754 99 27
Denton 1213022 0 63 112 0 0
Denton 1213023 0 171 189 10 3
Denton 1213024 0 1162 1724 39 13
Denton 1213025 0 1265 2076 50 14
Denton 1213026 0 777 1256 31 8
Denton 1213027 0 1361 2064 71 24
Denton 1213028 0 1286 2031 73 16
Denton 1213029 0 762 1124 57 15
Denton 1213030 0 742 1235 52 9
Denton 1213031 0 907 1784 39 15
Denton 1213032 0 976 424 38 7
Denton 1213033 0 820 1256 45 15
Denton 1213098 0 0 0 0 0
Denton 1213099 0 0 0 0 0
Denton 1214000 0 860 2649 79 23
Denton 1214001 0 295 940 26 6
Denton 1214002 0 568 2418 54 21
Denton 1214003 0 951 3127 20 4
Denton 1214004 0 971 306 62 30
Denton 1214005 0 1069 951 44 15
Denton 1214006 0 1075 673 33 20
Denton 1214007 0 1245 541 52 31
Denton 1214008 0 838 324 40 26
Denton 1214009 0 1579 705 91 35
Denton 1214010 0 811 564 43 17
Denton 1214011 0 2429 1083 110 63
Denton 1214012 0 916 1137 45 18
Denton 1214013 0 176 61 13 2
Denton 1214014 0 931 165 51 16
Denton 1214015 0 335 166 20 6
Denton 1214016 0 0 1 0 0
Denton 1214017 0 664 2922 52 5
Denton 1214018 0 497 1352 23 9
Denton 1214019 0 43 145 0 1
Denton 1214020 0 185 614 13 1
Denton 1214021 0 292 1159 26 2
Denton 1214022 0 501 1545 35 10
Denton 1214023a 0 861 2130 39 11
Denton 1214023b 0 0 0 0 0
Denton 1214024 0 822 1645 42 13
Denton 1214025 0 1191 1655 33 8
Denton 1214026 0 532 794 30 6
Denton 1214027 0 1333 1994 48 12
Denton 1214028 0 971 2660 58 14
Denton 1214029 0 309 820 22 2
Denton 1214030 0 118 277 4 4
Denton 1214031 0 936 2578 47 16
Denton 1214032 0 1192 3030 65 17
Denton 1214033 0 753 1710 55 15
Denton 1214034 0 1262 2363 102 23
Denton 1214035 0 1629 4104 127 21
Denton 1214036 0 509 2219 61 12
Denton 1214037 0 770 470 38 12
Denton 1214038 0 66 137 1 2
Denton 1214039 0 1036 204 52 28
Denton 1214040 0 508 427 23 9
Denton 1214041 0 838 800 51 9
Denton 1214042 0 4 25 1 0
Denton 1214043 0 709 1893 34 11
Denton 1214044 0 803 2253 67 13
Denton 1214045 0 1910 388 108 51
Denton 1214046a 0 871 2045 45 11
Denton 1214046b 0 3 7 0 0
Denton 1214046c 0 13 32 0 0
Denton 1214046d 0 0 1 0 0
Denton 1214047 0 528 1136 40 9
Denton 1214048 0 1311 2679 89 15
Denton 1214049 0 299 1264 32 7
DeWitt 1230101 0 173 884 11 3
DeWitt 1230102 0 290 226 13 4
DeWitt 1230201 0 48 314 2 1
DeWitt 1230202 0 133 599 4 1
DeWitt 1230203 0 87 594 5 1
DeWitt 1230301 0 120 857 10 3
DeWitt 1230302 0 120 663 9 1
DeWitt 1230303 0 55 242 1 0
DeWitt 1230401 0 277 1238 18 6
DeWitt 1230402 0 81 782 11 0
Dickens 1250001 0 11 73 0 0
Dickens 1250002 0 11 73 3 2
Dickens 1250003a 0 41 176 2 1
Dickens 1250003b 0 6 27 0 0
Dickens 1250004a 0 19 117 2 0
Dickens 1250004b 0 1 6 0 0
Dickens 1250005 0 17 131 4 1
Dickens 1250006 0 27 205 2 0
Dimmit 1270001 0 484 391 12 8
Dimmit 1270002 0 534 268 11 12
Dimmit 1270003 0 136 98 3 1
Dimmit 1270004 0 35 30 0 0
Dimmit 1270005 0 416 148 4 3
Dimmit 1270006 0 295 210 7 2
Dimmit 1270007 0 222 129 2 4
Donley 1290101 0 13 100 3 1
Donley 1290102 0 24 236 4 0
Donley 1290201 0 61 383 4 1
Donley 1290301 0 13 128 0 0
Donley 1290303 0 22 223 4 0
Donley 1290401 0 48 348 7 2
Duval 1310001 0 705 371 24 24
Duval 1310002 0 523 225 17 14
Duval 1310003 0 178 80 3 1
Duval 1310004 0 43 49 2 0
Duval 1310005 0 122 108 5 8
Duval 1310006 0 61 23 0 0
Duval 1310007 0 23 67 1 0
Duval 1310008 0 459 669 22 17
Duval 1310009 0 344 195 23 13
Eastland 1330001 0 211 1628 32 3
Eastland 1330002 0 25 227 5 1
Eastland 1330003 0 155 831 12 12
Eastland 1330004 0 20 216 7 0
Eastland 1330005 0 51 387 7 2
Eastland 1330006 0 24 239 2 1
Eastland 1330007 0 133 1319 24 2
Eastland 1330008 0 246 1751 36 9
Eastland 1330009 0 45 417 6 1
Ector 1350101 0 563 2062 56 16
Ector 1350102 0 473 1314 28 20
Ector 1350103 0 195 696 17 5
Ector 1350104 0 33 143 2 1
Ector 1350106 0 183 664 11 5
Ector 1350107 0 98 485 17 3
Ector 1350108 0 271 1391 31 14
Ector 1350109 0 18 130 2 0
Ector 1350110 0 720 2415 77 14
Ector 1350111 0 92 240 8 3
Ector 1350201 0 796 3749 76 7
Ector 1350202 0 348 1524 48 6
Ector 1350203 0 379 1496 35 8
Ector 1350204 0 171 832 23 9
Ector 1350205 0 274 1039 35 10
Ector 1350206 0 47 392 6 1
Ector 1350207 0 103 1236 25 3
Ector 1350208 0 544 1958 63 13
Ector 1350209 0 188 549 13 1
Ector 1350301 0 473 894 23 11
Ector 1350302 0 178 434 19 5
Ector 1350303 0 305 643 17 16
Ector 1350304 0 84 151 7 1
Ector 1350305 0 113 162 8 4
Ector 1350306 0 213 340 15 9
Ector 1350307 0 404 740 25 7
Ector 1350308 0 130 420 12 2
Ector 1350309 0 178 586 28 5
Ector 1350311 0 165 442 11 2
Ector 1350312 0 197 644 33 6
Ector 1350401 0 145 273 10 6
Ector 1350402 0 497 383 19 7
Ector 1350403 0 640 482 16 14
Ector 1350404 0 234 617 20 8
Ector 1350405 0 194 182 7 4
Ector 1350406 0 469 725 31 16
Ector 1350407 0 135 491 5 3
Ector 1350408 0 129 157 10 3
Ector 1350409 0 178 431 9 5
Ector 1350412 0 125 199 4 4
Edwards 1370001 0 30 115 2 0
Edwards 1370002 0 36 305 4 1
Edwards 1370003 0 33 259 6 2
Edwards 1370004 0 45 145 2 0
Ellis 1390101 0 894 1962 52 15
Ellis 1390102 0 731 2173 72 23
Ellis 1390103 0 1006 2726 93 27
Ellis 1390104 0 679 2171 42 12
Ellis 1390105 0 1101 3046 62 20
Ellis 1390106 0 453 2085 36 23
Ellis 1390107 0 807 2298 46 15
Ellis 1390108 0 660 2112 32 10
Ellis 1390109 0 402 1046 28 8
Ellis 1390110 0 1802 1705 57 32
Ellis 1390111 0 551 1456 26 9
Ellis 1390112 0 361 1107 24 8
Ellis 1390113 0 830 334 17 19
Ellis 1390114 0 448 1101 27 12
Ellis 1390115 0 434 822 32 9
Ellis 1390116 0 399 988 45 14
Ellis 1390117 0 487 1194 45 17
Ellis 1390118 0 577 1286 41 10
Ellis 1390119 0 252 783 15 5
Ellis 1390120 0 96 305 7 4
Ellis 1390121 0 430 1123 27 9
Ellis 1390122 0 226 641 15 6
Ellis 1390123 0 344 84 10 7
Ellis 1390124 0 477 305 23 11
Ellis 1390125 0 731 2021 46 32
Ellis 1390126 0 233 470 18 9
Ellis 1390127 0 84 200 7 1
Ellis 1390128 0 46 45 3 2
Ellis 1390129 0 143 367 12 3
Ellis 1390130 0 108 299 10 2
Ellis 1390131 0 342 951 16 17
Ellis 1390132 0 76 376 7 2
Ellis 1390133 0 95 326 4 4
Ellis 1390134 0 91 463 11 3
Ellis 1390135 0 456 2538 53 10
Ellis 1390136 0 62 383 4 1
Ellis 1390137 0 184 761 9 4
Ellis 1390138 0 285 1071 26 12
Ellis 1390139 0 161 641 15 5
Ellis 1390140 0 1601 2962 102 29
Ellis 1390141 0 356 1132 26 6
Ellis 1390142 0 388 1061 47 8
Ellis 1390143 0 597 1611 49 11
Ellis 1390144 0 959 604 29 10
Ellis 1390145 0 1476 1214 66 34
Ellis 1390146 0 871 1280 45 21
Ellis 1390147 0 891 1895 55 12
Ellis 1390148 0 769 953 33 14
Ellis 1390149 0 328 601 22 8
"El Paso" 1410001 0 737 356 36 19
"El Paso" 1410002 0 1313 749 58 53
"El Paso" 1410003 0 925 595 46 34
"El Paso" 1410004 0 558 361 19 15
"El Paso" 1410005 0 1081 586 54 35
"El Paso" 1410006 0 707 839 34 15
"El Paso" 1410007 0 1027 767 53 28
"El Paso" 1410008 0 660 955 32 14
"El Paso" 1410009 0 1272 1106 65 35
"El Paso" 1410010 0 1508 597 71 61
"El Paso" 1410011 0 1508 718 83 44
"El Paso" 1410012 0 583 382 32 10
"El Paso" 1410013 0 1314 736 66 44
"El Paso" 1410014 0 1455 1194 84 34
"El Paso" 1410015 0 989 841 37 24
"El Paso" 1410016 0 1398 631 63 49
"El Paso" 1410017 0 654 500 43 23
"El Paso" 1410018 0 1132 1030 46 29
"El Paso" 1410019 0 1381 753 66 45
"El Paso" 1410020 0 493 254 18 13
"El Paso" 1410021 0 762 756 29 14
"El Paso" 1410022 0 1028 582 47 33
"El Paso" 1410023 0 543 469 13 16
"El Paso" 1410024 0 1240 956 50 25
"El Paso" 1410025 0 1070 664 64 32
"El Paso" 1410026 0 702 408 22 17
"El Paso" 1410027 0 797 290 30 26
"El Paso" 1410028 0 142 47 3 9
"El Paso" 1410029 0 1034 414 62 33
"El Paso" 1410030 0 82 14 3 4
"El Paso" 1410031 0 641 255 24 28
"El Paso" 1410032 0 750 324 36 10
"El Paso" 1410033 0 954 412 23 19
"El Paso" 1410034 0 265 92 17 18
"El Paso" 1410035 0 902 414 28 19
"El Paso" 1410036 0 867 202 48 32
"El Paso" 1410037 0 678 197 53 73
"El Paso" 1410038 0 782 213 34 36
"El Paso" 1410039 0 195 69 21 25
"El Paso" 1410040 0 337 61 19 15
"El Paso" 1410041 0 371 109 17 12
"El Paso" 1410042 0 557 171 38 45
"El Paso" 1410043 0 729 680 56 32
"El Paso" 1410044a 0 887 615 60 34
"El Paso" 1410044b 0 128 86 7 2
"El Paso" 1410045 0 1316 734 71 56
"El Paso" 1410046 0 496 230 33 22
"El Paso" 1410047 0 884 603 50 36
"El Paso" 1410048 0 696 278 40 31
"El Paso" 1410049 0 561 336 41 24
"El Paso" 1410050 0 826 435 66 45
"El Paso" 1410051 0 762 485 52 34
"El Paso" 1410052 0 757 381 48 50
"El Paso" 1410053 0 961 465 54 60
"El Paso" 1410054 0 732 329 41 36
"El Paso" 1410055 0 816 525 42 36
"El Paso" 1410056 0 727 506 43 38
"El Paso" 1410057 0 496 271 30 26
"El Paso" 1410058 0 556 358 45 26
"El Paso" 1410059 0 867 379 45 36
"El Paso" 1410060 0 731 684 38 16
"El Paso" 1410061 0 523 340 33 22
"El Paso" 1410062 0 461 175 33 26
"El Paso" 1410063 0 835 354 49 67
"El Paso" 1410064 0 886 320 53 35
"El Paso" 1410065 0 184 202 30 9
"El Paso" 1410066 0 776 291 44 35
"El Paso" 1410067 0 767 314 44 43
"El Paso" 1410068 0 250 87 13 6
"El Paso" 1410069 0 1450 491 86 60
"El Paso" 1410070 0 984 330 47 39
"El Paso" 1410071 0 846 247 32 32
"El Paso" 1410072 0 527 159 25 34
"El Paso" 1410073 0 489 134 21 32
"El Paso" 1410074 0 776 217 47 42
"El Paso" 1410075 0 677 270 37 13
"El Paso" 1410076 0 483 171 20 18
"El Paso" 1410077 0 886 325 50 42
"El Paso" 1410078 0 502 170 27 26
"El Paso" 1410079 0 230 62 13 14
"El Paso" 1410080 0 501 114 29 26
"El Paso" 1410081 0 101 42 9 4
"El Paso" 1410082 0 787 214 39 28
"El Paso" 1410083 0 464 115 31 29
"El Paso" 1410084 0 810 213 31 44
"El Paso" 1410085 0 560 166 39 32
"El Paso" 1410086 0 240 251 18 7
"El Paso" 1410087 0 5 1 0 0
"El Paso" 1410088 0 239 294 26 5
"El Paso" 1410089 0 1197 415 69 28
"El Paso" 1410090 0 770 427 35 16
"El Paso" 1410091 0 376 154 10 9
"El Paso" 1410092 0 1205 702 36 28
"El Paso" 1410093 0 622 294 29 22
"El Paso" 1410094 0 1058 444 40 38
"El Paso" 1410095 0 1099 536 60 35
"El Paso" 1410096 0 1198 739 53 30
"El Paso" 1410097 0 744 368 25 24
"El Paso" 1410098 0 791 487 22 22
"El Paso" 1410099 0 481 239 31 22
"El Paso" 1410100 0 1222 550 70 59
"El Paso" 1410101 0 911 514 41 36
"El Paso" 1410102 0 911 379 44 36
"El Paso" 1410103 0 698 451 29 18
"El Paso" 1410104 0 1070 609 57 23
"El Paso" 1410105 0 1048 487 53 29
"El Paso" 1410106 0 1116 493 50 43
"El Paso" 1410107 0 864 375 35 31
"El Paso" 1410108 0 754 518 29 14
"El Paso" 1410109 0 720 368 42 19
"El Paso" 1410110 0 1232 583 49 31
"El Paso" 1410111 0 963 412 47 28
"El Paso" 1410112 0 1361 505 69 67
"El Paso" 1410113 0 1049 446 50 35
"El Paso" 1410114 0 1759 698 105 70
"El Paso" 1410115 0 970 517 53 30
"El Paso" 1410116 0 1528 758 70 48
"El Paso" 1410117 0 1197 528 79 45
"El Paso" 1410118 0 986 419 45 26
"El Paso" 1410119 0 1130 539 61 30
"El Paso" 1410120 0 1196 486 60 43
"El Paso" 1410121 0 825 295 29 22
"El Paso" 1410122 0 1486 536 67 46
"El Paso" 1410123 0 1186 431 69 60
"El Paso" 1410124 0 1290 430 69 43
"El Paso" 1410125 0 1920 795 94 75
"El Paso" 1410126 0 1999 1057 75 60
"El Paso" 1410127 0 147 90 8 5
"El Paso" 1410128 0 1369 788 72 44
"El Paso" 1410129 0 1527 798 84 60
"El Paso" 1410130 0 1525 691 77 57
"El Paso" 1410131 0 798 329 25 24
