COUNTY AREA TOTAL DEM REP LIB
"Palo Pinto" 3630022 0 81 488 6
"Palo Pinto" 3630023 0 175 490 3
"Palo Pinto" 3630024 0 13 66 0
"Palo Pinto" 3630025 0 9 57 2
"Palo Pinto" 3630026 0 14 30 1
"Palo Pinto" 3630027 0 207 683 6
"Palo Pinto" 3630028 0 101 265 1
"Palo Pinto" 3630029 0 145 280 4
"Palo Pinto" 3630030 0 83 168 0
Panola 3650001 0 201 832 3
Panola 3650002 0 222 952 3
Panola 3650003 0 156 582 2
Panola 3650005 0 27 259 0
Panola 3650007 0 79 301 4
Panola 3650008 0 19 102 1
Panola 3650009 0 50 333 1
Panola 3650010 0 48 148 1
Panola 3650012 0 8 250 2
Panola 3650013 0 46 138 0
Panola 3650014 0 20 238 1
Panola 3650018 0 176 1013 6
Panola 3650019 0 10 179 2
Panola 3650020 0 2 178 0
Panola 3650022 0 84 100 1
Panola 3650026 0 29 74 1
Panola 3650027 0 230 311 1
Panola 3650028 0 183 939 1
Panola 3650029 0 8 191 1
Parker 3670100 0 506 1943 25
Parker 3670105 0 188 982 7
Parker 3670110 0 191 623 13
Parker 3670111 0 140 532 6
Parker 3670115 0 224 935 14
Parker 3670120 0 175 866 17
Parker 3670125 0 173 1227 11
Parker 3670130 0 264 1368 9
Parker 3670135 0 133 710 15
Parker 3670140 0 96 522 11
Parker 3670200 0 195 582 9
Parker 3670205 0 275 637 13
Parker 3670210 0 127 922 7
Parker 3670215 0 304 1689 14
Parker 3670220 0 52 367 2
Parker 3670225 0 112 618 1
Parker 3670230 0 143 688 6
Parker 3670235 0 86 541 8
Parker 3670240 0 123 655 5
Parker 3670245 0 121 714 5
Parker 3670250 0 152 709 18
Parker 3670255 0 224 802 7
Parker 3670300 0 290 713 10
Parker 3670305 0 314 1028 8
Parker 3670310 0 244 565 7
Parker 3670315 0 467 1764 16
Parker 3670320 0 156 920 11
Parker 3670325 0 156 919 8
Parker 3670330 0 136 601 7
Parker 3670335 0 227 1924 9
Parker 3670340 0 61 510 3
Parker 3670345 0 179 969 10
Parker 3670350 0 224 1342 11
Parker 3670400 0 399 1628 11
Parker 3670405a 0 324 1565 18
Parker 3670405b 0 27 134 1
Parker 3670410 0 261 988 8
Parker 3670415 0 378 1183 17
Parker 3670420 0 204 1103 10
Parker 3670425 0 142 698 6
Parker 3670430 0 381 1233 22
Parker 3670435 0 369 1323 13
Parker 3670440 0 464 2048 18
Parker 3670445 0 194 1021 7
Parker 3670450 0 355 1260 14
Parmer 3690101 0 112 515 4
Parmer 3690201 0 111 161 2
Parmer 3690202 0 9 119 0
Parmer 3690203 0 0 45 0
Parmer 3690301 0 61 436 2
Parmer 3690302 0 5 128 1
Parmer 3690303 0 4 31 0
Parmer 3690401 0 14 157 0
Parmer 3690402 0 56 83 1
Pecos 3710001 0 348 588 4
Pecos 3710002 0 382 448 5
Pecos 3710003 0 14 133 0
Pecos 3710004 0 58 329 2
Pecos 3710005 0 4 46 0
Pecos 3710006 0 18 30 0
Pecos 3710007 0 320 335 4
Pecos 3710009 0 28 100 2
Pecos 3710010 0 167 152 3
Polk 3730001 0 19 169 1
Polk 3730002 0 28 218 2
Polk 3730003 0 175 604 7
Polk 3730004 0 151 584 2
Polk 3730005 0 290 1017 13
Polk 3730006 0 379 1914 13
Polk 3730007 0 102 250 0
Polk 3730008 0 128 318 3
Polk 3730009 0 69 287 0
Polk 3730010 0 298 665 6
Polk 3730011 0 45 140 0
Polk 3730012 0 64 63 4
Polk 3730013 0 19 199 0
Polk 3730014 0 50 326 2
Polk 3730015 0 59 438 5
Polk 3730016 0 307 1734 13
Polk 3730017 0 84 517 1
Polk 3730018 0 179 90 2
Polk 3730019 0 635 1383 14
Polk 3730020 0 632 1394 16
Polk 3730021 0 137 484 2
Potter 3750121 0 253 959 8
Potter 3750122 0 303 804 15
Potter 3750123 0 659 1213 24
Potter 3750124 0 316 995 15
Potter 3750125 0 630 1200 18
Potter 3750126 0 394 714 15
Potter 3750221 0 235 261 2
Potter 3750222 0 187 264 3
Potter 3750223 0 334 266 3
Potter 3750224 0 419 580 6
Potter 3750225 0 267 267 4
Potter 3750321 0 147 1346 11
Potter 3750322 0 16 100 1
Potter 3750323 0 312 1874 19
Potter 3750324 0 566 2109 8
Potter 3750325 0 347 974 15
Potter 3750326 0 213 1083 8
Potter 3750327 0 95 458 12
Potter 3750421 0 271 157 3
Potter 3750422 0 722 438 11
Potter 3750424 0 323 186 5
Potter 3750425 0 320 233 5
Potter 3750426 0 89 118 3
Potter 3750427 0 103 90 0
Presidio 3770001 0 119 74 1
Presidio 3770002 0 129 51 1
Presidio 3770003 0 16 3 0
Presidio 3770004 0 237 41 3
Presidio 3770005 0 131 30 0
Presidio 3770006 0 4 11 0
Presidio 3770007 0 584 222 5
Rains 3790101 0 69 620 3
Rains 3790102 0 76 315 3
Rains 3790203 0 101 737 4
Rains 3790204 0 43 306 1
Rains 3790305 0 91 441 2
Rains 3790306 0 143 417 0
Rains 3790407 0 79 472 6
Rains 3790408 0 79 394 4
Randall 3810110 0 369 2426 20
Randall 3810111 0 656 1354 17
Randall 3810112 0 440 1012 19
Randall 3810114 0 396 1059 16
Randall 3810123 0 257 620 6
Randall 3810208 0 665 2750 26
Randall 3810220 0 222 896 6
Randall 3810222 0 482 2138 23
Randall 3810227 0 555 2568 17
Randall 3810228 0 614 2442 29
Randall 3810230 0 332 1591 11
Randall 3810305 0 285 1249 11
Randall 3810306 0 477 1800 21
Randall 3810307 0 393 1805 16
Randall 3810309 0 213 1660 11
Randall 3810324 0 574 2603 22
Randall 3810325 0 280 2036 13
Randall 3810415 0 515 1823 13
Randall 3810418 0 624 2193 24
Randall 3810421 0 404 1291 14
Randall 3810426 0 227 1472 15
Randall 3810429 0 633 1691 13
Reagan 3830001 0 33 70 1
Reagan 3830002 0 37 255 2
Reagan 3830003a 0 34 182 2
Reagan 3830003b 0 0 22 0
Reagan 3830004 0 32 163 1
Real 3850001 0 77 366 1
Real 3850002 0 61 406 3
Real 3850003 0 55 191 2
Real 3850004 0 21 137 0
Real 3850006 0 27 168 2
Real 3850007 0 4 43 0
"Red River" 3870001 0 5 44 0
"Red River" 3870002 0 115 255 1
"Red River" 3870003 0 257 304 3
"Red River" 3870004 0 178 301 0
"Red River" 3870005 0 64 494 1
"Red River" 3870007 0 26 124 1
"Red River" 3870009 0 8 171 0
"Red River" 3870010 0 6 117 1
"Red River" 3870011 0 9 70 0
"Red River" 3870013 0 50 289 1
"Red River" 3870014 0 19 101 0
"Red River" 3870017 0 19 128 3
"Red River" 3870018 0 11 79 0
"Red River" 3870019 0 29 206 2
"Red River" 3870020 0 36 47 1
"Red River" 3870021 0 22 68 1
"Red River" 3870024 0 23 89 0
"Red River" 3870027 0 15 217 0
"Red River" 3870028 0 42 98 1
"Red River" 3870029 0 30 74 0
"Red River" 3870030 0 3 67 1
"Red River" 3870031 0 6 84 1
Reeves 3890001 0 62 42 1
Reeves 3890002 0 176 117 0
Reeves 3890003 0 178 165 0
Reeves 3890004 0 6 27 0
Reeves 3890005 0 110 83 0
Reeves 3890006 0 27 25 1
Reeves 3890007 0 140 188 3
Reeves 3890008 0 62 56 1
Reeves 3890010 0 165 132 2
Reeves 3890011 0 168 79 3
Reeves 3890012 0 158 211 4
Refugio 3910001 0 94 94 1
Refugio 3910002 0 106 403 0
Refugio 3910003 0 90 294 1
Refugio 3910004 0 124 51 2
Refugio 391001a 0 141 105 2
Refugio 391002a 0 12 115 1
Refugio 391002b 0 55 103 0
Refugio 391003a 0 80 267 0
Refugio 391004a 0 97 130 1
Refugio 391004b 0 48 74 1
Roberts 3930001 0 2 113 0
Roberts 3930002 0 3 118 0
Roberts 3930003 0 9 81 0
Roberts 39304-1 0 2 63 0
Roberts 39304-2 0 3 66 0
Robertson 3950001 0 341 385 2
Robertson 3950002 0 286 466 2
Robertson 3950003 0 45 317 3
Robertson 3950004 0 35 275 1
Robertson 3950005 0 207 651 8
Robertson 3950006 0 167 708 3
Robertson 3950007 0 22 22 1
Robertson 3950008 0 17 164 2
Robertson 3950011 0 146 482 4
Robertson 3950013 0 12 122 1
Robertson 3950016 0 13 84 0
Robertson 3950018 0 5 48 0
Robertson 3950019 0 38 312 3
Robertson 3950022 0 446 100 1
Robertson 3950023 0 162 156 0
Rockwall 3970001 0 1075 2226 34
Rockwall 3970002 0 783 1865 19
Rockwall 3970003 0 137 137 1
Rockwall 3970004 0 351 1174 15
Rockwall 397001a 0 797 1315 27
Rockwall 397001b 0 947 2680 41
Rockwall 397001c 0 565 1534 21
Rockwall 397002a 0 939 1781 19
Rockwall 397002b 0 430 742 9
Rockwall 397002c 0 791 2636 28
Rockwall 397003a 0 417 324 4
Rockwall 397003b 0 760 945 9
Rockwall 397003c 0 373 1466 10
Rockwall 397003d 0 950 3091 25
Rockwall 397004a 0 1621 2876 43
Rockwall 397004b 0 281 528 4
Rockwall 397004c 0 496 1270 20
Runnels 3990001 0 94 575 4
Runnels 3990002 0 11 50 0
Runnels 3990003 0 79 558 7
Runnels 3990004a 0 23 132 2
Runnels 3990004b 0 0 7 0
Runnels 3990005 0 8 91 1
Runnels 3990006 0 6 78 0
Runnels 3990007 0 61 378 2
Runnels 3990008 0 35 366 3
Runnels 3990009 0 51 370 3
Runnels 3990010 0 17 237 0
Rusk 4010111 0 78 433 1
Rusk 4010112 0 160 788 4
Rusk 4010113 0 336 1185 3
Rusk 4010114 0 147 658 4
Rusk 4010201 0 93 381 1
Rusk 4010212 0 85 427 1
Rusk 4010213 0 187 831 3
Rusk 4010214 0 361 1141 8
Rusk 4010215 0 302 813 5
Rusk 4010302 0 261 289 3
Rusk 4010303 0 338 369 4
Rusk 4010314a 0 55 485 4
Rusk 4010314b 0 4 44 0
Rusk 4010315 0 38 409 5
Rusk 4010316 0 18 246 1
Rusk 4010317 0 121 175 2
Rusk 4010318 0 130 478 3
Rusk 4010319 0 87 117 1
Rusk 4010404 0 175 804 8
Rusk 4010405 0 150 572 6
Rusk 4010416 0 83 407 3
Rusk 4010417 0 169 574 3
Rusk 4010418 0 231 969 3
Sabine 4030001 0 104 943 3
Sabine 4030002 0 83 755 6
Sabine 4030003 0 72 155 2
Sabine 4030004 0 7 137 0
Sabine 4030005 0 43 488 2
Sabine 4030006 0 119 789 1
Sabine 4030007 0 50 43 1
Sabine 4030008 0 18 146 0
"San Augustine" 4050001 0 219 439 5
"San Augustine" 4050002 0 85 110 1
"San Augustine" 4050003 0 36 95 0
"San Augustine" 4050004 0 59 156 0
"San Augustine" 4050005 0 24 170 1
"San Augustine" 4050006 0 26 150 0
"San Augustine" 4050007 0 35 161 1
"San Augustine" 4050008 0 30 337 2
"San Augustine" 4050009 0 51 450 2
"San Augustine" 4050010 0 17 192 4
"San Augustine" 4050011 0 152 6 0
"San Jacinto" 4070001 0 326 1158 13
"San Jacinto" 4070002 0 312 1321 7
"San Jacinto" 4070003 0 128 558 6
"San Jacinto" 4070004 0 28 401 2
"San Jacinto" 4070005 0 127 875 7
"San Jacinto" 4070006 0 214 984 5
"San Jacinto" 4070007 0 308 901 5
"San Jacinto" 4070008 0 134 452 4
"San Jacinto" 4070010 0 49 292 2
"San Jacinto" 4070013 0 59 302 2
"San Jacinto" 4070014 0 100 255 2
"San Patricio" 4090101 0 104 114 3
"San Patricio" 4090102 0 553 572 4
"San Patricio" 4090103 0 26 168 1
"San Patricio" 4090104 0 234 409 2
"San Patricio" 4090105 0 453 183 2
"San Patricio" 4090106 0 224 410 10
"San Patricio" 4090107 0 47 87 0
"San Patricio" 4090108 0 550 1429 15
"San Patricio" 4090109 0 363 930 13
"San Patricio" 4090110 0 324 448 4
"San Patricio" 4090111 0 3 22 0
"San Patricio" 4090112 0 336 73 0
"San Patricio" 4090113 0 292 125 2
"San Patricio" 4090114 0 221 641 3
"San Patricio" 4090115 0 422 1295 9
"San Patricio" 4090116 0 526 1673 14
"San Patricio" 4090117 0 64 162 1
"San Patricio" 4090118 0 538 328 3
"San Patricio" 4090119 0 197 449 8
"San Patricio" 4090120 0 96 290 0
"San Patricio" 4090121 0 307 605 7
"San Patricio" 4090122 0 112 275 1
"San Patricio" 4090123 0 24 29 0
"San Patricio" 4090124 0 754 599 5
"San Patricio" 4090125 0 7 19 0
"San Saba" 4110001 0 71 461 2
"San Saba" 411002a 0 34 321 2
"San Saba" 411002b 0 15 154 2
"San Saba" 411003a 0 51 236 3
"San Saba" 411003b 0 30 166 1
"San Saba" 411004a 0 40 411 1
"San Saba" 411004b 0 6 62 0
Schleicher 4130001 0 70 218 3
Schleicher 4130002 0 53 186 2
Schleicher 4130003 0 39 51 1
Schleicher 4130004 0 47 280 2
Scurry 4150005 0 8 56 0
Scurry 4150006 0 23 134 0
Scurry 4150007 0 148 968 5
Scurry 4150008 0 53 364 1
Scurry 4150009 0 20 257 1
Scurry 4150010 0 72 644 3
Scurry 4150011 0 5 72 0
Scurry 4150012 0 119 503 4
Scurry 4150013 0 39 229 1
Scurry 4150014 0 13 67 0
Scurry 4150015 0 142 411 1
Shackelford 4170101 0 29 283 1
Shackelford 4170202 0 21 335 0
Shackelford 4170303 0 7 133 1
Shackelford 4170307 0 13 157 0
Shackelford 4170404 0 0 23 0
Shackelford 4170405 0 12 105 1
Shackelford 4170406a 0 21 136 1
Shackelford 4170406b 0 0 2 0
Shelby 4190002 0 45 386 3
Shelby 4190003 0 11 166 1
Shelby 4190004 0 53 338 1
Shelby 4190005 0 83 927 6
Shelby 4190006 0 53 265 1
Shelby 4190007 0 117 305 0
Shelby 4190008 0 180 373 3
Shelby 419001n 0 124 584 1
Shelby 419001s 0 177 714 4
Shelby 419001w 0 35 208 0
Shelby 419009n 0 115 475 2
Shelby 419009s 0 77 418 5
Shelby 41901se 0 360 266 2
Shelby 41901sw 0 91 583 3
Sherman 4210101 0 4 38 1
Sherman 4210102 0 21 97 4
Sherman 4210201 0 18 67 6
Sherman 4210202 0 0 60 6
Sherman 4210301 0 9 67 2
Sherman 4210302 0 11 105 8
Sherman 4210401 0 24 258 16
Smith 4230001 0 103 55 1
Smith 4230002 0 237 55 1
Smith 4230003 0 423 1043 9
Smith 4230004 0 344 369 3
Smith 4230005 0 343 2073 22
Smith 4230006 0 91 376 3
Smith 4230007 0 250 799 6
Smith 4230008 0 183 587 5
Smith 4230009 0 93 44 1
Smith 4230010 0 790 703 4
Smith 4230011 0 638 107 3
Smith 4230012 0 791 258 4
Smith 4230013 0 677 22 1
Smith 4230014 0 325 556 11
Smith 4230015 0 397 2598 12
Smith 4230016 0 513 60 3
Smith 4230017 0 57 471 2
Smith 4230018 0 575 41 2
Smith 4230019 0 441 2291 17
Smith 4230020 0 162 112 3
Smith 4230021 0 252 702 5
Smith 4230022 0 114 135 2
Smith 4230023 0 415 892 8
Smith 4230025 0 325 957 18
Smith 4230026 0 250 1218 9
Smith 4230027 0 340 614 11
Smith 4230028 0 376 1755 14
Smith 4230029 0 225 812 8
Smith 4230030 0 420 2144 20
Smith 4230031 0 352 1873 16
Smith 4230032 0 353 1171 11
Smith 4230034 0 504 164 0
Smith 4230035 0 784 513 8
Smith 4230036 0 998 250 4
Smith 4230037 0 211 952 0
Smith 4230038 0 439 824 3
Smith 4230039 0 135 122 2
Smith 4230040 0 511 2544 19
Smith 4230041 0 345 1817 9
Smith 4230042 0 436 1968 10
Smith 4230043 0 223 375 5
Smith 4230044 0 762 1181 14
Smith 4230045 0 88 703 3
Smith 4230046 0 176 400 2
Smith 4230047 0 60 142 1
Smith 4230048 0 92 116 4
Smith 4230049 0 76 39 0
Smith 4230050 0 391 1116 7
Smith 4230052 0 196 1029 3
Smith 4230054 0 564 1323 9
Smith 4230055 0 910 1646 19
Smith 4230056 0 559 1485 12
Smith 4230058 0 463 1500 6
Smith 4230059 0 501 1588 16
Smith 4230060 0 153 85 2
Smith 4230061 0 529 586 10
Smith 4230063 0 30 6 0
Smith 4230064 0 38 48 0
Smith 4230065 0 38 35 0
Smith 4230066 0 156 170 2
Smith 4230070 0 112 179 6
Smith 4230071 0 526 1959 13
Smith 4230072 0 42 73 1
Smith 4230073 0 145 161 3
Smith 4230074 0 39 161 1
Smith 4230075 0 257 1682 9
Smith 4230076 0 183 67 1
Smith 4230077 0 97 118 2
Smith 4230078 0 19 76 0
Smith 4230079 0 442 1603 16
Smith 4230080 0 2 10 0
Smith 4230081 0 83 43 1
Smith 4230082 0 12 8 0
Somervell 4250001 0 113 622 4
Somervell 4250002 0 185 895 6
Somervell 4250003 0 178 761 7
Somervell 4250004 0 157 754 8
Starr 4270001 0 678 280 5
Starr 4270002 0 971 305 2
Starr 4270003 0 475 149 7
Starr 4270004 0 139 126 0
Starr 4270005 0 31 18 0
Starr 4270006 0 2632 552 35
Starr 4270007 0 325 97 2
Starr 4270008 0 726 190 4
Starr 4270009 0 803 226 5
Starr 4270010 0 1466 493 8
Stephens 4291-11 0 71 492 4
Stephens 4292-11 0 82 624 1
Stephens 4292-19a 0 2 41 0
Stephens 4292-19b 0 8 95 0
Stephens 4292-19c 0 0 0 0
Stephens 4293-11 0 46 223 3
Stephens 4293-19 0 19 236 1
Stephens 4294-11 0 50 275 1
Stephens 4294-19 0 36 453 3
Stephens 4295-11 0 10 188 0
Sterling 4310001a 0 8 96 0
Sterling 4310001b 0 4 29 0
Sterling 4310002a 0 10 62 0
Sterling 4310002b 0 1 6 0
Sterling 4310002c 0 2 10 0
Sterling 4310002d 0 1 3 0
Sterling 4310003 0 6 135 0
Sterling 4310004 0 12 101 0
Stonewall 4330001 0 19 133 2
Stonewall 4330002 0 32 133 0
Stonewall 4330003 0 20 127 0
Stonewall 4330004 0 41 104 3
Sutton 4350101 0 75 154 1
Sutton 4350201 0 37 270 4
Sutton 4350301 0 84 358 1
Sutton 4350401 0 69 152 1
Swisher 4370001 0 62 212 2
Swisher 4370002 0 109 377 2
Swisher 4370003 0 72 335 1
Swisher 4370004 0 52 90 2
Swisher 4370006 0 42 118 0
Swisher 4370007 0 36 200 6
Swisher 4370009 0 7 17 0
Swisher 4370011 0 40 112 1
Tarrant 4391001 0 598 461 12
Tarrant 4391004 0 674 640 10
Tarrant 4391005 0 331 22 2
Tarrant 4391008 0 110 3 2
Tarrant 4391009 0 336 466 12
Tarrant 4391010 0 117 27 0
Tarrant 4391011 0 325 34 0
Tarrant 4391012 0 800 441 9
Tarrant 4391013 0 1004 134 7
Tarrant 4391014 0 176 106 2
Tarrant 4391015 0 429 206 5
Tarrant 4391019 0 242 59 0
Tarrant 4391021 0 631 1159 16
Tarrant 4391022 0 365 391 3
Tarrant 4391023 0 725 718 11
Tarrant 4391024 0 666 1041 11
Tarrant 4391025 0 648 280 5
Tarrant 4391034 0 447 1401 11
Tarrant 4391056 0 114 20 2
Tarrant 4391059 0 194 17 0
Tarrant 4391061 0 49 5 0
Tarrant 4391062 0 16 5 0
Tarrant 4391064 0 0 0 0
Tarrant 4391066 0 262 116 3
Tarrant 4391071 0 796 359 11
Tarrant 4391074 0 263 24 2
Tarrant 4391075 0 296 51 2
Tarrant 4391076 0 494 270 4
Tarrant 4391078 0 348 10 2
Tarrant 4391079 0 435 20 0
Tarrant 4391080 0 472 25 2
Tarrant 4391081 0 198 245 4
Tarrant 4391082 0 190 98 1
Tarrant 4391083 0 324 58 2
Tarrant 4391084 0 0 0 0
Tarrant 4391085 0 223 120 3
Tarrant 4391088 0 445 79 2
Tarrant 4391089 0 554 25 1
Tarrant 4391090 0 519 25 3
Tarrant 4391094 0 612 266 8
Tarrant 4391095 0 263 344 4
Tarrant 4391098 0 614 44 4
Tarrant 4391099 0 252 89 0
Tarrant 4391103 0 307 597 4
Tarrant 4391104 0 1160 112 6
Tarrant 4391105 0 538 556 11
Tarrant 4391106 0 884 20 6
Tarrant 4391108 0 619 520 12
Tarrant 4391109 0 376 101 5
Tarrant 4391111 0 417 1250 12
Tarrant 4391117 0 632 583 10
Tarrant 4391119 0 1364 699 15
Tarrant 4391120 0 1192 54 6
Tarrant 4391126 0 724 279 15
Tarrant 4391127 0 698 34 3
Tarrant 4391132 0 612 30 3
Tarrant 4391133 0 667 415 10
Tarrant 4391142 0 413 374 9
Tarrant 4391146 0 925 449 7
Tarrant 4391149 0 876 206 5
Tarrant 4391150 0 580 226 4
Tarrant 4391151 0 394 251 10
Tarrant 4391153 0 813 54 1
Tarrant 4391154 0 175 34 1
Tarrant 4391165 0 103 44 1
Tarrant 4391167 0 493 419 15
Tarrant 4391170 0 1003 500 11
Tarrant 4391175 0 504 338 7
Tarrant 4391184 0 273 178 8
Tarrant 4391186 0 119 293 2
Tarrant 4391188 0 268 9 0
Tarrant 4391189 0 808 662 13
Tarrant 4391197 0 1248 1052 24
Tarrant 4391198 0 125 61 2
Tarrant 4391199 0 127 155 2
Tarrant 4391206 0 569 993 18
Tarrant 4391207 0 799 559 12
Tarrant 4391208 0 380 724 8
Tarrant 4391211 0 863 45 7
Tarrant 4391227 0 441 153 4
Tarrant 4391236 0 229 137 4
Tarrant 4391237 0 260 104 0
Tarrant 4391238 0 1027 529 11
Tarrant 4391241 0 88 33 0
Tarrant 4391244 0 32 70 0
Tarrant 4391251 0 1460 282 13
Tarrant 4391255 0 1222 515 6
Tarrant 4391257 0 563 262 9
Tarrant 4391264 0 528 566 7
Tarrant 4391265 0 760 481 8
Tarrant 4391270 0 178 138 1
Tarrant 4391271 0 444 1098 12
Tarrant 4391273 0 715 321 9
Tarrant 4391277a 0 461 426 7
Tarrant 4391277b 0 0 0 0
Tarrant 4391278 0 890 163 7
Tarrant 4391279 0 898 317 6
Tarrant 4391291 0 974 41 6
Tarrant 4391292 0 631 162 7
Tarrant 4391293 0 555 83 1
Tarrant 4391294 0 583 822 18
Tarrant 4391295 0 300 122 2
Tarrant 4391296 0 721 828 12
Tarrant 4391297 0 1161 61 4
Tarrant 4391298 0 830 587 10
Tarrant 4391300 0 890 366 9
Tarrant 4391301 0 878 123 2
Tarrant 4391311 0 824 224 10
Tarrant 4391337 0 523 963 14
Tarrant 4391339 0 769 898 18
Tarrant 4391345 0 101 89 3
Tarrant 4391346 0 401 17 1
Tarrant 4391347 0 1330 890 18
Tarrant 4391348 0 146 379 4
Tarrant 4391351 0 0 0 0
Tarrant 4391352 0 116 272 0
Tarrant 4391366 0 0 0 0
Tarrant 4391376 0 7 0 1
Tarrant 4391377 0 1299 1076 15
Tarrant 4391378 0 1437 413 9
Tarrant 4391380 0 527 346 10
Tarrant 4391382 0 905 246 9
Tarrant 4391388 0 1011 405 11
Tarrant 4391394 0 0 0 0
Tarrant 4391404 0 11 7 0
Tarrant 4391407 0 28 12 0
Tarrant 4391408 0 70 23 1
Tarrant 4391412 0 0 0 0
Tarrant 4391414 0 21 5 0
Tarrant 4391415 0 485 111 4
Tarrant 4391416 0 53 40 0
Tarrant 4391418 0 0 0 0
Tarrant 4391420 0 0 0 0
Tarrant 4391423 0 641 1372 10
Tarrant 4391424 0 7 10 0
Tarrant 4391427 0 2 0 1
Tarrant 4391430 0 4 1 0
Tarrant 4391431 0 344 780 8
Tarrant 4391434 0 0 3 0
Tarrant 4391436 0 307 188 2
Tarrant 4391437 0 241 237 1
Tarrant 4391439 0 47 6 0
Tarrant 4391440 0 786 191 8
Tarrant 4391441 0 323 67 2
Tarrant 4391444 0 23 9 1
Tarrant 4391445 0 37 18 1
Tarrant 4391455 0 0 0 0
Tarrant 4391457 0 1 2 0
Tarrant 4391459 0 760 223 12
Tarrant 4391460 0 975 244 3
Tarrant 4391463 0 602 177 6
Tarrant 4391472 0 56 66 1
Tarrant 4391473 0 31 15 0
Tarrant 4391476 0 33 12 0
Tarrant 4391477 0 373 55 3
Tarrant 4391479 0 69 17 2
Tarrant 4391481 0 155 23 1
Tarrant 4391482 0 272 27 1
Tarrant 4391489 0 751 245 7
Tarrant 4391490 0 211 78 3
Tarrant 4391491 0 0 1 0
Tarrant 4391501 0 175 108 4
Tarrant 4391504 0 246 911 12
Tarrant 4391514 0 0 0 0
Tarrant 4391515 0 8 9 0
Tarrant 4391518 0 311 85 0
Tarrant 4391543 0 0 0 0
Tarrant 4391544 0 2 0 0
Tarrant 4391547 0 0 0 0
Tarrant 4391549 0 0 0 0
Tarrant 4391550 0 20 0 0
Tarrant 4391555 0 1 1 0
Tarrant 4391559 0 89 29 0
Tarrant 4391564 0 0 0 0
Tarrant 4391576 0 75 3 0
Tarrant 4391577 0 418 55 3
Tarrant 4391578 0 573 156 6
Tarrant 4391586 0 1 0 0
Tarrant 4391589 0 71 44 0
Tarrant 4391594 0 0 0 0
Tarrant 4391597 0 220 33 0
Tarrant 4391603 0 931 289 8
Tarrant 4391605 0 0 0 0
Tarrant 4391607 0 0 0 0
Tarrant 4391608 0 387 218 3
Tarrant 4391610 0 0 0 0
Tarrant 4391611 0 4 4 0
Tarrant 4391617 0 9 5 0
Tarrant 4391619 0 9 3 0
Tarrant 4391621 0 40 17 0
Tarrant 4391622 0 14 15 0
Tarrant 4391623 0 0 0 0
Tarrant 4391625 0 0 0 0
Tarrant 4391627 0 49 120 3
Tarrant 4391628 0 0 0 0
Tarrant 4391631 0 91 49 1
Tarrant 4391633 0 10 8 0
Tarrant 4391639 0 1686 395 12
Tarrant 4391641a 0 1210 705 20
Tarrant 4391641b 0 35 20 0
Tarrant 4391641c 0 74 44 1
Tarrant 4391642 0 914 297 5
Tarrant 4391651 0 0 0 0
Tarrant 4391652 0 79 0 1
Tarrant 4391672 0 0 0 0
Tarrant 4391674 0 0 0 0
Tarrant 4391676 0 107 46 1
Tarrant 4391677 0 11 7 0
Tarrant 4391678 0 4 1 0
Tarrant 4391679 0 0 0 0
Tarrant 4391684 0 166 122 5
Tarrant 4391701 0 370 269 6
Tarrant 4391704 0 469 770 14
Tarrant 4391710 0 573 568 7
Tarrant 4391714 0 1257 429 11
Tarrant 4391715 0 365 244 6
Tarrant 4391717 0 383 546 8
Tarrant 4391718 0 351 181 6
Tarrant 4391719 0 646 1226 22
Tarrant 4391722 0 140 118 2
Tarrant 4391723 0 272 158 5
Tarrant 4392002 0 3 0 0
Tarrant 4392003 0 283 329 16
Tarrant 4392007 0 563 864 8
Tarrant 4392026 0 563 663 16
Tarrant 4392027 0 394 204 4
Tarrant 4392028 0 313 509 12
Tarrant 4392029 0 592 932 19
Tarrant 4392030 0 1321 370 15
Tarrant 4392031 0 1981 716 18
Tarrant 4392033 0 541 551 6
Tarrant 4392052 0 902 477 14
Tarrant 4392055 0 625 660 14
Tarrant 4392058 0 0 0 0
Tarrant 4392100 0 147 139 5
Tarrant 4392112 0 428 868 6
Tarrant 4392134 0 222 133 2
Tarrant 4392143 0 244 165 6
Tarrant 4392145 0 588 222 12
Tarrant 4392147 0 376 394 10
Tarrant 4392148 0 741 256 13
Tarrant 4392158 0 688 773 16
Tarrant 4392161 0 667 258 12
Tarrant 4392168 0 750 503 16
Tarrant 4392169 0 398 131 5
Tarrant 4392171 0 765 953 20
Tarrant 4392173 0 242 456 6
Tarrant 4392174 0 748 811 9
Tarrant 4392180 0 593 157 3
Tarrant 4392181 0 796 911 15
Tarrant 4392190 0 99 78 1
Tarrant 4392205 0 666 892 27
Tarrant 4392210 0 232 113 3
Tarrant 4392217 0 964 535 18
Tarrant 4392219 0 767 814 8
Tarrant 4392220 0 751 988 9
Tarrant 4392221 0 535 461 9
Tarrant 4392223 0 379 863 6
Tarrant 4392224 0 698 322 8
Tarrant 4392225 0 529 111 4
Tarrant 4392226 0 636 301 6
Tarrant 4392228 0 662 954 10
Tarrant 4392229 0 640 645 22
Tarrant 4392235 0 853 470 8
Tarrant 4392246 0 352 462 10
Tarrant 4392258 0 117 243 0
Tarrant 4392262 0 170 405 4
Tarrant 4392263 0 599 305 5
Tarrant 4392266 0 788 1097 19
Tarrant 4392267 0 717 296 9
