COUNTY AREA TOTAL DEM REP LIB UPC
COUNTY AREA TOTAL Polis Stapleton Helker Hammons
Park 5026047007 0 206 457 19 4
Park 5026047009 0 190 271 18 4
Phillips 4016548001 0 57 264 11 8
Phillips 4016548002 0 7 70 3 0
Phillips 4016548003 0 55 172 1 1
Phillips 4016548004 0 91 318 8 5
Phillips 4016548005 0 26 141 1 1
Phillips 4016548006 0 55 235 9 5
Phillips 4016548007 0 66 270 9 6
Phillips 4016548008 0 40 113 3 5
Pitkin 3056149001 0 747 254 14 2
Pitkin 3056149002 0 640 231 26 4
Pitkin 3056149003 0 671 175 21 5
Pitkin 3056149004 0 676 201 13 1
Pitkin 3056149005 0 630 223 16 3
Pitkin 3056149006 0 1047 374 24 8
Pitkin 3056149007 0 1227 358 38 11
Pitkin 3056149008 0 450 162 9 3
Pitkin 3056149009 0 727 212 12 8
Pitkin 3056149010 0 429 164 11 3
Prowers 4356450001 0 79 154 7 2
Prowers 4356450002 0 38 189 4 4
Prowers 4356450003 0 78 158 4 4
Prowers 4356450004 0 79 165 4 4
Prowers 4356450005 0 116 118 15 6
Prowers 4356450006 0 46 281 4 4
Prowers 4356450007 0 65 285 12 4
Prowers 4356450008 0 124 282 9 6
Prowers 4356450009 0 69 137 10 2
Prowers 4356450010 0 151 445 9 5
Prowers 4356450011 0 108 210 11 8
Prowers 4356450012 0 82 236 15 5
Prowers 4356450013 0 55 238 3 1
Pueblo 3034651020 0 53 48 7 2
Pueblo 3034651021 0 253 94 20 6
Pueblo 3034651036 0 277 205 6 4
Pueblo 3034651037 0 262 207 13 5
Pueblo 3034651038 0 286 183 19 11
Pueblo 3034651039 0 148 44 14 7
Pueblo 3034651040 0 212 107 13 2
Pueblo 3034651041 0 228 77 11 2
Pueblo 3034651042 0 173 71 15 6
Pueblo 3034651043 0 188 55 16 8
Pueblo 3034651044 0 195 77 5 3
Pueblo 3034651048 0 194 44 9 6
Pueblo 3034651049 0 164 80 11 3
Pueblo 3034651050 0 296 89 17 15
Pueblo 3034651051 0 375 148 29 14
Pueblo 3034651052 0 283 123 27 7
Pueblo 3034651053 0 199 130 18 14
Pueblo 3034651054 0 180 65 16 10
Pueblo 3034651055 0 248 169 10 4
Pueblo 3034651056 0 201 190 12 4
Pueblo 3034651057 0 327 221 10 5
Pueblo 3034651058 0 257 276 14 6
Pueblo 3034651059 0 126 115 10 9
Pueblo 3034651060 0 380 244 14 8
Pueblo 3034651061 0 325 174 8 11
Pueblo 3034651062 0 296 227 11 8
Pueblo 3034651063 0 448 302 14 14
Pueblo 3034651064 0 55 40 5 4
Pueblo 3034651065 0 51 37 3 0
Pueblo 3034651066 0 364 350 11 3
Pueblo 3034651067 0 229 135 14 8
Pueblo 3034651068 0 220 123 13 6
Pueblo 3034651069 0 305 165 24 18
Pueblo 3034651070 0 196 89 19 9
Pueblo 3034651071 0 284 91 17 9
Pueblo 3034651072 0 278 130 16 9
Pueblo 3034651073 0 244 83 12 6
Pueblo 3034651074 0 239 80 23 14
Pueblo 3034651075 0 295 146 21 9
Pueblo 3034651076 0 175 51 14 7
Pueblo 3034651077 0 142 69 18 6
Pueblo 3034651078 0 178 98 10 9
Pueblo 3034651079 0 234 76 13 10
Pueblo 3034651080 0 385 177 20 13
Pueblo 3034651081 0 318 127 19 8
Pueblo 3034651082 0 522 321 24 11
Pueblo 3034651083 0 318 128 20 14
Pueblo 3034651084 0 388 155 21 11
Pueblo 3034651085 0 287 152 17 8
Pueblo 3034651086 0 404 254 21 8
Pueblo 3034651087 0 307 347 12 5
Pueblo 3034651088 0 542 587 30 7
Pueblo 3034651209 0 271 508 11 4
Pueblo 3034651210 0 134 184 11 9
Pueblo 3034651211 0 280 338 13 9
Pueblo 3034651212 0 224 251 13 8
Pueblo 3034651213 0 367 650 20 10
Pueblo 3034651214 0 403 614 24 11
Pueblo 3034651215 0 304 564 19 5
Pueblo 3034651216 0 193 408 11 5
Pueblo 3034651217 0 151 302 20 6
Pueblo 3034651218 0 313 611 30 5
Pueblo 3034651219 0 343 479 18 11
Pueblo 3034651220 0 218 518 24 7
Pueblo 3034751001 0 419 451 17 5
Pueblo 3034751002 0 587 427 29 16
Pueblo 3034751003 0 499 443 19 11
Pueblo 3034751004 0 431 496 23 7
Pueblo 3034751005 0 170 261 11 5
Pueblo 3034751006 0 179 174 9 6
Pueblo 3034751007 0 410 282 23 9
Pueblo 3034751008 0 431 354 21 8
Pueblo 3034751009 0 273 153 17 5
Pueblo 3034751010 0 412 230 23 16
Pueblo 3034751011 0 346 260 17 21
Pueblo 3034751015 0 328 210 33 12
Pueblo 3034751016 0 318 216 25 19
Pueblo 3034751017 0 373 299 26 11
Pueblo 3034751018 0 507 320 34 19
Pueblo 3034751019 0 117 60 2 1
Pueblo 3034751022 0 188 63 22 9
Pueblo 3034751023 0 343 204 26 8
Pueblo 3034751024 0 379 198 23 9
Pueblo 3034751033 0 78 32 5 5
Pueblo 3034751034 0 253 79 10 5
Pueblo 3034751035 0 88 24 5 1
Pueblo 3034751113 0 170 197 17 7
Pueblo 3034751201 0 283 626 37 11
Pueblo 3034751202 0 230 529 26 8
Pueblo 3034751203 0 245 573 30 7
Pueblo 3034751204 0 210 302 22 9
Pueblo 3034751205 0 173 296 17 9
Pueblo 3034751206 0 285 321 18 6
Pueblo 3034751207 0 282 374 27 15
Pueblo 3034751208 0 329 387 22 17
Pueblo 3036251012 0 386 279 19 12
Pueblo 3036251013 0 331 153 21 5
Pueblo 3036251014 0 268 97 24 11
Pueblo 3036251025 0 233 94 14 14
Pueblo 3036251026 0 331 97 19 7
Pueblo 3036251027 0 298 88 19 12
Pueblo 3036251028 0 223 52 6 6
Pueblo 3036251029 0 191 59 10 4
Pueblo 3036251030 0 335 97 29 12
Pueblo 3036251031 0 346 98 15 14
Pueblo 3036251032 0 198 50 19 9
Pueblo 3036251045 0 62 25 7 2
Pueblo 3036251046 0 269 73 19 3
Pueblo 3036251047 0 187 67 12 8
Pueblo 3036251101 0 182 43 5 4
Pueblo 3036251102 0 205 213 17 8
Pueblo 3036251104 0 258 344 26 9
Pueblo 3354651301 0 366 718 23 16
Pueblo 3354651302 0 210 465 18 8
Pueblo 3354651303 0 75 246 13 1
Pueblo 3354651401 0 263 326 26 8
Pueblo 3354651402 0 202 408 21 5
Pueblo 3354651403 0 261 315 10 9
Pueblo 3354751106 0 267 455 17 7
Pueblo 3354751107 0 374 608 23 16
Pueblo 3354751108 0 177 280 17 6
Pueblo 3354751109 0 211 203 9 8
Pueblo 3354751110 0 27 129 3 0
Pueblo 3354751111 0 93 223 17 7
Pueblo 3354751112 0 41 204 10 2
Pueblo 3356251103 0 245 246 23 11
Pueblo 3356251105 0 386 503 23 13
Pueblo 3356251304 0 102 243 9 8
"Rio Blanco" 3085752001 0 79 520 21 3
"Rio Blanco" 3085752002 0 73 462 9 4
"Rio Blanco" 3085752003 0 145 634 24 7
"Rio Blanco" 3085752004 0 190 809 20 4
"Rio Blanco" 3085752005 0 1 48 0 0
"Rio Grande" 3356253001 0 102 98 10 1
"Rio Grande" 3356253002 0 200 167 17 2
"Rio Grande" 3356253003 0 204 289 17 4
"Rio Grande" 3356253004 0 105 90 10 3
"Rio Grande" 3356253005 0 75 254 10 2
"Rio Grande" 3356253006 0 32 77 1 2
"Rio Grande" 3356253007 0 95 266 4 3
"Rio Grande" 3356253008 0 136 296 14 6
"Rio Grande" 3356253009 0 142 100 7 8
"Rio Grande" 3356253010 0 225 461 17 7
"Rio Grande" 3356253011 0 125 220 17 8
"Rio Grande" 3356253012 0 135 78 8 2
"Rio Grande" 3356253013 0 82 155 9 1
"Rio Grande" 3356253014 0 127 181 12 6
"Rio Grande" 3356253015 0 127 63 12 4
Routt 3082654001 0 330 318 12 5
Routt 3082654002 0 127 286 22 9
Routt 3082654003 0 513 311 17 9
Routt 3082654004 0 299 170 10 0
Routt 3082654005 0 332 470 30 8
Routt 3082654006 0 473 427 13 2
Routt 3082654007 0 196 190 8 3
Routt 3082654008 0 357 263 17 7
Routt 3082654009 0 388 222 16 5
Routt 3082654010 0 119 242 8 5
Routt 3082654011 0 609 241 18 10
Routt 3082654012 0 434 143 9 4
Routt 3082654013 0 739 172 25 4
Routt 3082654014 0 539 159 16 5
Routt 3082654015 0 719 376 20 8
Routt 3082654016 0 644 369 19 7
Routt 3082654017 0 610 198 24 5
Routt 3082654018 0 735 230 21 6
Saguache 3356255001 0 323 419 38 9
Saguache 3356255002 0 23 45 4 1
Saguache 3356255003 0 117 54 6 1
Saguache 3356255004 0 57 105 9 0
Saguache 3356255005 0 605 64 18 7
Saguache 3356255006 0 196 160 11 10
Saguache 3356255007 0 208 167 7 6
"San Juan" 3065956001 0 271 167 8 4
"San Miguel" 3065857001 0 1196 173 25 2
"San Miguel" 3065857002 0 794 142 17 4
"San Miguel" 3065857003 0 366 96 21 5
"San Miguel" 3065857004 0 309 362 18 5
"San Miguel" 3065857005 0 10 49 1 2
"San Miguel" 3065857006 0 372 101 12 3
Sedgwick 4016558001 0 73 214 2 6
Sedgwick 4016558002 0 49 188 6 3
Sedgwick 4016558003 0 82 163 10 6
Sedgwick 4016558004 0 52 138 8 5
Sedgwick 4016558005 0 34 156 8 6
Summit 2086159001 0 583 223 24 5
Summit 2086159002 0 637 274 21 11
Summit 2086159003 0 369 178 18 1
Summit 2086159004 0 873 203 21 3
Summit 2086159005 0 683 359 21 4
Summit 2086159006 0 358 192 10 6
Summit 2086159007 0 388 188 20 5
Summit 2086159008 0 216 146 16 3
Summit 2086159009 0 601 257 35 9
Summit 2086159010 0 456 220 20 4
Summit 2086159011 0 332 194 16 6
Summit 2086159012 0 134 113 2 3
Summit 2086159013 0 456 363 16 2
Summit 2086159014 0 337 132 14 5
Summit 2086159015 0 420 225 14 0
Summit 2086159016 0 422 193 18 9
Summit 2086159017 0 607 215 21 12
Summit 2086159018 0 581 149 29 6
Summit 2086159019 0 589 219 22 2
Summit 2086159020 0 457 200 21 12
Teller 5023960001 0 357 746 22 10
Teller 5023960002 0 342 680 18 8
Teller 5023960003 0 385 746 25 10
Teller 5023960004 0 322 773 42 11
Teller 5023960005 0 236 427 21 11
Teller 5023960006 0 103 174 17 5
Teller 5023960007 0 355 864 46 21
Teller 5023960008 0 363 753 29 10
Teller 5023960009 0 415 770 27 1
Teller 5023960010 0 296 561 21 14
Teller 5023960011 0 354 893 37 11
Teller 5023960012 0 255 628 29 8
Teller 5023960013 0 203 394 20 7
Washington 4016461001 0 14 84 0 0
Washington 4016461002 0 158 998 36 17
Washington 4016461003 0 17 111 3 0
Washington 4016461004 0 61 362 11 9
Washington 4016461005 0 21 160 5 1
Washington 4016461006 0 23 289 4 5
Weld 4014862118 0 250 735 28 10
Weld 4014862119 0 158 328 26 7
Weld 4014862126 0 287 817 28 12
Weld 4014862127 0 208 584 37 8
Weld 4014862128 0 179 574 15 5
Weld 4014862134 0 252 914 39 15
Weld 4014862152 0 119 547 13 6
Weld 4014862316 0 129 555 26 9
Weld 4016362100 0 215 792 28 10
Weld 4016362101 0 32 262 10 2
Weld 4016362102 0 31 210 1 5
Weld 4016362103 0 51 336 13 4
Weld 4016362104 0 117 675 27 6
Weld 4016362144 0 112 544 17 4
Weld 4016362308 0 113 569 18 9
Weld 4016362310 0 176 442 31 14
Weld 4016362311 0 138 574 22 8
Weld 4016362312 0 57 333 14 7
Weld 4016362314 0 407 480 51 17
Weld 4016362320 0 169 623 21 10
Weld 4016362327 0 471 609 47 22
Weld 4016362342 0 163 552 24 3
Weld 4016362345 0 136 613 29 17
Weld 4134862120 0 72 362 20 3
Weld 4134862124 0 243 526 20 10
Weld 4134862125 0 294 538 13 4
Weld 4134862135 0 298 541 18 2
Weld 4134862136 0 354 567 37 10
Weld 4134862146 0 164 113 11 6
Weld 4134862150 0 246 362 26 11
Weld 4134862151 0 301 394 24 8
Weld 4134862212 0 407 650 24 5
Weld 4134862213 0 416 673 19 10
Weld 4134862214 0 415 710 31 5
Weld 4134862215 0 363 625 19 12
Weld 4134862217 0 550 566 38 13
Weld 4134862221 0 312 507 25 10
Weld 4134862222 0 452 672 28 11
Weld 4134862223 0 351 629 24 14
Weld 4134862224 0 213 362 13 5
Weld 4134862225 0 323 598 39 6
Weld 4134862226 0 177 206 16 6
Weld 4134862228 0 360 638 61 18
Weld 4134862235 0 258 515 12 7
Weld 4134862238 0 324 563 19 5
Weld 4134862241 0 238 341 10 11
Weld 4134862243 0 362 571 24 12
Weld 4134862246 0 465 851 66 22
Weld 4134862248 0 186 181 15 9
Weld 4134862250 0 347 433 28 14
Weld 4134862253 0 249 402 12 18
Weld 4134862255 0 326 577 20 6
Weld 4134862309 0 148 464 19 10
Weld 4134862326 0 294 459 33 18
Weld 4134862331 0 363 674 44 21
Weld 4134862333 0 188 289 11 13
Weld 4134862338 0 34 44 3 1
Weld 4134862341 0 241 459 35 17
Weld 4134962145 0 3 9 0 0
Weld 4135062105 0 438 266 31 20
Weld 4135062106 0 407 323 46 21
Weld 4135062107 0 438 237 40 17
Weld 4135062108 0 434 407 34 24
Weld 4135062109 0 371 282 40 11
Weld 4135062110 0 307 163 34 7
Weld 4135062111 0 462 424 29 28
Weld 4135062112 0 513 211 25 12
Weld 4135062113 0 494 169 23 13
Weld 4135062114 0 473 342 28 13
Weld 4135062132 0 298 463 35 11
Weld 4135062137 0 361 172 39 15
Weld 4135062141 0 356 260 36 13
Weld 4135062142 0 129 128 17 8
Weld 4135062147 0 197 116 18 4
Weld 4135062211 0 355 480 45 15
Weld 4135062220 0 286 340 15 6
Weld 4135062236 0 380 731 43 24
Weld 4135062247 0 300 253 19 5
Weld 4135062249 0 310 534 39 8
Weld 4135062317 0 575 365 30 3
Weld 4135062318 0 320 291 31 16
Weld 4135062319 0 367 312 32 15
Weld 4135062321 0 368 244 23 17
Weld 4135062322 0 398 435 38 27
Weld 4135062323 0 415 487 40 33
Weld 4135062324 0 407 496 38 16
Weld 4135062325 0 314 378 39 27
Weld 4135062329 0 358 490 23 11
Weld 4135062330 0 290 342 29 9
Weld 4135062343 0 211 379 25 15
Weld 4136362202 0 68 236 16 4
Weld 4136362300 0 268 598 30 17
Weld 4136362301 0 476 412 34 10
Weld 4136362302 0 483 453 31 14
Weld 4136362303 0 253 357 14 18
Weld 4136362304 0 334 629 29 13
Weld 4136362313 0 142 314 19 7
Weld 4234862117 0 216 677 22 10
Weld 4234862131 0 190 564 22 9
Weld 4234862138 0 424 780 44 16
Weld 4234862153 0 193 430 21 4
Weld 4234862227 0 280 611 24 11
Weld 4234862230 0 240 385 15 3
Weld 4234862232 0 249 383 26 8
Weld 4234862244 0 316 755 41 9
Weld 4234862245 0 391 863 19 9
Weld 4234862251 0 226 410 28 2
Weld 4234862252 0 211 401 26 2
Weld 4234962115 0 306 499 25 9
Weld 4234962116 0 283 465 25 14
Weld 4234962121 0 156 441 20 5
Weld 4234962122 0 241 341 28 5
Weld 4234962123 0 396 554 29 16
Weld 4234962129 0 23 92 1 0
Weld 4234962130 0 418 943 35 9
Weld 4234962133 0 465 754 36 15
Weld 4234962139 0 418 735 46 12
Weld 4234962140 0 370 767 40 7
Weld 4234962143 0 334 702 27 9
Weld 4234962148 0 197 364 25 10
Weld 4234962149 0 251 238 23 5
Weld 4234962229 0 236 657 18 7
Weld 4234962231 0 68 215 6 3
Weld 4236362200 0 326 752 52 10
Weld 4236362203 0 223 446 12 12
Weld 4236362204 0 264 394 27 8
Weld 4236362205 0 337 390 30 6
Weld 4236362206 0 225 501 26 7
Weld 4236362207 0 459 708 51 7
Weld 4236362208 0 234 530 17 6
Weld 4236362209 0 435 503 37 10
Weld 4236362210 0 303 485 31 6
Weld 4236362216 0 253 416 15 6
Weld 4236362218 0 420 553 29 15
Weld 4236362219 0 275 454 27 9
Weld 4236362233 0 401 485 38 17
Weld 4236362234 0 318 332 29 23
Weld 4236362237 0 309 689 35 6
Weld 4236362239 0 270 367 21 4
Weld 4236362240 0 431 729 55 14
Weld 4236362242 0 438 583 64 13
Weld 4236362254 0 237 352 19 5
Weld 4236362305 0 244 528 24 6
Weld 4236362306 0 484 367 40 10
Weld 4236362307 0 910 666 59 10
Weld 4236362315 0 0 0 0 0
Weld 4236362328 0 85 133 12 1
Weld 4236362332 0 399 355 23 4
Weld 4236362334 0 662 579 27 9
Weld 4236362335 0 433 606 33 8
Weld 4236362336 0 272 322 19 3
Weld 4236362337 0 385 424 18 5
Weld 4236362339 0 383 663 30 12
Weld 4236362340 0 468 514 49 14
Weld 4236362344 0 445 363 13 3
Weld 4236362346 0 564 413 29 3
Yuma 4016563001 0 49 270 9 2
Yuma 4016563002 0 62 244 3 4
Yuma 4016563003 0 22 114 8 6
Yuma 4016563004 0 113 428 16 6
Yuma 4016563005 0 8 112 0 2
Yuma 4016563006 0 64 368 5 7
Yuma 4016563007 0 13 98 1 0
Yuma 4016563008 0 21 126 6 0
Yuma 4016563009 0 21 228 4 0
Yuma 4016563010 0 27 214 2 3
Yuma 4016563011 0 70 237 12 6
Yuma 4016563012 0 82 314 5 1
Yuma 4016563013 0 84 245 12 7
Yuma 4016563014 0 61 266 7 7
