DIST COUNTY AREA TOTAL DEM REP IND OTHER
DIST COUNTY AREA TOTAL Dem Rep Ind Other
32 "La Crosse" "City Of Onalaska Wards 1-4" 0 1903 1883 0 3
32 "La Crosse" "City Of Onalaska Wards 5-8" 0 1760 1543 0 0
32 "La Crosse" "City Of Onalaska Wards 9-12" 0 1839 2090 0 5
32 "La Crosse" "Town Of Bangor Ward 1" 0 130 215 0 1
32 "La Crosse" "Town Of Barre Wards 1-2" 0 262 529 0 2
32 "La Crosse" "Town Of Burns Ward 1" 0 211 365 0 0
32 "La Crosse" "Town Of Campbell Wards 1-6" 0 1414 1232 0 3
32 "La Crosse" "Town Of Farmington Wards 1-2" 0 559 712 0 0
32 "La Crosse" "Town Of Greenfield Wards 1-2" 0 607 750 0 0
32 "La Crosse" "Town Of Hamilton Wards 1-5" 0 607 957 0 2
32 "La Crosse" "Town Of Holland Wards 1-6" 0 1187 1592 0 4
32 "La Crosse" "Town Of Medary Wards 1-2" 0 549 563 0 1
32 "La Crosse" "Town Of Onalaska Wards 1-8" 0 1655 2035 0 3
32 "La Crosse" "Town Of Shelby Wards 1-4" 0 992 988 0 1
32 "La Crosse" "Town Of Shelby Wards 5-6" 0 752 522 0 0
32 "La Crosse" "Town Of Washington Ward 1" 0 141 173 0 0
32 "La Crosse" "Village Of Bangor Wards 1-2" 0 358 435 0 2
32 "La Crosse" "Village Of Holmen Wards 1-14" 0 2949 2910 0 2
32 "La Crosse" "Village Of Rockland Ward 1" 0 158 236 0 0
32 "La Crosse" "Village Of West Salem Wards 1-8" 0 1336 1534 0 1
32 Monroe "City Of Sparta Ward 19" 0 0 0 0 0
32 Monroe "City Of Tomah Wards 17,19-23" 0 0 0 0 0
32 Monroe "Town Of Adrian Ward 1" 0 146 328 0 0
32 Monroe "Town Of Angelo Wards 1-3" 0 237 501 0 1
32 Monroe "Town Of Jefferson Ward 1" 0 107 211 0 0
32 Monroe "Town Of Leon Wards 1-2" 0 200 477 0 0
32 Monroe "Town Of Portland Ward 1" 0 155 301 0 0
32 Monroe "Town Of Ridgeville Ward 1" 0 107 172 0 0
32 Monroe "Town Of Sheldon Ward 1" 0 64 212 0 0
32 Monroe "Town Of Tomah Wards 1-2" 0 290 556 0 1
32 Monroe "Town Of Wellington Wards 1-2" 0 117 171 0 0
32 Monroe "Town Of Wells Ward 1" 0 95 255 0 0
32 Monroe "Town Of Wilton Wards 1-5" 0 85 190 0 0
32 Monroe "Village Of Cashton Wards 1-3" 0 194 318 0 0
32 Monroe "Village Of Melvina Ward 1" 0 16 33 0 0
32 Monroe "Village Of Norwalk Ward 1" 0 86 140 0 0
32 Monroe "Village Of Ontario Ward 2" 0 0 0 0 0
32 Monroe "Village Of Wilton Ward 1" 0 112 132 0 0
32 Vernon "City Of Hillsboro Wards 1-4" 0 264 411 0 0
32 Vernon "City Of Viroqua Wards 1-9" 0 1442 1034 0 0
32 Vernon "City Of Westby Wards 1-5" 0 618 636 0 0
32 Vernon "Town Of Bergen Wards 1-3" 0 351 497 0 0
32 Vernon "Town Of Christiana Wards 1-2" 0 228 349 0 0
32 Vernon "Town Of Clinton Wards 1-2" 0 94 152 0 0
32 Vernon "Town Of Coon Wards 1-2" 0 234 248 0 0
32 Vernon "Town Of Forest Ward 1" 0 102 182 0 0
32 Vernon "Town Of Franklin Wards 1-2" 0 227 403 0 0
32 Vernon "Town Of Genoa Wards 1-2" 0 217 232 0 0
32 Vernon "Town Of Hamburg Wards 1-2" 0 234 364 0 0
32 Vernon "Town Of Harmony Wards 1-3" 0 154 219 0 1
32 Vernon "Town Of Hillsboro Wards 1-3" 0 108 249 0 0
32 Vernon "Town Of Jefferson Wards 1-4" 0 281 419 0 1
32 Vernon "Town Of Kickapoo Ward 1" 0 146 139 0 0
32 Vernon "Town Of Liberty Ward 1" 0 119 92 0 0
32 Vernon "Town Of Stark Wards 1-2" 0 112 124 0 0
32 Vernon "Town Of Sterling Ward 1" 0 113 223 0 1
32 Vernon "Town Of Union Wards 1-3" 0 105 130 0 0
32 Vernon "Town Of Viroqua Wards 1-4" 0 485 627 0 0
32 Vernon "Town Of Webster Wards 1-2" 0 201 174 0 0
32 Vernon "Town Of Wheatland Ward 1" 0 161 211 0 0
32 Vernon "Town Of Whitestown Ward 1" 0 93 167 0 0
32 Vernon "Village Of Chaseburg Ward 1" 0 61 97 0 0
32 Vernon "Village Of Coon Valley Ward 1" 0 203 253 0 0
32 Vernon "Village Of De Soto Ward 1" 0 66 83 0 0
32 Vernon "Village Of Genoa Ward 1" 0 82 65 0 0
32 Vernon "Village Of La Farge Ward 1" 0 153 219 0 1
32 Vernon "Village Of Ontario Ward 1" 0 81 126 0 0
32 Vernon "Village Of Readstown Ward 1" 0 81 108 0 0
32 Vernon "Village Of Stoddard Ward 1" 0 225 230 0 0
32 Vernon "Village Of Viola Ward 1" 0 40 58 0 0
