COUNTY AREA TOTAL DEM REP None ACN Green LBT PSL None
COUNTY AREA TOTAL Biden Trump Boddie Cummings Hawkins Jorgensen LaRiva Simmons
Pima 217 0 73 212 0 0 0 11 0 0
Pima 218 0 94 248 0 0 0 7 0 0
Pima 219 0 56 244 0 0 0 6 0 0
Pima 220 0 30 204 0 0 0 7 0 0
Pima 221 0 27 218 0 0 0 6 0 0
Pima 222 0 38 227 0 0 0 4 0 0
Pima 223 0 38 111 0 0 0 3 0 0
Pima 224 0 98 346 0 0 0 9 0 0
Pima 225 0 104 338 0 0 0 10 0 0
Pima 226 0 18 65 0 0 0 1 0 0
Pima 227 0 136 441 0 0 0 14 0 0
Pima 228 0 16 88 0 0 0 1 0 0
Pima 229 0 72 547 0 0 0 9 0 0
Pima 230 0 19 38 0 0 0 1 0 0
Pima 231 0 126 328 0 0 0 8 0 0
Pima 232 0 72 90 0 0 0 4 0 0
Pima 233 0 106 255 0 0 0 9 0 0
Pima 234 0 69 120 0 0 0 0 0 0
Pima 235 0 99 79 0 0 0 1 0 0
Pima 236 0 142 22 0 0 0 1 0 0
Pima 237 0 23 72 0 0 0 1 0 0
Pima 238 0 39 148 0 0 0 3 0 0
Pima 239 0 54 203 0 0 0 3 0 0
Pima 240 0 2 14 0 0 0 0 0 0
Pima 241 0 22 92 0 0 0 0 0 0
Pima 242 0 70 209 0 0 0 9 0 0
Pima 243 0 34 209 0 0 0 3 0 0
Pima 244 0 29 15 0 0 0 0 0 0
Pima 245 0 32 32 0 0 0 2 0 0
Pima 246 0 53 38 0 0 0 0 0 0
Pima 247 0 11 8 0 0 0 0 0 0
Pima 248 0 102 72 0 0 0 2 0 0
Pima 249 0 51 283 0 0 0 9 0 0
Pinal "01 Kearny" 0 57 272 0 0 0 7 0 0
Pinal "04 Dudleyville" 0 52 65 0 0 0 3 0 0
Pinal "05 San Manuel" 0 82 312 0 0 0 6 0 0
Pinal "06 Mammoth" 0 58 73 0 0 0 4 0 0
Pinal "07 Oracle" 0 71 236 0 0 0 9 0 0
Pinal "08 Saddlebrooke West" 0 45 202 0 0 0 8 0 0
Pinal "09 Arizona City" 0 98 349 0 0 0 1 0 0
Pinal "10 Toltec South" 0 134 356 0 0 0 7 0 0
Pinal "100 Desert Cedars" 0 198 374 0 0 0 9 0 0
Pinal "101 Alterra North" 0 207 306 0 0 0 12 0 0
Pinal "102 Maricopa Wells" 0 198 433 0 0 0 6 0 0
Pinal "103 San Carlos Community" 0 0 0 0 0 0 0 0 0
Pinal "104 Picacho South" 0 11 32 0 0 0 0 0 0
Pinal "105 Toltec Southwest" 0 9 13 0 0 0 0 0 0
Pinal "11 Picacho" 0 7 44 0 0 0 0 0 0
Pinal "12 Eloy" 0 104 58 0 0 0 2 0 0
Pinal "13 Toltec" 0 93 180 0 0 0 8 0 0
Pinal "14 Eloy South" 0 128 81 0 0 0 4 0 0
Pinal "15 Saddlebrooke East" 0 20 182 0 0 0 1 0 0
Pinal "16 Red Rock" 0 106 452 0 0 0 4 0 0
Pinal "17 Coolidge NE" 0 97 156 0 0 0 4 0 0
Pinal "18 Coolidge NW" 0 176 422 0 0 0 23 0 0
Pinal "19 Coolidge South" 0 98 207 0 0 0 6 0 0
Pinal "20 Randolph" 0 26 96 0 0 0 3 0 0
Pinal "21 Central Arizona Colleg" 0 27 122 0 0 0 1 0 0
Pinal "22 Eleven Mile Corner" 0 35 138 0 0 0 2 0 0
Pinal "23 Florence North" 0 53 146 0 0 0 2 0 0
Pinal "24 Florence South" 0 64 213 0 0 0 8 0 0
Pinal "25 Cactus Forest" 0 26 216 0 0 0 1 0 0
Pinal "26 Johnson Ranch" 0 80 350 0 0 0 6 0 0
Pinal "27 Poston Butte" 0 153 718 0 0 0 23 0 0
Pinal "28 Queen Creek" 0 186 730 0 0 0 10 0 0
Pinal "29 Sacaton" 0 303 39 0 0 0 7 0 0
Pinal "30 Maricopa" 0 200 494 0 0 0 14 0 0
Pinal "31 Stanfield" 0 33 56 0 0 0 1 0 0
Pinal "32 Casa Grande North" 0 106 158 0 0 0 7 0 0
Pinal "33 Casa Grande N Central" 0 99 182 0 0 0 5 0 0
Pinal "34 Casa Grande S Central" 0 107 224 0 0 0 8 0 0
Pinal "35 Casa Grande NE" 0 91 257 0 0 0 8 0 0
Pinal "36 Casa Grande SE" 0 125 157 0 0 0 7 0 0
Pinal "37 Casa Grande NW" 0 116 244 0 0 0 2 0 0
Pinal "38 Casa Grande SW" 0 81 180 0 0 0 5 0 0
Pinal "39 Casa Grande Rancho Gra" 0 99 326 0 0 0 8 0 0
Pinal "40 Apache Jct Superstitio" 0 66 220 0 0 0 6 0 0
Pinal "41 Casa Grande Interchang" 0 58 210 0 0 0 3 0 0
Pinal "42 Apache Jct NW" 0 67 195 0 0 0 2 0 0
Pinal "43 Apache Jct SW" 0 70 232 0 0 0 6 0 0
Pinal "44 Apache Jct SE" 0 84 418 0 0 0 6 0 0
Pinal "45 Apache Jct NE" 0 59 336 0 0 0 4 0 0
Pinal "46 Apache Jct East" 0 25 223 0 0 0 3 0 0
Pinal "47 Apache Jct Central" 0 67 261 0 0 0 2 0 0
Pinal "48 Gold Canyon" 0 72 342 0 0 0 4 0 0
Pinal "49 Queen Valley" 0 19 147 0 0 0 1 0 0
Pinal "50 Superior" 0 165 153 0 0 0 3 0 0
Pinal "51 Superior West" 0 0 5 0 0 0 0 0 0
Pinal "52 Sutton Summit" 0 1 33 0 0 0 0 0 0
Pinal "53 Chui Chu" 0 59 8 0 0 0 1 0 0
Pinal "54 Thunderbird Farms" 0 80 330 0 0 0 2 0 0
Pinal "55 Casa Grande West" 0 84 295 0 0 0 4 0 0
Pinal "56 Apache Junction  North" 0 55 268 0 0 0 4 0 0
Pinal "57 Apache Junction N. Cen" 0 46 350 0 0 0 5 0 0
Pinal "58 Apache Junction E. Cen" 0 39 224 0 0 0 4 0 0
Pinal "59 Apache Junction South" 0 57 239 0 0 0 9 0 0
Pinal "60 Blackwater" 0 255 37 0 0 0 2 0 0
Pinal "61 San Tan" 0 253 41 0 0 0 5 0 0
Pinal "62 Casa Blanca" 0 244 35 0 0 0 1 0 0
Pinal "63 Apache Trail" 0 36 189 0 0 0 5 0 0
Pinal "64 Superstition Mountain" 0 41 252 0 0 0 2 0 0
Pinal "66 Mountainbrook Village" 0 21 124 0 0 0 2 0 0
Pinal "67 Hidden Valley" 0 58 207 0 0 0 12 0 0
Pinal "68 San Tan Park" 0 128 534 0 0 0 10 0 0
Pinal "69 Bella Vista" 0 89 206 0 0 0 7 0 0
Pinal "70 Copper Basin" 0 126 534 0 0 0 9 0 0
Pinal "71 Schnepf" 0 93 401 0 0 0 7 0 0
Pinal "72 Peralta" 0 17 116 0 0 0 0 0 0
Pinal "73 Santa Rosa" 0 115 211 0 0 0 4 0 0
Pinal "74 El Dorado" 0 150 386 0 0 0 11 0 0
Pinal "75 Walker Butte" 0 121 446 0 0 0 12 0 0
Pinal "76 Pecan Creek North" 0 124 439 0 0 0 15 0 0
Pinal "77 Ak Chin Community" 0 173 24 0 0 0 4 0 0
Pinal "78 Maricopa Meadows" 0 126 329 0 0 0 12 0 0
Pinal "79 Maricopa Fiesta" 0 198 366 0 0 0 12 0 0
Pinal "80 Province" 0 249 613 0 0 0 9 0 0
Pinal "81 Ironwood Common" 0 87 210 0 0 0 4 0 0
Pinal "82 Cruz Park" 0 83 88 0 0 0 6 0 0
Pinal "83 Coyote Ranch" 0 145 361 0 0 0 7 0 0
Pinal "84 Gold Canyon North" 0 34 117 0 0 0 3 0 0
Pinal "85 San Tan Heights" 0 134 552 0 0 0 9 0 0
Pinal "86 Circle Cross Ranch" 0 171 548 0 0 0 10 0 0
Pinal "87 Johnson Ranch East" 0 109 359 0 0 0 8 0 0
Pinal "88 Ironwood Crossing" 0 164 903 0 0 0 12 0 0
Pinal "89 Quail Hollow" 0 111 562 0 0 0 14 0 0
Pinal "90 Senita" 0 194 259 0 0 0 7 0 0
Pinal "91 Silverbell" 0 64 247 0 0 0 6 0 0
Pinal "92 Eagle Crest" 0 65 358 0 0 0 3 0 0
Pinal "93 Oracle South" 0 103 211 0 0 0 5 0 0
Pinal "94 Skyline Ranch" 0 128 377 0 0 0 6 0 0
Pinal "95 Queen Creek South" 0 61 281 0 0 0 2 0 0
Pinal "96 San Tan Ranches" 0 11 74 0 0 0 1 0 0
Pinal "97 Copper Basin Southeast" 0 154 369 0 0 0 12 0 0
Pinal "98 Links Estates" 0 69 310 0 0 0 8 0 0
Pinal "99 Mission Valley" 0 76 261 0 0 0 3 0 0
"Santa Cruz" "Baca 19" 0 210 168 0 0 0 2 0 0
"Santa Cruz" "Calabasas 17" 0 275 178 0 0 0 7 0 0
"Santa Cruz" "Coronado 5" 0 99 47 0 0 0 1 0 0
"Santa Cruz" "Elgin 6" 0 19 122 0 0 0 3 0 0
"Santa Cruz" "Lake Patagonia 24" 0 2 11 0 0 0 1 0 0
"Santa Cruz" "Mountain 23" 0 0 8 0 0 0 0 0 0
"Santa Cruz" "Nogales 1" 0 62 23 0 0 0 0 0 0
"Santa Cruz" "Nogales 10" 0 83 41 0 0 0 2 0 0
"Santa Cruz" "Nogales 12" 0 63 25 0 0 0 0 0 0
"Santa Cruz" "Nogales 16" 0 62 26 0 0 0 1 0 0
"Santa Cruz" "Nogales 18" 0 49 52 0 0 0 1 0 0
"Santa Cruz" "Nogales 2" 0 148 44 0 0 0 0 0 0
"Santa Cruz" "Nogales 20" 0 98 54 0 0 0 1 0 0
"Santa Cruz" "Nogales 3" 0 69 48 0 0 0 1 0 0
"Santa Cruz" "Nogales 4" 0 39 16 0 0 0 1 0 0
"Santa Cruz" "Nogales 8" 0 232 90 0 0 0 4 0 0
"Santa Cruz" "Nogales 9" 0 40 17 0 0 0 1 0 0
"Santa Cruz" "Patagonia 14" 0 59 82 0 0 0 2 0 0
"Santa Cruz" "Peck Canyon 21" 0 203 147 0 0 0 4 0 0
"Santa Cruz" "Potrero 22" 0 33 16 0 0 0 0 0 0
"Santa Cruz" "Rio Rico 7" 0 213 291 0 0 0 3 0 0
"Santa Cruz" "Santa Cruz 13" 0 36 39 0 0 0 0 0 0
"Santa Cruz" "Sonoita 15" 0 29 200 0 0 0 6 0 0
"Santa Cruz" "Tubac 11" 0 82 134 0 0 0 2 0 0
Yavapai "AZURE (230.00)" 0 190 668 0 0 0 21 0 0
Yavapai "BASIN (237.00)" 0 89 955 0 0 0 17 0 0
Yavapai "BIGHORN (245.00)" 0 106 513 0 0 0 15 0 0
Yavapai "BISON (244.00)" 0 153 951 0 0 0 19 0 0
Yavapai "BRIDGE (233.00)" 0 1 3 0 0 0 0 0 0
Yavapai "BUCK (215.00)" 0 45 294 0 0 0 2 0 0
Yavapai "BUG (222.00)" 0 86 587 0 0 0 11 0 0
Yavapai "BURRO (243.00)" 0 131 705 0 0 0 10 0 0
Yavapai "CAMP (236.00)" 0 9 60 0 0 0 0 0 0
Yavapai "CARS (240.00)" 0 23 182 0 0 0 1 0 0
Yavapai "COURT (202.00)" 0 144 408 0 0 0 22 0 0
Yavapai "COYOTE (239.00)" 0 16 345 0 0 0 4 0 0
Yavapai "CREEK (216.00)" 0 56 291 0 0 0 7 0 0
Yavapai "EAGLE (201.00)" 0 86 432 0 0 0 12 0 0
Yavapai "FAIR (203.00)" 0 68 231 0 0 0 8 0 0
Yavapai "FORT (219.00)" 0 177 893 0 0 0 15 0 0
Yavapai "GHOST (232.00)" 0 112 239 0 0 0 6 0 0
Yavapai "GOLF (204.00)" 0 104 343 0 0 0 14 0 0
Yavapai "GRAZE (238.00)" 0 98 1217 0 0 0 17 0 0
Yavapai "HILL (206.00)" 0 1 21 0 0 0 0 0 0
Yavapai "IRON (225.00)" 0 81 879 0 0 0 10 0 0
Yavapai "KIRK (214.00)" 0 5 83 0 0 0 0 0 0
Yavapai "MESQUITE (207.00)" 0 23 250 0 0 0 3 0 0
Yavapai "MINE (205.00)" 0 48 381 0 0 0 6 0 0
Yavapai "ONYX (229.00)" 0 162 611 0 0 0 28 0 0
Yavapai "PLEASANT (212.00)" 0 0 0 0 0 0 0 0 0
Yavapai "QUAIL (231.00)" 0 5 38 0 0 0 0 0 0
Yavapai "RANCH (235.00)" 0 27 390 0 0 0 3 0 0
Yavapai "RIM (220.00)" 0 0 7 0 0 0 0 0 0
Yavapai "RUBY (227.00)" 0 163 369 0 0 0 12 0 0
Yavapai "SALT (221.00)" 0 8 41 0 0 0 0 0 0
Yavapai "SCARLET (228.00)" 0 135 379 0 0 0 9 0 0
Yavapai "SKULL (213.00)" 0 3 24 0 0 0 1 0 0
Yavapai "SPIRIT (226.00)" 0 1 12 0 0 0 0 0 0
Yavapai "SPRINGS (211.00)" 0 0 0 0 0 0 1 0 0
Yavapai "STONE (241.00)" 0 22 143 0 0 0 3 0 0
Yavapai "SUNSET (223.00)" 0 42 445 0 0 0 10 0 0
Yavapai "TOWERS (224.00)" 0 0 5 0 0 0 0 0 0
Yavapai "WALNUT (210.00)" 0 0 3 0 0 0 0 0 0
Yavapai "WATER (242.00)" 0 53 346 0 0 0 6 0 0
Yavapai "WATSON (234.00)" 0 76 423 0 0 0 20 0 0
Yavapai "WELL (218.00)" 0 76 432 0 0 0 8 0 0
Yavapai "WICK (209.00)" 0 13 104 0 0 0 2 0 0
Yavapai "WIND (217.00)" 0 5 13 0 0 0 0 0 0
Yavapai "YARN (208.00)" 0 22 129 0 0 0 1 0 0
Yuma 001 0 71 43 0 0 0 3 0 0
Yuma 002 0 73 73 0 0 0 1 0 0
Yuma 003 0 75 60 0 0 0 2 0 0
Yuma 004 0 155 185 0 0 0 5 0 0
Yuma 005 0 53 154 0 0 0 1 0 0
Yuma 006 0 174 119 0 0 0 6 0 0
Yuma 007 0 265 133 0 0 0 6 0 0
Yuma 008 0 17 53 0 0 0 2 0 0
Yuma 009 0 41 231 0 0 0 13 0 0
Yuma 010 0 143 379 0 0 0 8 0 0
Yuma 011 0 69 214 0 0 0 11 0 0
Yuma 012 0 59 138 0 0 0 3 0 0
Yuma 013 0 85 64 0 0 0 6 0 0
Yuma 014 0 23 42 0 0 0 2 0 0
Yuma 015 0 74 174 0 0 0 10 0 0
Yuma 016 0 63 123 0 0 0 7 0 0
Yuma 017 0 79 272 0 0 0 5 0 0
Yuma 018 0 9 41 0 0 0 0 0 0
Yuma 019 0 7 14 0 0 0 0 0 0
Yuma 020 0 64 368 0 0 0 3 0 0
Yuma 021 0 0 0 0 0 0 0 0 0
Yuma 022 0 81 268 0 0 0 6 0 0
Yuma 023 0 26 162 0 0 0 3 0 0
Yuma 024 0 84 414 0 0 0 5 0 0
Yuma 025 0 28 267 0 0 0 5 0 0
Yuma 026 0 33 32 0 0 0 1 0 0
Yuma 027 0 37 51 0 0 0 4 0 0
Yuma 028 0 43 24 0 0 0 1 0 0
Yuma 029 0 273 133 0 0 0 6 0 0
Yuma 030 0 214 106 0 0 0 5 0 0
Yuma 031 0 409 221 0 0 0 4 0 0
Yuma 032 0 92 56 0 0 0 1 0 0
Yuma 033 0 11 49 0 0 0 2 0 0
Yuma 034 0 13 72 0 0 0 0 0 0
Yuma 035 0 52 81 0 0 0 11 0 0
Yuma 036 0 96 99 0 0 0 4 0 0
Yuma 037 0 74 82 0 0 0 6 0 0
Yuma 038 0 88 110 0 0 0 7 0 0
Yuma 039 0 63 124 0 0 0 5 0 0
Yuma 040 0 57 117 0 0 0 5 0 0
Yuma 041 0 74 126 0 0 0 6 0 0
Yuma 042 0 123 174 0 0 0 8 0 0
Yuma 043 0 0 3 0 0 0 0 0 0
Yuma 044 0 0 0 0 0 0 0 0 0
