COUNTY AREA TOTAL DEM REP DEM2
COUNTY AREA TOTAL Dem Rep Dem2
Sonoma 2023A 154 90 55 0
Sonoma 2026 4 1 3 0
Sonoma 2026A 6 4 2 0
Sonoma 2027 2 2 0 0
Sonoma 2027A 6 6 0 0
Sonoma 2028 1 0 1 0
Sonoma 2028A 6 5 1 0
Sonoma 2029 3 1 2 0
Sonoma 2029A 5 3 1 0
Sonoma 2032 2 2 0 0
Sonoma 2032A 9 9 0 0
Sonoma 2034 8 6 1 0
Sonoma 2034A 4 2 2 0
Sonoma 2036 5 3 1 0
Sonoma 2036A 9 7 2 0
Sonoma 2037 0 0 0 0
Sonoma 2037A 0 0 0 0
Sonoma 2038 2 2 0 0
Sonoma 2038A 14 11 3 0
Sonoma 2039 1 0 1 0
Sonoma 2039A 8 7 1 0
Sonoma 2041 6 3 3 0
Sonoma 2041A 6 3 3 0
Sonoma 2042 0 0 0 0
Sonoma 2042A 20 16 4 0
Sonoma 2301 297 203 77 0
Sonoma 2301A 485 401 76 0
Sonoma 2304 2 1 0 0
Sonoma 2304A 7 4 3 0
Sonoma 2305 4 4 0 0
Sonoma 2305A 7 5 2 0
Sonoma 2306 5 4 1 0
Sonoma 2306A 7 7 0 0
Sonoma 2307 156 83 63 0
Sonoma 2307A 258 176 77 0
Sonoma 2308 170 114 49 0
Sonoma 2308A 299 248 42 0
Sonoma 2309 124 81 29 0
Sonoma 2309A 269 219 47 0
Sonoma 2310 276 192 78 0
Sonoma 2310A 460 370 80 0
Sonoma 2311 53 42 11 0
Sonoma 2311A 103 84 14 0
Sonoma 2312 145 110 27 0
Sonoma 2312A 216 182 25 0
Sonoma 2502 592 406 156 0
Sonoma 2502A 1372 1172 168 0
Sonoma 2503 338 247 72 0
Sonoma 2503A 642 550 69 0
Sonoma 2504 672 513 122 0
Sonoma 2504A 1350 1205 118 0
Sonoma 2505 69 45 19 0
Sonoma 2505A 89 71 14 0
Sonoma 2506 2 1 1 0
Sonoma 2506A 2 2 0 0
Sonoma 2508 460 285 146 0
Sonoma 2508A 1036 839 180 0
Sonoma 2509 417 252 129 0
Sonoma 2509A 1127 864 230 0
Sonoma 2511 31 17 10 0
Sonoma 2511A 133 93 36 0
Sonoma 2512 8 2 6 0
Sonoma 2512A 27 20 6 0
Sonoma 2513 18 9 8 0
Sonoma 2513A 60 50 9 0
Sonoma 2514 723 434 258 0
Sonoma 2514A 1610 1249 312 0
Sonoma 2515 322 202 108 0
Sonoma 2515A 573 442 106 0
Sonoma 2517 37 20 17 0
Sonoma 2517A 208 161 41 0
Sonoma 2519 757 432 273 0
Sonoma 2519A 1536 1205 294 0
Sonoma 2520 757 460 253 0
Sonoma 2520A 1414 1073 301 0
Sonoma 2523 696 485 176 0
Sonoma 2523A 1280 1013 234 0
Sonoma 2530 628 383 217 0
Sonoma 2530A 1273 960 271 0
Sonoma 2531 499 276 190 0
Sonoma 2531A 1064 772 262 0
Sonoma 2536 241 134 94 0
Sonoma 2536A 619 490 112 0
Sonoma 2540 930 541 344 0
Sonoma 2540A 1827 1449 342 0
Sonoma 2601 268 137 121 0
Sonoma 2601A 455 322 113 0
Sonoma 2602 59 45 11 0
Sonoma 2602A 121 95 19 0
Sonoma 2603 0 0 0 0
Sonoma 2603A 0 0 0 0
Sonoma 2604 13 3 9 0
Sonoma 2604A 7 7 0 0
Sonoma 2605 57 33 21 0
Sonoma 2605A 79 67 8 0
Sonoma 2606 308 186 107 0
Sonoma 2606A 511 408 90 0
Sonoma 2607 67 34 31 0
Sonoma 2607A 159 122 33 0
Sonoma 2608 68 44 20 0
Sonoma 2608A 110 93 12 0
Sonoma 2609 84 57 20 0
Sonoma 2609A 132 106 24 0
Sonoma 2610 66 51 11 0
Sonoma 2610A 112 88 18 0
Sonoma 2611 66 40 21 0
Sonoma 2611A 97 81 16 0
Sonoma 2612 34 26 8 0
Sonoma 2612A 100 81 19 0
Sonoma 2613 44 24 20 0
Sonoma 2613A 81 60 21 0
Sonoma 2614 98 67 28 0
Sonoma 2614A 164 126 36 0
Sonoma 2615 217 138 66 0
Sonoma 2615A 422 324 90 0
Sonoma 2616 163 94 60 0
Sonoma 2616A 287 227 56 0
Sonoma 2617 122 89 25 0
Sonoma 2617A 211 175 28 0
Sonoma 2618 160 111 41 0
Sonoma 2618A 218 181 35 0
Sonoma 2619 195 102 80 0
Sonoma 2619A 279 196 73 0
Sonoma 3001 4 4 0 0
Sonoma 3001A 3 1 2 0
Sonoma 3002 1 0 1 0
Sonoma 3002A 2 2 0 0
Sonoma 3003 53 40 9 0
Sonoma 3003A 97 80 14 0
Sonoma 3005 58 42 13 0
Sonoma 3005A 89 75 12 0
Sonoma 3006 10 8 2 0
Sonoma 3006A 15 12 3 0
Sonoma 3011 415 288 114 0
Sonoma 3011A 522 416 94 0
Sonoma 3016 37 29 7 0
Sonoma 3016A 24 22 1 0
Sonoma 3017 28 14 11 0
Sonoma 3017A 54 44 10 0
Sonoma 3021 35 22 11 0
Sonoma 3021A 52 42 10 0
Sonoma 3024 11 7 3 0
Sonoma 3024A 17 12 5 0
Sonoma 3102 41 27 14 0
Sonoma 3102A 55 43 9 0
Sonoma 3103 506 334 152 0
Sonoma 3103A 1502 1209 257 0
Sonoma 3104 16 10 6 0
Sonoma 3104A 34 30 3 0
Sonoma 3105 50 34 14 0
Sonoma 3105A 169 144 23 0
Sonoma 3106 158 107 46 0
Sonoma 3106A 246 187 49 0
Sonoma 3107 116 67 42 0
Sonoma 3107A 266 209 45 0
Sonoma 3108 390 275 94 0
Sonoma 3108A 592 515 63 0
Sonoma 3110 482 331 131 0
Sonoma 3110A 740 604 118 0
Sonoma 3111 11 9 1 0
Sonoma 3111A 26 19 6 0
Sonoma 3113 342 251 75 0
Sonoma 3113A 548 442 86 0
Sonoma 3114 0 0 0 0
Sonoma 3114A 0 0 0 0
Sonoma 3117 39 28 10 0
Sonoma 3117A 139 100 37 0
Sonoma 3118 4 4 0 0
Sonoma 3118A 8 8 0 0
Sonoma 3119 37 21 15 0
Sonoma 3119A 168 120 44 0
Sonoma 3121 19 17 0 0
Sonoma 3121A 67 62 5 0
Sonoma 3122 173 137 25 0
Sonoma 3122A 288 230 50 0
Sonoma 3123 156 112 35 0
Sonoma 3123A 324 282 35 0
Sonoma 3124 365 284 63 0
Sonoma 3124A 759 681 67 0
Sonoma 3125 20 14 6 0
Sonoma 3125A 191 156 30 0
Sonoma 3126 43 36 6 0
Sonoma 3126A 178 147 29 0
Sonoma 3127 32 20 10 0
Sonoma 3127A 77 54 22 0
Sonoma 3128 561 403 127 0
Sonoma 3128A 1485 1301 160 0
Sonoma 3129 274 207 53 0
Sonoma 3129A 567 496 61 0
Sonoma 3130 4 4 0 0
Sonoma 3130A 15 12 3 0
Sonoma 3131 145 105 28 0
Sonoma 3131A 297 260 27 0
Sonoma 3132 153 111 34 0
Sonoma 3132A 325 292 27 0
Sonoma 3133 81 63 12 0
Sonoma 3133A 120 102 16 0
Sonoma 3134 107 76 24 0
Sonoma 3134A 223 196 24 0
Sonoma 3135 280 190 76 0
Sonoma 3135A 453 368 78 0
Sonoma 3136 387 253 121 0
Sonoma 3136A 545 443 91 0
Sonoma 3137 0 0 0 0
Sonoma 3137A 0 0 0 0
Sonoma 3138 0 0 0 0
Sonoma 3138A 0 0 0 0
Sonoma 3139 29 15 13 0
Sonoma 3139A 126 92 32 0
Sonoma 3140 36 28 6 0
Sonoma 3140A 116 95 19 0
Sonoma 3141 57 20 33 0
Sonoma 3141A 199 151 45 0
Sonoma 3142 605 405 159 0
Sonoma 3142A 1147 921 197 0
Sonoma 3143 27 17 10 0
Sonoma 3143A 104 85 17 0
Sonoma 3145 100 76 19 0
Sonoma 3145A 172 145 24 0
Sonoma 3146 53 34 19 0
Sonoma 3146A 174 135 34 0
Sonoma 3147 38 23 12 0
Sonoma 3147A 164 141 19 0
Sonoma 3148 43 26 16 0
Sonoma 3148A 203 164 32 0
Sonoma 3149 36 28 6 0
Sonoma 3149A 105 91 14 0
Sonoma 3150 32 19 9 0
Sonoma 3150A 115 98 16 0
Sonoma 3151 16 11 5 0
Sonoma 3151A 126 98 23 0
Sonoma 3152 25 14 9 0
Sonoma 3152A 120 93 25 0
Sonoma 3153 38 23 15 0
Sonoma 3153A 156 127 27 0
Sonoma 3154 0 0 0 0
Sonoma 3154A 9 3 6 0
Sonoma 3155 2 2 0 0
Sonoma 3155A 1 1 0 0
Sonoma 3156 3 3 0 0
Sonoma 3156A 8 3 5 0
Sonoma 3157 28 17 11 0
Sonoma 3157A 119 93 22 0
Sonoma 3158 3 2 1 0
Sonoma 3158A 4 4 0 0
Sonoma 3601 34 21 9 0
Sonoma 3601A 164 124 30 0
Sonoma 3602 392 245 126 0
Sonoma 3602A 537 428 97 0
Sonoma 3603 354 212 118 0
Sonoma 3603A 505 379 116 0
Sonoma 3604 210 116 81 0
Sonoma 3604A 483 362 113 0
Sonoma 3605 250 175 60 0
Sonoma 3605A 414 345 57 0
Sonoma 3606 134 79 51 0
Sonoma 3606A 244 178 58 0
Sonoma 3607 137 88 44 0
Sonoma 3607A 153 126 21 0
Sonoma 3608 146 80 63 0
Sonoma 3608A 252 174 69 0
Sonoma 3609 291 181 90 0
Sonoma 3609A 553 423 112 0
Sonoma 3610 251 158 77 0
Sonoma 3610A 348 280 55 0
Sonoma 3611 143 82 48 0
Sonoma 3611A 235 165 66 0
Sonoma 3612 230 148 71 0
Sonoma 3612A 340 276 60 0
Sonoma 3613 47 24 20 0
Sonoma 3613A 314 248 59 0
Sonoma 3614 98 45 45 0
Sonoma 3614A 213 170 41 0
Sonoma 3615 57 28 25 0
Sonoma 3615A 280 228 46 0
Sonoma 3616 149 79 60 0
Sonoma 3616A 331 227 99 0
Sonoma 3617 8 6 1 0
Sonoma 3617A 6 5 1 0
Sonoma 3618 325 185 111 0
Sonoma 3618A 590 436 140 0
Sonoma 3619 314 175 125 0
Sonoma 3619A 592 441 138 0
Sonoma 3621 0 0 0 0
Sonoma 3621A 0 0 0 0
Sonoma 3622 301 179 106 0
Sonoma 3622A 539 426 104 0
Sonoma 3623 262 182 72 0
Sonoma 3623A 402 313 84 0
Sonoma 3624 35 25 10 0
Sonoma 3624A 75 53 18 0
Sonoma 3625 158 116 32 0
Sonoma 3625A 200 137 57 0
Sonoma 3626 74 33 35 0
Sonoma 3626A 222 164 53 0
Sonoma 3627 5 3 2 0
Sonoma 3627A 28 23 4 0
Sonoma 3628 134 89 41 0
Sonoma 3628A 372 311 52 0
Sonoma 3629 119 63 49 0
Sonoma 3629A 209 158 44 0
Sonoma 3630 191 125 54 0
Sonoma 3630A 345 259 81 0
Sonoma 3631 301 200 92 0
Sonoma 3631A 487 361 113 0
Sonoma 3632 79 53 26 0
Sonoma 3632A 200 146 52 0
Sonoma 3633 111 70 35 0
Sonoma 3633A 124 102 21 0
Sonoma 3634 210 152 37 0
Sonoma 3634A 295 235 52 0
Sonoma 3635 106 72 28 0
Sonoma 3635A 124 105 18 0
Sonoma 3636 222 152 63 0
Sonoma 3636A 365 273 84 0
Sonoma 3637 140 96 34 0
Sonoma 3637A 154 136 15 0
Sonoma 4005 18 8 10 0
Sonoma 4005A 98 55 41 0
Sonoma 4012 3 1 2 0
Sonoma 4012A 11 10 0 0
Sonoma 4013 29 17 12 0
Sonoma 4013A 86 57 26 0
Sonoma 4015 112 71 35 0
Sonoma 4015A 178 131 37 0
Sonoma 4017 25 17 7 0
Sonoma 4017A 51 35 15 0
Sonoma 4018 2 2 0 0
Sonoma 4018A 9 2 6 0
Sonoma 4019 0 0 0 0
Sonoma 4019A 3 2 1 0
Sonoma 4021 31 20 11 0
Sonoma 4021A 122 72 49 0
Sonoma 4023 0 0 0 0
Sonoma 4023A 1 0 1 0
Sonoma 4027 53 24 26 0
Sonoma 4027A 103 76 25 0
Sonoma 4030 2 2 0 0
Sonoma 4030A 0 0 0 0
Sonoma 4037 21 12 8 0
Sonoma 4037A 60 41 17 0
Sonoma 4039 10 7 3 0
Sonoma 4039A 20 16 4 0
Sonoma 4051 83 59 18 0
Sonoma 4051A 169 126 35 0
Sonoma 4052 4 2 2 0
Sonoma 4052A 2 0 2 0
Sonoma 4054 0 0 0 0
Sonoma 4054A 0 0 0 0
Sonoma 4064 3 2 1 0
Sonoma 4064A 48 34 14 0
Sonoma 4065 3 2 1 0
Sonoma 4065A 7 4 3 0
Sonoma 4066 5 4 1 0
Sonoma 4066A 2 2 0 0
Sonoma 4067 11 7 4 0
Sonoma 4067A 37 28 7 0
Sonoma 4070 0 0 0 0
Sonoma 4070A 4 0 4 0
Sonoma 4072 1 1 0 0
Sonoma 4072A 1 1 0 0
Sonoma 4073 0 0 0 0
Sonoma 4073A 0 0 0 0
Sonoma 4074 33 24 9 0
Sonoma 4074A 116 105 10 0
Sonoma 4101 0 0 0 0
Sonoma 4101A 0 0 0 0
Sonoma 4102 16 9 6 0
Sonoma 4102A 31 20 9 0
Sonoma 4103 455 300 137 0
Sonoma 4103A 919 685 214 0
Sonoma 4104 43 30 12 0
Sonoma 4104A 138 93 40 0
Sonoma 4105 299 227 60 0
Sonoma 4105A 456 391 54 0
Sonoma 4106 30 25 3 0
Sonoma 4106A 71 56 11 0
Sonoma 4107 374 227 126 0
Sonoma 4107A 734 571 145 0
Sonoma 4108 466 338 110 0
Sonoma 4108A 676 564 95 0
Sonoma 4109 285 167 99 0
Sonoma 4109A 643 477 147 0
Sonoma 4110 597 379 191 0
Sonoma 4110A 1250 974 256 0
Sonoma 4111 235 133 83 0
Sonoma 4111A 503 361 121 0
Sonoma 4112 212 140 60 0
Sonoma 4112A 545 416 117 0
Sonoma 4113 37 16 20 0
Sonoma 4113A 81 57 20 0
Sonoma 4127 488 320 147 0
Sonoma 4127A 933 758 147 0
Sonoma 4128 33 22 10 0
Sonoma 4128A 72 57 14 0
Sonoma 4129 19 7 8 0
Sonoma 4129A 60 39 18 0
Sonoma 4201 698 414 254 0
Sonoma 4201A 1195 920 241 0
Sonoma 4203 395 227 151 0
Sonoma 4203A 671 484 161 0
Sonoma 4204 532 281 223 0
Sonoma 4204A 1253 918 306 0
Sonoma 4401 552 326 201 0
Sonoma 4401A 1193 941 215 0
Sonoma 4402 575 343 202 0
Sonoma 4402A 1426 1152 239 0
Sonoma 4406 499 351 131 0
Sonoma 4406A 980 780 166 0
Sonoma 4407 0 0 0 0
Sonoma 4407A 0 0 0 0
Sonoma 4902 260 162 84 0
Sonoma 4902A 626 440 171 0
Sonoma 4903 181 77 98 0
Sonoma 4903A 540 378 147 0
Sonoma 4904 172 87 79 0
Sonoma 4904A 607 444 146 0
Sonoma 4905 43 23 18 0
Sonoma 4905A 114 83 30 0
Sonoma 4906 250 128 107 0
Sonoma 4906A 636 456 163 0
Sonoma 4907 257 175 70 0
Sonoma 4907A 463 356 96 0
Sonoma 4908 284 182 86 0
Sonoma 4908A 419 330 79 0
Sonoma 4910 294 197 76 0
Sonoma 4910A 587 446 124 0
Sonoma 4912 4 3 1 0
Sonoma 4912A 10 5 4 0
Sonoma 4913 135 85 47 0
Sonoma 4913A 255 203 43 0
Sonoma 4914 87 47 32 0
Sonoma 4914A 161 128 27 0
Sonoma 4915 82 59 21 0
Sonoma 4915A 189 146 38 0
Sonoma 4916 85 39 39 0
Sonoma 4916A 284 204 70 0
Sonoma 4917 287 133 142 0
Sonoma 4917A 543 359 171 0
Sonoma 4918 121 62 50 0
Sonoma 4918A 435 303 117 0
Sonoma 4919 10 8 0 0
Sonoma 4919A 22 8 14 0
Sonoma 4920 248 146 89 0
Sonoma 4920A 679 497 166 0
Sonoma 4921 119 68 44 0
Sonoma 4921A 181 134 40 0
Sonoma 4922 124 84 38 0
Sonoma 4922A 226 166 46 0
Sonoma 4923 276 138 126 0
Sonoma 4923A 535 361 159 0
Sonoma 4924 171 87 73 0
Sonoma 4924A 302 233 58 0
Sonoma 4925 303 188 103 0
Sonoma 4925A 631 463 144 0
Sonoma 4926 0 0 0 0
Sonoma 4926A 6 1 5 0
Sonoma 4927 1 0 1 0
Sonoma 4927A 0 0 0 0
Sonoma 4928 136 75 58 0
Sonoma 4928A 370 275 91 0
Sonoma 4929 65 29 29 0
Sonoma 4929A 175 119 53 0
Sonoma 4930 54 25 28 0
Sonoma 4930A 124 91 27 0
Sonoma 4931 79 49 27 0
Sonoma 4931A 140 106 25 0
Sonoma 4932 3 1 2 0
Sonoma 4932A 3 3 0 0
Sonoma 4933 176 95 68 0
Sonoma 4933A 306 201 95 0
Sonoma 4934 51 22 26 0
Sonoma 4934A 230 155 65 0
Sonoma 5002 60 43 8 0
Sonoma 5002A 131 116 10 0
Sonoma 5005 60 36 20 0
Sonoma 5005A 151 128 19 0
Sonoma 5007 19 13 3 0
Sonoma 5007A 21 15 5 0
Sonoma 5009 10 9 0 0
Sonoma 5009A 11 10 1 0
Sonoma 5011 0 0 0 0
Sonoma 5011A 0 0 0 0
Sonoma 5012 1 0 1 0
Sonoma 5012A 2 0 2 0
Sonoma 5013 6 6 0 0
Sonoma 5013A 11 10 1 0
Sonoma 5014 20 16 1 0
Sonoma 5014A 72 63 8 0
Sonoma 5015 21 15 6 0
Sonoma 5015A 59 51 7 0
Sonoma 5017 0 0 0 0
Sonoma 5017A 0 0 0 0
Sonoma 5019 0 0 0 0
Sonoma 5019A 0 0 0 0
Sonoma 5024 3 1 2 0
Sonoma 5024A 5 5 0 0
Sonoma 5025 0 0 0 0
Sonoma 5025A 0 0 0 0
Sonoma 5026 1 0 1 0
Sonoma 5026A 2 0 2 0
Sonoma 5029 20 9 8 0
Sonoma 5029A 43 27 14 0
Sonoma 5031 140 88 46 0
Sonoma 5031A 400 354 37 0
Sonoma 5033 33 17 14 0
Sonoma 5033A 33 28 4 0
Sonoma 5037 0 0 0 0
Sonoma 5037A 2 0 2 0
Sonoma 5038 0 0 0 0
Sonoma 5038A 2 2 0 0
Sonoma 5039 1 1 0 0
Sonoma 5039A 4 4 0 0
Sonoma 5040 14 5 9 0
Sonoma 5040A 7 6 1 0
Sonoma 5043 16 12 4 0
Sonoma 5043A 44 40 3 0
Sonoma 5046 51 28 17 0
Sonoma 5046A 131 115 13 0
Sonoma 5048 21 13 5 0
Sonoma 5048A 87 68 16 0
Sonoma 5050 0 0 0 0
Sonoma 5050A 1 0 1 0
Sonoma 5052 27 22 5 0
Sonoma 5052A 133 102 29 0
Sonoma 5054 2 2 0 0
Sonoma 5054A 1 1 0 0
Sonoma 5056 71 40 25 0
Sonoma 5056A 133 105 18 0
Sonoma 5057 11 10 1 0
Sonoma 5057A 68 55 12 0
Sonoma 5058 26 19 7 0
Sonoma 5058A 62 48 9 0
Sonoma 5059 3 2 1 0
Sonoma 5059A 18 14 4 0
Sonoma 5060 7 4 3 0
Sonoma 5060A 46 43 3 0
Sonoma 5062 23 17 3 0
Sonoma 5062A 75 69 5 0
Sonoma 5063 35 24 10 0
Sonoma 5063A 172 141 26 0
Sonoma 5064 22 11 6 0
Sonoma 5064A 143 129 9 0
Sonoma 5065 3 3 0 0
Sonoma 5065A 24 21 2 0
Sonoma 5067 0 0 0 0
Sonoma 5067A 0 0 0 0
Sonoma 5068 4 2 2 0
Sonoma 5068A 3 2 0 0
Sonoma 5069 10 8 2 0
Sonoma 5069A 65 59 5 0
Sonoma 5070 8 5 3 0
Sonoma 5070A 24 15 9 0
Sonoma 5071 2 2 0 0
Sonoma 5071A 4 4 0 0
Sonoma 5074 1 1 0 0
Sonoma 5074A 3 2 1 0
Sonoma 5075 0 0 0 0
Sonoma 5075A 0 0 0 0
Sonoma 5076 0 0 0 0
Sonoma 5076A 0 0 0 0
Sonoma 5077 107 64 33 0
Sonoma 5077A 250 197 47 0
Sonoma 5078 23 14 8 0
Sonoma 5078A 111 94 12 0
Sonoma 5079 31 19 12 0
Sonoma 5079A 77 59 17 0
Sonoma 5080 46 31 11 0
Sonoma 5080A 130 116 12 0
Sonoma 5081 41 19 20 0
Sonoma 5081A 89 81 8 0
Sonoma 5101 370 265 75 0
Sonoma 5101A 556 450 90 0
Sonoma 5104 874 597 238 0
Sonoma 5104A 1213 1009 177 0
Sonoma 5105 269 182 75 0
Sonoma 5105A 400 337 57 0
Sonoma 5107 18 10 8 0
Sonoma 5107A 15 11 3 0
Sonoma 5108 34 21 11 0
Sonoma 5108A 53 41 11 0
Sonoma 5110 21 17 2 0
Sonoma 5110A 51 40 8 0
Sonoma 5112 120 105 14 0
Sonoma 5112A 118 101 16 0
Sonoma 5113 452 309 128 0
Sonoma 5113A 766 628 120 0
Sonoma 5114 0 0 0 0
Sonoma 5114A 0 0 0 0
Sonoma 5115 317 246 61 0
Sonoma 5115A 481 416 58 0
Sonoma 5116 34 18 14 0
Sonoma 5116A 200 170 27 0
Sonoma 5117 22 13 8 0
Sonoma 5117A 71 58 12 0
Sonoma 5118 22 7 14 0
Sonoma 5118A 100 62 33 0
Sonoma 5119 237 162 66 0
Sonoma 5119A 337 273 55 0
Sonoma 5120 468 318 135 0
Sonoma 5120A 752 576 153 0
Sonoma 5121 8 5 3 0
Sonoma 5121A 2 1 1 0
Sonoma 5122 28 22 4 0
Sonoma 5122A 59 37 20 0
Sonoma 5123 312 207 79 0
Sonoma 5123A 510 413 85 0
Sonoma 5124 20 16 1 0
Sonoma 5124A 13 12 0 0
Sonoma 5125 27 8 16 0
Sonoma 5125A 132 96 34 0
Sonoma 5126 32 24 8 0
Sonoma 5126A 78 46 31 0
Sonoma 7101 33 20 10 0
Sonoma 7101A 177 139 34 0
Sonoma 7102 90 42 41 0
Sonoma 7102A 219 162 53 0
Sonoma 7103 12 3 8 0
Sonoma 7103A 29 18 11 0
Sonoma 7104 17 12 5 0
Sonoma 7104A 44 35 8 0
Sonoma 7105 30 21 9 0
Sonoma 7105A 101 67 31 0
Sonoma 7106 192 107 75 0
Sonoma 7106A 563 425 128 0
Sonoma 7107 13 9 2 0
Sonoma 7107A 47 40 6 0
Sonoma 7108 463 313 138 0
Sonoma 7108A 1018 879 127 0
Sonoma 7109 12 5 7 0
Sonoma 7109A 46 33 12 0
Sonoma 7110 648 480 148 0
Sonoma 7110A 1291 1110 157 0
Sonoma 7111 418 312 94 0
Sonoma 7111A 810 666 133 0
Sonoma 7112 3 3 0 0
Sonoma 7112A 3 1 1 0
Sonoma 7113 22 16 4 0
Sonoma 7113A 108 89 17 0
Sonoma 7114 22 16 5 0
Sonoma 7114A 82 67 14 0
Sonoma 7115 32 20 11 0
Sonoma 7115A 65 49 14 0
Sonoma 7116 13 13 0 0
Sonoma 7116A 53 51 2 0
Sonoma 7117 143 98 40 0
Sonoma 7117A 375 293 79 0
Sonoma 7118 74 41 30 0
Sonoma 7118A 119 85 27 0
Sonoma 7119 60 33 25 0
Sonoma 7119A 126 85 40 0
Sonoma 7120 3 1 2 0
Sonoma 7120A 7 3 4 0
Sonoma 7121 2 0 2 0
Sonoma 7121A 0 0 0 0
Sonoma 7122 14 9 5 0
Sonoma 7122A 44 35 8 0
Sonoma 7123 0 0 0 0
Sonoma 7123A 0 0 0 0
Sonoma 7124 0 0 0 0
Sonoma 7124A 0 0 0 0
Sonoma 7125 11 7 3 0
Sonoma 7125A 40 32 6 0
Sonoma 7126 1 1 0 0
Sonoma 7126A 0 0 0 0
Sonoma 7127 0 0 0 0
Sonoma 7127A 0 0 0 0
Sonoma 7128 150 90 52 0
Sonoma 7128A 479 376 98 0
Sonoma 7129 0 0 0 0
Sonoma 7129A 9 5 4 0
Sonoma 7130 664 445 192 0
Sonoma 7130A 1311 1063 229 0
Sonoma 7131 92 56 34 0
Sonoma 7131A 231 198 27 0
Sonoma 7132 83 53 26 0
Sonoma 7132A 538 442 82 0
Sonoma 7133 196 108 84 0
Sonoma 7133A 303 233 64 0
Sonoma 7134 90 50 34 0
Sonoma 7134A 198 170 27 0
Sonoma 7135 12 8 3 0
Sonoma 7135A 26 24 2 0
Sonoma 7136 249 142 99 0
Sonoma 7136A 535 402 118 0
Sonoma 7137 71 40 26 0
Sonoma 7137A 81 65 14 0
Sonoma 7138 11 5 6 0
Sonoma 7138A 13 10 3 0
Sonoma 7139 117 55 61 0
Sonoma 7139A 278 229 44 0
Sonoma 7140 0 0 0 0
Sonoma 7140A 0 0 0 0
Sonoma 7141 0 0 0 0
Sonoma 7141A 0 0 0 0
Sonoma 7142 1 1 0 0
Sonoma 7142A 0 0 0 0
Sonoma 7143 2 2 0 0
Sonoma 7143A 0 0 0 0
Sonoma 7144 74 48 24 0
Sonoma 7144A 269 208 51 0
Sonoma 7145 67 44 21 0
Sonoma 7145A 179 136 36 0
Sonoma 7146 145 98 42 0
Sonoma 7146A 500 413 80 0
Sonoma 7147 279 194 68 0
Sonoma 7147A 944 769 145 0
Sonoma 7148 559 369 162 0
Sonoma 7148A 1105 886 187 0
Sonoma 7149 356 238 101 0
Sonoma 7149A 805 671 113 0
Sonoma 7150 59 45 10 0
Sonoma 7150A 186 148 34 0
Sonoma 7151 543 366 161 0
Sonoma 7151A 1322 1061 225 0
Sonoma 7152 414 269 133 0
Sonoma 7152A 982 792 165 0
Sonoma 7153 219 140 67 0
Sonoma 7153A 540 454 68 0
Sonoma 7154 232 132 94 0
Sonoma 7154A 1897 1499 360 0
Sonoma 7155 233 153 75 0
Sonoma 7155A 564 473 74 0
Sonoma 7156 15 11 3 0
Sonoma 7156A 33 28 5 0
Sonoma 7157 289 182 96 0
Sonoma 7157A 699 580 112 0
Sonoma 7158 290 207 74 0
Sonoma 7158A 832 717 98 0
Sonoma 7201 613 329 255 0
Sonoma 7201A 1191 918 253 0
Sonoma 7202 237 131 95 0
Sonoma 7202A 499 332 155 0
Sonoma 7203 15 3 10 0
Sonoma 7203A 49 24 25 0
Sonoma 7204 1 1 0 0
Sonoma 7204A 8 3 5 0
Sonoma 7205 275 186 75 0
Sonoma 7205A 567 430 118 0
Sonoma 7206 579 281 267 0
Sonoma 7206A 1206 880 291 0
Sonoma 7207 312 174 114 0
Sonoma 7207A 664 512 132 0
Sonoma 7208 158 63 90 0
Sonoma 7208A 233 135 87 0
Sonoma 7209 22 10 10 0
Sonoma 7209A 51 41 9 0
Sonoma 7210 295 150 132 0
Sonoma 7210A 665 474 166 0
Sonoma 7211 4 3 1 0
Sonoma 7211A 11 4 7 0
Sonoma 7212 0 0 0 0
Sonoma 7212A 16 11 3 0
Sonoma 7213 13 2 10 0
Sonoma 7213A 27 17 10 0
Sonoma 7214 7 5 1 0
Sonoma 7214A 6 5 1 0
Sonoma 7215 158 84 66 0
Sonoma 7215A 273 214 56 0
Sonoma 7216 145 85 46 0
Sonoma 7216A 236 178 52 0
Sonoma 7217 58 33 23 0
Sonoma 7217A 172 134 32 0
Sonoma 7218 53 33 18 0
Sonoma 7218A 135 86 39 0
Sonoma 7219 0 0 0 0
Sonoma 7219A 2 2 0 0
Sonoma 7220 1 1 0 0
Sonoma 7220A 7 4 3 0
Sonoma 7221 1 1 0 0
Sonoma 7221A 1 1 0 0
Sonoma 7222 183 115 59 0
Sonoma 7222A 605 470 113 0
Sonoma 7223 504 302 173 0
Sonoma 7223A 1026 799 193 0
Sonoma 7224 18 11 6 0
Sonoma 7224A 5 3 2 0
Sonoma 7225 0 0 0 0
Sonoma 7225A 3 2 1 0
Sonoma 7226 8 5 2 0
Sonoma 7226A 24 18 6 0
Sonoma 7227 25 13 10 0
Sonoma 7227A 89 72 16 0
Sonoma 7228 92 58 29 0
Sonoma 7228A 156 116 33 0
Sonoma 7229 2 1 0 0
Sonoma 7229A 3 1 2 0
Sonoma 7230 0 0 0 0
Sonoma 7230A 0 0 0 0
Sonoma 7231 40 25 14 0
Sonoma 7231A 114 80 31 0
Sonoma 7232 62 39 21 0
Sonoma 7232A 192 156 33 0
Sonoma 7233 10 3 5 0
