COUNTY AREA TOTAL DEM REP LIB WI
COUNTY AREA TOTAL Baxley Armistead Adams WRITEIN
Madison "BLOSSOMWOOD SCHOOL" 0 705 846 33 0
Madison "BOBO VOLUNTEER FIRE" 0 658 521 23 1
Madison "CALVARY FRIENDSHIP CENTER" 0 159 5 1 0
Madison "CENTRAL ASSEMBLY OF GOD" 0 910 303 33 0
Madison "CENTRAL SCHOOL" 0 619 552 32 6
Madison "CHAFFEE SCHOOL" 0 539 713 36 5
Madison "CHAPMAN MIDDLE SCHOOL #1" 0 0 0 0 0
Madison "CHAPMAN MIDDLE SCHOOL #2" 0 1026 942 64 7
Madison "CHARLES STONE AG. CENTER" 0 208 36 2 0
Madison "CHASE VALLEY UNITED METHODIST" 0 653 511 24 2
Madison "CHURCH OF CHRIST MERIDIANVILLE" 0 549 652 23 0
Madison "CO COMMISSION DIST 1 OFFICE" 0 497 519 16 3
Madison "COVE UNITED METHODIST CHURCH" 0 703 1422 23 5
Madison "COVENANT PRESBYTERIAN CHURCH" 0 642 835 25 2
Madison "DR. RICHARD SHOWERS CENTER" 0 881 68 16 1
Madison "E HUNTSVILLE CHURCH OF CHRIST" 0 358 228 31 0
Madison "ED WHITE MIDDLE SCHOOL" 0 942 292 24 2
Madison "EDENBROOK OF HUNTSVILLE" 0 407 448 15 2
Madison "ELON WATER GARDENS" 0 100 35 2 0
Madison "F.O.P. LODGE" 0 768 98 17 1
Madison "FIRST MISSIONARY BAPT CHURCH" 0 1192 198 21 1
Madison "GURLEY CITY HALL - CITY" 0 262 180 17 2
Madison "HERITAGE PLANTATION CARR. HSE." 0 653 1074 32 1
Madison "HIGHLANDS SCHOOL" 0 472 254 19 1
Madison "HILLWOOD BAPTIST CHURCH #1" 0 420 537 29 2
Madison "HILLWOOD BAPTIST CHURCH #2" 0 418 604 27 3
Madison "HUNTSVILLE HIGH SCHOOL" 0 451 403 23 4
Madison "HUNTSVILLE MIDDLE SCHOOL" 0 330 350 16 3
Madison "HURRICANE CREEK COMM CENTER" 0 96 89 9 0
Madison "J.E. WILLIAMS ELEM SCHOOL" 0 294 351 21 0
Madison "JOHNSON HIGH SCHOOL" 0 1193 174 21 1
Madison "KEEL MT. VOL. FIRE DEPT OUT" 0 88 92 11 0
Madison "LAKEWOOD COMMUNITY CENTER" 0 602 175 9 1
Madison "LEE HIGH SCHOOL" 0 421 325 19 1
Madison "LEWIS CHAPEL C.P. CHURCH" 0 249 52 8 0
Madison "LITTLE INDIAN CREEK CHURCH" 0 723 1016 36 6
Madison "LOCUST GROVE BAPTIST CHURCH" 0 293 289 17 0
Madison "MADISON CHURCH OF CHRIST #1" 0 954 1537 43 4
Madison "MADISON CHURCH OF CHRIST #2" 0 748 1266 55 3
Madison "MADISON CITY HALL #1" 0 779 1015 53 1
Madison "MADISON CITY HALL #2" 0 714 940 61 7
Madison "MADISON CO. TEACHER CENTER #1" 0 601 621 32 2
Madison "MADISON CO. TEACHER CENTER #2" 0 0 0 0 0
Madison "MADISON COUNTY NATURE TRAIL" 0 101 152 5 0
Madison "MAYSVILLE CENTRAL FIRE STATION" 0 605 628 24 4
Madison "MCDONNELL SCHOOL" 0 478 283 32 1
Madison "MERIDIANVILLE LIONS CLUB" 0 347 311 12 0
Madison "MESSIAH LUTHERAN CHURCH" 0 312 277 18 2
Madison "MONROVIA CHURCH OF CHRIST #1" 0 1033 1561 60 6
Madison "MONROVIA CHURCH OF CHRIST #2" 0 449 578 26 2
Madison "MONTE SANO FIRE STATION #4" 0 373 288 29 3
Madison "MOUNTAIN VIEW BAPTIST CHURCH" 0 461 444 21 1
Madison "NEW HOPE CITY HALL" 0 662 376 22 1
Madison "NEW MARKET FIRE STATION" 0 316 278 12 1
Madison "OAKWOOD COLLEGE - BLAKE CENTER" 0 77 5 6 0
Madison "OLD NAVAL RESERVE CENTER" 0 556 165 20 2
Madison "OWENS CROSS ROADS CITY HALL" 0 399 325 26 0
Madison "PHILLIPS CME CHURCH" 0 37 3 0 0
Madison "PINEVIEW BAPTIST CHURCH #1" 0 529 520 32 1
Madison "PINEVIEW BAPTIST CHURCH #2" 0 874 882 32 3
Madison "PLAINVIEW CHURCH OF CHRIST #1" 0 877 1125 50 6
Madison "PLAINVIEW CHURCH OF CHRIST #2" 0 0 0 0 0
Madison "PLEASANT SPRINGS BAPTIST" 0 94 40 2 0
Madison "PLEVNA FIRE STATION" 0 170 153 6 2
Madison "RIDGECREST SCHOOL" 0 460 343 33 0
Madison "SENIOR CENTER" 0 207 73 10 0
Madison "SHERWOOD BAPTIST CHURCH" 0 734 655 62 4
Madison "SOUTHWOOD PRESBYTERIAN CHURCH" 0 539 749 28 0
Madison "TERRY HEIGHTS SCHOOL" 0 254 8 4 0
Madison "TONEY FIRE STATION" 0 724 687 35 2
Madison "TRIANA CITY HALL - CITY" 0 274 23 4 1
Madison "UNIVERSITY PLACE SCHOOL" 0 632 409 27 2
Madison "VISITATION PARISH CENTER" 0 106 64 8 0
Madison "WEATHERLY HGTS. BAPTIST #1" 0 366 490 27 2
Madison "WEATHERLY HGTS. BAPTIST #2" 0 615 816 48 0
Madison "WEST HUNTSVILLE ELEM SCHOOL" 0 301 163 18 2
Madison "WEST MASTIN LAKE SCHOOL" 0 483 129 17 2
Madison "WESTLAWN MIDDLE SCHOOL" 0 191 83 13 1
Madison "WESTSIDE NEIGHBORHOOD CENTER" 0 70 9 1 0
Madison "WHITESBURG BAPTIST CHURCH" 0 564 837 44 3
Madison "WHITESBURG BOAT HARBOR" 0 108 48 6 2
Madison "WHITESBURG MIDDLE SCHOOL" 0 414 485 22 1
Madison "WOODMEN OF THE WORLD #1" 0 673 979 35 3
Madison "WOODMEN OF THE WORLD #2" 0 713 933 40 4
Marengo "ABSENTEE VOTERS" 0 226 79 0 1
Marengo "AIMWELL VOTING BOOTH" 0 25 41 0 0
Marengo "DAYTON TOWN OFFICE" 0 42 20 0 0
Marengo "DEMOPOLIS CIVIC CENTER" 0 497 134 4 1
Marengo "DEMOPOLIS HIGH SCHOOL" 0 114 163 3 1
Marengo "DEMOPOLIS NATL GUARD ARMORY" 0 478 89 2 2
Marengo "DEMOPOLIS WESTSIDE ELEMENTARY" 0 456 700 3 4
Marengo "DIXONS MILLS VOLUNTEER FIRE" 0 318 99 8 0
Marengo "FAUNSDALE TOWN OFFICE" 0 163 45 0 0
Marengo "FLATWOOD VOTING BOOTH" 0 80 0 1 0
Marengo "GALLION COMMUNITY CENTER" 0 37 61 0 0
Marengo "HILLS HALF ACRE" 0 44 53 0 0
Marengo "HOBOKEN VOTING BOOTH" 0 54 74 2 1
Marengo "JEFFERSON VOLUNTEER FIRE" 0 167 36 2 0
Marengo "LASCA - HARRISON STORE" 0 7 10 0 0
Marengo "MAGNOLIA COMMUNITY CENTER" 0 114 30 0 0
Marengo "MICKINLEY VOTING BOOTH" 0 68 6 0 0
Marengo "MYRTLEWOOD COMMUNITY CENTER" 0 113 38 0 0
Marengo "NANAFALIA SCHOOL" 0 120 54 1 0
Marengo "OCTAGON VOTING BOOTH" 0 98 38 0 2
Marengo "OLD COURTHOUSE BUILDING" 0 127 153 2 0
Marengo "OLD LINDEN ARMORY" 0 496 277 2 1
Marengo "PUTMAN VOTING BOOTH" 0 82 28 4 0
Marengo "QUINNEY STORE BUILDING" 0 211 117 4 0
Marengo "RANGE LINE VOTING BOOTH" 0 52 73 2 0
Marengo "SARDIS VOTING BOOTH" 0 9 25 0 0
Marengo "SPRINGHILL VOLUNTEER FIRE" 0 65 34 0 1
Marengo "SURGINER VOTING BOOTH" 0 50 58 1 0
Marengo "SWEET WATER TOWN OFFICE" 0 225 129 7 1
Marengo "THOMASTON LUNCH ROOM" 0 235 119 3 2
Marengo "VINELAND VOTING BOOTH" 0 68 72 3 0
Marengo "WAYNE VOTING BOOTH" 0 22 29 0 0
Marion "ABSENTEE VOTERS" 0 204 119 2 0
Marion BACCUS 0 75 60 2 2
Marion BARNSVILLE 0 135 92 3 0
Marion "BEAR CREEK" 0 361 333 12 1
Marion BEXAR 0 147 99 4 1
Marion BRILLIANT 0 308 175 7 2
Marion CLARK 0 142 144 3 0
Marion "E_T_ SIMS JR_ BUILDING .1" 0 776 621 12 5
Marion "E_T_ SIMS JR_ BUILDING .2" 0 710 527 19 2
Marion GUIN 0 543 527 13 2
Marion HACKLEBURG 0 345 227 11 4
Marion HOWELL 0 102 82 2 1
Marion KEMP 0 27 19 2 0
Marion "KIMBROUGH .1" 0 69 64 2 3
Marion "KIMBROUGH .2" 0 181 153 5 1
Marion "PEARCES MILL" 0 63 69 3 0
Marion PIKEVILLE 0 33 45 2 0
Marion RYE 0 109 67 1 1
Marion SHILOH 0 166 130 5 1
Marion SHOTTSVILLE 0 150 110 6 4
Marion WIGINTON 0 55 36 2 0
Marion WINFIELD 0 828 744 21 8
Marshall "ABSENTEE VOTERS" 0 243 268 3 2
Marshall "ALBERTVILLE-FIRST BAPTIST 1" 0 401 455 15 2
Marshall "ALBERTVILLE-FIRST BAPTIST 2" 0 344 365 8 2
Marshall "ALBERTVILLE FIRST BAPTIST 3" 0 132 178 5 1
Marshall "ALBERTVILLE-MRSHL CO GAS SHOP" 0 91 86 4 0
Marshall "ALBERTVILLE-REC CENTER 1" 0 314 359 9 2
Marshall "ALBERTVILLE-REC CENTER 2" 0 400 437 19 0
Marshall "ALBERTVILLE-REC CENTER 3" 0 413 472 19 3
Marshall "ALBERTVILLE-REC CENTER 4" 0 150 224 4 1
Marshall "ARAB-NEW RECREATION CENTER 1" 0 286 316 20 0
Marshall "ARAB-NEW RECREATION CENTER 2" 0 287 406 10 2
Marshall "ARAB-SENIOR CITIZEN CENTER 1" 0 385 506 25 1
Marshall "ARAB-SENIOR CITIZEN CENTER 2" 0 296 350 17 1
Marshall "BIG SPRING M & S CONSTRUCTION" 0 51 59 1 0
Marshall "BOAZ-RECREATION CENTER 1" 0 316 320 10 2
Marshall "BOAZ-RECREATION CENTER 2" 0 247 322 7 3
Marshall "BOAZ-RECREATION CENTER 3" 0 495 532 23 6
Marshall "BOSHART-PROSPECT CEMETERY" 0 202 177 8 0
Marshall "BUCKSNORT-COMMUNITY CENTER" 0 155 128 12 1
Marshall "CLAYSVILLE HENRYVILLE METHODST" 0 263 240 15 0
Marshall "CRANFORD-RUTH VOL FIRE DEPT_" 0 206 237 5 3
Marshall "CROSSROADS-TOM LAWSONS STORE" 0 189 139 4 2
Marshall "GEORGIA MOUNTAIN REC CENTER" 0 150 153 12 1
Marshall "GRANT-CITY HALL" 0 158 130 0 0
Marshall "GRANT-MT_ SHADE CHURCH" 0 298 204 9 1
Marshall "GRASSY-SCHOOL GYM" 0 396 338 17 3
Marshall "GUNTERSVILLE REC CTR 1" 0 331 27 10 2
Marshall "GUNTERSVILLE REC CTR 2" 0 458 445 27 0
Marshall "GUNTERSVILLE REC CTR 3" 0 292 343 12 1
Marshall "HONEYCOMB - BAPTIST CHURCH" 0 95 83 6 0
Marshall "HOOPER-BRASHERS CHAPEL CHURCH" 0 244 330 10 2
Marshall "JAYBIRD-SHOP DIST .4" 0 173 253 13 2
Marshall "MT_ HIGH LATTIWOOD COMM CNTR" 0 102 116 4 0
Marshall "MT_HEBRON FIRE DEPARTMENT" 0 99 144 5 0
Marshall "OLEANDER-MIDWAY COMM_ CENTER" 0 396 420 16 1
Marshall "PAINT ROCK HEBRON REC CTR" 0 148 84 2 0
Marshall "PINE GROVE COMMUNITY CENTER" 0 177 205 7 1
Marshall "RED HILL-METHODIST CHURCH" 0 50 45 7 1
Marshall "REEDBRAKE-DOUGLAS CITY HALL" 0 187 225 6 2
Marshall "REEDBRAKE-LIBERTY HILL CHURCH" 0 202 203 8 0
Marshall "REEDBRAKE-NIXON CHAPEL F_D_" 0 92 76 2 0
Marshall "ROCK SPRINGS-CHURCH" 0 54 65 1 1
Marshall "THOMPSON CHILDRESS STORE" 0 103 55 7 0
Marshall "THOMPSON-ASBURY FIRE STATION" 0 118 89 3 0
Marshall "THOMPSON-MARTLING COMM_ CENTER" 0 50 29 5 0
Marshall "UNION GROVE-MASONIC HALL" 0 300 240 17 1
Marshall "VOTING BOOTH-KENNAMER" 0 43 31 3 0
Marshall "WAKEFIELD-FIRE DEPARTMENT" 0 74 112 7 0
Marshall "WARRENTON - COMMUNITY CENTER" 0 254 272 13 2
Marshall "WRIGHTS-SWEARENGIN SCHOOL" 0 152 139 1 1
Marshall ...58 0 NA NA NA NA
Marshall ...59 0 NA NA NA NA
Marshall ...60 0 NA NA NA NA
Marshall ...61 0 NA NA NA NA
Marshall ...62 0 NA NA NA NA
Marshall ...63 0 NA NA NA NA
Marshall ...64 0 NA NA NA NA
Marshall ...65 0 NA NA NA NA
Marshall ...66 0 NA NA NA NA
Marshall ...67 0 NA NA NA NA
Marshall ...68 0 NA NA NA NA
Marshall ...69 0 NA NA NA NA
Marshall ...70 0 NA NA NA NA
Marshall ...71 0 NA NA NA NA
Marshall ...72 0 NA NA NA NA
Marshall ...73 0 NA NA NA NA
Marshall ...74 0 NA NA NA NA
Marshall ...75 0 NA NA NA NA
Marshall ...76 0 NA NA NA NA
Marshall ...77 0 NA NA NA NA
Marshall ...78 0 NA NA NA NA
Marshall ...79 0 NA NA NA NA
Marshall ...80 0 NA NA NA NA
Marshall ...81 0 NA NA NA NA
Marshall ...82 0 NA NA NA NA
Marshall ...83 0 NA NA NA NA
Marshall ...84 0 NA NA NA NA
Marshall ...85 0 NA NA NA NA
Marshall ...86 0 NA NA NA NA
Marshall ...87 0 NA NA NA NA
Marshall ...88 0 NA NA NA NA
Marshall ...89 0 NA NA NA NA
Marshall ...90 0 NA NA NA NA
Marshall ...91 0 NA NA NA NA
Marshall ...92 0 NA NA NA NA
Marshall ...93 0 NA NA NA NA
Marshall ...94 0 NA NA NA NA
Marshall ...95 0 NA NA NA NA
Marshall ...96 0 NA NA NA NA
Marshall ...97 0 NA NA NA NA
Marshall ...98 0 NA NA NA NA
Marshall ...99 0 NA NA NA NA
Marshall ...100 0 NA NA NA NA
Marshall ...101 0 NA NA NA NA
Marshall ...102 0 NA NA NA NA
Marshall ...103 0 NA NA NA NA
Marshall ...104 0 NA NA NA NA
Marshall ...105 0 NA NA NA NA
Marshall ...106 0 NA NA NA NA
Marshall ...107 0 NA NA NA NA
Marshall ...108 0 NA NA NA NA
Marshall ...109 0 NA NA NA NA
Marshall ...110 0 NA NA NA NA
Marshall ...111 0 NA NA NA NA
Marshall ...112 0 NA NA NA NA
Marshall ...113 0 NA NA NA NA
Marshall ...114 0 NA NA NA NA
Marshall ...115 0 NA NA NA NA
Marshall ...116 0 NA NA NA NA
Marshall ...117 0 NA NA NA NA
Marshall ...118 0 NA NA NA NA
Marshall ...119 0 NA NA NA NA
Marshall ...120 0 NA NA NA NA
Marshall ...121 0 NA NA NA NA
Marshall ...122 0 NA NA NA NA
Marshall ...123 0 NA NA NA NA
Marshall ...124 0 NA NA NA NA
Marshall ...125 0 NA NA NA NA
Marshall ...126 0 NA NA NA NA
Marshall ...127 0 NA NA NA NA
Marshall ...128 0 NA NA NA NA
Marshall ...129 0 NA NA NA NA
Marshall ...130 0 NA NA NA NA
Marshall ...131 0 NA NA NA NA
Marshall ...132 0 NA NA NA NA
Marshall ...133 0 NA NA NA NA
Marshall ...134 0 NA NA NA NA
Marshall ...135 0 NA NA NA NA
Marshall ...136 0 NA NA NA NA
Marshall ...137 0 NA NA NA NA
Marshall ...138 0 NA NA NA NA
Marshall ...139 0 NA NA NA NA
Marshall ...140 0 NA NA NA NA
Marshall ...141 0 NA NA NA NA
Marshall ...142 0 NA NA NA NA
Marshall ...143 0 NA NA NA NA
Marshall ...144 0 NA NA NA NA
Marshall ...145 0 NA NA NA NA
Marshall ...146 0 NA NA NA NA
Marshall ...147 0 NA NA NA NA
Marshall ...148 0 NA NA NA NA
Marshall ...149 0 NA NA NA NA
Marshall ...150 0 NA NA NA NA
Marshall ...151 0 NA NA NA NA
Marshall ...152 0 NA NA NA NA
Marshall ...153 0 NA NA NA NA
Marshall ...154 0 NA NA NA NA
Marshall ...155 0 NA NA NA NA
Marshall ...156 0 NA NA NA NA
Marshall ...157 0 NA NA NA NA
Marshall ...158 0 NA NA NA NA
Marshall ...159 0 NA NA NA NA
Marshall ...160 0 NA NA NA NA
Marshall ...161 0 NA NA NA NA
Marshall ...162 0 NA NA NA NA
Marshall ...163 0 NA NA NA NA
Marshall ...164 0 NA NA NA NA
Marshall ...165 0 NA NA NA NA
Marshall ...166 0 NA NA NA NA
Marshall ...167 0 NA NA NA NA
Marshall ...168 0 NA NA NA NA
Marshall ...169 0 NA NA NA NA
Marshall ...170 0 NA NA NA NA
Marshall ...171 0 NA NA NA NA
Marshall ...172 0 NA NA NA NA
Marshall ...173 0 NA NA NA NA
Marshall ...174 0 NA NA NA NA
Marshall ...175 0 NA NA NA NA
Marshall ...176 0 NA NA NA NA
Marshall ...177 0 NA NA NA NA
Marshall ...178 0 NA NA NA NA
Marshall ...179 0 NA NA NA NA
Marshall ...180 0 NA NA NA NA
Marshall ...181 0 NA NA NA NA
Marshall ...182 0 NA NA NA NA
Marshall ...183 0 NA NA NA NA
Marshall ...184 0 NA NA NA NA
Marshall ...185 0 NA NA NA NA
Marshall ...186 0 NA NA NA NA
Marshall ...187 0 NA NA NA NA
Marshall ...188 0 NA NA NA NA
Marshall ...189 0 NA NA NA NA
Marshall ...190 0 NA NA NA NA
Marshall ...191 0 NA NA NA NA
Marshall ...192 0 NA NA NA NA
Marshall ...193 0 NA NA NA NA
Marshall ...194 0 NA NA NA NA
Marshall ...195 0 NA NA NA NA
Marshall ...196 0 NA NA NA NA
Marshall ...197 0 NA NA NA NA
Marshall ...198 0 NA NA NA NA
Marshall ...199 0 NA NA NA NA
Marshall ...200 0 NA NA NA NA
Marshall ...201 0 NA NA NA NA
Marshall ...202 0 NA NA NA NA
Marshall ...203 0 NA NA NA NA
Marshall ...204 0 NA NA NA NA
Marshall ...205 0 NA NA NA NA
Marshall ...206 0 NA NA NA NA
Marshall ...207 0 NA NA NA NA
Marshall ...208 0 NA NA NA NA
Marshall ...209 0 NA NA NA NA
Marshall ...210 0 NA NA NA NA
Marshall ...211 0 NA NA NA NA
Marshall ...212 0 NA NA NA NA
Marshall ...213 0 NA NA NA NA
Marshall ...214 0 NA NA NA NA
Marshall ...215 0 NA NA NA NA
Marshall ...216 0 NA NA NA NA
Marshall ...217 0 NA NA NA NA
Marshall ...218 0 NA NA NA NA
Mobile Absentee 0 1084 1122 33 18
Mobile "1st Assembly of God" 0 518 761 24 0
Mobile "1st Ind Meth Ch" 0 456 1026 38 0
Mobile "Abba Temple" 0 1262 3261 96 3
Mobile "Ariel Holloway Sch" 0 2419 59 19 0
Mobile "Augusta Evans School" 0 321 541 18 0
Mobile "Azalea City Ch of Christ" 0 208 472 12 0
Mobile "Bayou La Batre Civic Ctr" 0 155 158 13 0
Mobile "Bishop St." 0 687 14 11 0
Mobile "Blount High Sch" 0 1271 36 25 0
Mobile "Botanical Gardens" 0 270 937 26 0
Mobile "Boys Club" 0 488 36 11 0
Mobile "Chastang Sch" 0 436 8 5 0
Mobile "Chickasaw Aud" 0 688 1031 50 0
Mobile "Chunchula Bapt" 0 98 109 6 0
Mobile "Citronelle Natl Grd" 0 569 664 17 0
Mobile "Coden Comm House" 0 154 190 7 0
Mobile "College Park Bap" 0 431 432 9 0
Mobile "Community of Christ" 0 487 526 30 0
Mobile "Cranford Burns" 0 894 1312 46 1
Mobile "Creekwood Ch Christ" 0 1020 2422 64 0
Mobile "Creola City Hall" 0 383 465 14 0
Mobile "Crichton Sch Kindergarten" 0 76 8 3 0
Mobile "Dauphin Island City Hall" 0 261 339 23 1
Mobile "Davis Gen Store" 0 41 60 4 0
Mobile "Dodge Sch" 0 788 1601 45 0
Mobile "Eight Mile Sch" 0 988 231 24 0
Mobile "Elks Lodge #108" 0 719 257 18 0
Mobile "Fellowship Bapt" 0 90 234 8 0
Mobile "First Bapt Wilmer" 0 292 617 22 0
Mobile "Friendship Bapt" 0 173 25 6 0
Mobile "Georgetown Bapt" 0 248 476 16 0
Mobile "Grand Bay Fire Sta" 0 245 496 21 0
Mobile "Grand Bay Middle Sch" 0 615 1198 45 0
Mobile "Gulf Hills Bapt" 0 646 448 29 0
Mobile "Havenwood Bapt." 0 67 120 4 0
Mobile "Hillcrest Bapt" 0 1039 2276 63 0
Mobile "Hillsdale Comm Ctr" 0 317 69 11 0
Mobile "Holingers Island Sch" 0 238 468 32 0
Mobile "Howard Blackwell Lodge" 0 751 1386 41 0
Mobile "Indian Sprgs Bapt" 0 175 307 5 0
Mobile "Jon Archer" 0 511 1184 41 1
Mobile "Kall-Oka Civic Club" 0 243 639 13 0
Mobile "Kate Shepard Sch" 0 410 916 15 0
Mobile "Knights of Columbus" 0 789 890 46 0
Mobile "LeFlore Hi Sch" 0 766 26 10 0
Mobile "Lott Rd Florist" 0 78 155 5 0
Mobile "Mae Eanes Sch" 0 1192 84 18 0
Mobile "Mary Abbie Berg" 0 352 530 38 0
Mobile "Meadowlake Elem" 0 450 895 31 0
Mobile "Mobile Civic Ctr" 0 480 70 16 0
Mobile "Mobile Co Law Enforce Ag" 0 92 230 7 0
Mobile "Mobile Fed Women's Club" 0 421 6 6 0
Mobile "Morningside Sch" 0 906 496 37 0
Mobile "Mt Sinai Missionary Bapt" 0 820 48 8 0
Mobile "Mt. Calvary" 0 937 33 12 0
Mobile "Mt. Vernon Civic Ctr" 0 470 169 15 0
Mobile "Murphy High Sch" 0 196 348 20 0
Mobile "Navco Bapt Ch" 0 82 171 4 0
Mobile "Odd Fellows Lodge" 0 395 635 26 0
Mobile "Old Belsaw Sch" 0 242 16 4 0
Mobile "Old Shell Rd Sch" 0 132 138 9 0
Mobile "Orchard Sch" 0 1111 1151 49 0
Mobile "Our Savior Catholic" 0 1148 2415 72 0
Mobile "Phillips Prep Sch" 0 195 19 4 0
Mobile "Plateau Comm Ctr" 0 418 12 4 0
Mobile "Pleasant Valley Meth" 0 305 547 25 0
Mobile "Prichard City Hall" 0 316 15 1 0
Mobile "Providence Bapt" 0 200 339 14 0
Mobile "Rickarby Park" 0 1316 303 35 1
Mobile "Riverside Ch of Nazar" 0 151 243 11 0
Mobile "Rock of Faith Bapt" 0 1611 57 21 0
Mobile "Sage Ave Bapt" 0 457 632 29 1
Mobile "Saraland Civic Ctr" 0 399 778 35 0
Mobile "Saraland Woman's Club" 0 589 847 32 0
Mobile "Semmes Comm Ctr" 0 881 2046 88 0
Mobile "Springhill Av Rec Ctr" 0 452 214 20 0
Mobile "Springhill Baptist" 0 534 1917 40 0
Mobile "St Andrews Episcopal" 0 454 489 34 1
Mobile "St Elmo Elem" 0 507 804 27 1
Mobile "St Francis Xavier Ch" 0 678 18 19 0
Mobile "St Joan of Arc" 0 761 248 12 0
Mobile "St John United Meth" 0 441 667 26 0
Mobile "St Michael Cath Ch" 0 236 361 30 0
Mobile "St Phillip Neril Ch" 0 363 555 26 0
Mobile "St. Ignatius Ch" 0 244 804 15 0
Mobile "Tanner Wms Historical So" 0 117 459 12 0
Mobile "Tillmans Cor Comm Ctr" 0 812 1526 68 0
Mobile "Travis Rd Bapt" 0 385 831 41 0
Mobile "Trinity Lutheran" 0 306 9 0 0
Mobile "Turnerville Assn" 0 79 123 9 0
Mobile "Turnerville Comm Ctr" 0 281 693 16 0
Mobile "U Store It" 0 51 56 5 0
Mobile "University Ch of Christ" 0 418 392 23 0
Mobile "VFW Post #49" 0 310 323 20 0
Mobile "Whistler Lodge #145" 0 335 80 8 0
Mobile "Whitley School" 0 384 13 4 0
Mobile Challenged 0 5 0 0 0
Monroe Absentee 0 165 146 5 2
Monroe Armory-1 0 246 392 4 1
Monroe Armory-2 0 211 330 3 2
Monroe Beatrice 0 307 73 2 1
Monroe Bermuda 0 38 32 1 0
Monroe "Bethel Bapt. Ch." 0 371 5 1 0
Monroe "Buena Vista/Vredenburgh" 0 121 20 1 0
Monroe "Burnt Corn" 0 84 16 0 1
Monroe Bursonville 0 34 1 1 0
Monroe "Coleman School House" 0 32 90 0 0
Monroe Eliska 0 85 48 0 0
Monroe Excel 0 247 585 11 1
Monroe "Fountain & Ridge" 0 100 17 1 0
Monroe "Franklin Fire Station" 0 78 80 2 0
Monroe "Frisco City" 0 310 250 7 3
Monroe "Goodway Fire Station" 0 68 129 3 0
Monroe Grimes 0 45 17 1 0
Monroe "Lower Peachtree" 0 130 2 3 0
Monroe Magargel 0 18 54 2 0
Monroe McGill 0 28 75 1 0
Monroe "Mexia Fire Station" 0 186 314 7 3
Monroe Midway/McClammy 0 14 17 1 0
Monroe "Monroeville Coliseum" 0 281 168 3 0
Monroe "Monroeville Fire Sta." 0 173 209 9 1
Monroe "Oak Grove" 0 54 102 0 0
Monroe "Monroeville Dept. of Revenue" 0 79 124 4 1
Monroe "Perdue Hill/Manistee" 0 127 73 1 0
Monroe Peterman 0 200 103 0 0
Monroe "Simpkinsville/Old Texas" 0 8 24 0 0
Monroe Tinela/Hybart 0 8 11 0 0
Monroe "Tunnell Springs" 0 124 20 2 0
Monroe Uriah 0 162 226 3 2
Monroe Wainwright 0 83 47 2 0
Montgomery Absentee 0 994 1156 29 1
Montgomery "AL Industrial Devel. Training" 0 1841 195 25 0
Montgomery "AL State University" 0 1062 98 31 0
Montgomery "AL Technacenter" 0 689 1021 14 0
Montgomery "Alcazar Shrine Temple" 0 401 404 8 0
Montgomery "Aldersgate UMC" 0 1079 625 24 0
Montgomery AUM 0 711 1003 23 1
Montgomery "Bell Rd. YMCA" 0 923 1519 23 0
Montgomery "Bellingrath Comm. Ctr." 0 464 24 5 0
Montgomery "Beulah Baptist Church" 0 1944 82 14 1
Montgomery "Bryant Missionary Bapt." 0 1270 327 28 0
Montgomery "Capitol Heights Comm. Ctr." 0 432 524 25 0
Montgomery "Carver High Sch." 0 731 17 3 1
Montgomery "Catoma Elem. Sch." 0 291 335 13 0
Montgomery "Chesser Comm. Ctr." 0 87 77 1 0
Montgomery "Chisholm Comm. Ctr." 0 340 240 16 0
Montgomery "Cleveland Ave. YMCA" 0 848 74 12 1
Montgomery "Cloverdale Comm. Ctr." 0 1317 1736 46 0
Montgomery "Coliseum Blvd. Pub. Library" 0 685 1257 28 0
Montgomery "Eastdale Bapt. Ch." 0 708 635 23 0
Montgomery "Fire Station No. 14" 0 1013 128 4 0
Montgomery "First Southern Bapt. Ch." 0 115 126 4 0
Montgomery "Fitzpatrick Elem. Sch." 0 1345 513 29 0
Montgomery "Flowers Elem. Sch." 0 851 1432 45 0
Montgomery "Franklin Boys & Girls Club" 0 524 23 2 0
Montgomery "Georgia Washington Jr. Hi. Sch." 0 771 481 13 0
Montgomery "Goodwyn Comm. Ctr." 0 1070 1929 32 0
Montgomery "Hamner Hall Fire Station" 0 283 42 7 0
Montgomery "Wm. Harrison Elem. Sch." 0 436 27 4 0
Montgomery "Hayneville Rd. Comm. Ctr." 0 519 41 8 0
Montgomery "Highland Ave. Elem. Sch." 0 241 204 14 0
Montgomery "Highland Gardens Comm. Ctr." 0 345 394 23 0
Montgomery "Houston Hill Comm. Ctr." 0 464 18 4 0
Montgomery "Hunter Station Comm. Center" 0 244 80 4 0
Montgomery "King Hill Comm. Ctr." 0 427 207 14 0
Montgomery "Lagoon Park Fire Station" 0 893 1389 22 0
Montgomery "McIntyre Comm. Ctr." 0 736 19 13 0
Montgomery "Montgomery Boys Club" 0 223 42 6 0
Montgomery "Museum of Fine Arts" 0 927 907 23 1
Montgomery "Newtown Comm. Ctr." 0 399 52 4 0
Montgomery "No. Montgomery Comm. Ctr." 0 1332 123 16 0
Montgomery "Peter Crump Sch." 0 1166 140 22 0
Montgomery "Peterson Elem." 0 179 33 2 0
