COUNTY AREA TOTAL DEM REP CST GRE LIB
COUNTY AREA TOTAL DEM REP CST GRE LIB
WAKE 06-09 0 802 1034 0 0 66
WAKE 06-10 0 457 679 0 0 67
WAKE 07-01 0 429 227 0 0 39
WAKE 07-02 0 327 227 0 0 30
WAKE 07-03 0 326 232 0 0 16
WAKE 07-04 0 741 355 0 0 67
WAKE 07-05 0 385 270 0 0 28
WAKE 07-06 0 595 541 0 0 50
WAKE 07-07 0 681 487 0 0 49
WAKE 07-07A 0 262 112 0 0 10
WAKE 07-09 0 615 337 0 0 43
WAKE 07-10 0 977 470 0 0 70
WAKE 07-11 0 262 241 0 0 17
WAKE 07-12 0 544 326 0 0 31
WAKE 07-13 0 388 233 0 0 30
WAKE 08-02 0 642 465 0 0 68
WAKE 08-03 0 814 613 0 0 96
WAKE 08-04 0 326 393 0 0 35
WAKE 08-05 0 405 366 0 0 29
WAKE 08-06 0 414 132 0 0 27
WAKE 08-07 0 405 542 0 0 46
WAKE 08-08 0 636 700 0 0 68
WAKE 08-09 0 388 247 0 0 34
WAKE 08-10 0 524 294 0 0 35
WAKE 08-11 0 785 457 0 0 71
WAKE 09-01 0 338 586 0 0 34
WAKE 09-02 0 652 477 0 0 44
WAKE 09-03 0 359 674 0 0 32
WAKE 10-01 0 132 289 0 0 17
WAKE 10-02 0 526 583 0 0 42
WAKE 10-03 0 472 470 0 0 39
WAKE 10-04 0 989 928 0 0 68
WAKE 11-01 0 849 395 0 0 78
WAKE 11-02 0 828 553 0 0 69
WAKE 12-01 0 682 1118 0 0 85
WAKE 12-02 0 831 926 0 0 83
WAKE 12-04 0 489 1117 0 0 73
WAKE 12-05 0 791 1180 0 0 71
WAKE 12-06 0 510 729 0 0 57
WAKE 12-07 0 324 526 0 0 42
WAKE 12-08 0 723 677 0 0 66
WAKE 12-09 0 594 938 0 0 57
WAKE 13-01 0 1015 206 0 0 52
WAKE 13-02 0 409 393 0 0 39
WAKE 13-05 0 408 154 0 0 25
WAKE 13-06 0 553 444 0 0 59
WAKE 13-07 0 619 241 0 0 27
WAKE 13-08 0 680 146 0 0 30
WAKE 13-09 0 1083 295 0 0 67
WAKE 13-10 0 1106 1071 0 0 88
WAKE 13-11 0 461 625 0 0 41
WAKE 14-01 0 102 278 0 0 12
WAKE 14-02 0 672 1511 0 0 73
WAKE 15-01 0 473 921 0 0 65
WAKE 15-02 0 703 1024 0 0 63
WAKE 15-03 0 544 1221 0 0 72
WAKE 15-04 0 312 513 0 0 32
WAKE 16-01 0 385 462 0 0 43
WAKE 16-02 0 968 262 0 0 57
WAKE 16-03 0 324 200 0 0 36
WAKE 16-04 0 482 486 0 0 52
WAKE 16-05 0 385 460 0 0 40
WAKE 16-06 0 302 163 0 0 27
WAKE 16-07 0 762 613 0 0 71
WAKE 16-09 0 565 476 0 0 41
WAKE 16-10 0 961 126 0 0 31
WAKE 16-11 0 541 92 0 0 22
WAKE 17-01 0 533 243 0 0 37
WAKE 17-02 0 181 186 0 0 22
WAKE 17-03 0 1157 483 0 0 83
WAKE 17-04 0 858 429 0 0 53
WAKE 17-05 0 888 329 0 0 60
WAKE 17-06 0 304 385 0 0 34
WAKE 17-07 0 789 131 0 0 30
WAKE 17-08 0 1305 634 0 0 95
WAKE 17-09 0 912 83 0 0 22
WAKE 17-10 0 243 164 0 0 22
WAKE 17-11 0 951 300 0 0 57
WAKE 18-01 0 754 237 0 0 88
WAKE 18-02 0 600 1030 0 0 65
WAKE 18-03 0 427 405 0 0 28
WAKE 18-04 0 539 795 0 0 43
WAKE 18-05 0 701 856 0 0 53
WAKE 18-06 0 815 381 0 0 70
WAKE 18-07 0 393 696 0 0 43
WAKE 18-08 0 761 545 0 0 62
WAKE 19-03 0 392 585 0 0 43
WAKE 19-04 0 1106 1298 0 0 108
WAKE 19-05 0 341 734 0 0 34
WAKE 19-07 0 436 507 0 0 49
WAKE 19-09 0 565 962 0 0 55
WAKE 19-11 0 365 463 0 0 41
WAKE 19-12 0 728 927 0 0 59
WAKE 19-13 0 366 293 0 0 29
WAKE 19-14 0 401 467 0 0 23
WAKE 19-15 0 325 455 0 0 30
WAKE 19-16 0 421 428 0 0 37
WAKE 19-17 0 1072 541 0 0 73
WAKE 19-18 0 389 527 0 0 37
WAKE 19-19 0 606 944 0 0 68
WAKE 20-01 0 590 350 0 0 71
WAKE 20-03 0 552 505 0 0 67
WAKE 20-04 0 677 428 0 0 58
WAKE 20-05 0 508 661 0 0 48
WAKE 20-06A 0 806 683 0 0 72
WAKE 20-06B 0 585 666 0 0 71
WAKE 20-08 0 624 645 0 0 53
WAKE 20-09 0 482 418 0 0 61
WAKE 20-10 0 723 437 0 0 63
WAKE 20-11 0 628 595 0 0 56
WAKE 20-12 0 455 538 0 0 42
WAKE 20-14 0 1168 634 0 0 76
WAKE 20-15 0 817 370 0 0 58
WAKE 20-16 0 684 315 0 0 39
WAKE 20-17 0 722 472 0 0 63
WAKE "ABSEN 1-40" 0 5165 2152 0 0 247
WAKE "ABSEN 41-80" 0 3917 2237 0 0 197
WAKE "ABSEN 81-95" 0 1618 701 0 0 67
WAKE "OSAP 1-40" 0 7230 3867 0 0 271
WAKE "OSAP 41-80" 0 2195 1664 0 0 90
WAKE "OSAP 81-95" 0 8315 4306 0 0 300
WAKE "OSCA 1-40" 0 15843 5392 0 0 587
WAKE "OSCA 41-80" 0 1213 516 0 0 44
WAKE "OSCA 81-95" 0 3181 1280 0 0 95
WAKE "OSCH 1-40" 0 11422 421 0 0 223
WAKE "OSCH 41-80" 0 5881 370 0 0 83
WAKE "OSCH 81-95" 0 3104 105 0 0 39
WAKE "OSKD 1-40" 0 347 147 0 0 13
WAKE "OSKD 41-80" 0 6428 3483 0 0 253
WAKE "OSKD 81-95" 0 4186 1719 0 0 151
WAKE "OSLL 1-40" 0 5636 2710 0 0 241
WAKE "OSLL 41-80" 0 10717 4586 0 0 427
WAKE "OSLL 81-95" 0 237 50 0 0 8
WAKE "OSLOB 1-40" 0 5137 941 0 0 177
WAKE "OSLOB 41-80" 0 1872 678 0 0 80
WAKE "OSLOB 81-95" 0 739 164 0 0 28
WAKE "OSNR 1-40" 0 1083 1344 0 0 51
WAKE "OSNR 41-80" 0 9980 6934 0 0 338
WAKE "OSNR 81-95" 0 242 115 0 0 9
WAKE "OSOP 1-40" 0 9282 4578 0 0 395
WAKE "OSOP 41-80" 0 4333 1816 0 0 168
WAKE "OSOP 81-95" 0 706 193 0 0 21
WAKE "OSTA 1-40" 0 9033 1534 0 0 427
WAKE "OSTA 41-80" 0 1745 502 0 0 92
WAKE "OSTA 81-95" 0 858 213 0 0 30
WAKE "OSWA 1-40" 0 1077 838 0 0 74
WAKE "OSWA 41-80" 0 6294 6386 0 0 298
WAKE "OSWA 81-95" 0 664 685 0 0 31
WAKE "PROVI 1-40" 0 1200 479 0 0 110
WAKE "PROVI 41-80" 0 817 450 0 0 71
WAKE "PROVI 81-95" 0 343 142 0 0 21
WAKE "TRANS 1-40" 0 0 0 0 0 0
WAKE "TRANS 41-80" 0 0 0 0 0 0
WAKE "TRANS 81-95" 0 0 0 0 0 0
WARREN 001 0 250 361 0 0 0
WARREN 002 0 206 268 0 0 0
WARREN 003 0 306 166 0 0 0
WARREN 004 0 286 148 0 0 0
WARREN 005 0 518 119 0 0 0
WARREN 006 0 455 159 0 0 0
WARREN 007 0 291 112 0 0 0
WARREN 008 0 571 68 0 0 0
WARREN 009 0 162 146 0 0 0
WARREN 010 0 779 185 0 0 0
WARREN 011 0 132 59 0 0 0
WARREN 012 0 155 363 0 0 0
WARREN 013 0 258 160 0 0 0
WARREN 014 0 563 188 0 0 0
WASHINGTON ABSENTEE 0 1 1 0 0 0
WASHINGTON LM 0 334 158 0 0 0
WASHINGTON "ONE STOP" 0 1471 911 0 0 0
WASHINGTON P1 0 167 61 0 0 0
WASHINGTON P2 0 173 53 0 0 0
WASHINGTON P3 0 261 260 0 0 0
WASHINGTON PROVISIONAL 0 57 22 0 0 0
WASHINGTON SC 0 209 291 0 0 0
WASHINGTON SK 0 131 172 0 0 0
WATAUGA 01 0 44 78 0 0 0
WATAUGA 02 0 90 275 0 0 0
WATAUGA 03 0 200 315 0 0 0
WATAUGA 04 0 291 504 0 0 0
WATAUGA 05 0 115 47 0 0 0
WATAUGA 06 0 274 105 0 0 0
WATAUGA 07 0 340 334 0 0 0
WATAUGA 08 0 200 342 0 0 0
WATAUGA 09 0 55 95 0 0 0
WATAUGA 10 0 91 197 0 0 0
WATAUGA 11 0 168 366 0 0 0
WATAUGA 12 0 171 68 0 0 0
WATAUGA 13 0 248 137 0 0 0
WATAUGA 14 0 268 283 0 0 0
WATAUGA 15 0 342 343 0 0 0
WATAUGA 16 0 10 40 0 0 0
WATAUGA 17 0 89 162 0 0 0
WATAUGA 18 0 119 348 0 0 0
WATAUGA 19 0 306 550 0 0 0
WATAUGA 20 0 79 106 0 0 0
WATAUGA "ABSENTEE MAIL" 0 420 248 0 0 0
WATAUGA "OS ADMIN" 0 2657 2127 0 0 0
WATAUGA "OS ASU" 0 4997 716 0 0 0
WATAUGA "OS BLOWING ROCK" 0 694 675 0 0 0
WATAUGA "OS DEEP GAP" 0 384 760 0 0 0
WATAUGA "OS MEAT CAMP" 0 345 495 0 0 0
WATAUGA "OS WWCC" 0 464 820 0 0 0
WATAUGA PROVISIONAL 0 177 81 0 0 0
WATAUGA TRANSFER 0 173 73 0 0 0
WAYNE 01 0 172 377 11 0 0
WAYNE 02 0 206 474 16 0 0
WAYNE 03 0 144 565 18 0 0
WAYNE 04 0 190 473 19 0 0
WAYNE 05 0 132 449 10 0 0
WAYNE 06 0 161 179 4 0 0
WAYNE 07 0 230 550 21 0 0
WAYNE 08 0 92 499 17 0 0
WAYNE 09 0 104 420 16 0 0
WAYNE 10 0 206 71 5 0 0
WAYNE 11 0 248 103 9 0 0
WAYNE 12 0 283 196 12 0 0
WAYNE 13 0 210 96 3 0 0
WAYNE 14 0 197 600 23 0 0
WAYNE 15 0 133 453 11 0 0
WAYNE 16 0 156 330 10 0 0
WAYNE 17 0 122 15 3 0 0
WAYNE 18 0 133 39 2 0 0
WAYNE 19 0 203 13 3 0 0
WAYNE 20 0 269 13 2 0 0
WAYNE 21 0 191 117 3 0 0
WAYNE 22 0 135 134 4 0 0
WAYNE 23 0 158 198 12 0 0
WAYNE 24 0 106 674 14 0 0
WAYNE 25 0 119 266 6 0 0
WAYNE 26 0 266 209 16 0 0
WAYNE 27 0 207 68 6 0 0
WAYNE 28 0 243 402 10 0 0
WAYNE 29 0 169 76 6 0 0
WAYNE 30 0 233 52 7 0 0
WAYNE "ABSENTEE MAIL" 0 251 249 13 0 0
WAYNE "ONE STOP #1" 0 6714 5400 140 0 0
WAYNE "ONE STOP #2" 0 1721 2338 82 0 0
WAYNE "ONE STOP #3" 0 607 2751 41 0 0
WAYNE "ONE STOP #4" 0 932 1362 27 0 0
WAYNE PROVISIONAL 0 90 94 3 0 0
WAYNE TRANSFER 0 0 0 0 0 0
WILKES 101 0 60 221 0 0 0
WILKES 102 0 135 394 0 0 0
WILKES 103 0 37 188 0 0 0
WILKES 104 0 88 315 0 0 0
WILKES 105 0 59 303 0 0 0
WILKES 106 0 59 268 0 0 0
WILKES 107 0 117 647 0 0 0
WILKES 108 0 126 286 0 0 0
WILKES 109 0 60 222 0 0 0
WILKES 110 0 23 110 0 0 0
WILKES 111 0 87 370 0 0 0
WILKES 112 0 135 601 0 0 0
WILKES 113 0 122 315 0 0 0
WILKES 114 0 35 230 0 0 0
WILKES 115A 0 193 1042 0 0 0
WILKES 117 0 83 424 0 0 0
WILKES 118 0 213 296 0 0 0
WILKES 119 0 160 658 0 0 0
WILKES 120 0 76 510 0 0 0
WILKES 121 0 71 508 0 0 0
WILKES 122 0 30 347 0 0 0
WILKES 123 0 38 306 0 0 0
WILKES 124 0 62 387 0 0 0
WILKES 125 0 48 202 0 0 0
WILKES 126 0 33 219 0 0 0
WILKES 127 0 204 335 0 0 0
WILKES 128 0 162 631 0 0 0
WILKES 129 0 157 478 0 0 0
WILKES "ABSENTEE MAIL" 0 138 301 0 0 0
WILKES "ONE STOP MILLERS CREEK" 0 388 1538 0 0 0
WILKES "ONE STOP OFFICE" 0 1943 3822 0 0 0
WILKES "ONE STOP PLEASANT HILL" 0 267 941 0 0 0
WILKES PROVISIONAL 0 15 43 0 0 0
WILKES TRANSFER 0 6 10 0 0 0
WILSON PRBL 0 360 986 0 0 35
WILSON PRCR 0 365 812 0 0 44
WILSON PRGA 0 614 624 0 0 0
WILSON PROL 0 593 1512 0 0 37
WILSON PRSA 0 318 269 0 0 0
WILSON PRSP 0 334 688 0 0 26
WILSON PRST 0 371 302 0 0 0
WILSON PRTA 0 1559 1890 0 0 56
WILSON PRTO 0 899 1060 0 0 0
WILSON PRWA 0 352 87 0 0 0
WILSON PRWB 0 410 25 0 0 0
WILSON PRWC 0 750 63 0 0 0
WILSON PRWD 0 418 645 0 0 0
WILSON PRWE 0 510 192 0 0 0
WILSON PRWH 0 384 12 0 0 0
WILSON PRWI 0 610 223 0 0 0
WILSON PRWJ 0 1211 811 0 0 0
WILSON PRWK 0 416 642 0 0 0
WILSON PRWL 0 727 753 0 0 0
WILSON PRWM 0 1269 1120 0 0 0
WILSON PRWN 0 1113 67 0 0 0
WILSON PRWP 0 424 614 0 0 0
WILSON PRWQ 0 305 5 0 0 0
WILSON PRWR 0 642 60 0 0 0
YADKIN "ABSENTEE MAIL" 0 79 145 0 0 0
YADKIN BNVL 0 210 896 0 0 0
YADKIN DCRK 0 97 515 0 0 0
YADKIN EBND 0 171 772 0 0 0
YADKIN FBSH 0 181 1002 0 0 0
YADKIN NBCK 0 76 463 0 0 0
YADKIN NFAL 0 54 400 0 0 0
YADKIN NKNB 0 227 852 0 0 0
YADKIN NLIB 0 197 716 0 0 0
YADKIN "ONE STOP" 0 896 3154 0 0 0
YADKIN PROVISIONAL 0 7 25 0 0 0
YADKIN SBCK 0 70 289 0 0 0
YADKIN SFAL 0 83 521 0 0 0
YADKIN SKNB 0 48 400 0 0 0
YADKIN SLIB 0 106 672 0 0 0
YANCEY "01 BUR" 0 964 1265 0 0 33
YANCEY "02 CAN" 0 300 567 0 0 23
YANCEY "03 EGY" 0 130 205 0 0 9
YANCEY "04 RAM" 0 59 141 0 0 6
YANCEY "05 GRE" 0 134 172 0 0 6
YANCEY "06 JAC" 0 357 568 0 0 17
YANCEY "07 BRU" 0 103 145 0 0 4
YANCEY "08 CRA" 0 523 1131 0 0 26
YANCEY "09 SOU" 0 598 633 0 0 21
YANCEY "10 PEN" 0 111 232 0 0 7
YANCEY "11 PRI" 0 229 566 0 0 16
