DIST COUNTY AREA TOTAL DEM REP NPA NPA OverVotes REF NPA UnderVotes WriteinVotes
DIST COUNTY AREA TOTAL Gillum DeSantis Foley Gibson OverVotes Richardson Stanley UnderVotes WriteinVotes
NA Nassau 102 0 1786 2664 5 11 5 31 4 17 1
NA Nassau 201 0 1535 2761 5 5 0 22 3 29 2
NA Nassau 202 0 1050 2367 3 2 2 9 4 14 1
NA Nassau 203 0 608 1646 3 6 0 8 5 8 2
NA Nassau 204 0 1356 2982 0 7 3 17 4 24 1
NA Nassau 301 0 702 1817 0 8 1 14 4 13 1
NA Nassau 302 0 762 2220 4 15 5 16 4 11 8
NA Nassau 303 0 608 2025 5 8 2 14 8 13 1
NA Nassau 401 0 495 3087 7 9 4 14 7 20 1
NA Nassau 402 0 55 871 0 2 0 2 1 2 0
NA Nassau 403 0 164 1787 1 3 2 2 1 4 1
NA Nassau 501 0 582 1142 0 4 0 7 2 5 0
NA Nassau 503 0 594 3359 4 4 2 13 6 13 3
NA Nassau 504 0 239 2186 2 9 0 9 3 9 1
NA Okaloosa 1 0 188 1467 2 3 3 17 4 6 1
NA Okaloosa 10 0 1186 2187 6 21 7 40 4 24 3
NA Okaloosa 11 0 1586 2688 6 23 10 62 8 50 5
NA Okaloosa 12 0 320 130 1 4 4 3 0 1 0
NA Okaloosa 13 0 599 1706 6 8 13 21 6 13 1
NA Okaloosa 14 0 463 1257 3 10 3 20 6 11 2
NA Okaloosa 15 0 449 1297 8 7 7 20 5 21 4
NA Okaloosa 16 0 524 1214 3 8 7 20 4 16 3
NA Okaloosa 17 0 630 1047 7 14 4 22 8 7 0
NA Okaloosa 18 0 490 1006 4 2 6 12 4 8 1
NA Okaloosa 19 0 416 528 0 9 2 7 4 6 2
NA Okaloosa 2 0 43 413 0 2 1 4 4 0 1
NA Okaloosa 20 0 371 1236 3 7 6 12 3 12 1
NA Okaloosa 21 0 472 1209 7 7 7 18 6 10 1
NA Okaloosa 22 0 470 802 5 7 9 15 2 7 3
NA Okaloosa 23 0 92 105 0 2 0 3 1 0 1
NA Okaloosa 24 0 661 1025 1 13 5 15 3 13 1
NA Okaloosa 25 0 307 821 7 7 4 15 3 8 0
NA Okaloosa 26 0 343 1445 6 8 5 18 1 11 4
NA Okaloosa 27 0 51 105 1 0 1 2 1 3 0
NA Okaloosa 28 0 61 166 0 1 0 0 0 0 0
NA Okaloosa 29 0 351 1047 0 3 0 13 5 7 3
NA Okaloosa 3 0 121 734 5 5 3 12 1 2 0
NA Okaloosa 30 0 262 707 0 4 0 6 2 5 0
NA Okaloosa 31 0 336 1177 5 5 6 11 3 8 0
NA Okaloosa 32 0 461 1231 3 8 3 20 3 12 3
NA Okaloosa 33 0 653 2669 5 9 4 20 7 25 3
NA Okaloosa 34 0 649 1292 3 11 10 20 0 8 2
NA Okaloosa 35 0 537 1610 3 4 5 16 0 11 0
NA Okaloosa 36 0 400 1388 6 9 5 8 3 12 3
NA Okaloosa 37 0 470 1514 2 11 8 16 2 12 1
NA Okaloosa 38 0 440 953 2 8 5 16 3 9 4
NA Okaloosa 39 0 424 890 2 10 3 13 3 4 1
NA Okaloosa 4 0 120 709 5 3 2 13 1 3 2
NA Okaloosa 40 0 488 1629 4 5 3 14 3 13 0
NA Okaloosa 41 0 259 688 4 5 1 12 1 5 0
NA Okaloosa 42 0 612 710 2 10 1 8 4 12 0
NA Okaloosa 43 0 378 1019 2 10 1 16 4 6 3
NA Okaloosa 44 0 327 773 4 7 9 8 2 5 1
NA Okaloosa 45 0 816 1568 9 11 4 20 6 15 1
NA Okaloosa 46 0 668 2245 2 10 8 32 1 26 1
NA Okaloosa 47 0 281 602 1 5 5 10 6 7 1
NA Okaloosa 48 0 27 53 0 0 2 0 0 1 0
NA Okaloosa 49 0 431 1791 0 7 5 6 5 5 1
NA Okaloosa 5 0 108 594 2 4 10 4 0 2 0
NA Okaloosa 50 0 460 1660 1 8 8 14 2 9 1
NA Okaloosa 51 0 204 973 3 4 1 4 3 6 1
NA Okaloosa 52 0 629 1577 8 15 4 19 6 9 0
NA Okaloosa 6 0 384 1835 9 12 13 16 4 8 7
NA Okaloosa 7 0 178 785 2 8 8 18 3 5 1
NA Okaloosa 8 0 614 1862 10 13 10 26 13 19 3
NA Okaloosa 9 0 598 1801 4 14 2 15 3 13 1
NA Okeechobee 1 0 182 701 1 2 1 2 1 3 2
NA Okeechobee 10 0 143 468 4 2 0 5 0 2 0
NA Okeechobee 11 0 183 519 7 2 2 7 3 4 0
NA Okeechobee 2 0 82 328 0 3 2 3 1 1 0
NA Okeechobee 3 0 338 1192 7 6 0 11 5 17 3
NA Okeechobee 4 0 526 646 5 4 12 10 3 11 0
NA Okeechobee 5 0 237 537 2 6 1 5 1 6 0
NA Okeechobee 6 0 573 1093 7 8 3 14 4 21 3
NA Okeechobee 7 0 267 434 2 1 1 2 1 1 1
NA Okeechobee 8 0 513 1214 3 17 4 17 1 8 6
NA Okeechobee 9 0 262 598 5 2 1 10 1 5 0
NA Orange 101 0 1671 890 4 3 6 15 3 9 0
NA Orange 102 0 1059 715 0 3 0 15 1 10 1
NA Orange 103 0 926 716 2 4 0 3 2 18 0
NA Orange 104 0 1458 1010 3 3 4 6 6 14 3
NA Orange 105 0 996 368 4 3 2 6 3 10 1
NA Orange 106 0 1170 1309 3 4 2 10 4 17 3
NA Orange 107 0 782 1356 2 6 2 9 5 17 3
NA Orange 108 0 1222 1044 12 16 1 20 5 22 3
NA Orange 109 0 1883 1545 4 13 5 18 3 17 5
NA Orange 110 0 1226 1258 1 4 0 21 3 19 2
NA Orange 111 0 802 1342 1 5 0 11 6 15 1
NA Orange 112 0 843 1048 0 2 1 8 1 9 5
NA Orange 113 0 1335 1329 7 6 2 15 4 19 4
NA Orange 114 0 1090 550 3 6 1 11 2 5 0
NA Orange 115 0 1250 1125 4 5 4 9 1 12 4
NA Orange 116 0 1151 842 1 5 1 12 6 9 1
NA Orange 117 0 1269 682 2 8 2 14 6 11 4
NA Orange 118 0 1081 829 8 4 2 13 5 14 2
NA Orange 119 0 1417 851 2 7 0 9 1 15 5
NA Orange 120 0 990 839 1 4 1 7 1 7 0
NA Orange 121 0 1209 659 4 4 2 11 1 7 1
NA Orange 122 0 956 474 0 2 1 10 1 9 0
NA Orange 123 0 940 689 4 2 1 10 2 7 2
NA Orange 124 0 1836 582 0 5 1 12 5 6 2
NA Orange 125 0 1200 1215 1 6 1 9 1 10 3
NA Orange 126 0 691 724 2 1 0 10 4 6 4
NA Orange 127 0 678 825 1 2 0 8 2 8 3
NA Orange 128 0 1042 1421 1 3 0 6 6 12 3
NA Orange 129 0 636 1537 3 3 3 3 1 9 3
NA Orange 130 0 1327 1990 2 10 3 7 5 13 1
NA Orange 131 0 1631 1425 1 9 2 18 3 17 3
NA Orange 132 0 1461 1581 2 7 1 16 5 14 3
NA Orange 133 0 1402 1216 6 5 1 13 0 9 4
NA Orange 134 0 1375 1300 3 3 0 12 2 14 0
NA Orange 135 0 1384 1357 3 9 1 11 3 7 1
NA Orange 136 0 674 921 1 3 2 14 2 8 4
NA Orange 137 0 974 405 1 4 0 9 1 4 1
NA Orange 138 0 849 1138 0 2 0 7 2 6 0
NA Orange 139 0 2261 1815 5 2 1 24 6 24 2
NA Orange 140 0 1870 1248 6 4 0 12 0 5 0
NA Orange 141 0 2285 1447 4 9 3 18 4 17 3
NA Orange 201 0 402 718 1 2 0 0 0 5 0
NA Orange 202 0 610 625 2 2 5 5 3 8 1
NA Orange 203 0 908 203 3 1 3 9 3 4 0
NA Orange 204 0 910 46 1 1 0 2 0 5 1
NA Orange 205 0 132 113 0 0 0 1 0 2 0
NA Orange 206 0 1026 542 4 7 3 10 2 10 0
NA Orange 207 0 1160 742 5 4 4 19 7 11 4
NA Orange 208 0 1463 1052 6 10 2 19 10 17 1
NA Orange 209 0 1023 573 1 3 1 7 1 6 0
NA Orange 210 0 880 314 0 4 2 3 1 11 2
NA Orange 211 0 1102 227 1 1 8 2 1 3 0
NA Orange 212 0 949 218 3 4 2 4 7 4 1
NA Orange 213 0 2138 274 1 8 5 10 2 8 2
NA Orange 214 0 2019 507 2 8 5 14 0 8 5
NA Orange 215 0 1981 254 7 2 1 11 2 7 0
NA Orange 216 0 1214 208 1 1 5 5 1 5 0
NA Orange 217 0 2185 332 1 1 5 6 3 11 0
NA Orange 218 0 1333 872 3 8 3 15 1 11 0
NA Orange 219 0 1520 781 1 6 0 10 3 15 6
NA Orange 220 0 1168 1341 3 7 4 18 4 18 7
NA Orange 221 0 814 866 3 4 1 12 9 9 2
NA Orange 222 0 1996 967 3 7 3 13 5 14 4
NA Orange 223 0 2220 879 4 2 4 15 1 12 2
NA Orange 224 0 476 553 6 4 1 8 2 4 3
NA Orange 225 0 1720 282 0 3 0 3 1 5 1
NA Orange 226 0 856 240 3 4 4 5 4 1 0
NA Orange 227 0 1510 817 3 8 2 11 6 8 5
NA Orange 228 0 841 730 0 3 4 9 3 8 2
NA Orange 229 0 1117 1067 3 9 2 21 8 9 1
NA Orange 230 0 316 286 2 4 0 7 2 8 1
NA Orange 231 0 811 427 3 3 4 4 4 7 1
NA Orange 232 0 1554 1649 0 9 1 8 7 17 1
NA Orange 233 0 1138 747 3 6 2 11 3 8 0
NA Orange 234 0 1017 1589 2 11 0 5 4 13 5
NA Orange 235 0 1016 1535 4 8 3 11 1 9 2
NA Orange 236 0 418 720 1 6 0 2 1 7 1
NA Orange 237 0 1024 1237 2 3 2 10 4 7 2
NA Orange 238 0 1232 1804 3 10 2 16 2 15 1
NA Orange 239 0 1051 1524 3 3 0 14 4 3 1
NA Orange 240 0 1897 1045 3 4 2 9 3 16 2
NA Orange 301 0 1109 456 4 8 1 8 0 8 1
NA Orange 302 0 1203 854 3 3 2 13 2 13 2
NA Orange 303 0 1563 842 2 11 1 11 4 15 3
NA Orange 304 0 1525 956 6 9 4 16 5 19 1
NA Orange 305 0 1154 781 6 5 5 11 7 19 1
NA Orange 306 0 1293 640 3 4 1 16 4 15 2
NA Orange 307 0 1787 656 5 7 10 16 9 8 3
NA Orange 308 0 668 419 1 4 3 13 4 3 0
NA Orange 309 0 998 570 3 6 4 9 8 12 1
NA Orange 310 0 328 125 0 5 1 3 3 2 1
NA Orange 311 0 904 942 4 5 2 9 2 9 1
NA Orange 312 0 1364 1017 3 10 4 15 5 17 2
NA Orange 313 0 850 462 2 5 3 5 3 21 0
NA Orange 314 0 1646 749 11 9 6 20 6 14 5
NA Orange 315 0 1111 426 1 9 3 11 7 8 2
NA Orange 316 0 1695 584 2 4 7 15 6 9 0
NA Orange 317 0 1458 661 0 9 2 8 11 10 0
NA Orange 318 0 1207 470 3 5 3 7 3 9 0
NA Orange 319 0 1032 522 1 5 5 11 2 15 1
NA Orange 320 0 939 619 7 4 0 21 7 14 3
NA Orange 321 0 1522 506 4 5 4 12 3 9 2
NA Orange 322 0 1664 577 5 10 7 19 5 24 2
NA Orange 323 0 928 755 5 2 1 12 5 11 1
NA Orange 324 0 1098 811 2 7 5 8 5 12 1
NA Orange 325 0 1496 881 8 10 3 9 4 12 0
NA Orange 326 0 1425 1375 7 8 2 15 11 23 0
NA Orange 327 0 1119 787 3 3 1 7 2 13 1
NA Orange 328 0 802 571 3 4 2 11 6 5 0
NA Orange 329 0 932 373 8 6 3 6 5 5 0
NA Orange 330 0 710 949 3 2 1 8 2 4 0
NA Orange 331 0 1041 580 7 12 5 13 1 11 4
NA Orange 332 0 815 277 6 4 6 12 1 0 0
NA Orange 333 0 617 1072 3 7 1 8 4 12 2
NA Orange 334 0 917 1438 4 2 4 8 5 16 2
NA Orange 335 0 651 1045 2 5 1 13 2 6 1
NA Orange 336 0 1631 904 6 3 4 15 5 7 4
NA Orange 337 0 1054 1246 2 3 6 21 7 18 0
NA Orange 338 0 821 846 3 5 0 16 3 9 3
NA Orange 339 0 617 354 2 2 0 5 1 2 1
NA Orange 340 0 945 357 4 4 5 13 4 8 1
NA Orange 341 0 1236 578 4 9 6 19 2 12 1
NA Orange 342 0 227 155 0 0 0 3 2 6 1
NA Orange 401 0 1256 874 8 13 1 17 8 12 1
NA Orange 402 0 2095 668 5 3 3 20 4 12 1
NA Orange 403 0 1533 826 5 8 6 16 1 13 1
NA Orange 404 0 1111 623 7 4 5 3 6 7 0
NA Orange 405 0 13 71 0 0 0 1 0 0 0
NA Orange 406 0 1170 635 4 5 2 10 3 13 0
NA Orange 407 0 836 628 1 4 1 6 2 6 0
NA Orange 408 0 1216 1167 3 6 0 9 4 17 5
NA Orange 409 0 1516 1119 5 11 4 21 6 14 1
NA Orange 410 0 1499 824 3 9 1 14 4 13 1
NA Orange 411 0 1204 954 2 2 2 5 0 6 0
NA Orange 412 0 956 595 2 8 1 9 3 9 1
NA Orange 413 0 1321 869 2 5 2 9 4 9 1
NA Orange 414 0 1518 1059 4 10 3 10 8 15 1
NA Orange 415 0 635 535 0 3 1 5 2 7 1
NA Orange 416 0 8 6 0 0 0 0 0 1 0
NA Orange 417 0 1421 569 1 9 2 11 5 10 1
NA Orange 418 0 951 581 3 6 3 10 6 7 2
NA Orange 419 0 1017 599 2 10 3 19 6 9 1
NA Orange 420 0 1877 652 2 3 4 9 4 10 0
NA Orange 421 0 1004 391 4 5 3 9 2 12 1
NA Orange 422 0 1482 608 8 8 7 15 6 14 0
NA Orange 423 0 1338 537 5 5 8 12 2 11 0
NA Orange 424 0 1389 554 2 5 2 13 3 5 1
NA Orange 425 0 1612 604 3 9 6 15 3 9 4
NA Orange 426 0 2317 854 4 13 4 15 6 11 1
NA Orange 427 0 2129 614 1 5 5 8 1 5 2
NA Orange 428 0 1249 358 2 3 5 9 0 7 0
NA Orange 429 0 1659 491 1 4 5 5 6 5 1
NA Orange 430 0 2392 1858 7 8 8 23 6 12 4
NA Orange 431 0 1676 1511 2 6 1 15 1 24 1
NA Orange 432 0 1226 967 2 14 2 15 4 13 2
NA Orange 433 0 1403 1390 6 8 3 11 6 21 1
NA Orange 434 0 2 17 0 0 0 0 0 0 0
NA Orange 435 0 1635 463 4 4 4 12 3 14 1
NA Orange 436 0 954 426 6 5 3 11 4 7 1
NA Orange 437 0 1428 718 2 3 3 16 3 8 1
NA Orange 438 0 1772 743 4 6 6 15 5 12 6
NA Orange 439 0 1137 557 3 1 4 8 3 9 1
NA Orange 440 0 2042 1243 3 12 1 16 7 25 2
NA Orange 441 0 877 335 1 2 4 14 1 4 0
NA Orange 501 0 1795 926 4 4 6 12 4 12 5
NA Orange 502 0 2320 760 5 14 4 16 4 20 0
NA Orange 503 0 1195 415 1 3 2 12 1 13 1
NA Orange 504 0 837 641 0 2 0 5 0 10 0
NA Orange 505 0 1012 498 1 4 1 10 1 10 1
NA Orange 506 0 1325 243 4 6 0 6 3 7 4
NA Orange 507 0 876 822 1 1 0 3 1 9 3
NA Orange 508 0 1497 943 0 7 1 14 1 17 3
NA Orange 509 0 1044 814 2 4 2 8 6 11 2
NA Orange 510 0 990 750 4 6 1 12 4 12 1
NA Orange 511 0 995 764 3 5 3 17 1 12 3
NA Orange 512 0 1332 468 2 7 1 8 2 11 2
NA Orange 513 0 682 704 0 0 3 1 1 13 1
NA Orange 514 0 1292 1016 6 5 0 8 3 13 0
NA Orange 515 0 1500 1687 1 5 1 8 2 22 6
NA Orange 516 0 566 617 0 4 1 3 3 7 0
NA Orange 517 0 1265 1471 4 2 4 5 0 23 1
NA Orange 518 0 470 643 1 1 1 3 1 8 1
NA Orange 519 0 995 680 0 5 1 6 0 15 0
NA Orange 520 0 1019 766 1 3 2 11 2 22 2
NA Orange 521 0 1070 897 4 4 2 16 7 18 4
NA Orange 522 0 996 1140 1 2 3 7 1 15 3
NA Orange 523 0 527 482 0 0 0 7 3 10 2
NA Orange 524 0 1717 724 1 8 3 19 6 14 4
NA Orange 525 0 2463 1809 3 6 1 10 4 28 5
NA Orange 526 0 1048 446 4 7 4 16 7 14 3
NA Orange 527 0 886 760 3 0 1 11 2 6 4
NA Orange 528 0 1214 456 2 8 4 13 3 9 3
NA Orange 529 0 734 444 1 4 4 6 3 7 1
NA Orange 530 0 1005 528 4 6 2 9 7 11 5
NA Orange 531 0 895 961 4 6 0 10 5 12 2
NA Orange 532 0 1315 596 4 5 3 10 2 15 1
NA Orange 533 0 1287 819 5 7 7 21 5 20 1
NA Orange 534 0 875 431 6 2 3 8 3 8 1
NA Orange 535 0 1688 953 2 4 3 15 6 17 6
NA Orange 536 0 1510 852 1 10 1 10 5 13 1
NA Orange 537 0 1136 255 4 5 1 7 4 6 3
NA Orange 538 0 1310 330 1 8 0 6 3 13 2
NA Orange 539 0 1841 568 3 10 5 17 8 15 8
NA Orange 540 0 1017 1000 5 11 4 19 7 13 2
NA Orange 541 0 968 548 3 4 1 10 3 5 1
NA Orange 542 0 1633 1167 5 6 4 20 3 14 1
NA Orange 543 0 614 895 4 7 1 7 5 6 1
NA Orange 544 0 1621 1919 9 14 4 24 5 13 3
NA Orange 545 0 223 753 4 6 3 3 6 5 2
NA Orange 546 0 1102 482 3 10 0 3 2 14 1
NA Orange 547 0 310 99 1 1 0 3 1 0 0
NA Orange 548 0 818 634 6 3 1 8 4 11 3
NA Orange 549 0 1555 498 2 7 1 11 2 10 2
NA Orange 601 0 892 85 2 4 2 8 3 6 1
NA Orange 602 0 1392 107 1 0 4 6 1 6 1
NA Orange 603 0 1009 60 1 3 3 1 1 8 0
NA Orange 604 0 1596 175 3 5 4 8 1 7 2
NA Orange 605 0 1138 164 3 2 7 4 1 7 0
NA Orange 606 0 1187 153 0 2 4 4 0 6 5
NA Orange 607 0 1270 172 2 4 5 4 3 2 1
NA Orange 608 0 1255 209 2 5 5 4 1 6 1
NA Orange 609 0 2381 198 2 4 12 6 2 9 0
NA Orange 610 0 1260 336 3 3 2 4 2 6 2
NA Orange 611 0 942 253 2 6 1 10 3 4 1
NA Orange 612 0 1424 181 2 5 2 1 4 4 0
NA Orange 613 0 1319 281 1 2 4 3 4 2 0
NA Orange 614 0 2129 585 3 6 2 12 8 13 1
NA Orange 615 0 1268 358 2 4 5 5 4 9 0
NA Orange 616 0 1189 145 2 4 2 5 1 7 1
NA Orange 617 0 1297 135 0 2 6 5 1 5 0
NA Orange 618 0 551 186 4 5 1 4 3 5 1
NA Orange 619 0 1336 368 6 1 2 6 2 5 1
NA Orange 620 0 561 176 2 2 4 1 3 7 2
NA Orange 621 0 1276 302 4 4 7 8 0 10 1
NA Orange 622 0 1230 170 4 3 0 6 2 7 0
NA Orange 623 0 1799 233 3 4 4 6 6 7 1
NA Orange 624 0 1458 33 1 2 5 1 0 4 0
NA Orange 625 0 1479 87 2 2 4 3 2 7 0
NA Orange 626 0 1602 41 0 4 3 1 3 5 1
NA Orange 627 0 1263 31 0 4 3 3 1 1 1
NA Orange 628 0 575 143 1 3 1 3 1 5 0
NA Orange 629 0 1199 96 1 2 6 1 6 1 1
NA Orange 630 0 875 228 3 3 6 5 5 3 0
NA Orange 631 0 6 0 0 0 0 0 0 0 0
NA Orange 632 0 1706 397 3 10 3 15 8 11 0
NA Orange 633 0 1481 169 3 4 1 4 2 10 1
NA Orange 634 0 1140 118 3 3 3 7 0 10 3
NA Osceola 100 0 223 235 1 5 1 4 1 2 0
NA Osceola 101 0 1327 801 3 16 3 15 3 15 3
NA Osceola 102 0 90 136 1 1 1 3 1 2 0
NA Osceola 103 0 43 56 0 0 0 1 2 0 0
NA Osceola 104 0 1419 616 6 9 4 8 1 12 1
NA Osceola 105 0 972 781 5 15 1 19 8 20 1
NA Osceola 106 0 316 401 0 4 7 3 0 9 1
NA Osceola 107 0 1088 550 5 8 6 18 1 16 2
NA Osceola 108 0 32 35 1 0 0 1 1 2 0
NA Osceola 109 0 118 23 0 0 0 0 0 0 0
NA Osceola 110 0 938 244 1 3 4 15 4 4 0
NA Osceola 111 0 568 204 6 4 0 2 1 3 0
NA Osceola 112 0 1393 560 2 10 9 14 7 12 1
NA Osceola 113 0 1631 766 5 3 8 11 2 14 3
NA Osceola 130 0 93 54 0 2 0 0 0 0 1
NA Osceola 131 0 133 73 1 1 0 3 0 2 0
NA Osceola 132 0 260 91 2 2 3 4 0 0 0
NA Osceola 133 0 2 2 0 0 0 0 0 0 0
NA Osceola 134 0 0 0 0 0 0 0 0 0 0
NA Osceola 135 0 0 0 0 0 0 0 0 0 0
NA Osceola 136 0 16 33 0 0 0 0 1 0 0
NA Osceola 137 0 10 10 0 0 0 0 0 0 0
NA Osceola 150 0 177 68 1 1 0 1 0 1 0
NA Osceola 151 0 2407 2560 6 10 2 29 7 29 0
NA Osceola 152 0 0 0 0 0 0 0 0 0 0
NA Osceola 153 0 0 0 0 0 0 0 0 0 0
NA Osceola 154 0 434 321 0 2 1 6 2 5 0
NA Osceola 155 0 116 187 0 0 0 5 0 1 0
NA Osceola 156 0 21 56 0 0 0 0 0 0 0
NA Osceola 157 0 265 224 1 0 3 5 3 2 1
NA Osceola 158 0 193 79 0 3 0 0 1 2 0
NA Osceola 159 0 103 19 0 0 0 1 0 0 0
NA Osceola 160 0 237 75 0 2 1 2 1 0 0
NA Osceola 200 0 3930 1196 4 15 31 49 6 39 2
NA Osceola 201 0 1417 806 3 5 11 10 5 13 3
NA Osceola 202 0 23 61 0 0 1 0 0 1 0
NA Osceola 203 0 505 205 2 3 1 1 0 2 1
NA Osceola 204 0 3059 894 7 8 22 25 6 25 2
NA Osceola 210 0 2051 644 5 9 7 23 5 16 0
NA Osceola 211 0 1973 1069 10 14 8 22 4 22 3
NA Osceola 212 0 125 40 0 1 0 4 3 3 0
NA Osceola 250 0 350 120 0 3 0 1 0 2 0
NA Osceola 251 0 1192 620 3 8 5 13 3 6 0
NA Osceola 300 0 1299 581 2 5 3 9 4 9 1
NA Osceola 301 0 1632 995 5 6 8 11 3 10 2
NA Osceola 302 0 4 2 0 0 0 0 0 0 0
NA Osceola 303 0 1513 437 4 6 8 7 4 8 1
NA Osceola 304 0 2677 662 7 19 24 18 6 24 2
NA Osceola 305 0 2111 496 4 7 4 12 6 10 1
NA Osceola 306 0 1381 318 3 7 9 9 3 9 0
NA Osceola 307 0 1300 484 5 10 7 16 6 12 1
NA Osceola 308 0 186 144 0 0 0 1 1 4 0
NA Osceola 309 0 837 442 0 2 5 8 2 6 4
NA Osceola 331 0 595 210 2 2 4 4 4 6 1
NA Osceola 350 0 240 135 0 2 0 2 2 2 0
NA Osceola 351 0 660 144 1 0 1 1 3 4 1
NA Osceola 352 0 342 93 0 3 0 1 0 2 1
NA Osceola 360 0 664 249 2 3 2 7 1 4 2
NA Osceola 390 0 21 35 0 1 2 1 1 0 0
NA Osceola 391 0 934 274 1 3 4 4 2 6 1
NA Osceola 400 0 124 421 0 3 1 2 0 0 1
NA Osceola 401 0 721 1214 4 3 4 15 2 17 1
NA Osceola 402 0 203 269 2 6 1 6 3 7 0
NA Osceola 403 0 1522 691 2 9 8 9 2 12 2
NA Osceola 404 0 1 1 0 0 0 0 0 0 0
NA Osceola 405 0 227 141 0 3 0 3 0 4 0
NA Osceola 406 0 880 409 4 7 7 10 1 5 0
NA Osceola 410 0 1280 722 9 7 6 12 10 10 1
NA Osceola 411 0 1761 512 6 7 10 14 10 13 2
NA Osceola 412 0 664 168 1 6 2 9 2 8 1
NA Osceola 420 0 2749 2744 15 36 13 51 22 42 3
NA Osceola 450 0 266 102 2 1 1 1 0 1 0
NA Osceola 451 0 0 0 0 0 0 0 0 0 0
NA Osceola 470 0 459 190 0 1 0 4 1 3 0
NA Osceola 471 0 370 320 1 0 1 3 1 3 1
NA Osceola 500 0 86 315 0 1 1 0 3 3 1
NA Osceola 501 0 154 467 2 5 1 5 2 4 1
NA Osceola 502 0 677 1915 11 17 3 22 6 16 2
NA Osceola 503 0 1654 1096 3 9 10 16 7 9 2
NA Osceola 504 0 1532 1982 7 12 7 22 7 10 3
NA Osceola 505 0 322 800 4 7 2 4 0 3 4
NA Osceola 506 0 517 1776 5 8 5 20 5 16 3
NA Osceola 507 0 14 20 0 1 0 0 0 0 0
NA Osceola 508 0 666 1099 6 4 0 10 4 6 0
NA Osceola 520 0 1648 2168 10 26 6 30 13 19 5
NA Osceola 521 0 1752 1995 10 16 5 27 5 24 4
NA Osceola 522 0 1819 1288 7 8 4 19 3 16 2
NA Osceola 523 0 300 394 2 2 2 6 4 6 2
NA Osceola 550 0 453 625 1 4 0 10 2 4 1
NA Osceola 551 0 0 0 0 0 0 0 0 0 0
NA Osceola 552 0 0 3 0 0 0 0 0 0 0
NA Osceola 553 0 67 101 0 0 0 1 1 0 0
NA Osceola 570 0 157 65 0 0 0 1 0 2 1
NA Osceola 571 0 30 5 0 0 0 0 0 1 0
NA Osceola 580 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1002 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1004 0 4 2 0 0 0 0 1 0 0
NA "Palm Beach" 1006 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1008 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1010 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1012 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1014 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1016 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1018 0 415 746 2 2 9 4 2 10 2
NA "Palm Beach" 1019 0 175 340 2 4 2 1 2 4 0
NA "Palm Beach" 1020 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1022 0 659 1114 3 8 20 10 2 13 0
NA "Palm Beach" 1024 0 0 3 0 0 0 0 0 0 0
NA "Palm Beach" 1026 0 313 547 1 3 4 2 1 8 0
NA "Palm Beach" 1028 0 508 838 2 1 3 5 3 11 0
NA "Palm Beach" 1030 0 23 28 0 0 1 0 0 2 0
NA "Palm Beach" 1032 0 286 505 1 2 6 3 3 13 0
NA "Palm Beach" 1034 0 224 504 0 1 7 2 1 3 0
NA "Palm Beach" 1036 0 1 0 0 0 0 0 0 0 0
NA "Palm Beach" 1038 0 763 1227 4 1 5 11 7 17 2
NA "Palm Beach" 1040 0 251 423 1 2 2 2 1 4 0
NA "Palm Beach" 1042 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1044 0 293 70 0 0 3 1 1 3 1
NA "Palm Beach" 1046 0 187 64 0 0 3 2 0 1 0
NA "Palm Beach" 1048 0 336 468 1 1 19 3 3 12 1
NA "Palm Beach" 1050 0 466 640 0 0 5 5 0 8 1
NA "Palm Beach" 1052 0 888 958 5 4 3 8 0 18 2
NA "Palm Beach" 1054 0 770 992 1 7 6 8 0 15 1
NA "Palm Beach" 1056 0 474 517 0 5 8 6 1 9 2
NA "Palm Beach" 1058 0 734 735 3 5 8 5 0 18 1
NA "Palm Beach" 1060 0 56 75 0 0 3 1 0 2 0
NA "Palm Beach" 1062 0 653 1036 3 3 4 1 1 9 1
NA "Palm Beach" 1064 0 84 105 0 1 0 0 1 2 0
NA "Palm Beach" 1066 0 0 0 0 0 0 0 0 0 0
NA "Palm Beach" 1068 0 510 650 1 7 12 6 6 11 0
NA "Palm Beach" 1070 0 62 58 0 0 3 1 0 4 0
NA "Palm Beach" 1072 0 722 971 1 3 12 6 1 9 1
NA "Palm Beach" 1074 0 885 984 2 1 7 8 1 16 3
NA "Palm Beach" 1075 0 255 337 0 0 2 6 1 3 0
NA "Palm Beach" 1076 0 621 546 1 4 5 9 2 11 0
NA "Palm Beach" 1078 0 387 816 1 1 10 5 1 14 0
NA "Palm Beach" 1080 0 85 129 0 0 0 0 1 5 0
NA "Palm Beach" 1082 0 88 135 0 0 0 0 1 1 0
NA "Palm Beach" 1084 0 5 37 0 1 0 0 0 0 0
NA "Palm Beach" 1088 0 15 37 0 0 0 0 0 0 0
