COUNTY AREA TOTAL DEM REP LIB GRN IND
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins Other
Larimer 2154935403 0 379 841 15 4 7
Larimer 2154935404 0 34 55 2 0 0
Larimer 2154935405 0 387 318 10 2 3
Larimer 2154935406 0 446 374 16 6 7
Larimer 2154935407 0 424 300 17 8 9
Larimer 2154935408 0 365 438 16 4 12
Larimer 2154935409 0 454 687 16 4 9
Larimer 2154935410 0 456 497 28 0 5
Larimer 2154935411 0 735 594 11 0 3
Larimer 2154935412 0 468 311 5 5 9
Larimer 2154935413 0 670 521 9 4 9
Larimer 2154935414 0 624 446 13 3 9
Larimer 2154935415 0 690 485 15 1 7
Larimer 2154935416 0 773 466 13 3 13
Larimer 2154935417 0 642 465 19 3 3
Larimer 2154935418 0 615 908 30 5 11
Larimer 2154935419 0 415 608 15 1 6
Larimer 2154935420 0 492 493 7 1 15
Larimer 2154935421 0 426 517 15 9 7
Larimer 2154935422 0 409 659 15 3 11
Larimer 2154935423 0 577 874 15 1 7
Larimer 2154935424 0 14 29 0 0 0
Larimer 2154935425 0 66 90 2 0 0
Larimer 2154935426 0 439 567 22 4 8
Larimer 2154935427 0 725 536 7 3 8
Larimer 2154935428 0 762 411 18 5 9
Larimer 2154935429 0 462 454 18 3 9
Larimer 2154935430 0 387 515 23 0 6
Larimer 2154935431 0 571 763 39 5 14
Larimer 2154935432 0 681 881 32 2 13
Larimer 2154935433 0 540 786 34 2 13
Larimer 2154935434 0 484 791 23 7 7
Larimer 2154935435 0 483 638 34 1 15
Larimer 2154935436 0 407 517 12 3 6
Larimer 2154935437 0 396 530 17 2 10
Larimer 2154935438 0 446 501 24 0 7
Larimer 2154935439 0 370 272 16 2 1
Larimer 2154935440 0 397 465 19 0 7
Larimer 2154935441 0 537 323 12 3 11
Larimer 2154935442 0 620 700 29 7 14
Larimer 2154935443 0 239 390 10 1 6
Larimer 2154935444 0 289 418 26 3 7
Larimer 2155135501 0 500 565 18 2 7
Larimer 2155135502 0 486 688 20 1 9
Larimer 2155135503 0 550 786 23 7 18
Larimer 2155135504 0 563 695 31 1 23
Larimer 2155135505 0 537 585 25 3 17
Larimer 2155135506 0 439 591 18 0 11
Larimer 2155135507 0 738 846 22 1 15
Larimer 2155135508 0 477 502 15 2 8
Larimer 2155135509 0 422 361 14 4 6
Larimer 2155135510 0 646 602 26 6 13
Larimer 2155135511 0 377 427 2 1 11
Larimer 2155135512 0 681 663 25 4 11
Larimer 2155135513 0 501 552 29 4 14
Larimer 2155135514 0 613 589 27 5 12
Larimer 2155135515 0 532 612 16 3 7
Larimer 2155135516 0 697 804 9 3 9
Larimer 2155135517 0 630 618 25 3 15
Larimer 2155135518 0 677 722 38 4 9
Larimer 2155135519 0 538 663 27 2 10
Larimer 2155135520 0 603 670 21 3 16
Larimer 2155135521 0 568 539 14 3 8
Larimer 2155135522 0 733 795 25 2 17
Larimer 2155135523 0 501 501 5 0 13
Larimer 2155135524 0 548 620 19 6 12
Larimer 2155135525 0 395 463 6 0 2
Larimer 2155135526 0 685 682 25 7 6
Larimer 2155135527 0 538 664 17 1 14
Larimer 2155135528 0 768 675 26 7 8
Larimer 2155135529 0 563 315 13 12 6
Larimer 2155135530 0 706 666 27 2 14
Larimer 2155135531 0 430 520 20 1 7
Larimer 2155135532 0 618 625 30 5 17
Larimer 2155135533 0 497 455 21 4 12
Larimer 2155135534 0 361 353 14 1 3
Larimer 2155135535 0 612 753 26 3 17
Larimer 2155135536 0 675 922 23 3 7
Larimer 2155135537 0 667 824 25 4 10
Larimer 2155135538 0 590 767 27 2 6
Larimer 2155135539 0 560 717 32 1 19
Larimer 2155135540 0 269 331 17 9 8
Larimer 2155135541 0 568 906 19 1 12
Larimer 2155135542 0 869 718 28 6 12
Larimer 2155135543 0 303 391 21 3 4
Larimer 2155135544 0 454 303 30 5 2
Larimer 2155135545 0 385 446 22 3 18
Larimer 2155135546 0 397 294 22 2 5
Larimer 2155135547 0 416 374 22 2 13
Larimer 2155135548 0 309 293 7 4 2
Larimer 2155135549 0 263 353 17 2 6
Larimer 2155235601 0 270 126 4 1 4
Larimer 2155235602 0 562 268 11 1 7
Larimer 2155235603 0 839 527 13 3 3
Larimer 2155335701 0 893 301 23 3 10
Larimer 2155335702 0 692 298 16 6 7
Larimer 2155335703 0 574 405 8 4 13
Larimer 2234935801 0 445 513 11 3 6
Larimer 2234935802 0 486 466 14 1 12
Larimer 2234935803 0 461 588 18 0 8
Larimer 2234935804 0 637 638 26 0 8
Larimer 2234935805 0 282 362 6 0 1
Larimer 2234935806 0 409 496 12 0 7
Larimer 2234935807 0 326 385 3 2 5
Larimer 2234935808 0 578 852 17 2 9
Larimer 2234935809 0 381 853 28 4 6
Larimer 2234935810 0 429 648 24 4 4
Larimer 2234935811 0 640 994 32 2 8
Larimer 2234935812 0 377 591 10 0 3
Larimer 2234935813 0 358 603 9 2 7
Larimer 2234935814 0 429 446 20 2 7
Larimer 2234935815 0 417 571 10 0 12
Larimer 2235235101 0 513 295 19 5 10
Larimer 2235235102 0 122 107 0 0 0
"Las Animas" 4356436001 0 18 168 0 0 3
"Las Animas" 4356436002 0 21 55 3 0 1
"Las Animas" 4356436003 0 182 484 7 1 9
"Las Animas" 4356436004 0 209 353 5 4 5
"Las Animas" 4356436005 0 133 270 3 0 0
"Las Animas" 4356436006 0 132 261 3 0 2
"Las Animas" 4356436007 0 180 268 7 1 2
"Las Animas" 4356436008 0 140 138 5 0 3
"Las Animas" 4356436009 0 189 307 2 2 7
"Las Animas" 4356436010 0 317 348 2 2 4
"Las Animas" 4356436011 0 422 262 11 1 5
"Las Animas" 4356436012 0 310 280 11 0 6
"Las Animas" 4356436013 0 258 215 0 3 4
"Las Animas" 4356436014 0 265 216 6 0 9
"Las Animas" 4356436015 0 367 325 13 2 7
"Las Animas" 4356436016 0 354 334 8 1 10
Lincoln 4016437001 0 34 181 1 0 1
Lincoln 4016437002 0 69 284 4 0 3
Lincoln 4016437003 0 48 210 2 0 3
Lincoln 4016437004 0 29 155 1 0 0
Lincoln 4016437005 0 54 212 4 0 6
Lincoln 4016437006 0 33 183 2 0 1
Lincoln 4016437007 0 84 267 3 1 2
Lincoln 4016437008 0 7 50 1 0 0
Lincoln 4016437009 0 22 113 2 0 0
Lincoln 4016437010 0 13 157 0 0 1
Lincoln 4016437011 0 3 45 0 0 0
Lincoln 4016437012 0 4 27 0 0 0
Lincoln 4016437013 0 70 251 6 0 2
Logan 4016538001 0 221 626 15 0 7
Logan 4016538002 0 227 528 13 2 3
Logan 4016538003 0 124 353 6 2 2
Logan 4016538004 0 228 529 15 0 11
Logan 4016538005 0 176 428 8 2 8
Logan 4016538006 0 183 429 13 4 5
Logan 4016538007 0 309 721 18 0 6
Logan 4016538008 0 166 848 10 2 8
Logan 4016538009 0 149 823 13 0 3
Logan 4016538010 0 98 728 6 1 4
Logan 4016538011 0 75 443 5 0 2
Logan 4016538012 0 44 285 6 0 1
Logan 4016538013 0 77 478 4 0 7
Logan 4016538014 0 31 318 3 1 0
Logan 4016538015 0 88 353 3 2 4
Logan 4016538016 0 22 197 1 0 1
Mesa 3075439001 0 244 1349 13 0 9
Mesa 3075439002 0 378 1198 12 1 6
Mesa 3075439003 0 448 917 17 4 12
Mesa 3075439004 0 679 1202 30 6 11
Mesa 3075439005 0 459 969 8 0 12
Mesa 3075439006 0 563 1382 30 4 17
Mesa 3075439007 0 481 1106 13 0 8
Mesa 3075439008 0 304 514 8 1 6
Mesa 3075439009 0 319 608 10 1 1
Mesa 3075439010 0 282 644 15 6 6
Mesa 3075439011 0 44 135 1 1 0
Mesa 3075439012 0 269 1026 13 0 5
Mesa 3075439013 0 574 1043 19 3 15
Mesa 3075439014 0 312 902 20 1 10
Mesa 3075439015 0 321 655 21 0 7
Mesa 3075439016 0 226 653 8 3 3
Mesa 3075439017 0 417 444 11 1 11
Mesa 3075439018 0 118 534 5 1 3
Mesa 3075439019 0 88 395 6 0 1
Mesa 3075439020 0 601 1125 27 3 6
Mesa 3075439021 0 524 1300 37 2 16
Mesa 3075439022 0 592 1383 25 4 18
Mesa 3075439023 0 599 1122 30 6 20
Mesa 3075439024 0 636 1288 52 6 23
Mesa 3075439025 0 456 1298 20 4 13
Mesa 3075439026 0 652 1197 29 5 21
Mesa 3075439027 0 610 1373 17 4 12
Mesa 3075439028 0 399 1064 13 0 13
Mesa 3075439029 0 354 1483 20 0 6
Mesa 3075539030 0 982 1431 57 3 17
Mesa 3075539031 0 414 862 19 1 6
Mesa 3075539032 0 395 649 10 1 3
Mesa 3075539033 0 737 1108 13 1 10
Mesa 3075539034 0 320 579 8 4 7
Mesa 3075539035 0 650 750 17 3 12
Mesa 3075539036 0 478 463 11 3 4
Mesa 3075539037 0 655 681 26 2 7
Mesa 3075539038 0 893 1014 27 7 23
Mesa 3075539039 0 1161 597 44 11 18
Mesa 3075539040 0 670 1031 24 3 9
Mesa 3075539041 0 450 902 21 4 11
Mesa 3075539042 0 639 927 17 2 10
Mesa 3075539043 0 965 777 24 7 16
Mesa 3075539044 0 883 1044 27 9 26
Mesa 3075539045 0 1180 898 65 7 24
Mesa 3075539046 0 944 1030 42 10 15
Mesa 3075539047 0 671 1070 23 3 9
Mesa 3075539048 0 692 1272 23 2 17
Mesa 3075539049 0 785 1186 33 5 15
Mesa 3075539050 0 578 1078 32 7 21
Mesa 3075539051 0 497 1038 23 0 14
Mesa 3075539052 0 603 1327 39 2 15
Mesa 3075539053 0 574 1282 30 3 16
Mesa 3075539054 0 828 1502 44 6 23
Mesa 3075539055 0 546 967 28 6 12
Mesa 3075539056 0 740 1526 24 5 20
Mesa 3075539057 0 657 1594 25 4 28
Mineral 3356240001 0 317 427 3 0 9
Moffat 3085741001 0 174 1042 21 2 8
Moffat 3085741002 0 75 522 8 0 2
Moffat 3085741003 0 157 933 9 0 7
Moffat 3085741004 0 7 31 1 0 0
Moffat 3085741005 0 146 636 15 0 8
Moffat 3085741006 0 16 194 1 0 0
Moffat 3085741007 0 102 581 5 0 4
Moffat 3085741008 0 41 162 1 1 4
Moffat 3085741009 0 155 513 13 1 7
Moffat 3085741010 0 10 88 0 0 0
Moffat 3085741011 0 115 406 6 3 4
Moffat 3085741012 0 112 276 12 0 1
Moffat 3085741013 0 93 286 5 0 4
Montezuma 3065842001 0 72 358 3 2 1
Montezuma 3065842002 0 985 1159 27 7 15
Montezuma 3065842003 0 438 1188 18 0 9
Montezuma 3065842004 0 522 1266 21 3 8
Montezuma 3065842005 0 307 638 14 1 8
Montezuma 3065842006 0 329 43 1 0 12
Montezuma 3065842007 0 512 1263 17 1 15
Montezuma 3065842008 0 563 754 17 2 12
Montezuma 3065842009 0 496 780 29 6 18
Montezuma 3065842010 0 401 805 18 2 17
Montezuma 3065842011 0 1211 1052 27 9 18
Montrose 3065843001 0 348 748 12 3 9
Montrose 3065843002 0 268 729 3 1 6
Montrose 3065843003 0 543 710 30 5 8
Montrose 3065843004 0 515 608 25 5 11
Montrose 3065843005 0 95 553 4 0 4
Montrose 3065843006 0 334 535 17 2 2
Montrose 3065843007 0 272 409 9 1 8
Montrose 3065843008 0 43 277 3 1 0
Montrose 3065843009 0 451 703 13 7 10
Montrose 3065843010 0 20 87 3 0 0
Montrose 3065843011 0 53 93 4 0 0
Montrose 3065843012 0 208 820 6 2 3
Montrose 3065843013 0 207 708 7 1 5
Montrose 3065843014 0 237 360 10 2 4
Montrose 3065843015 0 2 16 0 0 0
Montrose 3065843016 0 73 258 2 1 0
Montrose 3065843017 0 319 633 2 3 5
Montrose 3065843018 0 299 758 12 2 1
Montrose 3065843019 0 246 742 16 3 8
Montrose 3065843020 0 405 891 14 0 8
Montrose 3065843021 0 255 754 6 1 4
Montrose 3065843022 0 353 758 6 3 5
Montrose 3065843023 0 412 812 15 1 3
Montrose 3065843024 0 466 669 13 1 5
Montrose 3065843025 0 379 815 13 0 7
Montrose 3065843026 0 365 678 15 3 3
Montrose 3065843027 0 317 700 11 1 8
Montrose 3065843028 0 202 946 14 0 4
Morgan 4016544001 0 166 773 16 0 8
Morgan 4016544002 0 88 522 4 0 4
Morgan 4016544003 0 235 589 6 2 7
Morgan 4016544004 0 170 687 11 0 4
Morgan 4016544005 0 235 579 7 0 5
Morgan 4016544006 0 401 496 8 2 1
Morgan 4016544007 0 290 350 11 1 6
Morgan 4016544008 0 264 354 2 3 12
Morgan 4016544009 0 338 414 8 3 4
Morgan 4016544010 0 282 512 8 1 9
Morgan 4016544011 0 222 756 12 0 0
Morgan 4016544012 0 44 223 1 0 3
Morgan 4016544013 0 65 389 1 2 0
Morgan 4016544014 0 220 409 8 6 6
Morgan 4016544015 0 226 461 12 1 12
Morgan 4016544016 0 185 627 6 1 6
Morgan 4016544017 0 277 717 12 2 5
Morgan 4016544018 0 168 735 18 2 6
Otero 4354745001 0 352 504 14 0 10
Otero 4354745002 0 161 286 5 0 0
Otero 4354745003 0 207 560 10 0 5
Otero 4354745004 0 144 391 4 2 6
Otero 4354745005 0 232 192 4 2 2
Otero 4354745006 0 80 360 1 1 3
Otero 4354745007 0 174 238 5 0 6
Otero 4354745008 0 290 237 5 1 4
Otero 4354745009 0 274 262 6 4 7
Otero 4354745010 0 236 197 6 1 11
Otero 4354745011 0 186 466 5 1 9
Otero 4354745012 0 345 326 4 0 11
Otero 4354745013 0 293 213 1 0 9
Otero 4354745014 0 276 447 5 2 15
Otero 4354745015 0 155 284 5 0 4
Otero 4354745016 0 124 562 3 2 5
Otero 4354745017 0 76 231 5 0 4
Ouray 3065946001 0 316 164 13 6 3
Ouray 3065946002 0 360 297 5 0 6
Ouray 3065946003 0 799 432 15 0 6
Ouray 3065946004 0 228 371 3 0 1
Ouray 3065946005 0 662 313 10 6 4
Park 2026047008 0 300 450 20 3 9
Park 2026047010 0 493 712 26 9 12
Park 2026047011 0 301 548 19 4 6
Park 2026047012 0 619 960 26 6 16
Park 2026047013 0 637 760 36 3 7
Park 5026047001 0 687 715 39 14 10
Park 5026047002 0 520 260 12 3 5
Park 5026047003 0 321 564 19 4 12
Park 5026047004 0 106 172 4 0 2
Park 5026047005 0 163 397 7 2 3
Park 5026047006 0 224 495 5 3 6
Park 5026047007 0 269 627 10 3 10
Park 5026047009 0 263 331 15 2 5
Phillips 4016548001 0 95 319 4 1 0
Phillips 4016548002 0 8 90 0 1 0
Phillips 4016548003 0 67 222 8 1 1
Phillips 4016548004 0 105 389 7 1 1
Phillips 4016548005 0 21 160 1 0 1
Phillips 4016548006 0 68 259 1 3 2
Phillips 4016548007 0 61 377 1 0 5
Phillips 4016548008 0 61 142 2 0 0
Pitkin 3056149001 0 942 273 10 5 5
Pitkin 3056149002 0 812 286 11 4 4
Pitkin 3056149003 0 807 185 8 5 5
Pitkin 3056149004 0 778 209 5 5 2
Pitkin 3056149005 0 801 245 11 2 4
Pitkin 3056149006 0 1377 465 11 4 15
Pitkin 3056149007 0 1496 447 15 9 7
Pitkin 3056149008 0 559 199 6 2 1
Pitkin 3056149009 0 894 295 10 5 6
Pitkin 3056149010 0 523 176 7 0 4
Prowers 4356450001 0 122 228 1 0 1
Prowers 4356450002 0 50 238 0 0 3
Prowers 4356450003 0 117 223 1 0 2
Prowers 4356450004 0 110 259 1 2 3
Prowers 4356450005 0 183 210 1 0 4
Prowers 4356450006 0 56 344 1 0 1
Prowers 4356450007 0 87 406 0 0 1
Prowers 4356450008 0 168 377 7 1 6
Prowers 4356450009 0 85 215 7 0 5
Prowers 4356450010 0 178 595 5 2 5
Prowers 4356450011 0 132 305 2 0 7
Prowers 4356450012 0 107 315 11 1 7
Prowers 4356450013 0 63 293 2 3 2
Pueblo 3034651020 0 97 81 3 0 2
Pueblo 3034651021 0 367 184 2 2 4
Pueblo 3034651036 0 309 261 12 0 11
Pueblo 3034651037 0 328 247 2 3 3
Pueblo 3034651038 0 359 266 15 0 4
Pueblo 3034651039 0 197 76 2 6 7
Pueblo 3034651040 0 247 131 10 0 4
Pueblo 3034651041 0 287 108 1 1 4
Pueblo 3034651042 0 230 128 13 4 9
Pueblo 3034651043 0 231 87 7 0 3
Pueblo 3034651044 0 251 94 5 1 4
Pueblo 3034651048 0 271 83 5 1 5
Pueblo 3034651049 0 210 130 5 1 2
Pueblo 3034651050 0 419 181 19 2 15
Pueblo 3034651051 0 500 247 11 3 8
Pueblo 3034651052 0 359 196 10 2 2
Pueblo 3034651053 0 267 227 5 2 6
Pueblo 3034651054 0 229 133 4 0 7
Pueblo 3034651055 0 292 215 5 0 4
Pueblo 3034651056 0 243 259 0 0 1
Pueblo 3034651057 0 387 282 13 1 5
Pueblo 3034651058 0 320 313 7 0 2
Pueblo 3034651059 0 196 155 6 1 3
Pueblo 3034651060 0 504 411 4 0 6
Pueblo 3034651061 0 391 228 5 3 7
Pueblo 3034651062 0 358 309 6 1 3
Pueblo 3034651063 0 551 421 9 2 6
Pueblo 3034651064 0 83 71 3 0 7
Pueblo 3034651065 0 71 63 3 0 0
Pueblo 3034651066 0 407 478 7 2 8
Pueblo 3034651067 0 327 188 9 1 2
Pueblo 3034651068 0 276 172 10 1 7
Pueblo 3034651069 0 410 255 10 0 9
Pueblo 3034651070 0 257 122 1 0 6
Pueblo 3034651071 0 412 175 8 1 8
Pueblo 3034651072 0 350 207 4 4 12
Pueblo 3034651073 0 325 126 4 3 5
Pueblo 3034651074 0 360 146 10 4 9
Pueblo 3034651075 0 402 227 13 2 11
Pueblo 3034651076 0 235 120 2 0 3
Pueblo 3034651077 0 226 127 4 2 4
Pueblo 3034651078 0 291 160 11 0 10
Pueblo 3034651079 0 308 145 5 6 5
Pueblo 3034651080 0 470 265 8 0 7
Pueblo 3034651081 0 405 190 6 0 10
Pueblo 3034651082 0 651 485 16 2 12
Pueblo 3034651083 0 395 221 11 4 6
Pueblo 3034651084 0 465 250 4 0 13
Pueblo 3034651085 0 348 224 6 2 4
Pueblo 3034651086 0 515 337 11 2 4
Pueblo 3034651087 0 383 418 8 0 8
Pueblo 3034651088 0 644 712 6 0 13
Pueblo 3034651209 0 348 632 13 2 11
Pueblo 3034651210 0 202 243 4 0 5
Pueblo 3034651211 0 367 524 20 5 6
Pueblo 3034651212 0 300 375 14 1 11
Pueblo 3034651213 0 458 798 11 1 9
Pueblo 3034651214 0 509 890 18 0 8
Pueblo 3034651215 0 389 705 12 2 10
Pueblo 3034651216 0 250 584 13 1 6
Pueblo 3034651217 0 213 445 9 3 10
Pueblo 3034651218 0 371 857 17 3 4
Pueblo 3034651219 0 391 708 12 2 10
Pueblo 3034651220 0 303 731 8 4 7
Pueblo 3034751001 0 684 600 20 4 9
Pueblo 3034751002 0 819 662 26 7 10
Pueblo 3034751003 0 628 621 10 2 18
Pueblo 3034751004 0 506 534 18 1 11
Pueblo 3034751005 0 228 333 7 0 1
Pueblo 3034751006 0 239 226 7 1 5
Pueblo 3034751007 0 508 360 17 5 5
Pueblo 3034751008 0 551 452 11 2 8
Pueblo 3034751009 0 341 229 7 2 6
Pueblo 3034751010 0 570 367 22 6 19
Pueblo 3034751011 0 454 348 3 2 3
Pueblo 3034751015 0 456 312 22 1 7
Pueblo 3034751016 0 406 305 16 3 15
Pueblo 3034751017 0 479 373 16 3 4
Pueblo 3034751018 0 729 502 22 3 12
Pueblo 3034751019 0 149 125 3 2 4
Pueblo 3034751022 0 281 167 6 1 10
Pueblo 3034751023 0 462 317 13 6 8
Pueblo 3034751024 0 497 233 20 1 9
Pueblo 3034751033 0 105 52 0 0 4
Pueblo 3034751034 0 359 134 9 4 7
Pueblo 3034751035 0 98 61 3 3 5
Pueblo 3034751113 0 231 333 8 2 7
Pueblo 3034751201 0 393 978 25 3 9
Pueblo 3034751202 0 312 752 22 3 8
Pueblo 3034751203 0 353 836 21 3 12
Pueblo 3034751204 0 273 494 14 3 5
Pueblo 3034751205 0 252 416 10 0 8
Pueblo 3034751206 0 378 469 12 4 15
Pueblo 3034751207 0 365 563 15 0 6
Pueblo 3034751208 0 448 606 10 1 10
Pueblo 3036251012 0 489 423 14 2 7
Pueblo 3036251013 0 494 240 6 2 5
Pueblo 3036251014 0 419 176 7 0 12
Pueblo 3036251025 0 314 159 11 4 4
Pueblo 3036251026 0 451 158 9 1 10
Pueblo 3036251027 0 374 156 8 1 4
Pueblo 3036251028 0 313 125 10 0 7
Pueblo 3036251029 0 255 114 8 0 6
Pueblo 3036251030 0 411 170 3 0 11
Pueblo 3036251031 0 453 184 11 1 3
Pueblo 3036251032 0 255 100 4 2 12
Pueblo 3036251045 0 79 36 4 1 4
Pueblo 3036251046 0 365 110 6 1 6
Pueblo 3036251047 0 249 115 2 1 5
Pueblo 3036251101 0 228 69 5 1 4
Pueblo 3036251102 0 275 308 3 0 8
Pueblo 3036251104 0 293 482 7 0 5
Pueblo 3354651301 0 466 965 26 0 13
Pueblo 3354651302 0 258 596 20 0 10
Pueblo 3354651303 0 82 310 3 0 4
Pueblo 3354651401 0 319 409 9 4 5
Pueblo 3354651402 0 244 553 6 0 2
Pueblo 3354651403 0 294 383 10 1 2
Pueblo 3354751106 0 296 635 10 2 3
Pueblo 3354751107 0 461 803 16 0 8
Pueblo 3354751108 0 201 445 7 2 6
Pueblo 3354751109 0 263 310 7 0 7
Pueblo 3354751110 0 40 148 1 0 3
Pueblo 3354751111 0 124 312 3 0 1
Pueblo 3354751112 0 59 284 6 0 5
Pueblo 3356251103 0 314 390 6 1 5
Pueblo 3356251105 0 446 691 15 1 6
Pueblo 3356251304 0 117 304 5 3 2
"Rio Blanco" 3085752001 0 85 689 12 1 5
"Rio Blanco" 3085752002 0 56 524 5 1 2
"Rio Blanco" 3085752003 0 194 830 12 1 6
"Rio Blanco" 3085752004 0 224 963 13 0 11
"Rio Blanco" 3085752005 0 2 55 0 0 0
"Rio Grande" 3356253001 0 131 151 2 0 2
"Rio Grande" 3356253002 0 236 231 7 0 7
"Rio Grande" 3356253003 0 290 371 4 2 9
"Rio Grande" 3356253004 0 131 139 2 0 2
"Rio Grande" 3356253005 0 85 292 6 1 3
"Rio Grande" 3356253006 0 53 89 1 0 0
"Rio Grande" 3356253007 0 134 286 4 3 2
"Rio Grande" 3356253008 0 166 396 7 1 3
"Rio Grande" 3356253009 0 194 172 3 2 5
"Rio Grande" 3356253010 0 281 569 8 1 4
"Rio Grande" 3356253011 0 143 277 3 0 13
"Rio Grande" 3356253012 0 175 138 2 0 5
"Rio Grande" 3356253013 0 119 207 7 1 6
"Rio Grande" 3356253014 0 168 237 6 0 4
"Rio Grande" 3356253015 0 189 105 4 0 8
Routt 3082654001 0 437 366 15 3 4
Routt 3082654002 0 155 382 9 0 4
Routt 3082654003 0 636 373 14 3 6
Routt 3082654004 0 410 175 8 0 0
Routt 3082654005 0 428 711 23 3 10
Routt 3082654006 0 629 472 13 4 6
Routt 3082654007 0 269 211 2 0 2
Routt 3082654008 0 425 378 21 5 5
Routt 3082654009 0 533 311 8 0 6
Routt 3082654010 0 146 321 7 0 4
Routt 3082654011 0 823 334 21 4 4
Routt 3082654012 0 549 174 11 0 7
Routt 3082654013 0 898 190 12 1 3
Routt 3082654014 0 687 168 9 1 8
Routt 3082654015 0 957 403 24 3 8
Routt 3082654016 0 896 434 19 3 6
Routt 3082654017 0 819 237 12 3 4
Routt 3082654018 0 885 285 8 4 9
Saguache 3356255001 0 383 541 10 0 11
Saguache 3356255002 0 29 62 5 1 1
Saguache 3356255003 0 141 72 7 1 2
Saguache 3356255004 0 79 120 3 1 3
Saguache 3356255005 0 707 147 7 9 8
Saguache 3356255006 0 278 228 5 0 5
Saguache 3356255007 0 267 243 2 1 10
"San Juan" 3065956001 0 342 202 7 2 9
"San Miguel" 3065857001 0 1487 187 14 2 4
"San Miguel" 3065857002 0 1028 158 9 3 3
"San Miguel" 3065857003 0 480 126 13 3 1
"San Miguel" 3065857004 0 404 452 10 3 9
"San Miguel" 3065857005 0 11 71 1 0 1
"San Miguel" 3065857006 0 514 142 5 3 3
Sedgwick 4016558001 0 95 264 1 0 4
Sedgwick 4016558002 0 49 222 2 1 5
Sedgwick 4016558003 0 59 223 0 0 2
Sedgwick 4016558004 0 49 179 2 0 1
Sedgwick 4016558005 0 49 233 3 0 3
Summit 2086159001 0 783 311 23 9 5
Summit 2086159002 0 871 366 21 3 7
Summit 2086159003 0 497 220 11 0 4
Summit 2086159004 0 1070 278 27 1 9
Summit 2086159005 0 912 415 29 3 9
Summit 2086159006 0 479 213 12 6 6
Summit 2086159007 0 609 245 23 2 6
Summit 2086159008 0 321 167 13 2 2
Summit 2086159009 0 782 348 27 3 9
Summit 2086159010 0 519 287 19 1 3
Summit 2086159011 0 421 252 16 1 3
Summit 2086159012 0 180 145 3 0 2
Summit 2086159013 0 647 380 15 2 2
Summit 2086159014 0 439 176 9 5 7
Summit 2086159015 0 565 274 15 2 2
Summit 2086159016 0 573 229 11 2 6
Summit 2086159017 0 797 263 13 3 14
Summit 2086159018 0 686 211 16 3 5
Summit 2086159019 0 747 268 28 7 9
Summit 2086159020 0 733 274 22 5 3
Teller 5023960001 0 446 954 21 2 6
Teller 5023960002 0 450 869 23 2 8
Teller 5023960003 0 505 1003 13 2 7
Teller 5023960004 0 440 1036 20 2 11
Teller 5023960005 0 278 584 7 2 2
Teller 5023960006 0 133 238 10 3 4
Teller 5023960007 0 503 1228 30 2 16
Teller 5023960008 0 472 925 25 0 11
Teller 5023960009 0 525 986 22 0 9
Teller 5023960010 0 394 755 21 0 19
Teller 5023960011 0 521 1236 37 2 19
Teller 5023960012 0 319 849 21 3 13
Teller 5023960013 0 292 578 17 5 3
Washington 4016461001 0 18 117 0 0 0
Washington 4016461002 0 215 1297 13 2 8
Washington 4016461003 0 20 146 2 0 1
Washington 4016461004 0 66 494 3 2 0
Washington 4016461005 0 19 192 3 1 2
Washington 4016461006 0 31 349 4 0 3
Weld 4014862118 0 313 866 22 2 8
Weld 4014862119 0 212 437 13 1 8
Weld 4014862126 0 350 1089 22 3 12
Weld 4014862127 0 297 820 28 1 15
Weld 4014862128 0 194 693 4 0 5
Weld 4014862134 0 371 1238 33 0 18
Weld 4014862152 0 140 633 5 0 3
Weld 4014862316 0 169 742 15 1 7
Weld 4016362100 0 287 1097 27 0 6
Weld 4016362101 0 46 322 3 0 2
Weld 4016362102 0 32 239 3 0 1
Weld 4016362103 0 56 429 5 0 5
Weld 4016362104 0 168 758 17 1 6
Weld 4016362144 0 139 672 2 2 5
Weld 4016362308 0 106 661 12 0 13
Weld 4016362310 0 255 620 9 1 17
Weld 4016362311 0 181 796 16 1 6
Weld 4016362312 0 85 423 7 1 3
Weld 4016362314 0 655 783 42 3 20
Weld 4016362320 0 207 770 10 0 3
Weld 4016362327 0 786 984 48 7 19
Weld 4016362342 0 201 670 8 0 7
Weld 4016362345 0 188 813 9 2 4
Weld 4134862120 0 95 425 8 1 3
Weld 4134862124 0 360 619 20 0 5
Weld 4134862125 0 376 608 10 0 17
Weld 4134862135 0 383 646 15 2 14
Weld 4134862136 0 468 654 18 1 10
Weld 4134862146 0 227 175 2 0 7
Weld 4134862150 0 304 401 14 5 3
Weld 4134862151 0 374 496 6 0 6
Weld 4134862212 0 539 690 17 4 11
Weld 4134862213 0 699 1142 39 3 17
Weld 4134862214 0 497 757 17 0 8
Weld 4134862215 0 503 643 16 1 15
Weld 4134862217 0 711 702 38 3 17
Weld 4134862221 0 428 538 17 1 14
Weld 4134862222 0 582 756 17 2 10
Weld 4134862223 0 488 694 10 2 8
Weld 4134862224 0 268 448 6 3 5
Weld 4134862225 0 453 711 18 2 7
Weld 4134862226 0 254 266 5 2 1
Weld 4134862228 0 497 885 40 2 10
Weld 4134862235 0 318 532 15 1 2
Weld 4134862238 0 509 685 18 3 9
Weld 4134862241 0 309 402 10 2 9
