COUNTY AREA TOTAL DEM REP LMN GLC Writein
COUNTY AREA TOTAL Smith Lewis OConnor Steinberg Writein
Jackson "EWINGTON TWP." 131 30 98 2 1 0
Jackson "HERON LAKE" 286 108 149 24 5 0
Jackson "HERON LAKE TWP." 187 42 134 8 3 0
Jackson "HUNTER TWP." 146 40 100 5 1 0
Jackson "JACKSON W-1" 866 345 430 71 20 0
Jackson "JACKSON W-2" 891 274 519 74 24 0
Jackson "KIMBALL TWP." 71 28 41 1 1 0
Jackson "LA CROSSE TWP." 99 25 71 2 1 0
Jackson "LAKEFIELD P-1" 434 127 264 29 14 0
Jackson "LAKEFIELD P-2" 453 147 259 37 10 0
Jackson "MIDDLETOWN TWP." 130 38 89 2 1 0
Jackson "MINNEOTA TWP." 168 42 114 10 2 0
Jackson OKABENA 95 44 46 3 2 0
Jackson "PETERSBURG TWP." 149 23 117 3 6 0
Jackson "ROST TWP." 123 24 94 4 1 0
Jackson "ROUND LAKE TWP." 92 18 70 3 1 0
Jackson "SIOUX VALLEY TWP." 119 33 84 1 1 0
Jackson "WEIMER TWP." 106 35 66 2 3 0
Jackson "WEST HERON LAKE TWP." 88 21 63 0 4 0
Jackson WILDER 29 15 13 0 1 0
Jackson "WISCONSIN TWP." 134 27 99 5 2 1
Kanabec "ANN LAKE TWP." 248 73 154 15 6 0
Kanabec "ARTHUR TWP." 1061 343 649 49 20 0
Kanabec BRAHAM 0 0 0 0 0 0
Kanabec "BRUNSWICK TWP." 761 205 490 50 16 0
Kanabec "COMFORT TWP." 667 178 447 28 14 0
Kanabec "FORD TWP." 120 25 84 11 0 0
Kanabec "GRASS LAKE TWP." 590 130 411 41 8 0
Kanabec GRASSTON 84 22 47 10 5 0
Kanabec "HAY BROOK TWP." 123 27 87 7 2 0
Kanabec "HILLMAN TWP." 254 63 165 22 3 1
Kanabec "KANABEC TWP." 482 101 345 27 9 0
Kanabec "KNIFE LAKE TWP." 737 216 464 43 14 0
Kanabec "KROSCHEL TWP." 127 36 84 5 2 0
Kanabec MORA 1762 640 927 148 46 1
Kanabec OGILVIE 182 60 98 19 5 0
Kanabec "PEACE TWP." 555 157 341 44 12 1
Kanabec "POMROY TWP." 226 51 163 9 3 0
Kanabec QUAMBA 61 16 31 11 3 0
Kanabec "SOUTH FORK TWP." 445 99 321 14 11 0
Kanabec "WHITED TWP." 549 170 349 24 6 0
Kandiyohi "ARCTANDER TWP." 247 89 151 5 2 0
Kandiyohi ATWATER 555 201 316 25 12 1
Kandiyohi BLOMKEST 91 20 65 4 2 0
Kandiyohi "BURBANK TWP." 307 72 222 9 4 0
Kandiyohi "COLFAX TWP." 395 137 234 18 6 0
Kandiyohi "DOVRE TWP." 1461 488 922 39 11 1
Kandiyohi "EAST LAKE LILLIAN TWP" 109 42 60 7 0 0
Kandiyohi "EDWARDS TWP." 140 23 111 6 0 0
Kandiyohi "FAHLUN TWP." 241 82 151 3 5 0
Kandiyohi "GENNESSEE TWP." 266 71 177 12 6 0
Kandiyohi "GREEN LAKE TWP." 1105 359 709 25 9 3
Kandiyohi "HARRISON TWP." 389 116 250 18 5 0
Kandiyohi "HOLLAND TWP." 214 27 184 3 0 0
Kandiyohi "IRVING TWP." 663 224 418 18 3 0
Kandiyohi KANDIYOHI 306 71 206 23 6 0
Kandiyohi "KANDIYOHI TWP." 376 115 242 18 0 1
Kandiyohi "LAKE ANDREW TWP." 763 271 459 23 10 0
Kandiyohi "LAKE ELIZABETH TWP." 111 37 69 4 1 0
Kandiyohi "LAKE LILLIAN" 129 49 75 5 0 0
Kandiyohi "LAKE LILLIAN TWP." 117 42 73 2 0 0
Kandiyohi "MAMRE TWP." 248 37 206 1 4 0
Kandiyohi "NEW LONDON" 715 307 361 41 5 1
Kandiyohi "NEW LONDON TWP." 1999 654 1247 74 24 0
Kandiyohi "NORWAY LAKE TWP." 196 62 121 9 4 0
Kandiyohi PENNOCK 222 61 150 7 4 0
Kandiyohi PRINSBURG 358 16 332 8 2 0
Kandiyohi RAYMOND 399 104 263 22 10 0
Kandiyohi REGAL 25 7 17 1 0 0
Kandiyohi "ROSELAND TWP." 211 49 156 6 0 0
Kandiyohi "ROSEVILLE TWP." 349 85 241 18 5 0
Kandiyohi "ST. JOHNS TWP." 212 46 156 8 2 0
Kandiyohi SPICER 695 237 405 39 14 0
Kandiyohi SUNBURG 59 13 43 1 2 0
Kandiyohi "WHITEFIELD TWP." 317 73 230 10 3 1
Kandiyohi "WILLMAR W-1 P-1" 778 319 414 38 7 0
Kandiyohi "WILLMAR W-1 P-2" 448 186 213 39 9 1
Kandiyohi "WILLMAR W-1 P-3" 682 301 325 46 9 1
Kandiyohi "WILLMAR W-2 P-1" 731 318 340 63 9 1
Kandiyohi "WILLMAR W-2 P-2" 965 371 531 53 10 0
Kandiyohi "WILLMAR W-2 P-3" 989 390 543 44 12 0
Kandiyohi "WILLMAR W-2 P-4" 0 0 0 0 0 0
Kandiyohi "WILLMAR W-3 P-1" 984 473 460 40 10 1
Kandiyohi "WILLMAR W-3 P-2" 527 217 231 62 17 0
Kandiyohi "WILLMAR W-3 P-3" 613 256 267 69 20 1
Kandiyohi "WILLMAR W-4 P-1" 638 325 253 46 14 0
Kandiyohi "WILLMAR W-4 P-2" 543 241 219 65 16 2
Kandiyohi "WILLMAR W-4 P-3" 810 357 364 70 18 1
Kandiyohi "WILLMAR TWP." 286 76 206 4 0 0
Kittson "ARVESON TWP" 56 13 41 1 1 0
Kittson "CANNON TWP" 10 6 4 0 0 0
Kittson "CARIBOU TWP" 20 8 12 0 0 0
Kittson "CLOW TWP" 21 9 10 1 1 0
Kittson "DAVIS TWP" 26 16 9 1 0 0
Kittson "DEERWOOD TWP" 110 36 71 3 0 0
Kittson DONALDSON 11 3 7 1 0 0
Kittson "GRANVILLE TWP" 53 30 22 0 1 0
Kittson HALLOCK 533 267 235 25 6 0
Kittson "HALLOCK TWP" 71 29 39 2 1 0
Kittson HALMA 27 9 17 0 1 0
Kittson "HAMPDEN TWP" 27 12 15 0 0 0
Kittson "HAZELTON TWP" 61 19 41 1 0 0
Kittson "HILL TWP" 8 4 4 0 0 0
Kittson HUMBOLDT 23 7 16 0 0 0
Kittson "JUPITER TWP" 66 27 37 2 0 0
Kittson KARLSTAD 398 144 224 21 9 0
Kittson KENNEDY 119 77 36 5 1 0
Kittson "KLONDIKE UNORG" 0 0 0 0 0 0
Kittson "LAKE BRONSON" 100 41 46 11 2 0
Kittson LANCASTER 204 75 117 9 3 0
Kittson "MCKINLEY UNORG" 20 4 15 0 1 0
Kittson "NORTH RED RIVER" 0 0 0 0 0 0
Kittson "NORWAY TWP" 60 21 38 1 0 0
Kittson "PEATLAND UNORG" 3 1 1 1 0 0
Kittson "PELAN TWP" 30 9 18 3 0 0
Kittson "PERCY TWP" 30 18 11 0 1 0
Kittson "POPPLETON TWP" 78 34 40 3 1 0
Kittson "RICHARDVILLE TWP" 64 24 38 0 2 0
Kittson "ST. JOSEPH TWP" 21 10 11 0 0 0
Kittson "ST VINCENT" 22 5 14 3 0 0
Kittson "ST VINCENT TWP" 37 12 23 1 1 0
Kittson "SKANE TWP" 34 26 8 0 0 0
Kittson "SOUTH RED RIVER" 14 9 5 0 0 0
Kittson "SPRING BROOK TWP" 32 7 25 0 0 0
Kittson "SVEA TWP" 23 16 7 0 0 0
Kittson "TEGNER TWP" 28 13 13 2 0 0
Kittson "TEIEN TWP" 45 19 26 0 0 0
Kittson "THOMPSON TWP" 112 56 54 1 0 1
Koochiching "BIG FALLS CITY" 107 35 59 10 3 0
Koochiching "DINNER CREEK UNORGANIZED" 35 14 18 3 0 0
Koochiching "INTERNATIONAL FALLS - EAST WARD" 918 341 478 82 16 1
Koochiching "INTERNATIONAL FALLS - CENTER WARD" 847 403 342 78 24 0
Koochiching "INTERNATIONAL FALLS - WEST WARD" 1216 545 588 54 29 0
Koochiching "JAMESON PRECINCT" 97 28 68 1 0 0
Koochiching "KOOCHICHING POLL 1" 678 304 349 18 7 0
Koochiching "KOOCHICHING POLL 2" 322 121 179 18 4 0
Koochiching "KOOCHICHING POLL 4" 326 103 203 16 3 1
Koochiching "KOOCHICHING POLL 5" 299 97 187 9 6 0
Koochiching LITTLEFORK 305 112 178 12 3 0
Koochiching "MIZPAH CITY" 37 6 31 0 0 0
Koochiching NORTHOME 86 33 47 4 2 0
Koochiching "RANIER P-E" 126 76 42 8 0 0
Koochiching "RANIER P-W" 228 93 113 17 4 1
Koochiching "SCARLETT PRECINCT" 68 22 45 1 0 0
Koochiching "MEADOWBROOK PRECINCT" 81 17 59 3 2 0
Koochiching "WEST KOOCHICHING" 0 0 0 0 0 0
Koochiching "CENTRAL KOOCHICHING" 361 105 238 11 7 0
Koochiching "NORTHWEST KOOCHICHING" 303 103 182 14 4 0
Koochiching "SOUTHEAST KOOCHICHING" 33 20 13 0 0 0
Koochiching "SOUTHWEST KOOCHICHING" 275 59 210 6 0 0
"Lac Qui Parle" "AGASSIZ TWP." 52 9 40 2 1 0
"Lac Qui Parle" "ARENA TWP." 83 21 60 1 1 0
"Lac Qui Parle" "AUGUSTA TWP." 67 26 37 3 1 0
"Lac Qui Parle" "BAXTER TWP." 118 48 66 3 1 0
"Lac Qui Parle" BELLINGHAM 90 32 46 11 1 0
"Lac Qui Parle" BOYD 78 24 41 9 4 0
"Lac Qui Parle" "CAMP RELEASE TWP." 168 38 127 2 1 0
"Lac Qui Parle" "CERRO GORDO TWP." 122 46 75 1 0 0
"Lac Qui Parle" DAWSON 773 355 388 21 9 0
"Lac Qui Parle" "FREELAND TWP." 57 16 40 1 0 0
"Lac Qui Parle" "GARFIELD TWP." 75 30 43 1 1 0
"Lac Qui Parle" "HAMLIN TWP." 98 38 56 3 1 0
"Lac Qui Parle" "HANTHO TWP." 68 28 39 0 1 0
"Lac Qui Parle" "LAC QUI PARLE TWP." 111 43 64 3 1 0
"Lac Qui Parle" "LAKE SHORE TWP." 116 54 56 5 1 0
"Lac Qui Parle" LOUISBURG 24 10 13 0 1 0
"Lac Qui Parle" MADISON 833 327 441 50 15 0
"Lac Qui Parle" "MADISON TWP." 126 32 88 3 3 0
"Lac Qui Parle" "MANFRED TWP." 53 16 34 1 2 0
"Lac Qui Parle" MARIETTA 61 25 33 3 0 0
"Lac Qui Parle" "MAXWELL TWP." 108 27 78 2 1 0
"Lac Qui Parle" "MEHURIN TWP." 44 17 25 1 1 0
"Lac Qui Parle" NASSAU 36 10 26 0 0 0
"Lac Qui Parle" "PERRY TWP." 63 14 44 5 0 0
"Lac Qui Parle" "PROVIDENCE TWP." 106 40 61 3 2 0
"Lac Qui Parle" "RIVERSIDE TWP." 195 75 117 1 2 0
"Lac Qui Parle" "TEN MILE LAKE TWP." 86 31 54 1 0 0
"Lac Qui Parle" "WALTER TWP." 88 25 59 2 1 1
"Lac Qui Parle" "YELLOW BANK TWP." 84 20 63 1 0 0
Lake "BEAVER BAY" 73 27 41 4 1 0
Lake "BEAVER BAY TWP. P-1" 186 71 108 6 1 0
Lake "BEAVER BAY TWP. P-4" 169 87 71 6 5 0
Lake "CRYSTAL BAY P-1" 282 174 90 10 7 1
Lake "FALL LAKE TWP." 519 278 213 20 8 0
Lake "SILVER BAY P-1" 354 164 160 20 10 0
Lake "SILVER BAY P-2" 791 282 452 32 25 0
Lake "SILVER CREEK" 869 447 368 35 18 1
Lake "STONY RIVER TWP." 120 54 61 2 3 0
Lake "TWO HARBORS W-1" 518 276 207 24 10 1
Lake "TWO HARBORS W-2" 432 190 182 43 17 0
Lake "TWO HARBORS W-3" 531 274 214 33 10 0
Lake "TWO HARBORS W-4" 612 362 209 32 8 1
Lake "UNORG TERR NO 1" 112 64 42 4 2 0
Lake "UNORG TERR NO 2 PREC 1" 242 140 95 6 1 0
Lake "UNORG TERR NO 2 PREC 2" 461 232 209 16 4 0
Lake "UNORG TERR NO 2 PREC 3" 477 203 241 26 7 0
Lake "UNORG TERR NO 2 PREC 4" 282 126 140 10 6 0
Lake "UNORG TERR NO 2 PREC 5" 90 34 52 3 1 0
"Lake Of The Woods" "0005 - 1-A BAUDETTE UNORG" 137 38 95 2 2 0
"Lake Of The Woods" "0010 - 1-B BAUDETTE CITY" 282 96 153 26 7 0
"Lake Of The Woods" "0015 - 2-A GUDRID UNORG" 131 39 86 4 2 0
"Lake Of The Woods" "0020 - 2-B BAUDETTE CITY" 225 64 142 14 5 0
"Lake Of The Woods" "0030 - 3-A UNORG" 196 35 147 10 3 1
"Lake Of The Woods" "0031 - 3-C S MCDOUGALD UNORG" 60 22 34 4 0 0
"Lake Of The Woods" "0035 - 3-D FOREST UNORG" 56 12 39 3 2 0
"Lake Of The Woods" "0040 - 4-A WHEELER UNORG" 217 60 140 15 2 0
"Lake Of The Woods" "0044 - 4-B WABANICA UNORG" 257 83 156 16 2 0
"Lake Of The Woods" "0045 - 5-B ZIPPEL UNORG" 82 18 60 3 1 0
"Lake Of The Woods" "0046 - 4-C N MCDOUGALD UNORG" 72 21 44 4 3 0
"Lake Of The Woods" "0050 - 5-A UNORG" 331 83 237 6 5 0
"Lake Of The Woods" "0055 - 3-B WILLIAMS CITY" 68 24 37 6 1 0
"Lake Of The Woods" "0065 - 2-C UNORG" 84 16 64 4 0 0
"Lake Of The Woods" "0070 - 5-C NW ANGLE" 117 25 87 3 2 0
"Lake Of The Woods" "0075 - 5-D ROOSEVELT" 0 0 0 0 0 0
"Lake Of The Woods" "0080 - 3-E BAUDETTE CITY" 39 14 24 1 0 0
"Le Sueur" CLEVELAND 414 151 234 24 5 0
"Le Sueur" "CLEVELAND TWP." 496 165 304 20 7 0
"Le Sueur" "CORDOVA TWP." 316 98 199 16 3 0
"Le Sueur" "DERRYNANE TWP." 342 82 231 25 4 0
"Le Sueur" ELYSIAN 477 158 290 23 6 0
"Le Sueur" "ELYSIAN TWP." 693 251 413 27 2 0
"Le Sueur" HEIDELBERG 89 30 55 3 1 0
"Le Sueur" KASOTA 356 134 173 36 13 0
"Le Sueur" "KASOTA TWP. P-1" 297 132 144 16 5 0
"Le Sueur" "KASOTA TWP. P-2" 766 321 407 25 13 0
"Le Sueur" KILKENNY 81 22 41 14 4 0
"Le Sueur" "KILKENNY TWP." 267 54 194 15 4 0
"Le Sueur" "LANESBURGH TWP." 1289 346 873 48 21 1
"Le Sueur" "LE CENTER" 1074 333 652 69 18 2
"Le Sueur" "LE SUEUR" 2050 766 1059 165 59 1
"Le Sueur" "LEXINGTON TWP." 454 93 334 19 8 0
"Le Sueur" MANKATO 0 0 0 0 0 0
"Le Sueur" MONTGOMERY 1712 534 997 134 47 0
"Le Sueur" "MONTGOMERY TWP." 417 99 295 19 4 0
"Le Sueur" "NEW PRAGUE" 1925 661 1122 113 28 1
"Le Sueur" "OTTAWA TWP." 178 57 109 10 2 0
"Le Sueur" "SHARON TWP." 434 150 257 16 11 0
"Le Sueur" "TYRONE TWP." 341 120 208 12 1 0
"Le Sueur" "WASHINGTON TWP." 597 193 379 21 4 0
"Le Sueur" WATERVILLE 986 313 569 81 23 0
"Le Sueur" "WATERVILLE TWP." 446 138 286 18 4 0
Lincoln "ALTA VISTA TWP" 107 46 57 3 1 0
Lincoln ARCO 40 10 23 5 2 0
Lincoln "ASH LAKE TWP" 98 35 57 5 1 0
Lincoln "DIAMOND LAKE TWP" 101 26 71 2 2 0
Lincoln "DRAMMEN TWP" 61 5 51 4 1 0
Lincoln "HANSONVILLE TWP" 51 14 36 1 0 0
Lincoln HENDRICKS 317 105 180 24 8 0
Lincoln "HENDRICKS TWP" 134 35 93 6 0 0
Lincoln "HOPE TWP" 153 48 97 8 0 0
Lincoln IVANHOE 291 96 161 25 8 1
Lincoln "LAKE BENTON" 324 79 210 29 5 1
Lincoln "LAKE BENTON TWP" 127 34 89 2 2 0
Lincoln "LAKE STAY TWP" 79 27 47 2 3 0
Lincoln "LIMESTONE TWP" 82 26 52 2 1 1
Lincoln "MARBLE TWP" 85 25 57 3 0 0
Lincoln "MARSHFIELD TWP" 152 42 99 9 2 0
Lincoln "ROYAL TWP" 93 26 64 3 0 0
Lincoln "SHAOKATAN TWP" 117 39 69 5 4 0
Lincoln TYLER 598 176 373 40 8 1
Lincoln "VERDI TWP" 73 17 50 5 1 0
Lyon "AMIRET TWP" 126 26 94 5 1 0
Lyon BALATON 314 113 179 15 6 1
Lyon "CLIFTON TWP" 158 33 120 1 4 0
Lyon "COON CREEK TWP" 150 40 105 4 1 0
Lyon COTTONWOOD 672 230 398 34 8 2
Lyon "CUSTER TWP" 114 39 69 4 2 0
Lyon "EIDSVOLD TWP" 112 25 85 2 0 0
Lyon "FAIRVIEW TWP" 215 52 162 1 0 0
Lyon FLORENCE 16 4 9 3 0 0
Lyon GARVIN 63 22 36 5 0 0
Lyon GHENT 193 75 107 7 4 0
Lyon "GRANDVIEW TWP" 175 38 131 4 2 0
Lyon "ISLAND LAKE TWP" 116 29 84 3 0 0
Lyon "LAKE MARSHALL TWP" 339 98 223 13 4 1
Lyon "LUCAS TWP" 115 28 84 3 0 0
Lyon LYND 202 62 122 16 2 0
Lyon "LYND TWP" 265 81 173 10 1 0
Lyon "LYONS TWP" 118 16 99 2 1 0
Lyon "MARSHALL W-1" 1789 722 901 123 40 3
Lyon "MARSHALL W-2" 2473 980 1323 126 44 0
Lyon "MARSHALL W-3" 1967 816 972 136 40 3
Lyon MINNEOTA 737 226 456 47 8 0
Lyon "MONROE TWP" 105 20 80 5 0 0
Lyon "NORDLAND TWP" 119 47 70 2 0 0
Lyon "ROCK LAKE TWP" 167 29 133 4 1 0
Lyon RUSSELL 187 47 128 9 3 0
Lyon "SHELBURNE TWP" 105 31 67 5 2 0
Lyon "SODUS TWP" 183 44 136 3 0 0
Lyon "STANLEY TWP" 136 33 100 1 2 0
Lyon TAUNTON 63 30 27 5 1 0
Lyon TRACY 957 339 532 65 18 3
Lyon "VALLERS TWP" 133 42 88 2 0 1
Lyon "WESTERHEIM TWP" 158 47 108 3 0 0
McLeod "ACOMA TOWNSHIP" 771 211 518 31 11 0
McLeod "BERGEN TOWNSHIP" 610 122 461 19 7 1
McLeod "BISCAY CITY" 52 17 33 2 0 0
McLeod "BROWNTON CITY" 409 82 279 34 14 0
McLeod "COLLINS TOWNSHIP" 297 80 206 9 2 0
McLeod "GLENCOE CITY P-1" 739 226 457 38 17 1
McLeod "GLENCOE CITY P-2" 700 222 420 47 8 3
McLeod "GLENCOE CITY P-3" 803 250 469 70 14 0
McLeod "GLENCOE CITY P-4" 655 203 385 47 17 3
McLeod "GLENCOE TOWNSHIP" 324 81 233 6 3 1
McLeod "HALE TOWNSHIP" 551 141 381 23 6 0
McLeod "HASSAN VALLEY TOWNSHIP" 424 115 289 13 6 1
McLeod "HELEN TOWNSHIP" 551 144 381 18 8 0
McLeod "HUTCHINSON CITY P-1" 2602 899 1471 165 63 4
McLeod "HUTCHINSON CITY P-2" 2416 888 1281 187 59 1
McLeod "HUTCHINSON CITY P-3" 2772 962 1577 172 59 2
McLeod "HUTCHINSON TOWNSHIP" 784 191 550 35 8 0
McLeod "LESTER PRAIRIE CITY" 976 248 650 58 19 1
McLeod "LYNN TOWNSHIP" 342 67 259 13 3 0
McLeod "PENN TOWNSHIP" 202 42 147 11 2 0
McLeod "PLATO CITY" 195 37 145 9 4 0
McLeod "RICH VALLEY TOWNSHIP" 439 111 309 17 2 0
McLeod "ROUND GROVE TOWNSHIP" 155 25 123 6 1 0
McLeod "SILVER LAKE CITY" 464 151 268 36 9 0
McLeod "STEWART CITY" 253 65 149 25 14 0
McLeod "SUMTER TOWNSHIP" 309 74 220 12 2 1
McLeod "WINSTED CITY" 1235 288 815 101 31 0
McLeod "WINSTED TOWNSHIP" 594 172 399 19 4 0
Mahnomen "BEAULIEU TWP" 48 17 29 1 1 0
Mahnomen BEJOU 47 18 24 5 0 0
Mahnomen "BEJOU TWP" 44 25 19 0 0 0
Mahnomen "CHIEF TWP" 47 19 28 0 0 0
Mahnomen "CLOVER TWP" 51 22 25 2 2 0
Mahnomen "GREGORY TWP" 47 17 30 0 0 0
Mahnomen "HEIER TWP" 78 29 45 4 0 0
Mahnomen "ISLAND LAKE TWP" 133 41 88 2 2 0
Mahnomen "LA GARDE TWP" 81 27 43 10 1 0
Mahnomen "LAKE GROVE TWP" 89 30 52 5 2 0
Mahnomen MAHNOMEN 469 228 168 56 16 1
Mahnomen "MARSH CREEK TWP" 71 23 45 3 0 0
Mahnomen "OAKLAND TWP" 138 57 75 3 3 0
Mahnomen "PEMBINA TWP" 251 117 108 22 4 0
Mahnomen "POPPLE GROVE TWP" 67 30 32 3 2 0
Mahnomen "ROSEDALE TWP" 90 40 47 2 1 0
Mahnomen "TWIN LAKES TWP" 233 132 52 35 12 2
Mahnomen "LITTLE ELBOW TWP" 112 71 34 7 0 0
Mahnomen WAUBUN 170 96 63 9 2 0
Marshall "AGDER TWP." 58 15 41 2 0 0
Marshall "ALMA TWP." 52 12 39 1 0 0
Marshall ALVARADO 150 42 96 7 5 0
Marshall ARGYLE 343 97 225 15 5 1
Marshall "AUGSBURG TWP." 39 13 26 0 0 0
Marshall "BIG WOODS TWP." 19 1 16 2 0 0
Marshall "BLOOMER TWP." 50 10 37 3 0 0
Marshall "BOXVILLE TWP." 28 8 19 1 0 0
Marshall "CEDAR TWP." 46 13 30 2 1 0
Marshall "COMO TWP." 26 11 14 0 1 0
Marshall "COMSTOCK TWP." 75 12 62 1 0 0
Marshall "DONNELLY TWP." 13 0 12 1 0 0
Marshall "EAGLE POINT TWP." 5 0 5 0 0 0
Marshall "EAST PARK TWP." 9 0 8 1 0 0
Marshall "EAST VALLEY TWP." 23 6 17 0 0 0
Marshall "ECKVOLL TWP." 42 16 26 0 0 0
Marshall "ESPELIE TWP." 24 12 12 0 0 0
Marshall "EXCEL TWP." 165 58 103 1 2 1
Marshall "FOLDAHL TWP." 43 15 26 1 1 0
Marshall "FORK TWP." 8 2 6 0 0 0
Marshall "GRAND PLAIN TWP." 33 9 24 0 0 0
Marshall GRYGLA 100 34 59 5 1 1
Marshall HOLT 47 16 27 3 1 0
Marshall "HOLT TWP." 63 14 44 5 0 0
Marshall "HUNTLY TWP." 40 17 22 1 0 0
Marshall "LINCOLN TWP." 57 23 32 2 0 0
Marshall "LINSELL TWP." 15 11 3 1 0 0
Marshall "MCCREA TWP." 153 35 111 7 0 0
Marshall "MARSH GROVE TWP." 75 21 49 4 1 0
Marshall "MIDDLE RIVER" 150 68 74 5 3 0
Marshall "MIDDLE RIVER TWP." 46 11 32 3 0 0
Marshall "MOOSE RIVER TWP." 19 6 13 0 0 0
Marshall "MOYLAN TWP." 71 33 38 0 0 0
Marshall "MUD LAKE UNORG" 0 0 0 0 0 0
Marshall "NELSON PARK TWP." 81 24 51 3 2 1
Marshall NEWFOLDEN 189 56 124 6 3 0
Marshall "NEW FOLDEN TWP." 119 24 88 5 2 0
Marshall "NEW MAINE TWP." 106 32 71 2 1 0
Marshall "NEW SOLUM TWP." 166 43 113 9 1 0
Marshall "OAK PARK TWP." 72 24 46 1 1 0
Marshall OSLO 100 34 63 2 1 0
Marshall "PARKER TWP." 24 9 13 0 2 0
Marshall "ROLLIS TWP." 67 26 41 0 0 0
Marshall "SINNOTT TWP." 18 3 13 1 1 0
Marshall "SPRUCE VALLEY TWP." 129 37 85 5 1 1
Marshall STEPHEN 335 120 198 12 5 0
Marshall STRANDQUIST 45 13 24 5 3 0
Marshall "TAMARAC TWP." 55 16 35 3 1 0
Marshall "THIEF LAKE TWP." 24 13 11 0 0 0
Marshall "VALLEY TWP." 76 32 43 1 0 0
Marshall "VEGA TWP." 81 17 54 9 1 0
Marshall "VELDT TWP." 28 5 21 1 1 0
Marshall VIKING 39 13 24 2 0 0
Marshall "VIKING TWP." 97 21 68 5 2 1
Marshall "WANGER TWP." 44 16 27 1 0 0
Marshall WARREN 806 222 526 47 11 0
Marshall "WARRENTON TWP." 62 8 53 1 0 0
Marshall "WEST VALLEY TWP." 74 16 56 2 0 0
Marshall "WHITEFORD TWP." 30 9 19 0 2 0
Marshall "WRIGHT TWP." 57 16 40 1 0 0
Martin "CEDAR TWP." 129 40 88 1 0 0
Martin "CENTER CREEK TWP." 125 27 96 1 1 0
Martin CEYLON 168 49 98 15 6 0
Martin DUNNELL 77 18 45 13 1 0
Martin "EAST CHAIN TWP." 177 41 131 3 2 0
Martin "ELM CREEK TWP." 108 46 60 2 0 0
Martin "FAIRMONT W-1 P-1" 653 213 408 23 9 0
Martin "FAIRMONT W-1 P-2" 875 320 513 31 11 0
Martin "FAIRMONT W-2 P-1" 681 264 360 45 11 1
Martin "FAIRMONT W-2 P-2" 848 271 533 31 13 0
Martin "FAIRMONT W-3 P-1" 492 193 232 50 17 0
Martin "FAIRMONT W-3 P-2" 558 214 289 39 16 0
Martin "FAIRMONT W-4 P-1" 582 165 346 57 13 1
Martin "FAIRMONT W-4 P-2" 502 143 279 59 20 1
Martin "FAIRMONT TWP." 189 56 124 6 3 0
Martin "FOX LAKE TWP." 169 57 105 5 2 0
Martin "FRASER TWP." 163 29 128 4 2 0
Martin "GALENA TWP." 133 46 80 4 3 0
Martin GRANADA 144 39 88 12 5 0
Martin "JAY TWP." 166 34 121 8 2 1
Martin "LAKE BELT TWP." 111 30 69 9 3 0
Martin "LAKE FREMONT TWP." 103 25 71 5 2 0
Martin "MANYASKA TWP." 228 64 150 10 4 0
Martin "NASHVILLE TWP." 122 27 93 2 0 0
Martin NORTHROP 122 35 82 4 1 0
Martin ORMSBY 32 9 22 0 1 0
Martin "PLEASANT PRAIRIE TWP." 141 33 97 9 2 0
Martin "ROLLING GREEN TWP." 156 47 97 9 3 0
Martin "RUTLAND TWP." 254 62 181 8 3 0
Martin SHERBURN 563 157 363 32 11 0
Martin "SILVER LAKE TWP." 310 77 228 4 1 0
Martin "TENHASSEN TWP." 150 45 100 3 2 0
Martin TRIMONT 391 110 244 27 10 0
Martin TRUMAN 589 178 365 36 8 2
Martin "WAVERLY TWP." 114 43 69 1 1 0
Martin WELCOME 379 103 231 36 9 0
Martin "WESTFORD TWP." 170 38 121 9 2 0
Meeker "ACTON TWP." 238 79 144 10 5 0
Meeker "CEDAR MILLS" 34 6 21 6 1 0
Meeker "CEDAR MILLS TWP." 262 70 177 10 5 0
Meeker "COLLINWOOD TWP." 773 193 546 23 11 0
Meeker COSMOS 225 73 123 24 5 0
Meeker "COSMOS TWP." 118 34 73 8 3 0
Meeker "DANIELSON TWP." 169 57 104 6 2 0
Meeker DARWIN 202 50 125 23 3 1
Meeker "DARWIN TWP." 437 131 291 12 3 0
Meeker DASSEL 824 231 540 36 17 0
Meeker "DASSEL TWP." 1034 270 719 34 9 2
Meeker "EDEN VALLEY" 240 53 153 26 8 0
Meeker "ELLSWORTH TWP." 625 167 430 19 8 1
Meeker "FOREST CITY TWP." 419 107 294 9 9 0
Meeker "FOREST PRAIRIE TWP." 564 142 382 28 12 0
Meeker "GREENLEAF TWP." 490 163 308 15 4 0
Meeker "GROVE CITY" 271 71 171 21 8 0
Meeker "HARVEY TWP." 222 66 148 5 3 0
Meeker KINGSTON 83 14 61 6 2 0
Meeker "KINGSTON TWP." 801 165 594 29 13 0
Meeker "LITCHFIELD W-1" 764 319 393 38 14 0
Meeker "LITCHFIELD W-2" 746 259 420 55 11 1
Meeker "LITCHFIELD W-3" 604 225 341 30 6 2
Meeker "LITCHFIELD W-4" 702 243 399 45 15 0
Meeker "LITCHFIELD W-5" 560 188 303 49 20 0
Meeker "LITCHFIELD TWP." 566 176 364 20 6 0
Meeker "MANANNAH TWP." 302 69 219 13 1 0
Meeker "SWEDE GROVE TWP." 202 40 151 11 0 0
Meeker "UNION GROVE TWP." 401 101 279 15 6 0
Meeker WATKINS 478 127 302 38 11 0
