DIST COUNTY AREA TOTAL DEM REP OTHER
DIST COUNTY AREA TOTAL Dem Rep Other
27 Lee "PCT. 097" 0 1206 2067 0
27 Lee "PCT. 098" 0 951 1872 0
27 Lee "PCT. 099" 0 1217 1807 0
27 Lee "PCT. 100" 0 977 1650 0
27 Lee "PCT. 101" 0 974 2332 0
27 Lee "PCT. 102" 0 1070 2510 0
27 Lee "PCT. 103" 0 1469 2356 0
27 Lee "PCT. 104" 0 1239 2090 0
27 Lee "PCT. 105" 0 1459 2324 0
27 Lee "PCT. 106" 0 1208 1934 0
27 Lee "PCT. 107" 0 1503 3174 0
27 Lee "PCT. 108" 0 1543 2051 0
27 Lee "PCT. 109" 0 1368 1880 0
27 Lee "PCT. 110" 0 1148 1484 0
27 Lee "PCT. 111" 0 1002 1433 0
27 Lee "PCT. 112" 0 1512 2874 0
27 Lee "PCT. 113" 0 1184 1862 0
27 Lee "PCT. 114" 0 1435 1935 0
27 Lee "PCT. 115" 0 1839 3181 0
27 Lee "PCT. 116" 0 1423 2292 0
27 Lee "PCT. 117" 0 778 1048 0
27 Lee "PCT. 118" 0 1257 1940 0
27 Lee "PCT. 119" 0 738 1928 0
27 Lee "PCT. 120" 0 1186 1732 0
27 Lee "PCT. 121" 0 1098 2060 0
27 Lee "PCT. 122" 0 1230 2093 0
27 Lee "PCT. 123" 0 576 1254 0
27 Lee "PCT. 124" 0 1019 1899 0
27 Lee "PCT. 126" 0 687 898 0
27 Lee "PCT. 127" 0 330 596 0
29 Broward "0013 A013" 0 1 0 0
29 Broward "0014 A014" 0 0 0 0
29 Broward "0039 C009" 0 0 0 0
29 Broward "0056 C026" 0 0 0 0
29 Broward "0058 C028" 0 0 0 0
29 Broward "0085 E001" 0 350 70 0
29 Broward "0086 E002" 0 1359 555 0
29 Broward "0095 E011" 0 1713 1001 0
29 Broward "0098 E014" 0 1668 1290 0
29 Broward "0100 E016" 0 862 579 0
29 Broward "0101 E017" 0 1550 947 0
29 Broward "0103 E019" 0 1049 446 0
29 Broward "0105 E021" 0 918 570 0
29 Broward "0106 E022" 0 1408 1083 0
29 Broward "0107 E023" 0 956 702 0
29 Broward "0114 E030" 0 398 89 0
29 Broward "0115 E031" 0 1026 756 0
29 Broward "0116 E032" 0 1144 719 0
29 Broward "0117 E033" 0 1080 667 0
29 Broward "0118 E034" 0 456 334 0
29 Broward "0119 F001" 0 945 750 0
29 Broward "0120 F002" 0 817 454 0
29 Broward "0121 F003" 0 721 398 0
29 Broward "0122 F004" 0 2552 1358 0
29 Broward "0123 F005" 0 2001 1368 0
29 Broward "0124 F006" 0 1302 619 0
29 Broward "0125 F007" 0 1448 779 0
29 Broward "0126 F008" 0 1260 612 0
29 Broward "0127 F009" 0 1153 536 0
29 Broward "0128 F010" 0 1457 915 0
29 Broward "0129 F011" 0 584 517 0
29 Broward "0130 F012" 0 1915 1429 0
29 Broward "0131 F013" 0 643 336 0
29 Broward "0132 F014" 0 813 393 0
29 Broward "0138 G006" 0 1 0 0
29 Broward "0143 G011" 0 2 0 0
29 Broward "0285 Q040" 0 1518 1370 0
29 Broward "0286 Q041" 0 1705 1424 0
29 Broward "0287 Q042" 0 593 601 0
29 Broward "0288 Q043" 0 821 989 0
29 Broward "0289 Q044" 0 4922 4012 0
29 Broward "0290 Q045" 0 665 651 0
29 "Palm Beach" 3084 0 723 813 0
29 "Palm Beach" 3090 0 1543 1026 0
29 "Palm Beach" 3092 0 1272 956 0
29 "Palm Beach" 3120 0 1385 753 0
29 "Palm Beach" 3122 0 978 479 0
29 "Palm Beach" 4128 0 764 1022 0
29 "Palm Beach" 4129 0 34 59 0
29 "Palm Beach" 4130 0 766 732 0
29 "Palm Beach" 4132 0 501 474 0
29 "Palm Beach" 4134 0 512 698 0
29 "Palm Beach" 4136 0 754 766 0
29 "Palm Beach" 4138 0 955 1407 0
29 "Palm Beach" 4140 0 301 229 0
29 "Palm Beach" 4142 0 1113 840 0
29 "Palm Beach" 4144 0 254 242 0
29 "Palm Beach" 4146 0 594 439 0
29 "Palm Beach" 4148 0 663 483 0
29 "Palm Beach" 4150 0 693 589 0
29 "Palm Beach" 4152 0 717 798 0
29 "Palm Beach" 4154 0 426 461 0
29 "Palm Beach" 4156 0 619 625 0
29 "Palm Beach" 4158 0 1172 912 0
29 "Palm Beach" 4160 0 516 494 0
29 "Palm Beach" 4162 0 584 568 0
29 "Palm Beach" 4164 0 804 722 0
29 "Palm Beach" 4166 0 921 543 0
29 "Palm Beach" 4168 0 758 647 0
29 "Palm Beach" 4170 0 1051 1222 0
29 "Palm Beach" 4172 0 833 813 0
29 "Palm Beach" 4174 0 390 341 0
29 "Palm Beach" 4176 0 1094 829 0
29 "Palm Beach" 4178 0 908 727 0
29 "Palm Beach" 4180 0 753 666 0
29 "Palm Beach" 4182 0 1037 739 0
29 "Palm Beach" 4184 0 665 755 0
29 "Palm Beach" 4186 0 630 575 0
29 "Palm Beach" 4188 0 889 597 0
29 "Palm Beach" 4190 0 927 1298 0
29 "Palm Beach" 4192 0 587 1076 0
29 "Palm Beach" 4194 0 631 377 0
29 "Palm Beach" 4196 0 830 492 0
29 "Palm Beach" 4198 0 735 582 0
29 "Palm Beach" 4200 0 469 392 0
29 "Palm Beach" 4202 0 930 698 0
29 "Palm Beach" 4204 0 796 549 0
29 "Palm Beach" 4206 0 802 588 0
29 "Palm Beach" 4208 0 971 644 0
29 "Palm Beach" 4210 0 768 974 0
29 "Palm Beach" 4212 0 769 945 0
29 "Palm Beach" 4214 0 753 1025 0
29 "Palm Beach" 4216 0 854 1227 0
29 "Palm Beach" 4218 0 602 976 0
29 "Palm Beach" 4220 0 533 447 0
29 "Palm Beach" 4222 0 1104 1182 0
29 "Palm Beach" 4224 0 684 1241 0
29 "Palm Beach" 4226 0 287 447 0
29 "Palm Beach" 4228 0 674 770 0
29 "Palm Beach" 4230 0 399 502 0
29 "Palm Beach" 5003 0 578 452 0
29 "Palm Beach" 5004 0 1 2 0
29 "Palm Beach" 5007 0 6 0 0
29 "Palm Beach" 5054 0 1418 1429 0
29 "Palm Beach" 5090 0 1040 600 0
29 "Palm Beach" 5092 0 842 397 0
29 "Palm Beach" 5094 0 367 218 0
29 "Palm Beach" 5096 0 876 625 0
29 "Palm Beach" 5098 0 410 253 0
29 "Palm Beach" 5100 0 890 518 0
29 "Palm Beach" 5102 0 911 383 0
29 "Palm Beach" 5104 0 853 477 0
29 "Palm Beach" 5106 0 1031 752 0
29 "Palm Beach" 5108 0 1644 1617 0
29 "Palm Beach" 5110 0 610 625 0
29 "Palm Beach" 5111 0 65 72 0
29 "Palm Beach" 5112 0 702 699 0
29 "Palm Beach" 5113 0 20 44 0
29 "Palm Beach" 5114 0 308 241 0
29 "Palm Beach" 5115 0 96 106 0
29 "Palm Beach" 5116 0 680 621 0
29 "Palm Beach" 5117 0 327 242 0
29 "Palm Beach" 5118 0 178 132 0
29 "Palm Beach" 5119 0 45 34 0
29 "Palm Beach" 5120 0 8 2 0
29 "Palm Beach" 5122 0 318 195 0
29 "Palm Beach" 5124 0 189 124 0
29 "Palm Beach" 5126 0 268 130 0
29 "Palm Beach" 5128 0 860 649 0
29 "Palm Beach" 5130 0 816 669 0
29 "Palm Beach" 5132 0 1058 734 0
29 "Palm Beach" 5134 0 583 569 0
29 "Palm Beach" 5136 0 931 702 0
29 "Palm Beach" 5138 0 936 668 0
29 "Palm Beach" 5140 0 1128 987 0
29 "Palm Beach" 5142 0 351 312 0
29 "Palm Beach" 5144 0 955 568 0
29 "Palm Beach" 5146 0 899 588 0
29 "Palm Beach" 5148 0 671 453 0
29 "Palm Beach" 5150 0 675 328 0
29 "Palm Beach" 5152 0 1182 989 0
29 "Palm Beach" 5154 0 1029 937 0
29 "Palm Beach" 5156 0 815 640 0
29 "Palm Beach" 5158 0 918 557 0
29 "Palm Beach" 5160 0 934 518 0
29 "Palm Beach" 5162 0 877 877 0
29 "Palm Beach" 5164 0 1158 778 0
29 "Palm Beach" 5166 0 863 821 0
29 "Palm Beach" 5168 0 1046 720 0
29 "Palm Beach" 5170 0 1321 789 0
29 "Palm Beach" 5172 0 291 339 0
29 "Palm Beach" 5174 0 1057 989 0
29 "Palm Beach" 5176 0 541 425 0
29 "Palm Beach" 5178 0 747 673 0
29 "Palm Beach" 5180 0 660 529 0
29 "Palm Beach" 5182 0 579 430 0
29 "Palm Beach" 5184 0 1006 686 0
29 "Palm Beach" 5186 0 1048 591 0
29 "Palm Beach" 5188 0 1016 843 0
29 "Palm Beach" 5190 0 466 377 0
29 "Palm Beach" 5192 0 1216 915 0
29 "Palm Beach" 5194 0 442 351 0
29 "Palm Beach" 6014 0 1 4 0
29 "Palm Beach" 6016 0 32 46 0
29 "Palm Beach" 6018 0 926 82 0
29 "Palm Beach" 6020 0 324 64 0
29 "Palm Beach" 6022 0 986 110 0
29 "Palm Beach" 6024 0 1273 57 0
29 "Palm Beach" 6026 0 2 0 0
29 "Palm Beach" 6028 0 629 418 0
29 "Palm Beach" 6030 0 10 5 0
29 "Palm Beach" 6032 0 562 271 0
29 "Palm Beach" 6034 0 3 1 0
29 "Palm Beach" 6036 0 296 151 0
29 "Palm Beach" 6038 0 0 0 0
29 "Palm Beach" 6150 0 33 38 0
29 "Palm Beach" 6152 0 491 625 0
29 "Palm Beach" 6154 0 559 606 0
29 "Palm Beach" 6156 0 720 795 0
29 "Palm Beach" 6158 0 871 1027 0
29 "Palm Beach" 6160 0 727 689 0
29 "Palm Beach" 6162 0 838 754 0
29 "Palm Beach" 6164 0 913 894 0
29 "Palm Beach" 6166 0 902 1044 0
29 "Palm Beach" 6168 0 154 198 0
29 "Palm Beach" 6182 0 346 447 0
29 "Palm Beach" 6184 0 738 634 0
29 "Palm Beach" 6186 0 884 651 0
29 "Palm Beach" 6188 0 289 461 0
29 "Palm Beach" 6190 0 873 546 0
29 "Palm Beach" 6192 0 1046 957 0
29 "Palm Beach" 6194 0 519 365 0
29 "Palm Beach" 6196 0 0 1 0
29 "Palm Beach" 6198 0 546 429 0
29 "Palm Beach" 6200 0 581 665 0
29 "Palm Beach" 6202 0 98 75 0
29 "Palm Beach" 6210 0 1822 1342 0
29 "Palm Beach" 6212 0 167 240 0
29 "Palm Beach" 6214 0 940 929 0
29 "Palm Beach" 6216 0 226 240 0
29 "Palm Beach" 6218 0 0 0 0
29 "Palm Beach" 6220 0 63 41 0
29 "Palm Beach" 6222 0 0 1 0
29 "Palm Beach" 6224 0 1004 1254 0
29 "Palm Beach" 6226 0 892 907 0
29 "Palm Beach" 6228 0 918 378 0
29 "Palm Beach" 6230 0 1296 1381 0
29 "Palm Beach" 6232 0 732 896 0
31 "Palm Beach" 2084 0 304 156 0
31 "Palm Beach" 2085 0 1 1 0
31 "Palm Beach" 2086 0 1328 747 0
31 "Palm Beach" 2087 0 0 1 0
31 "Palm Beach" 2096 0 159 67 0
31 "Palm Beach" 2112 0 7 7 0
31 "Palm Beach" 2116 0 793 707 0
31 "Palm Beach" 2118 0 0 0 0
31 "Palm Beach" 2120 0 76 24 0
31 "Palm Beach" 2122 0 0 0 0
31 "Palm Beach" 2124 0 5 5 0
31 "Palm Beach" 2126 0 247 278 0
31 "Palm Beach" 2127 0 1 1 0
31 "Palm Beach" 2128 0 0 0 0
31 "Palm Beach" 2148 0 0 0 0
31 "Palm Beach" 2150 0 1104 646 0
31 "Palm Beach" 2152 0 1182 655 0
31 "Palm Beach" 2154 0 1010 548 0
31 "Palm Beach" 2156 0 601 452 0
31 "Palm Beach" 2158 0 1081 513 0
31 "Palm Beach" 2160 0 450 386 0
31 "Palm Beach" 2162 0 309 254 0
31 "Palm Beach" 2164 0 1161 857 0
31 "Palm Beach" 2166 0 919 618 0
31 "Palm Beach" 2168 0 0 0 0
31 "Palm Beach" 2170 0 1128 654 0
31 "Palm Beach" 2172 0 15 3 0
31 "Palm Beach" 2174 0 451 256 0
31 "Palm Beach" 2182 0 537 372 0
31 "Palm Beach" 2184 0 988 530 0
31 "Palm Beach" 2186 0 269 143 0
31 "Palm Beach" 2188 0 515 647 0
31 "Palm Beach" 2190 0 1083 721 0
31 "Palm Beach" 2192 0 1042 540 0
31 "Palm Beach" 2194 0 1010 431 0
31 "Palm Beach" 2196 0 877 623 0
31 "Palm Beach" 2198 0 8 14 0
31 "Palm Beach" 2202 0 1 7 0
31 "Palm Beach" 2204 0 496 263 0
31 "Palm Beach" 2206 0 462 221 0
31 "Palm Beach" 2208 0 10 1 0
31 "Palm Beach" 2210 0 234 94 0
31 "Palm Beach" 2212 0 0 0 0
31 "Palm Beach" 2214 0 1048 316 0
31 "Palm Beach" 2216 0 1740 375 0
31 "Palm Beach" 2218 0 1311 457 0
31 "Palm Beach" 3002 0 775 448 0
31 "Palm Beach" 3004 0 51 41 0
31 "Palm Beach" 3006 0 882 678 0
31 "Palm Beach" 3008 0 0 0 0
31 "Palm Beach" 3010 0 392 316 0
31 "Palm Beach" 3012 0 641 646 0
31 "Palm Beach" 3014 0 1087 1174 0
31 "Palm Beach" 3016 0 45 34 0
31 "Palm Beach" 3018 0 9 8 0
31 "Palm Beach" 3020 0 909 751 0
31 "Palm Beach" 3022 0 486 291 0
31 "Palm Beach" 3024 0 616 487 0
31 "Palm Beach" 3026 0 0 0 0
31 "Palm Beach" 3028 0 1 0 0
31 "Palm Beach" 3030 0 0 1 0
31 "Palm Beach" 3032 0 578 367 0
31 "Palm Beach" 3034 0 162 116 0
31 "Palm Beach" 3036 0 417 259 0
31 "Palm Beach" 3038 0 650 352 0
31 "Palm Beach" 3040 0 774 385 0
31 "Palm Beach" 3042 0 797 542 0
31 "Palm Beach" 3044 0 201 75 0
31 "Palm Beach" 3048 0 547 292 0
31 "Palm Beach" 3050 0 6 1 0
31 "Palm Beach" 3052 0 292 126 0
31 "Palm Beach" 3058 0 1 0 0
31 "Palm Beach" 3060 0 223 69 0
31 "Palm Beach" 3062 0 906 352 0
31 "Palm Beach" 3064 0 501 248 0
31 "Palm Beach" 3066 0 369 166 0
31 "Palm Beach" 3068 0 655 361 0
31 "Palm Beach" 3070 0 654 340 0
31 "Palm Beach" 3071 0 0 0 0
31 "Palm Beach" 3072 0 117 36 0
31 "Palm Beach" 3074 0 486 427 0
31 "Palm Beach" 3075 0 14 11 0
31 "Palm Beach" 3076 0 60 41 0
31 "Palm Beach" 3078 0 654 500 0
31 "Palm Beach" 3080 0 741 279 0
31 "Palm Beach" 3082 0 618 938 0
31 "Palm Beach" 3086 0 793 758 0
31 "Palm Beach" 3088 0 212 66 0
31 "Palm Beach" 3094 0 326 262 0
31 "Palm Beach" 3096 0 977 718 0
31 "Palm Beach" 3098 0 741 682 0
31 "Palm Beach" 3100 0 491 442 0
31 "Palm Beach" 3102 0 1241 599 0
31 "Palm Beach" 3104 0 520 457 0
31 "Palm Beach" 3106 0 312 142 0
31 "Palm Beach" 3108 0 1370 657 0
31 "Palm Beach" 3110 0 791 403 0
31 "Palm Beach" 3112 0 780 352 0
31 "Palm Beach" 3114 0 388 296 0
31 "Palm Beach" 3116 0 1125 593 0
31 "Palm Beach" 3118 0 224 264 0
31 "Palm Beach" 3124 0 925 697 0
31 "Palm Beach" 3126 0 743 608 0
31 "Palm Beach" 3128 0 1133 737 0
31 "Palm Beach" 3130 0 1323 1116 0
31 "Palm Beach" 3132 0 925 762 0
31 "Palm Beach" 3133 0 215 149 0
31 "Palm Beach" 3134 0 1019 371 0
31 "Palm Beach" 3136 0 973 478 0
31 "Palm Beach" 3138 0 993 597 0
31 "Palm Beach" 3140 0 459 250 0
31 "Palm Beach" 3142 0 378 214 0
31 "Palm Beach" 3144 0 7 10 0
31 "Palm Beach" 3146 0 304 170 0
31 "Palm Beach" 3148 0 70 63 0
31 "Palm Beach" 3150 0 632 300 0
31 "Palm Beach" 3152 0 783 517 0
31 "Palm Beach" 3154 0 903 375 0
31 "Palm Beach" 3156 0 1112 600 0
31 "Palm Beach" 3158 0 1159 945 0
31 "Palm Beach" 3160 0 470 374 0
31 "Palm Beach" 3162 0 554 321 0
31 "Palm Beach" 3164 0 1025 682 0
31 "Palm Beach" 3166 0 372 410 0
31 "Palm Beach" 3168 0 1032 612 0
31 "Palm Beach" 3170 0 1137 730 0
31 "Palm Beach" 3172 0 460 159 0
31 "Palm Beach" 3174 0 260 188 0
31 "Palm Beach" 3176 0 232 139 0
31 "Palm Beach" 3180 0 0 0 0
31 "Palm Beach" 3182 0 114 67 0
31 "Palm Beach" 3186 0 430 273 0
31 "Palm Beach" 3187 0 809 483 0
31 "Palm Beach" 3188 0 449 342 0
31 "Palm Beach" 3190 0 313 156 0
31 "Palm Beach" 3192 0 603 462 0
31 "Palm Beach" 3194 0 699 202 0
31 "Palm Beach" 3196 0 657 664 0
31 "Palm Beach" 3198 0 521 573 0
31 "Palm Beach" 3200 0 665 479 0
31 "Palm Beach" 3202 0 69 68 0
31 "Palm Beach" 4002 0 524 537 0
31 "Palm Beach" 4004 0 514 587 0
31 "Palm Beach" 4006 0 93 202 0
31 "Palm Beach" 4008 0 677 700 0
31 "Palm Beach" 4010 0 901 882 0
31 "Palm Beach" 4012 0 735 680 0
31 "Palm Beach" 4014 0 1481 1282 0
31 "Palm Beach" 4016 0 570 304 0
31 "Palm Beach" 4018 0 159 355 0
31 "Palm Beach" 4020 0 44 33 0
31 "Palm Beach" 4022 0 802 259 0
31 "Palm Beach" 4024 0 578 699 0
31 "Palm Beach" 4026 0 555 601 0
31 "Palm Beach" 4028 0 547 787 0
31 "Palm Beach" 4030 0 55 171 0
31 "Palm Beach" 4034 0 428 336 0
31 "Palm Beach" 4036 0 359 456 0
31 "Palm Beach" 4038 0 82 128 0
31 "Palm Beach" 4040 0 0 0 0
31 "Palm Beach" 4042 0 0 0 0
31 "Palm Beach" 4044 0 54 34 0
31 "Palm Beach" 4046 0 127 324 0
31 "Palm Beach" 4048 0 149 156 0
31 "Palm Beach" 4050 0 1281 416 0
31 "Palm Beach" 4052 0 131 86 0
31 "Palm Beach" 4053 0 256 85 0
31 "Palm Beach" 4054 0 642 711 0
31 "Palm Beach" 4056 0 0 0 0
31 "Palm Beach" 4058 0 65 63 0
31 "Palm Beach" 4060 0 5 5 0
31 "Palm Beach" 4062 0 38 87 0
31 "Palm Beach" 4064 0 66 49 0
31 "Palm Beach" 4066 0 0 0 0
31 "Palm Beach" 4068 0 0 0 0
31 "Palm Beach" 4070 0 0 0 0
31 "Palm Beach" 4072 0 224 492 0
31 "Palm Beach" 4074 0 496 429 0
31 "Palm Beach" 4076 0 551 427 0
31 "Palm Beach" 4078 0 2 7 0
31 "Palm Beach" 4080 0 0 0 0
31 "Palm Beach" 4082 0 0 3 0
31 "Palm Beach" 4084 0 39 32 0
31 "Palm Beach" 4086 0 644 460 0
31 "Palm Beach" 4088 0 983 538 0
31 "Palm Beach" 4090 0 290 232 0
31 "Palm Beach" 4092 0 0 0 0
31 "Palm Beach" 4094 0 831 793 0
31 "Palm Beach" 4096 0 449 49 0
31 "Palm Beach" 4098 0 1079 874 0
31 "Palm Beach" 4100 0 141 152 0
31 "Palm Beach" 4102 0 549 562 0
31 "Palm Beach" 4106 0 500 470 0
31 "Palm Beach" 4108 0 629 443 0
31 "Palm Beach" 4110 0 448 481 0
31 "Palm Beach" 4112 0 752 887 0
31 "Palm Beach" 4114 0 1005 858 0
31 "Palm Beach" 4116 0 35 40 0
31 "Palm Beach" 4118 0 764 429 0
31 "Palm Beach" 4120 0 540 333 0
31 "Palm Beach" 4122 0 764 514 0
31 "Palm Beach" 4124 0 932 605 0
31 "Palm Beach" 4126 0 629 931 0
31 "Palm Beach" 5002 0 666 710 0
31 "Palm Beach" 5005 0 1430 723 0
31 "Palm Beach" 5006 0 1213 503 0
31 "Palm Beach" 5008 0 502 369 0
31 "Palm Beach" 5009 0 1486 1144 0
31 "Palm Beach" 5010 0 1031 312 0
31 "Palm Beach" 5012 0 459 167 0
31 "Palm Beach" 5014 0 785 499 0
31 "Palm Beach" 5016 0 1006 760 0
31 "Palm Beach" 5018 0 766 293 0
31 "Palm Beach" 5020 0 714 368 0
31 "Palm Beach" 5022 0 981 516 0
31 "Palm Beach" 5024 0 684 275 0
31 "Palm Beach" 5026 0 995 450 0
31 "Palm Beach" 5028 0 780 624 0
31 "Palm Beach" 5030 0 707 222 0
31 "Palm Beach" 5032 0 342 141 0
31 "Palm Beach" 5034 0 918 343 0
31 "Palm Beach" 5036 0 851 288 0
31 "Palm Beach" 5038 0 837 321 0
31 "Palm Beach" 5040 0 498 227 0
31 "Palm Beach" 5042 0 998 480 0
31 "Palm Beach" 5044 0 597 249 0
31 "Palm Beach" 5046 0 1486 705 0
31 "Palm Beach" 5048 0 644 426 0
31 "Palm Beach" 5050 0 1191 359 0
31 "Palm Beach" 5052 0 765 539 0
31 "Palm Beach" 5055 0 346 187 0
31 "Palm Beach" 5056 0 2128 1306 0
31 "Palm Beach" 5058 0 785 221 0
31 "Palm Beach" 5060 0 601 277 0
31 "Palm Beach" 5062 0 499 298 0
31 "Palm Beach" 5064 0 989 432 0
31 "Palm Beach" 5066 0 731 434 0
31 "Palm Beach" 5068 0 235 140 0
31 "Palm Beach" 5070 0 470 295 0
31 "Palm Beach" 5072 0 811 226 0
31 "Palm Beach" 5074 0 373 211 0
31 "Palm Beach" 5076 0 702 357 0
31 "Palm Beach" 5078 0 765 431 0
31 "Palm Beach" 5080 0 75 61 0
31 "Palm Beach" 5082 0 679 423 0
31 "Palm Beach" 5084 0 451 380 0
31 "Palm Beach" 5086 0 48 20 0
31 "Palm Beach" 5088 0 197 155 0
31 "Palm Beach" 7160 0 850 246 0
31 "Palm Beach" 7162 0 755 145 0
31 "Palm Beach" 7164 0 358 212 0
31 "Palm Beach" 7168 0 1396 741 0
31 "Palm Beach" 7170 0 673 423 0
31 "Palm Beach" 7172 0 353 275 0
31 "Palm Beach" 7174 0 829 279 0
31 "Palm Beach" 7175 0 0 0 0
31 "Palm Beach" 7176 0 168 89 0
31 "Palm Beach" 7178 0 1326 230 0
31 "Palm Beach" 7179 0 701 288 0
31 "Palm Beach" 7180 0 1393 154 0
31 "Palm Beach" 7182 0 1203 80 0
31 "Palm Beach" 7184 0 2 3 0
31 "Palm Beach" 7186 0 1371 502 0
31 "Palm Beach" 7188 0 902 621 0
31 "Palm Beach" 7190 0 1124 691 0
31 "Palm Beach" 7192 0 14 9 0
31 "Palm Beach" 7194 0 582 387 0
31 "Palm Beach" 7196 0 1351 269 0
31 "Palm Beach" 7198 0 45 37 0
31 "Palm Beach" 7200 0 1191 249 0
31 "Palm Beach" 7202 0 718 392 0
31 "Palm Beach" 7204 0 68 45 0
31 "Palm Beach" 7206 0 72 64 0
31 "Palm Beach" 7208 0 712 182 0
31 "Palm Beach" 7210 0 1477 131 0
31 "Palm Beach" 7212 0 1158 248 0
31 "Palm Beach" 7214 0 794 321 0
35 Broward "0291 Q050" 0 1207 0 15
35 Broward "0292 Q051" 0 375 0 23
35 Broward "0306 Q080" 0 1894 0 70
35 Broward "0307 Q081" 0 1066 0 35
35 Broward "0308 Q082" 0 1299 0 22
35 Broward "0309 Q083" 0 1457 0 20
35 Broward "0489 W001" 0 2679 0 27
35 Broward "0490 W002" 0 1549 0 50
35 Broward "0491 W003" 0 842 0 20
35 Broward "0492 W004" 0 1176 0 10
35 Broward "0493 W005" 0 1224 0 21
35 Broward "0494 W006" 0 877 0 28
35 Broward "0495 W007" 0 1410 0 34
35 Broward "0496 W008" 0 2282 0 33
35 Broward "0497 W009" 0 1472 0 72
35 Broward "0498 W010" 0 825 0 23
35 Broward "0499 W011" 0 1512 0 36
35 Broward "0500 W012" 0 2230 0 34
35 Broward "0501 W013" 0 3226 0 58
35 Broward "0502 W014" 0 2869 0 142
35 Broward "0503 W015" 0 778 0 73
35 Broward "0504 W016" 0 4450 0 249
35 Broward "0505 W017" 0 2836 0 115
35 Broward "0506 W018" 0 1847 0 86
35 Broward "0507 W019" 0 2739 0 92
35 Broward "0508 W020" 0 2693 0 100
35 Broward "0509 W021" 0 2785 0 143
35 Broward "0510 W022" 0 2309 0 84
35 Broward "0511 W023" 0 4987 0 107
35 Broward "0512 W024" 0 1956 0 39
35 Broward "0513 W025" 0 2797 0 37
35 Broward "0514 X001" 0 1076 0 42
35 Broward "0515 X002" 0 845 0 31
35 Broward "0516 X003" 0 1039 0 39
35 Broward "0517 X004" 0 707 0 50
35 Broward "0520 X007" 0 1226 0 54
35 Broward "0521 X008" 0 773 0 48
35 Broward "0522 X009" 0 1946 0 57
35 Broward "0525 X012" 0 958 0 26
35 Broward "0527 X014" 0 1485 0 49
35 Broward "0529 X016" 0 1022 0 47
35 Broward "0530 X017" 0 1482 0 68
35 Broward "0532 X019" 0 1236 0 58
35 Broward "0533 X020" 0 1767 0 92
35 Broward "0534 X021" 0 3060 0 72
35 Broward "0535 X022" 0 1569 0 45
35 Broward "0536 X023" 0 1837 0 65
35 Broward "0537 X024" 0 2429 0 124
35 Broward "0539 X026" 0 924 0 53
35 Broward "0544 X031" 0 2088 0 91
35 Broward "0546 X033" 0 612 0 41
35 Broward "0555 X042" 0 1527 0 84
35 Broward "0556 X043" 0 2010 0 87
35 Broward "0557 X044" 0 1521 0 73
35 Broward "0559 X046" 0 1034 0 45
35 Broward "0560 X047" 0 530 0 11
35 Broward "0561 X048" 0 657 0 18
35 Broward "0563 X050" 0 1080 0 30
35 Miami-Dade "PRECINCT 062.0" 0 0 0 0
35 Miami-Dade "PRECINCT 106.0" 0 831 0 50
35 Miami-Dade "PRECINCT 107.1" 0 548 0 36
35 Miami-Dade "PRECINCT 108.0" 0 1307 0 92
35 Miami-Dade "PRECINCT 123.1" 0 0 0 0
35 Miami-Dade "PRECINCT 128.0" 0 1587 0 44
35 Miami-Dade "PRECINCT 129.0" 0 1724 0 36
35 Miami-Dade "PRECINCT 130.0" 0 2422 0 60
35 Miami-Dade "PRECINCT 131.0" 0 1731 0 67
35 Miami-Dade "PRECINCT 138.1" 0 0 0 0
35 Miami-Dade "PRECINCT 161.1" 0 13 0 2
35 Miami-Dade "PRECINCT 172.1" 0 1 0 0
35 Miami-Dade "PRECINCT 174.0" 0 102 0 4
35 Miami-Dade "PRECINCT 178.0" 0 668 0 20
35 Miami-Dade "PRECINCT 182.1" 0 139 0 4
35 Miami-Dade "PRECINCT 196.0" 0 1697 0 18
35 Miami-Dade "PRECINCT 196.2" 0 562 0 7
35 Miami-Dade "PRECINCT 199.0" 0 643 0 26
35 Miami-Dade "PRECINCT 201.0" 0 1021 0 80
35 Miami-Dade "PRECINCT 202.0" 0 1237 0 63
35 Miami-Dade "PRECINCT 203.0" 0 1928 0 21
35 Miami-Dade "PRECINCT 205.0" 0 1365 0 9
35 Miami-Dade "PRECINCT 206.0" 0 1857 0 19
35 Miami-Dade "PRECINCT 207.0" 0 2293 0 87
35 Miami-Dade "PRECINCT 208.0" 0 1906 0 98
35 Miami-Dade "PRECINCT 209.0" 0 2658 0 78
35 Miami-Dade "PRECINCT 210.0" 0 1183 0 45
35 Miami-Dade "PRECINCT 212.0" 0 1634 0 32
35 Miami-Dade "PRECINCT 213.0" 0 2013 0 38
35 Miami-Dade "PRECINCT 214.0" 0 1960 0 27
35 Miami-Dade "PRECINCT 215.0" 0 1878 0 27
35 Miami-Dade "PRECINCT 216.0" 0 2151 0 22
35 Miami-Dade "PRECINCT 217.0" 0 1653 0 27
35 Miami-Dade "PRECINCT 218.0" 0 1053 0 11
35 Miami-Dade "PRECINCT 219.0" 0 771 0 22
35 Miami-Dade "PRECINCT 221.0" 0 1671 0 13
35 Miami-Dade "PRECINCT 222.0" 0 1825 0 13
35 Miami-Dade "PRECINCT 223.0" 0 1545 0 19
35 Miami-Dade "PRECINCT 224.0" 0 1275 0 35
