COUNTY AREA TOTAL DEM REP LIB
COUNTY AREA TOTAL Valdez Abbott Tippetts
Runnels 3990007 0 59 378 5
Runnels 3990008 0 27 371 3
Runnels 3990009 0 41 384 3
Runnels 3990010 0 13 241 0
Rusk 4010111 0 75 437 2
Rusk 4010112 0 148 794 6
Rusk 4010113 0 279 1213 23
Rusk 4010114 0 130 667 9
Rusk 4010201 0 81 396 0
Rusk 4010212 0 76 436 4
Rusk 4010213 0 162 853 6
Rusk 4010214 0 324 1172 11
Rusk 4010215 0 278 834 7
Rusk 4010302 0 241 308 3
Rusk 4010303 0 306 390 10
Rusk 4010314a 0 53 485 3
Rusk 4010314b 0 3 44 0
Rusk 4010315 0 35 412 7
Rusk 4010316 0 16 249 1
Rusk 4010317 0 115 181 2
Rusk 4010318 0 117 488 4
Rusk 4010319 0 79 119 4
Rusk 4010404 0 139 830 13
Rusk 4010405 0 134 584 10
Rusk 4010416 0 78 409 4
Rusk 4010417 0 148 588 9
Rusk 4010418 0 216 973 9
Sabine 4030001 0 91 940 7
Sabine 4030002 0 77 762 7
Sabine 4030003 0 69 156 4
Sabine 4030004 0 6 139 1
Sabine 4030005 0 40 490 1
Sabine 4030006 0 108 799 3
Sabine 4030007 0 49 45 0
Sabine 4030008 0 18 146 0
"San Augustine" 4050001 0 201 446 6
"San Augustine" 4050002 0 82 112 2
"San Augustine" 4050003 0 34 96 0
"San Augustine" 4050004 0 59 152 1
"San Augustine" 4050005 0 22 170 0
"San Augustine" 4050006 0 22 152 2
"San Augustine" 4050007 0 31 166 0
"San Augustine" 4050008 0 24 339 5
"San Augustine" 4050009 0 49 456 0
"San Augustine" 4050010 0 12 198 3
"San Augustine" 4050011 0 148 9 1
"San Jacinto" 4070001 0 266 1217 12
"San Jacinto" 4070002 0 288 1341 12
"San Jacinto" 4070003 0 107 577 6
"San Jacinto" 4070004 0 23 407 1
"San Jacinto" 4070005 0 107 889 9
"San Jacinto" 4070006 0 177 1019 7
"San Jacinto" 4070007 0 260 944 12
"San Jacinto" 4070008 0 115 468 9
"San Jacinto" 4070010 0 42 293 5
"San Jacinto" 4070013 0 58 304 3
"San Jacinto" 4070014 0 86 263 8
"San Patricio" 4090101 0 94 121 6
"San Patricio" 4090102 0 483 629 11
"San Patricio" 4090103 0 23 172 0
"San Patricio" 4090104 0 201 435 7
"San Patricio" 4090105 0 411 222 5
"San Patricio" 4090106 0 190 443 10
"San Patricio" 4090107 0 41 93 0
"San Patricio" 4090108 0 433 1533 29
"San Patricio" 4090109 0 307 985 19
"San Patricio" 4090110 0 283 490 4
"San Patricio" 4090111 0 3 22 0
"San Patricio" 4090112 0 314 93 1
"San Patricio" 4090113 0 264 151 2
"San Patricio" 4090114 0 187 669 8
"San Patricio" 4090115 0 370 1346 17
"San Patricio" 4090116 0 410 1774 29
"San Patricio" 4090117 0 52 171 3
"San Patricio" 4090118 0 482 380 6
"San Patricio" 4090119 0 159 482 9
"San Patricio" 4090120 0 81 300 5
"San Patricio" 4090121 0 248 651 17
"San Patricio" 4090122 0 99 286 3
"San Patricio" 4090123 0 20 32 0
"San Patricio" 4090124 0 680 675 9
"San Patricio" 4090125 0 7 18 1
"San Saba" 4110001 0 60 471 3
"San Saba" 411002a 0 30 327 3
"San Saba" 411002b 0 10 154 2
"San Saba" 411003a 0 42 240 2
"San Saba" 411003b 0 28 169 0
"San Saba" 411004a 0 36 412 2
"San Saba" 411004b 0 5 62 1
Schleicher 4130001 0 65 222 4
Schleicher 4130002 0 45 195 5
Schleicher 4130003 0 34 57 1
Schleicher 4130004 0 43 284 2
Scurry 4150005 0 8 56 0
Scurry 4150006 0 16 138 1
Scurry 4150007 0 136 972 12
Scurry 4150008 0 40 373 4
Scurry 4150009 0 20 252 5
Scurry 4150010 0 62 651 5
Scurry 4150011 0 5 73 1
Scurry 4150012 0 113 510 5
Scurry 4150013 0 37 232 2
Scurry 4150014 0 6 74 0
Scurry 4150015 0 134 419 6
Shackelford 4170101 0 27 284 2
Shackelford 4170202 0 14 338 3
Shackelford 4170303 0 8 137 1
Shackelford 4170307 0 10 160 0
Shackelford 4170404 0 0 23 0
Shackelford 4170405 0 10 107 2
Shackelford 4170406a 0 18 139 0
Shackelford 4170406b 0 0 2 0
Shelby 4190002 0 37 393 2
Shelby 4190003 0 11 167 0
Shelby 4190004 0 51 341 0
Shelby 4190005 0 72 938 4
Shelby 4190006 0 46 270 2
Shelby 4190007 0 109 310 3
Shelby 4190008 0 164 390 3
Shelby 419001n 0 113 595 2
Shelby 419001s 0 162 723 4
Shelby 419001w 0 30 209 2
Shelby 419009n 0 99 487 5
Shelby 419009s 0 65 429 4
Shelby 41901se 0 329 287 9
Shelby 41901sw 0 78 593 4
Sherman 4210101 0 4 38 1
Sherman 4210102 0 18 101 3
Sherman 4210201 0 18 68 5
Sherman 4210202 0 1 59 6
Sherman 4210301 0 9 64 3
Sherman 4210302 0 7 106 10
Sherman 4210401 0 17 265 14
Smith 4230001 0 93 61 0
Smith 4230002 0 229 60 1
Smith 4230003 0 348 1097 23
Smith 4230004 0 322 384 8
Smith 4230005 0 303 2103 29
Smith 4230006 0 89 375 5
Smith 4230007 0 231 818 9
Smith 4230008 0 168 606 4
Smith 4230009 0 93 46 0
Smith 4230010 0 751 730 15
Smith 4230011 0 616 126 7
Smith 4230012 0 745 289 8
Smith 4230013 0 652 39 7
Smith 4230014 0 309 571 12
Smith 4230015 0 311 2666 26
Smith 4230016 0 488 78 7
Smith 4230017 0 49 483 0
Smith 4230018 0 566 44 8
Smith 4230019 0 376 2339 27
Smith 4230020 0 148 121 4
Smith 4230021 0 199 741 14
Smith 4230022 0 105 143 1
Smith 4230023 0 357 939 19
Smith 4230025 0 272 998 26
Smith 4230026 0 233 1234 12
Smith 4230027 0 297 649 17
Smith 4230028 0 315 1800 27
Smith 4230029 0 204 825 15
Smith 4230030 0 355 2195 25
Smith 4230031 0 303 1920 23
Smith 4230032 0 307 1205 20
Smith 4230034 0 470 188 9
Smith 4230035 0 732 542 24
Smith 4230036 0 954 278 11
Smith 4230037 0 182 975 6
Smith 4230038 0 371 869 19
Smith 4230039 0 130 126 2
Smith 4230040 0 405 2637 32
Smith 4230041 0 292 1837 33
Smith 4230042 0 362 2018 29
Smith 4230043 0 170 419 11
Smith 4230044 0 694 1233 25
Smith 4230045 0 74 717 5
Smith 4230046 0 160 416 2
Smith 4230047 0 62 142 0
Smith 4230048 0 82 126 3
Smith 4230049 0 74 40 1
Smith 4230050 0 305 1186 23
Smith 4230052 0 171 1050 7
Smith 4230054 0 479 1384 22
Smith 4230055 0 798 1742 28
Smith 4230056 0 473 1555 22
Smith 4230058 0 387 1546 24
Smith 4230059 0 418 1648 39
Smith 4230060 0 142 95 2
Smith 4230061 0 455 644 19
Smith 4230063 0 28 7 1
Smith 4230064 0 37 48 0
Smith 4230065 0 35 36 0
Smith 4230066 0 145 177 1
Smith 4230070 0 96 191 8
Smith 4230071 0 421 2048 31
Smith 4230072 0 40 75 0
Smith 4230073 0 135 167 4
Smith 4230074 0 24 173 5
Smith 4230075 0 215 1717 14
Smith 4230076 0 172 73 1
Smith 4230077 0 89 122 6
Smith 4230078 0 18 77 1
Smith 4230079 0 395 1638 28
Smith 4230080 0 2 10 0
Smith 4230081 0 83 43 1
Smith 4230082 0 12 8 0
Somervell 4250001 0 95 633 10
Somervell 4250002 0 151 933 7
Somervell 4250003 0 143 781 16
Somervell 4250004 0 110 795 9
Starr 4270001 0 570 365 6
Starr 4270002 0 823 403 9
Starr 4270003 0 404 194 5
Starr 4270004 0 114 145 2
Starr 4270005 0 25 24 0
Starr 4270006 0 2116 789 41
Starr 4270007 0 278 103 1
Starr 4270008 0 648 238 9
Starr 4270009 0 715 300 6
Starr 4270010 0 1248 649 16
Stephens 4291-11 0 63 501 4
Stephens 4292-11 0 75 632 2
Stephens 4292-19a 0 1 41 0
Stephens 4292-19b 0 7 95 1
Stephens 4292-19c 0 0 0 0
Stephens 4293-11 0 37 228 6
Stephens 4293-19 0 18 237 1
Stephens 4294-11 0 45 272 7
Stephens 4294-19 0 36 453 2
Stephens 4295-11 0 9 190 1
Sterling 4310001a 0 6 96 0
Sterling 4310001b 0 4 28 0
Sterling 4310002a 0 9 65 1
Sterling 4310002b 0 0 6 0
Sterling 4310002c 0 1 10 1
Sterling 4310002d 0 1 3 0
Sterling 4310003 0 9 134 1
Sterling 4310004 0 9 103 1
Stonewall 4330001 0 15 133 3
Stonewall 4330002 0 28 134 2
Stonewall 4330003 0 15 130 5
Stonewall 4330004 0 38 106 1
Sutton 4350101 0 76 152 2
Sutton 4350201 0 32 272 4
Sutton 4350301 0 74 364 3
Sutton 4350401 0 66 151 3
Swisher 4370001 0 51 218 3
Swisher 4370002 0 99 377 6
Swisher 4370003 0 60 345 5
Swisher 4370004 0 47 90 2
Swisher 4370006 0 38 123 2
Swisher 4370007 0 29 207 5
Swisher 4370009 0 7 18 0
Swisher 4370011 0 37 113 3
Tarrant 4391001 0 531 523 17
Tarrant 4391004 0 571 714 37
Tarrant 4391005 0 325 27 3
Tarrant 4391008 0 108 5 1
Tarrant 4391009 0 284 511 21
Tarrant 4391010 0 117 27 1
Tarrant 4391011 0 314 40 3
Tarrant 4391012 0 729 500 20
Tarrant 4391013 0 958 166 18
Tarrant 4391014 0 156 121 6
Tarrant 4391015 0 378 237 21
Tarrant 4391019 0 230 68 4
Tarrant 4391021 0 525 1239 36
Tarrant 4391022 0 305 429 24
Tarrant 4391023 0 641 771 26
Tarrant 4391024 0 581 1116 24
Tarrant 4391025 0 606 313 12
Tarrant 4391034 0 370 1466 19
Tarrant 4391056 0 102 27 4
Tarrant 4391059 0 188 22 2
Tarrant 4391061 0 47 8 0
Tarrant 4391062 0 11 9 1
Tarrant 4391064 0 0 0 0
Tarrant 4391066 0 244 126 9
Tarrant 4391071 0 724 418 22
Tarrant 4391074 0 257 28 4
Tarrant 4391075 0 285 62 4
Tarrant 4391076 0 406 326 24
Tarrant 4391078 0 336 18 5
Tarrant 4391079 0 426 27 2
Tarrant 4391080 0 461 28 6
Tarrant 4391081 0 145 287 4
Tarrant 4391082 0 176 110 4
Tarrant 4391083 0 309 68 2
Tarrant 4391084 0 0 0 0
Tarrant 4391085 0 207 128 8
Tarrant 4391088 0 428 93 3
Tarrant 4391089 0 541 35 4
Tarrant 4391090 0 497 42 4
Tarrant 4391094 0 554 305 27
Tarrant 4391095 0 201 391 11
Tarrant 4391098 0 592 57 6
Tarrant 4391099 0 233 101 3
Tarrant 4391103 0 258 640 9
Tarrant 4391104 0 1106 150 18
Tarrant 4391105 0 455 627 24
Tarrant 4391106 0 852 40 14
Tarrant 4391108 0 494 610 36
Tarrant 4391109 0 332 132 12
Tarrant 4391111 0 314 1338 24
Tarrant 4391117 0 520 678 30
Tarrant 4391119 0 1247 793 36
Tarrant 4391120 0 1145 90 12
Tarrant 4391126 0 668 331 19
Tarrant 4391127 0 674 53 6
Tarrant 4391132 0 606 33 5
Tarrant 4391133 0 561 488 39
Tarrant 4391142 0 371 405 18
Tarrant 4391146 0 858 502 18
Tarrant 4391149 0 837 236 15
Tarrant 4391150 0 555 249 12
Tarrant 4391151 0 363 278 15
Tarrant 4391153 0 777 81 9
Tarrant 4391154 0 166 39 2
Tarrant 4391165 0 86 57 3
Tarrant 4391167 0 436 457 27
Tarrant 4391170 0 935 547 29
Tarrant 4391175 0 455 375 13
Tarrant 4391184 0 260 192 9
Tarrant 4391186 0 87 324 2
Tarrant 4391188 0 262 12 2
Tarrant 4391189 0 724 723 27
Tarrant 4391197 0 1094 1168 52
Tarrant 4391198 0 120 64 3
Tarrant 4391199 0 98 182 5
Tarrant 4391206 0 461 1084 36
Tarrant 4391207 0 713 630 21
Tarrant 4391208 0 312 779 22
Tarrant 4391211 0 835 74 11
Tarrant 4391227 0 404 184 14
Tarrant 4391236 0 207 151 9
Tarrant 4391237 0 249 113 0
Tarrant 4391238 0 945 596 19
Tarrant 4391241 0 78 39 2
Tarrant 4391244 0 30 72 0
Tarrant 4391251 0 1372 357 23
Tarrant 4391255 0 1115 596 25
Tarrant 4391257 0 518 304 9
Tarrant 4391264 0 456 618 21
Tarrant 4391265 0 688 535 16
Tarrant 4391270 0 159 151 7
Tarrant 4391271 0 372 1153 23
Tarrant 4391273 0 663 356 17
Tarrant 4391277a 0 407 458 26
Tarrant 4391277b 0 0 0 0
Tarrant 4391278 0 839 199 21
Tarrant 4391279 0 852 353 19
Tarrant 4391291 0 948 63 9
Tarrant 4391292 0 585 192 20
Tarrant 4391293 0 528 104 5
Tarrant 4391294 0 516 886 20
Tarrant 4391295 0 285 136 4
Tarrant 4391296 0 626 903 28
Tarrant 4391297 0 1145 78 11
Tarrant 4391298 0 686 691 36
Tarrant 4391300 0 823 416 23
Tarrant 4391301 0 833 156 14
Tarrant 4391311 0 778 261 15
Tarrant 4391337 0 422 1058 24
Tarrant 4391339 0 640 998 41
Tarrant 4391345 0 91 100 3
Tarrant 4391346 0 392 25 3
Tarrant 4391347 0 1178 1029 34
Tarrant 4391348 0 105 413 9
Tarrant 4391351 0 0 0 0
Tarrant 4391352 0 104 281 3
Tarrant 4391366 0 0 0 0
Tarrant 4391376 0 6 1 1
Tarrant 4391377 0 1119 1218 45
Tarrant 4391378 0 1355 483 24
Tarrant 4391380 0 451 403 22
Tarrant 4391382 0 847 296 16
Tarrant 4391388 0 907 490 29
Tarrant 4391394 0 0 0 0
Tarrant 4391404 0 11 7 0
Tarrant 4391407 0 28 12 0
Tarrant 4391408 0 63 30 1
Tarrant 4391412 0 0 0 0
Tarrant 4391414 0 21 5 0
Tarrant 4391415 0 455 133 7
Tarrant 4391416 0 48 42 3
Tarrant 4391418 0 0 0 0
Tarrant 4391420 0 0 0 0
Tarrant 4391423 0 499 1498 22
Tarrant 4391424 0 6 11 0
Tarrant 4391427 0 2 1 0
Tarrant 4391430 0 3 1 0
Tarrant 4391431 0 287 838 11
Tarrant 4391434 0 0 3 0
Tarrant 4391436 0 279 209 11
Tarrant 4391437 0 212 256 8
Tarrant 4391439 0 44 6 4
Tarrant 4391440 0 750 218 13
Tarrant 4391441 0 297 85 11
Tarrant 4391444 0 25 9 1
Tarrant 4391445 0 32 20 3
Tarrant 4391455 0 0 0 0
Tarrant 4391457 0 1 2 0
Tarrant 4391459 0 711 266 16
Tarrant 4391460 0 917 280 19
Tarrant 4391463 0 562 197 21
Tarrant 4391472 0 45 71 7
Tarrant 4391473 0 29 16 1
Tarrant 4391476 0 30 15 0
Tarrant 4391477 0 364 63 4
Tarrant 4391479 0 67 19 1
Tarrant 4391481 0 144 29 4
Tarrant 4391482 0 252 40 2
Tarrant 4391489 0 703 279 23
Tarrant 4391490 0 189 95 7
Tarrant 4391491 0 0 1 0
Tarrant 4391501 0 159 121 7
Tarrant 4391504 0 207 944 15
Tarrant 4391514 0 0 0 0
Tarrant 4391515 0 7 10 0
Tarrant 4391518 0 295 94 6
Tarrant 4391543 0 0 0 0
Tarrant 4391544 0 2 0 0
Tarrant 4391547 0 0 0 0
Tarrant 4391549 0 0 0 0
Tarrant 4391550 0 18 2 0
Tarrant 4391555 0 0 1 0
Tarrant 4391559 0 82 33 4
Tarrant 4391564 0 0 0 0
Tarrant 4391576 0 74 5 0
Tarrant 4391577 0 402 68 6
Tarrant 4391578 0 525 193 18
Tarrant 4391586 0 1 0 0
Tarrant 4391589 0 61 51 3
Tarrant 4391594 0 0 0 0
Tarrant 4391597 0 208 40 1
Tarrant 4391603 0 856 346 21
Tarrant 4391605 0 0 0 0
Tarrant 4391607 0 0 0 0
Tarrant 4391608 0 317 268 15
Tarrant 4391610 0 0 0 0
Tarrant 4391611 0 4 4 0
Tarrant 4391617 0 9 5 0
Tarrant 4391619 0 9 2 0
Tarrant 4391621 0 36 20 1
Tarrant 4391622 0 14 15 0
Tarrant 4391623 0 0 0 0
Tarrant 4391625 0 0 0 0
Tarrant 4391627 0 45 124 3
Tarrant 4391628 0 0 0 0
Tarrant 4391631 0 82 56 5
Tarrant 4391633 0 10 8 0
Tarrant 4391639 0 1597 463 32
Tarrant 4391641a 0 1093 801 34
Tarrant 4391641b 0 32 23 1
Tarrant 4391641c 0 67 49 2
Tarrant 4391642 0 878 325 12
Tarrant 4391651 0 0 0 0
Tarrant 4391652 0 77 2 1
Tarrant 4391672 0 0 0 0
Tarrant 4391674 0 0 0 0
Tarrant 4391676 0 101 50 4
Tarrant 4391677 0 10 8 0
Tarrant 4391678 0 4 1 0
Tarrant 4391679 0 0 0 0
Tarrant 4391684 0 140 144 6
Tarrant 4391701 0 319 309 18
Tarrant 4391704 0 417 806 28
Tarrant 4391710 0 513 616 26
Tarrant 4391714 0 1140 516 35
Tarrant 4391715 0 320 281 11
Tarrant 4391717 0 337 587 13
Tarrant 4391718 0 319 205 11
Tarrant 4391719 0 532 1316 40
Tarrant 4391722 0 123 131 4
Tarrant 4391723 0 245 178 8
Tarrant 4392002 0 3 0 0
Tarrant 4392003 0 245 364 18
Tarrant 4392007 0 455 949 27
Tarrant 4392026 0 477 728 38
Tarrant 4392027 0 355 229 13
Tarrant 4392028 0 258 560 16
Tarrant 4392029 0 507 1001 31
Tarrant 4392030 0 1228 443 31
Tarrant 4392031 0 1804 858 44
Tarrant 4392033 0 472 603 20
Tarrant 4392052 0 789 540 45
Tarrant 4392055 0 504 757 32
Tarrant 4392058 0 0 0 0
Tarrant 4392100 0 126 153 11
Tarrant 4392112 0 355 926 20
Tarrant 4392134 0 205 142 3
Tarrant 4392143 0 215 183 9
Tarrant 4392145 0 546 258 20
Tarrant 4392147 0 314 437 28
Tarrant 4392148 0 693 291 18
Tarrant 4392158 0 614 833 24
Tarrant 4392161 0 590 313 23
Tarrant 4392168 0 654 573 41
Tarrant 4392169 0 361 149 15
Tarrant 4392171 0 630 1059 40
Tarrant 4392173 0 197 489 16
Tarrant 4392174 0 657 892 24
Tarrant 4392180 0 573 172 6
Tarrant 4392181 0 677 1009 35
Tarrant 4392190 0 92 83 2
Tarrant 4392205 0 570 967 41
Tarrant 4392210 0 214 124 7
Tarrant 4392217 0 855 618 41
Tarrant 4392219 0 636 924 19
Tarrant 4392220 0 618 1097 28
Tarrant 4392221 0 480 504 17
Tarrant 4392223 0 294 941 15
Tarrant 4392224 0 643 366 15
Tarrant 4392225 0 507 128 10
Tarrant 4392226 0 594 336 13
Tarrant 4392228 0 523 1060 32
Tarrant 4392229 0 555 707 43
Tarrant 4392235 0 767 538 27
Tarrant 4392246 0 276 525 20
Tarrant 4392258 0 100 259 1
Tarrant 4392262 0 131 429 17
Tarrant 4392263 0 553 335 16
Tarrant 4392266 0 654 1211 37
Tarrant 4392267 0 659 335 19
Tarrant 4392268 0 358 292 17
Tarrant 4392269 0 124 110 2
Tarrant 4392274 0 0 2 0
Tarrant 4392275 0 289 209 11
Tarrant 4392280 0 426 623 25
Tarrant 4392281 0 349 485 14
Tarrant 4392299 0 594 272 16
Tarrant 4392302 0 565 163 18
Tarrant 4392303 0 525 882 35
Tarrant 4392304 0 490 979 25
Tarrant 4392305 0 440 631 26
Tarrant 4392306 0 389 886 28
Tarrant 4392307 0 869 1343 40
Tarrant 4392308 0 635 973 29
Tarrant 4392309 0 399 262 9
Tarrant 4392310 0 449 674 22
Tarrant 4392313 0 497 940 30
Tarrant 4392314 0 676 1368 47
Tarrant 4392315 0 595 337 16
Tarrant 4392316 0 506 483 19
Tarrant 4392317 0 300 516 20
Tarrant 4392318 0 369 720 25
Tarrant 4392319 0 488 996 25
Tarrant 4392320 0 581 314 20
Tarrant 4392341 0 143 58 0
Tarrant 4392349 0 608 380 17
Tarrant 4392353 0 389 258 8
Tarrant 4392354 0 718 443 25
Tarrant 4392355 0 343 550 16
Tarrant 4392356 0 816 972 28
Tarrant 4392357 0 651 1240 31
Tarrant 4392358 0 497 968 22
Tarrant 4392360 0 540 1433 32
Tarrant 4392379 0 1370 612 21
Tarrant 4392381 0 187 74 4
Tarrant 4392383 0 746 470 19
Tarrant 4392393 0 131 76 4
Tarrant 4392401 0 60 104 4
Tarrant 4392402 0 2 6 0
Tarrant 4392403 0 8 2 0
Tarrant 4392405 0 1499 737 31
Tarrant 4392411 0 142 44 0
Tarrant 4392413 0 260 98 9
Tarrant 4392419 0 0 0 0
Tarrant 4392425 0 867 802 32
Tarrant 4392426 0 457 929 29
Tarrant 4392428 0 175 74 0
Tarrant 4392435 0 695 838 27
Tarrant 4392438 0 912 445 23
Tarrant 4392442 0 583 634 29
Tarrant 4392448 0 960 545 38
Tarrant 4392449 0 751 438 30
Tarrant 4392450 0 830 448 24
Tarrant 4392451 0 56 11 2
Tarrant 4392453 0 759 437 22
Tarrant 4392461 0 721 239 21
Tarrant 4392462 0 596 290 17
Tarrant 4392464 0 116 182 5
Tarrant 4392466 0 437 228 9
Tarrant 4392467 0 765 465 25
Tarrant 4392468 0 597 883 27
Tarrant 4392474 0 56 163 1
Tarrant 4392484 0 1293 681 29
Tarrant 4392488 0 840 496 20
Tarrant 4392505 0 294 656 26
Tarrant 4392506 0 1046 1626 63
Tarrant 4392513 0 0 0 0
Tarrant 4392519 0 407 217 10
Tarrant 4392520 0 512 638 27
Tarrant 4392521 0 308 441 21
Tarrant 4392522 0 887 1455 42
Tarrant 4392523 0 556 304 19
Tarrant 4392524 0 301 1278 19
Tarrant 4392525 0 1097 514 27
Tarrant 4392535 0 373 829 20
Tarrant 4392536 0 553 536 34
Tarrant 4392537 0 475 196 9
Tarrant 4392541 0 832 426 21
Tarrant 4392546 0 29 6 1
Tarrant 4392548 0 245 754 14
Tarrant 4392553 0 481 285 23
Tarrant 4392556 0 427 771 15
Tarrant 4392557 0 446 217 13
Tarrant 4392561 0 0 0 0
Tarrant 4392569 0 20 3 2
Tarrant 4392571 0 0 0 0
Tarrant 4392581 0 747 534 33
Tarrant 4392600 0 0 0 0
Tarrant 4392601 0 0 0 0
Tarrant 4392606 0 6 2 0
Tarrant 4392609 0 0 0 0
Tarrant 4392612 0 0 0 0
Tarrant 4392613 0 620 197 20
Tarrant 4392614 0 109 85 1
Tarrant 4392616 0 25 8 1
Tarrant 4392618 0 23 10 1
Tarrant 4392635 0 647 357 22
Tarrant 4392636 0 501 865 29
Tarrant 4392643 0 852 623 28
Tarrant 4392644 0 1096 569 31
Tarrant 4392645 0 374 915 19
Tarrant 4392655 0 350 191 11
Tarrant 4392656 0 32 10 0
Tarrant 4392657 0 9 4 1
Tarrant 4392658 0 162 63 2
Tarrant 4392659 0 4 3 0
Tarrant 4392660 0 52 81 2
Tarrant 4392670 0 44 27 1
Tarrant 4392673 0 0 0 0
Tarrant 4392675 0 0 0 0
Tarrant 4392680 0 0 0 0
Tarrant 4392681 0 0 0 0
Tarrant 4392697 0 795 698 20
Tarrant 4392699 0 1184 814 40
Tarrant 4392708 0 740 542 25
Tarrant 4392712 0 870 913 32
Tarrant 4392721 0 369 737 20
Tarrant 4392726a 0 519 286 18
Tarrant 4392726b 0 198 108 5
Tarrant 4392727 0 164 252 9
Tarrant 4393032 0 279 552 20
Tarrant 4393035 0 754 1746 64
Tarrant 4393036 0 525 550 24
Tarrant 4393037 0 549 1241 35
Tarrant 4393038 0 775 1087 46
Tarrant 4393039 0 424 1076 24
Tarrant 4393040 0 535 1292 37
Tarrant 4393041 0 765 1235 32
Tarrant 4393043 0 432 1414 39
Tarrant 4393049 0 474 1541 29
Tarrant 4393054 0 699 1459 46
Tarrant 4393063 0 318 791 26
Tarrant 4393072 0 399 1321 35
Tarrant 4393114 0 526 1132 44
Tarrant 4393131 0 312 674 20
Tarrant 4393139 0 278 419 20
Tarrant 4393140 0 309 739 27
Tarrant 4393152 0 4 17 0
Tarrant 4393156 0 261 843 23
Tarrant 4393157 0 538 664 38
Tarrant 4393160 0 530 603 22
Tarrant 4393164 0 364 672 25
Tarrant 4393166 0 598 607 33
Tarrant 4393172 0 568 868 33
Tarrant 4393176 0 709 1218 35
Tarrant 4393177 0 402 1193 24
Tarrant 4393183 0 943 1143 47
Tarrant 4393185 0 0 2 0
Tarrant 4393187 0 326 567 24
Tarrant 4393192 0 88 398 6
Tarrant 4393193 0 497 1702 29
Tarrant 4393194 0 388 693 24
Tarrant 4393196 0 416 1043 29
Tarrant 4393200 0 540 924 28
Tarrant 4393209 0 561 2123 37
Tarrant 4393212 0 508 591 25
Tarrant 4393213 0 373 615 23
Tarrant 4393214 0 569 984 30
Tarrant 4393215 0 386 1097 32
Tarrant 4393216 0 904 1163 44
Tarrant 4393240 0 510 906 27
Tarrant 4393247 0 442 455 23
Tarrant 4393248 0 722 1931 53
Tarrant 4393249 0 876 1120 53
Tarrant 4393254 0 534 736 20
Tarrant 4393260 0 280 716 21
Tarrant 4393282 0 332 698 18
Tarrant 4393283 0 326 774 24
Tarrant 4393286 0 106 467 11
Tarrant 4393287 0 491 903 34
Tarrant 4393289 0 476 962 34
Tarrant 4393321 0 554 962 45
Tarrant 4393322 0 462 989 19
Tarrant 4393323 0 583 1899 50
Tarrant 4393324 0 417 896 18
Tarrant 4393325 0 187 433 18
Tarrant 4393326 0 169 290 9
Tarrant 4393327 0 366 685 23
Tarrant 4393329 0 733 654 32
Tarrant 4393330 0 198 610 19
Tarrant 4393331 0 658 2284 28
Tarrant 4393332 0 640 894 35
Tarrant 4393333 0 667 1310 39
Tarrant 4393334 0 540 741 20
Tarrant 4393335 0 461 962 32
Tarrant 4393336 0 947 782 36
Tarrant 4393359 0 422 1038 18
Tarrant 4393361 0 626 1232 52
Tarrant 4393363a 0 253 692 8
Tarrant 4393363b 0 178 491 9
Tarrant 4393364 0 221 284 14
Tarrant 4393365 0 658 2124 34
Tarrant 4393367 0 358 762 24
Tarrant 4393368 0 147 401 9
Tarrant 4393372 0 657 1262 36
Tarrant 4393384 0 424 599 27
Tarrant 4393385 0 577 1472 54
Tarrant 4393386 0 400 1196 28
Tarrant 4393387 0 337 1081 29
Tarrant 4393389 0 1104 1098 56
Tarrant 4393390 0 690 2071 52
Tarrant 4393391 0 779 698 34
Tarrant 4393392 0 362 1165 24
Tarrant 4393396 0 782 1365 41
Tarrant 4393398 0 296 586 19
Tarrant 4393406 0 0 0 0
Tarrant 4393409 0 2 9 0
Tarrant 4393417 0 410 830 24
Tarrant 4393421 0 238 757 19
Tarrant 4393422 0 216 780 17
Tarrant 4393433 0 109 316 9
Tarrant 4393443 0 502 914 32
Tarrant 4393446 0 0 0 0
Tarrant 4393447 0 0 0 0
Tarrant 4393465 0 733 1145 33
Tarrant 4393469 0 306 509 23
Tarrant 4393470 0 21 63 2
Tarrant 4393471 0 281 954 28
Tarrant 4393486 0 664 1280 48
Tarrant 4393500 0 51 216 2
Tarrant 4393502 0 205 874 17
Tarrant 4393507 0 498 860 30
Tarrant 4393509 0 421 746 26
Tarrant 4393510 0 487 1643 30
Tarrant 4393511 0 782 714 42
Tarrant 4393516 0 398 1027 19
Tarrant 4393517 0 572 694 19
Tarrant 4393526 0 236 665 16
Tarrant 4393527 0 447 1058 20
Tarrant 4393529 0 457 1155 22
Tarrant 4393530 0 592 1228 39
Tarrant 4393538 0 712 1713 48
Tarrant 4393539 0 1 7 0
Tarrant 4393542 0 523 982 35
Tarrant 4393545 0 447 1262 30
Tarrant 4393552a 0 638 863 24
Tarrant 4393552b 0 179 242 7
Tarrant 4393554 0 492 1522 30
Tarrant 4393558 0 581 1814 29
Tarrant 4393560 0 0 0 0
Tarrant 4393562 0 19 82 3
Tarrant 4393566 0 1 1 0
Tarrant 4393567 0 405 1574 31
Tarrant 4393570 0 611 996 29
Tarrant 4393574 0 131 125 3
Tarrant 4393575 0 0 0 0
Tarrant 4393579 0 131 464 9
Tarrant 4393580 0 0 0 0
Tarrant 4393582 0 1 28 0
Tarrant 4393583 0 0 0 0
