COUNTY AREA TOTAL DEM REP LIB GRN AIP PAF
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins DeLaFuente LaRiva
"Los Angeles" 9000848A 0 0 0 0 0 0 0
"Los Angeles" 9000851 277 224 44 2 1 0 4
"Los Angeles" 9000851A 1396 1224 124 8 10 3 2
"Los Angeles" 9000866 241 203 33 1 1 1 1
"Los Angeles" 9000866A 1615 1480 98 6 5 0 2
"Los Angeles" 9000872B 281 223 51 0 0 0 0
"Los Angeles" 9000874 227 163 56 2 2 1 0
"Los Angeles" 9000874A 1299 1126 135 14 5 2 5
"Los Angeles" 9000882 307 193 94 2 6 3 0
"Los Angeles" 9000882A 1649 1348 241 9 9 2 5
"Los Angeles" 9000885 284 191 76 5 3 0 2
"Los Angeles" 9000885A 1487 1275 143 9 14 3 8
"Los Angeles" 9000888 119 84 27 2 1 1 1
"Los Angeles" 9000888A 441 373 53 1 3 0 6
"Los Angeles" 9000892 295 201 73 1 3 4 8
"Los Angeles" 9000892A 1124 940 155 3 2 0 5
"Los Angeles" 9000894 375 234 123 3 3 4 1
"Los Angeles" 9000894A 1287 1024 211 6 7 3 4
"Los Angeles" 90009 0 0 0 0 0 0 0
"Los Angeles" 9000900 315 217 88 1 2 2 2
"Los Angeles" 9000900A 1245 1063 142 6 7 3 7
"Los Angeles" 9000902C 1450 1196 200 9 8 3 7
"Los Angeles" 9000903 345 206 112 3 3 1 6
"Los Angeles" 9000903A 1399 1070 260 6 12 3 13
"Los Angeles" 9000904 365 232 114 0 2 3 8
"Los Angeles" 9000904A 1089 898 145 8 15 3 3
"Los Angeles" 9000908C 1074 930 101 6 4 7 4
"Los Angeles" 9000912 323 137 170 0 2 1 6
"Los Angeles" 9000912A 1332 952 333 9 1 8 2
"Los Angeles" 9000913D 1427 1166 201 9 13 5 8
"Los Angeles" 9000915 313 215 80 3 2 2 5
"Los Angeles" 9000915A 1166 992 126 7 13 2 10
"Los Angeles" 9000916 331 230 81 2 3 3 10
"Los Angeles" 9000916A 1381 1177 159 8 8 4 3
"Los Angeles" 9000919 238 156 69 2 2 0 1
"Los Angeles" 9000919A 1144 912 195 3 3 5 4
"Los Angeles" 9000922B 1508 1247 199 7 4 9 13
"Los Angeles" 9000927 291 189 86 4 3 2 3
"Los Angeles" 9000927A 1086 909 133 8 10 3 11
"Los Angeles" 9000940 286 226 53 3 0 2 1
"Los Angeles" 9000940A 1845 1678 120 9 6 4 3
"Los Angeles" 9000941 255 202 43 1 3 0 1
"Los Angeles" 9000941A 1513 1360 100 12 8 2 2
"Los Angeles" 9000944B 1882 1594 225 21 16 4 6
"Los Angeles" 9000945C 1159 1022 96 7 7 4 4
"Los Angeles" 9000953 342 193 139 2 2 1 3
"Los Angeles" 9000953A 1006 806 170 8 2 6 2
"Los Angeles" 9000957C 1131 827 265 6 3 6 5
"Los Angeles" 9000958 153 117 28 0 1 1 2
"Los Angeles" 9000958A 573 485 65 5 4 3 8
"Los Angeles" 9000959 260 214 41 0 1 0 1
"Los Angeles" 9000959A 1627 1493 80 4 16 4 13
"Los Angeles" 9000964 342 244 87 2 0 2 0
"Los Angeles" 9000964A 1149 935 159 7 15 5 11
"Los Angeles" 9000966B 1568 1309 203 12 8 2 6
"Los Angeles" 9000970 300 229 56 3 1 1 5
"Los Angeles" 9000970A 1356 1170 133 6 18 6 2
"Los Angeles" 9000980 279 139 131 0 0 0 1
"Los Angeles" 9000980A 1183 906 224 9 7 12 5
"Los Angeles" 9000985 250 191 49 3 1 1 1
"Los Angeles" 9000985A 814 706 83 5 4 3 7
"Los Angeles" 9000988 330 151 164 5 2 1 1
"Los Angeles" 9000988A 1246 878 317 10 5 4 1
"Los Angeles" 9000989 320 211 96 0 2 3 1
"Los Angeles" 9000989A 1633 1194 358 10 18 4 5
"Los Angeles" 9000990 297 148 139 2 1 2 1
"Los Angeles" 9000990A 1436 1164 223 6 14 4 4
"Los Angeles" 9000993 327 167 152 1 0 1 0
"Los Angeles" 9000993A 1294 983 270 11 5 2 6
"Los Angeles" 9000994 294 175 109 1 1 3 2
"Los Angeles" 9000994A 903 702 163 5 3 5 8
"Los Angeles" 9000998B 1840 1402 373 8 11 4 17
"Los Angeles" 90009A 0 0 0 0 0 0 0
"Los Angeles" 9001000 275 212 56 2 1 1 1
"Los Angeles" 9001000A 875 732 110 2 3 2 4
"Los Angeles" 9001001 338 204 119 3 2 1 4
"Los Angeles" 9001001A 1462 1078 329 7 10 3 12
"Los Angeles" 9001002B 1738 1291 399 15 9 2 0
"Los Angeles" 9001003 248 193 45 1 3 1 1
"Los Angeles" 9001003A 747 623 97 7 5 3 2
"Los Angeles" 9001005 505 226 261 4 2 2 3
"Los Angeles" 9001005A 1799 1228 494 18 9 6 4
"Los Angeles" 9001008 360 254 91 0 4 1 4
"Los Angeles" 9001008A 1343 1080 217 8 10 1 6
"Los Angeles" 9001009B 1440 1070 311 8 14 2 8
"Los Angeles" 9001014 387 254 111 3 4 3 4
"Los Angeles" 9001014A 1310 1071 203 7 4 3 3
"Los Angeles" 9001015D 1935 1430 446 19 11 2 4
"Los Angeles" 9001016 345 184 147 4 1 3 1
"Los Angeles" 9001016A 1547 1288 216 11 5 2 2
"Los Angeles" 9001021 410 187 206 3 1 1 2
"Los Angeles" 9001021A 1655 1270 321 16 7 5 3
"Los Angeles" 9001023 262 159 88 3 1 3 4
"Los Angeles" 9001023A 1344 1069 227 5 3 5 8
"Los Angeles" 9001024 225 170 44 0 2 1 2
"Los Angeles" 9001024A 683 573 83 4 5 3 4
"Los Angeles" 9001026 261 211 43 0 1 1 1
"Los Angeles" 9001026A 696 617 58 3 3 2 4
"Los Angeles" 9001031 221 177 39 2 0 1 2
"Los Angeles" 9001031A 733 634 84 2 2 3 3
"Los Angeles" 9001036B 2224 1368 785 19 5 1 8
"Los Angeles" 9001037 417 145 259 5 2 1 0
"Los Angeles" 9001037A 1850 1265 520 17 7 8 0
"Los Angeles" 9001039 335 153 175 2 1 1 0
"Los Angeles" 9001039A 1667 1274 348 11 9 1 0
"Los Angeles" 9001042 196 165 24 0 2 2 1
"Los Angeles" 9001042A 566 490 52 2 7 3 1
"Los Angeles" 9001046 213 173 28 6 1 1 1
"Los Angeles" 9001046A 436 374 49 0 1 2 4
"Los Angeles" 9001049 411 126 274 1 0 2 1
"Los Angeles" 9001049A 1879 1221 579 9 4 5 1
"Los Angeles" 9001053 60 46 13 0 0 1 0
"Los Angeles" 9001053A 107 88 13 0 2 0 3
"Los Angeles" 9001055 267 210 49 1 0 1 4
"Los Angeles" 9001055A 844 729 84 2 10 6 4
"Los Angeles" 9001064 291 191 90 0 3 2 1
"Los Angeles" 9001064A 977 759 170 11 8 5 7
"Los Angeles" 9001065C 1344 914 367 19 5 7 2
"Los Angeles" 9001073 170 77 89 0 0 0 0
"Los Angeles" 9001073A 838 658 155 2 2 0 0
"Los Angeles" 9001074 412 193 206 3 2 1 2
"Los Angeles" 9001074A 2302 1631 586 20 3 6 2
"Los Angeles" 9001077 231 178 40 4 1 2 4
"Los Angeles" 9001077A 897 779 85 9 2 7 7
"Los Angeles" 9001080 290 152 129 2 0 1 2
"Los Angeles" 9001080A 1969 1596 318 20 2 4 1
"Los Angeles" 9001081 257 197 57 0 1 0 0
"Los Angeles" 9001081A 801 691 80 3 6 1 1
"Los Angeles" 9001081C 1040 883 119 1 6 4 9
"Los Angeles" 9001083 303 128 164 6 0 2 0
"Los Angeles" 9001083A 1590 1231 304 10 7 5 3
"Los Angeles" 9001087 365 177 177 1 1 2 1
"Los Angeles" 9001087A 1728 1399 275 16 6 4 2
"Los Angeles" 9001090 220 115 97 0 2 0 0
"Los Angeles" 9001090A 1029 780 207 20 2 1 3
"Los Angeles" 9001094 445 214 219 10 0 1 0
"Los Angeles" 9001094A 1943 1536 342 16 16 3 1
"Los Angeles" 9001095B 1305 1004 264 14 2 3 1
"Los Angeles" 9001098 476 322 132 4 3 4 5
"Los Angeles" 9001098A 1705 1397 245 7 14 3 4
"Los Angeles" 9001100 346 134 204 1 0 0 2
"Los Angeles" 9001100A 1602 1096 450 13 6 0 1
"Los Angeles" 9001104 295 218 57 1 2 3 3
"Los Angeles" 9001104A 1305 1161 82 5 14 3 10
"Los Angeles" 9001105 440 335 83 3 4 4 2
"Los Angeles" 9001105A 1306 1163 82 11 15 5 5
"Los Angeles" 9001111 287 204 70 3 2 0 0
"Los Angeles" 9001111A 1504 1339 113 15 8 2 8
"Los Angeles" 9001113 338 194 137 1 0 1 1
"Los Angeles" 9001113A 1875 1551 269 12 7 5 2
"Los Angeles" 9001114 334 248 72 0 3 4 0
"Los Angeles" 9001114A 1203 924 216 8 8 9 6
"Los Angeles" 9001117 208 173 21 1 4 4 0
"Los Angeles" 9001117A 520 468 29 2 10 4 1
"Los Angeles" 9001121B 2027 1523 440 18 7 3 5
"Los Angeles" 9001127 218 112 102 0 0 1 0
"Los Angeles" 9001127A 1598 1293 257 8 10 1 2
"Los Angeles" 9001128 263 199 58 0 1 0 1
"Los Angeles" 9001128A 1274 1068 167 3 8 2 3
"Los Angeles" 9001130B 588 502 67 0 1 2 5
"Los Angeles" 9001135 464 259 196 3 0 0 1
"Los Angeles" 9001135A 2099 1658 373 15 4 4 3
"Los Angeles" 9001135B 2 2 0 0 0 0 0
"Los Angeles" 9001137 311 181 121 1 1 0 3
"Los Angeles" 9001137A 1720 1434 213 21 17 4 7
"Los Angeles" 9001138 238 195 36 1 2 1 0
"Los Angeles" 9001138A 471 396 52 4 1 3 5
"Los Angeles" 9001152 292 194 88 2 0 2 0
"Los Angeles" 9001152A 1433 1204 190 11 7 3 3
"Los Angeles" 9001158 172 91 75 2 0 0 0
"Los Angeles" 9001158A 1007 822 142 10 7 4 0
"Los Angeles" 9001159B 989 855 96 7 5 9 6
"Los Angeles" 9001165 285 187 85 3 1 2 1
"Los Angeles" 9001165A 1711 1484 183 11 10 3 1
"Los Angeles" 9001167 349 220 122 2 2 0 1
"Los Angeles" 9001167A 1560 1289 212 14 12 1 4
"Los Angeles" 9001173 308 189 111 4 2 0 1
"Los Angeles" 9001173A 1838 1562 226 10 6 3 2
"Los Angeles" 9001175 379 156 211 4 0 1 2
"Los Angeles" 9001175A 1450 1094 311 10 7 1 4
"Los Angeles" 9001176 226 110 109 1 0 0 0
"Los Angeles" 9001176A 1400 1121 233 12 1 4 1
"Los Angeles" 9001180 276 193 74 2 2 0 1
"Los Angeles" 9001180A 1659 1416 194 14 3 5 1
"Los Angeles" 9001180H 67 54 12 0 0 0 0
"Los Angeles" 9001184 264 169 87 0 0 2 2
"Los Angeles" 9001184A 1297 1089 172 14 3 2 1
"Los Angeles" 9001187 253 109 137 1 1 3 0
"Los Angeles" 9001187A 1724 1257 410 12 4 7 2
"Los Angeles" 9001188 224 175 39 0 2 3 2
"Los Angeles" 9001188A 563 477 55 5 7 4 7
"Los Angeles" 9001189B 1213 1076 95 7 3 7 4
"Los Angeles" 9001190 370 232 130 2 1 1 0
"Los Angeles" 9001190A 1722 1315 349 18 3 4 0
"Los Angeles" 9001191 212 136 69 1 1 2 1
"Los Angeles" 9001191A 1146 989 130 5 3 1 1
"Los Angeles" 9001196 362 268 80 5 3 2 2
"Los Angeles" 9001196A 1479 1291 124 14 19 2 4
"Los Angeles" 9001199 327 171 145 2 2 1 4
"Los Angeles" 9001199A 1578 1192 336 5 9 4 2
"Los Angeles" 90012 2 1 1 0 0 0 0
"Los Angeles" 9001203 367 253 101 2 1 1 0
"Los Angeles" 9001203A 1666 1410 213 13 6 2 2
"Los Angeles" 9001210 312 220 72 3 2 2 8
"Los Angeles" 9001210A 968 805 119 6 3 6 6
"Los Angeles" 9001218 405 166 234 0 1 1 0
"Los Angeles" 9001218A 1532 1103 379 9 4 1 2
"Los Angeles" 9001219C 47 25 20 0 0 1 0
"Los Angeles" 9001224 246 136 104 0 2 3 0
"Los Angeles" 9001224A 1631 1313 281 8 5 1 1
"Los Angeles" 9001224G 10 8 2 0 0 0 0
"Los Angeles" 9001232 352 222 115 3 1 5 3
"Los Angeles" 9001232A 1249 961 236 2 13 4 6
"Los Angeles" 9001233 250 156 87 2 1 1 0
"Los Angeles" 9001233A 1537 1336 157 13 6 0 1
"Los Angeles" 9001236 483 361 103 4 3 3 1
"Los Angeles" 9001236A 1692 1391 232 18 11 6 6
"Los Angeles" 9001243 364 286 67 2 0 1 1
"Los Angeles" 9001243A 1171 1048 76 18 5 1 5
"Los Angeles" 9001244 432 299 111 0 7 1 5
"Los Angeles" 9001244A 1379 1196 140 15 9 0 5
"Los Angeles" 9001246 187 162 17 0 1 3 1
"Los Angeles" 9001246A 648 589 39 3 1 1 0
"Los Angeles" 9001249 327 163 154 0 2 0 0
"Los Angeles" 9001249A 1968 1553 350 14 8 8 2
"Los Angeles" 9001253 357 182 162 5 0 1 0
"Los Angeles" 9001253A 1894 1493 333 20 13 1 1
"Los Angeles" 9001257 336 158 169 1 0 2 0
"Los Angeles" 9001257A 2246 1708 482 13 5 3 3
"Los Angeles" 9001274 324 146 165 3 0 1 1
"Los Angeles" 9001274A 1740 1361 319 8 8 1 4
"Los Angeles" 9001276B 1624 978 576 11 22 5 5
"Los Angeles" 9001277 358 136 210 2 0 0 1
"Los Angeles" 9001277A 1944 1417 461 19 8 1 2
"Los Angeles" 9001279 366 188 165 4 0 2 0
"Los Angeles" 9001279A 1718 1360 291 17 5 3 2
"Los Angeles" 9001281 126 86 34 2 2 1 0
"Los Angeles" 9001281A 701 598 78 8 5 1 0
"Los Angeles" 9001288 490 335 142 3 2 4 0
"Los Angeles" 9001288A 2279 1852 335 30 12 4 7
"Los Angeles" 90012A 7 0 7 0 0 0 0
"Los Angeles" 9001307 359 171 180 1 0 0 0
"Los Angeles" 9001307A 1924 1367 478 17 5 6 1
"Los Angeles" 9001309 309 208 87 1 4 0 3
"Los Angeles" 9001309A 1126 818 248 6 10 5 7
"Los Angeles" 9001312 324 184 130 3 0 1 1
"Los Angeles" 9001312A 1874 1518 294 10 4 2 1
"Los Angeles" 9001314 183 142 32 2 2 1 2
"Los Angeles" 9001314A 729 637 76 1 3 0 4
"Los Angeles" 9001318 366 207 148 4 1 1 0
"Los Angeles" 9001318A 2023 1598 356 19 6 5 2
"Los Angeles" 9001320 60 53 5 0 0 1 0
"Los Angeles" 9001320A 307 281 20 0 1 0 0
"Los Angeles" 9001325 215 177 29 2 3 4 0
"Los Angeles" 9001325A 694 597 67 6 8 5 0
"Los Angeles" 9001330 117 53 62 0 0 0 0
"Los Angeles" 9001330A 732 586 121 5 2 2 0
"Los Angeles" 9001334 390 161 213 2 1 1 1
"Los Angeles" 9001334A 2124 1467 589 10 5 6 0
"Los Angeles" 9001336 168 136 22 2 3 1 1
"Los Angeles" 9001336A 551 483 44 3 5 2 2
"Los Angeles" 9001338 214 149 55 6 1 1 0
"Los Angeles" 9001338A 1073 885 127 16 7 4 6
"Los Angeles" 9001343C 1718 1123 529 16 10 3 1
"Los Angeles" 9001352 398 178 214 1 0 1 0
"Los Angeles" 9001352A 1855 1286 492 18 2 8 3
"Los Angeles" 9001353 353 247 84 2 3 4 9
"Los Angeles" 9001353A 1198 997 161 2 6 4 8
"Los Angeles" 9001360 328 145 178 1 0 0 0
"Los Angeles" 9001360A 1667 1188 414 16 1 1 3
"Los Angeles" 9001361 294 156 129 2 1 1 1
"Los Angeles" 9001361A 2048 1579 406 9 3 5 3
"Los Angeles" 9001372 34 15 15 0 1 2 0
"Los Angeles" 9001372A 31 21 6 0 0 1 0
"Los Angeles" 9001373 349 187 152 3 1 0 1
"Los Angeles" 9001373A 2042 1617 331 20 6 3 2
"Los Angeles" 9001377 268 180 70 3 4 1 3
"Los Angeles" 9001377A 1516 1321 139 14 7 2 9
"Los Angeles" 9001384 300 201 80 1 2 5 1
"Los Angeles" 9001384A 749 605 114 5 2 7 7
"Los Angeles" 9001390B 0 0 0 0 0 0 0
"Los Angeles" 9001391 298 154 135 5 1 0 0
"Los Angeles" 9001391A 2178 1718 377 28 5 2 1
"Los Angeles" 9001395 319 164 145 4 0 1 1
"Los Angeles" 9001395A 1575 1172 333 20 3 5 2
"Los Angeles" 9001405 359 163 185 2 2 0 1
"Los Angeles" 9001405A 1211 816 351 7 5 4 6
"Los Angeles" 9001407B 768 628 100 7 10 5 4
"Los Angeles" 9001410 302 256 40 0 1 2 3
"Los Angeles" 9001410A 978 842 105 3 7 3 2
"Los Angeles" 9001411 0 0 0 0 0 0 0
"Los Angeles" 9001411A 0 0 0 0 0 0 0
"Los Angeles" 9001426 404 244 148 0 7 0 1
"Los Angeles" 9001426A 1496 1249 199 14 12 2 5
"Los Angeles" 9001428 382 239 136 0 1 2 1
"Los Angeles" 9001428A 1713 1421 254 12 4 4 3
"Los Angeles" 9001430 279 196 79 1 1 0 0
"Los Angeles" 9001430A 1610 1416 172 10 1 0 0
"Los Angeles" 9001433 301 219 76 3 1 0 0
"Los Angeles" 9001433A 1506 1296 178 6 4 1 1
"Los Angeles" 9001434 298 234 46 2 4 4 2
"Los Angeles" 9001434A 997 897 68 2 8 5 2
"Los Angeles" 9001436B 1784 1360 374 12 11 5 1
"Los Angeles" 9001440 378 133 239 1 1 2 0
"Los Angeles" 9001440A 1633 1241 346 9 7 3 3
"Los Angeles" 9001444 338 104 221 1 1 1 1
"Los Angeles" 9001444A 1454 1070 341 8 3 1 1
"Los Angeles" 9001450 264 147 114 0 0 0 1
"Los Angeles" 9001450A 1531 1292 198 11 4 2 3
"Los Angeles" 9001452 357 206 133 6 1 1 2
"Los Angeles" 9001452A 1903 1582 259 18 8 3 4
"Los Angeles" 9001453 263 212 39 1 1 2 2
"Los Angeles" 9001453A 895 774 85 9 3 4 6
"Los Angeles" 9001454 329 162 160 2 1 0 0
"Los Angeles" 9001454A 2018 1694 260 15 5 4 7
"Los Angeles" 9001456 283 153 124 2 2 0 0
"Los Angeles" 9001456A 1911 1560 285 21 7 4 1
"Los Angeles" 9001458 409 95 309 2 0 2 0
"Los Angeles" 9001458A 1501 973 460 19 8 3 0
"Los Angeles" 9001461 431 73 346 4 3 0 0
"Los Angeles" 9001461A 1228 678 502 14 5 1 2
"Los Angeles" 9001467 349 82 259 3 0 1 0
"Los Angeles" 9001467A 1640 1034 540 13 1 6 0
"Los Angeles" 9001469 303 243 48 1 7 2 1
"Los Angeles" 9001469A 842 746 71 4 3 6 5
"Los Angeles" 9001470 231 159 64 1 2 1 1
"Los Angeles" 9001470A 1189 945 200 6 9 1 3
"Los Angeles" 9001472 303 144 146 2 0 2 1
"Los Angeles" 9001472A 1762 1303 397 12 7 8 2
"Los Angeles" 9001473 201 128 61 1 3 1 2
"Los Angeles" 9001473A 776 614 139 6 3 3 6
"Los Angeles" 9001479 492 215 254 9 2 2 2
"Los Angeles" 9001479A 1266 878 330 15 7 2 7
"Los Angeles" 9001480 404 163 229 1 1 0 1
"Los Angeles" 9001480A 1331 978 312 9 2 4 1
"Los Angeles" 9001487 436 180 230 9 3 4 1
"Los Angeles" 9001487A 1444 974 395 26 14 6 3
"Los Angeles" 9001488 328 239 77 2 3 2 1
"Los Angeles" 9001488A 1121 939 140 4 12 3 3
"Los Angeles" 9001489F 1565 1251 238 16 15 3 8
"Los Angeles" 9001490 234 168 58 4 0 1 0
"Los Angeles" 9001490A 1312 1144 125 6 12 4 2
"Los Angeles" 9001492 247 164 67 4 1 1 3
"Los Angeles" 9001492A 1234 1042 147 13 9 1 2
"Los Angeles" 9001499 349 253 86 1 1 2 2
"Los Angeles" 9001499A 914 646 221 4 8 4 11
"Los Angeles" 9001509C 1503 1184 246 9 18 2 12
"Los Angeles" 9001514 261 173 79 3 0 2 0
"Los Angeles" 9001514A 1536 1316 168 12 9 6 5
"Los Angeles" 9001522 287 187 84 6 0 1 2
"Los Angeles" 9001522A 1702 1403 230 20 8 3 1
"Los Angeles" 9001525 282 183 80 2 7 1 0
"Los Angeles" 9001525A 1748 1464 211 20 13 2 7
"Los Angeles" 9001533 254 185 63 1 0 1 1
"Los Angeles" 9001533A 1536 1345 141 12 9 3 6
"Los Angeles" 9001536 430 304 99 4 6 6 5
"Los Angeles" 9001536A 1186 967 160 13 17 5 5
"Los Angeles" 9001541 312 206 94 3 2 0 1
"Los Angeles" 9001541A 1561 1238 282 10 6 5 3
"Los Angeles" 9001542 283 228 51 1 0 0 2
"Los Angeles" 9001542A 1051 937 81 11 5 2 2
"Los Angeles" 9001543 390 257 118 0 2 4 1
"Los Angeles" 9001543A 1306 1033 231 9 10 2 6
"Los Angeles" 9001547 308 242 52 3 5 1 0
"Los Angeles" 9001547A 1227 1116 62 13 10 3 4
"Los Angeles" 9001553B 1242 1030 172 8 9 1 1
"Los Angeles" 9001554 168 125 41 1 0 1 0
"Los Angeles" 9001554A 838 741 66 11 3 1 6
"Los Angeles" 9001558 230 146 72 5 4 0 1
"Los Angeles" 9001558A 1161 959 175 4 7 1 3
"Los Angeles" 9001562 304 178 114 4 0 0 0
"Los Angeles" 9001562A 1908 1554 291 16 11 2 3
"Los Angeles" 9001563B 1004 863 101 9 4 4 6
"Los Angeles" 9001565 272 163 103 1 0 1 0
"Los Angeles" 9001565A 1705 1485 169 12 8 2 1
"Los Angeles" 9001569 318 201 107 5 2 0 0
"Los Angeles" 9001569A 1968 1622 288 21 6 2 0
"Los Angeles" 9001578B 1601 1273 269 17 6 4 6
"Los Angeles" 9001582B 980 796 147 6 10 3 2
"Los Angeles" 9001583B 937 762 132 9 9 3 5
"Los Angeles" 9001587 237 179 42 3 2 3 4
"Los Angeles" 9001587A 536 475 45 1 1 3 5
"Los Angeles" 9001591 225 172 45 1 1 2 1
"Los Angeles" 9001591A 715 605 91 4 2 3 0
"Los Angeles" 9001600 382 271 90 9 4 2 2
"Los Angeles" 9001600A 1461 1253 155 10 16 4 2
"Los Angeles" 9001602B 913 689 175 9 5 11 7
"Los Angeles" 9001603 387 260 115 5 0 1 0
"Los Angeles" 9001603A 2105 1814 237 13 9 2 6
"Los Angeles" 9001605 317 158 155 0 2 1 0
"Los Angeles" 9001605A 1438 1104 289 11 5 4 2
"Los Angeles" 9001613 353 177 170 1 0 0 0
"Los Angeles" 9001613A 1964 1407 497 14 5 1 1
"Los Angeles" 9001617 250 194 44 0 0 4 4
"Los Angeles" 9001617A 943 821 87 5 5 5 5
"Los Angeles" 9001621 264 190 70 1 0 1 0
"Los Angeles" 9001621A 1477 1183 257 7 7 0 3
"Los Angeles" 9001628 239 167 65 0 1 1 1
"Los Angeles" 9001628A 933 743 157 6 5 0 7
"Los Angeles" 9001630 300 230 67 0 1 0 1
"Los Angeles" 9001630A 1224 1061 121 10 9 1 4
"Los Angeles" 9001631 421 286 114 3 5 3 2
"Los Angeles" 9001631A 1413 1043 313 6 17 8 3
"Los Angeles" 9001632B 1735 1279 394 6 17 5 8
"Los Angeles" 9001635B 1740 1280 386 12 16 5 6
"Los Angeles" 9001640 377 193 170 1 2 3 0
"Los Angeles" 9001640A 1288 960 276 3 8 7 8
"Los Angeles" 9001647 319 202 106 2 2 2 2
"Los Angeles" 9001647A 1462 1183 236 3 10 4 2
"Los Angeles" 9001660 299 200 73 5 6 3 2
"Los Angeles" 9001660A 1290 1044 177 5 15 5 9
"Los Angeles" 9001664 276 178 74 3 3 4 5
"Los Angeles" 9001664A 956 793 122 5 4 3 13
"Los Angeles" 9001668 321 218 85 6 3 4 1
"Los Angeles" 9001668A 1208 977 177 9 11 3 6
"Los Angeles" 9001678 287 188 88 1 1 4 2
"Los Angeles" 9001678A 995 745 217 2 9 3 4
"Los Angeles" 9001684B 1194 1007 147 7 9 3 7
"Los Angeles" 9001685 429 290 122 4 4 6 1
"Los Angeles" 9001685A 1304 1029 220 6 15 6 5
"Los Angeles" 9001693 327 206 107 0 3 2 1
"Los Angeles" 9001693A 1554 1151 352 7 8 0 4
"Los Angeles" 90017 0 0 0 0 0 0 0
"Los Angeles" 9001700C 1717 1216 447 8 4 9 8
"Los Angeles" 9001702 311 220 78 4 4 0 0
"Los Angeles" 9001702A 1532 1320 174 9 11 3 2
"Los Angeles" 9001706D 997 840 126 5 2 8 4
"Los Angeles" 9001712B 916 774 109 4 6 5 1
"Los Angeles" 9001716 254 186 55 1 3 2 5
"Los Angeles" 9001716A 1100 940 122 8 9 2 5
"Los Angeles" 9001718 284 143 127 4 0 0 0
"Los Angeles" 9001718A 1642 1221 344 27 4 10 3
"Los Angeles" 9001719 227 181 35 0 2 4 2
"Los Angeles" 9001719A 639 543 70 2 6 3 5
"Los Angeles" 9001721B 1093 887 172 3 3 4 4
"Los Angeles" 9001727 145 117 21 0 2 2 1
"Los Angeles" 9001727A 504 451 38 1 1 3 1
"Los Angeles" 9001728 281 184 85 2 3 2 2
"Los Angeles" 9001728A 1242 957 236 7 4 6 9
"Los Angeles" 9001729 207 151 48 2 3 0 0
"Los Angeles" 9001729A 990 849 101 4 3 4 9
"Los Angeles" 9001732 230 177 43 1 1 3 1
"Los Angeles" 9001732A 892 790 69 6 8 2 1
"Los Angeles" 9001733 445 252 176 4 1 0 1
"Los Angeles" 9001733A 1568 1285 235 14 4 6 0
"Los Angeles" 9001735 266 200 57 1 1 1 1
"Los Angeles" 9001735A 1787 1635 113 6 11 2 1
"Los Angeles" 9001739 195 149 38 1 2 1 3
"Los Angeles" 9001739A 811 702 85 7 2 1 7
"Los Angeles" 9001742 364 243 110 1 3 0 1
"Los Angeles" 9001742A 1029 810 178 7 8 1 4
"Los Angeles" 9001744 0 0 0 0 0 0 0
"Los Angeles" 9001744A 0 0 0 0 0 0 0
"Los Angeles" 9001747 209 166 34 2 2 2 1
"Los Angeles" 9001747A 969 868 68 4 10 2 3
"Los Angeles" 9001759 197 146 41 5 2 1 0
"Los Angeles" 9001759A 1305 1159 109 7 5 0 6
"Los Angeles" 9001762 288 215 64 2 0 4 1
"Los Angeles" 9001762A 865 754 72 6 7 6 6
"Los Angeles" 9001765 235 191 37 2 0 0 4
"Los Angeles" 9001765A 965 858 72 2 7 5 4
"Los Angeles" 9001768 236 180 47 2 0 2 1
"Los Angeles" 9001768A 839 739 68 7 6 5 2
"Los Angeles" 9001769C 1277 1073 156 6 5 4 10
"Los Angeles" 9001770 296 249 37 1 1 1 1
"Los Angeles" 9001770A 1206 1053 108 4 4 8 3
"Los Angeles" 9001773 328 250 65 3 2 4 1
"Los Angeles" 9001773A 817 690 101 5 6 2 3
"Los Angeles" 9001776B 1437 1253 145 7 9 3 4
"Los Angeles" 9001780 235 183 37 3 3 4 2
"Los Angeles" 9001780A 365 315 29 2 2 7 2
"Los Angeles" 9001781 225 150 67 2 2 0 2
"Los Angeles" 9001781A 899 714 155 5 5 3 2
"Los Angeles" 9001783 311 240 58 4 0 2 1
"Los Angeles" 9001783A 1049 919 92 2 4 8 6
"Los Angeles" 9001784 294 240 41 1 3 1 2
"Los Angeles" 9001784A 1007 887 67 10 11 3 3
"Los Angeles" 9001786 277 225 39 1 1 1 3
"Los Angeles" 9001786A 1070 963 70 5 4 3 2
"Los Angeles" 9001787 271 196 66 1 0 3 1
"Los Angeles" 9001787A 1036 903 108 4 2 2 2
"Los Angeles" 9001798 337 226 98 6 3 2 1
"Los Angeles" 9001798A 1181 1025 122 5 4 5 3
"Los Angeles" 9001799 325 251 57 0 3 4 4
"Los Angeles" 9001799A 686 605 55 2 3 6 2
"Los Angeles" 90017A 0 0 0 0 0 0 0
"Los Angeles" 9001804C 1427 1106 259 10 21 5 5
"Los Angeles" 9001805 323 132 187 1 1 0 0
"Los Angeles" 9001805A 971 659 283 5 1 4 6
"Los Angeles" 9001808 373 148 207 2 3 1 5
"Los Angeles" 9001808A 1486 1023 408 16 5 5 6
"Los Angeles" 9001814 324 243 66 2 4 4 0
"Los Angeles" 9001814A 1224 1035 145 5 8 3 6
