COUNTY AREA TOTAL DEM REP LIB CST
COUNTY AREA TOTAL Cunningham Tillis Bray Hayes
"NEW HANOVER" M04 0 1025 662 85 27
"NEW HANOVER" M06 0 453 402 37 12
"NEW HANOVER" M07 0 314 299 20 11
"NEW HANOVER" "ONE STOP ARB" 0 3429 4075 356 55
"NEW HANOVER" "ONE STOP CBC" 0 2713 4895 257 107
"NEW HANOVER" "ONE STOP CFC" 0 4690 987 218 73
"NEW HANOVER" "ONE STOP CFN" 0 2989 4531 332 118
"NEW HANOVER" "ONE STOP GVT" 0 6016 4968 441 150
"NEW HANOVER" "ONE STOP MSL" 0 3613 6507 472 178
"NEW HANOVER" "ONE STOP NLB" 0 5424 9446 538 147
"NEW HANOVER" "ONE STOP PVL" 0 4070 4640 367 83
"NEW HANOVER" "ONE STOP SRC" 0 4304 4610 380 115
"NEW HANOVER" PROVISIONAL 0 0 0 0 0
"NEW HANOVER" TRANSFER 0 0 0 0 0
"NEW HANOVER" W03 0 476 94 38 8
"NEW HANOVER" W08 0 306 124 28 18
"NEW HANOVER" W12 0 355 221 20 4
"NEW HANOVER" W13 0 341 105 46 14
"NEW HANOVER" W15 0 956 238 63 29
"NEW HANOVER" W16 0 488 335 35 11
"NEW HANOVER" W17 0 394 237 21 12
"NEW HANOVER" W18 0 214 176 26 7
"NEW HANOVER" W21 0 749 408 55 17
"NEW HANOVER" W24 0 425 173 47 12
"NEW HANOVER" W25 0 770 157 73 11
"NEW HANOVER" W26 0 463 178 48 6
"NEW HANOVER" W27 0 665 141 37 12
"NEW HANOVER" W28 0 554 251 56 13
"NEW HANOVER" W29 0 708 58 38 14
"NEW HANOVER" W30 0 768 379 75 29
"NEW HANOVER" W31 0 658 468 34 13
"NEW HANOVER" WB 0 357 438 20 2
NORTHAMPTON ABSENTEE 0 698 236 25 9
NORTHAMPTON COMIPE 0 102 228 9 2
NORTHAMPTON CREEKS 0 40 88 1 4
NORTHAMPTON GALATI 0 37 77 2 2
NORTHAMPTON GAPL 0 227 46 6 8
NORTHAMPTON GASTON 0 165 96 2 3
NORTHAMPTON JARE 0 42 38 5 1
NORTHAMPTON "LAKE G" 0 98 146 5 3
NORTHAMPTON LASKER 0 8 75 0 0
NORTHAMPTON NEWTOW 0 35 133 8 1
NORTHAMPTON "OS GASTON" 0 1694 774 46 20
NORTHAMPTON "OS JACKSON" 0 1403 1039 28 20
NORTHAMPTON "OS RICHSQUARE" 0 806 183 15 12
NORTHAMPTON "OS SEVERN" 0 342 251 8 5
NORTHAMPTON PROVISIONAL 0 11 7 0 0
NORTHAMPTON "RICH S" 0 97 50 8 2
NORTHAMPTON SEABOA 0 113 51 3 2
NORTHAMPTON SEVERN 0 16 70 3 1
NORTHAMPTON TRANSFER 0 0 0 0 0
NORTHAMPTON WOPO 0 71 132 13 4
ONSLOW BC21 0 846 2403 201 77
ONSLOW BM08 0 2258 2172 242 85
ONSLOW CL10 0 449 1504 131 51
ONSLOW CR07 0 996 2124 191 68
ONSLOW EN03 0 3442 3129 375 130
ONSLOW FS16 0 765 2447 172 43
ONSLOW GB12 0 982 2348 181 60
ONSLOW HM05 0 1353 1879 171 64
ONSLOW HN14 0 450 1282 93 39
ONSLOW HR17 0 603 1424 136 37
ONSLOW HU20 0 557 1603 150 65
ONSLOW JA01 0 955 1434 191 49
ONSLOW ML23 0 252 570 24 23
ONSLOW MT24 0 290 1023 62 32
ONSLOW NE22A 0 1179 1129 170 59
ONSLOW NE22B 0 1469 2078 194 81
ONSLOW NM13 0 109 716 27 17
ONSLOW NR02 0 818 186 46 21
ONSLOW RL09 0 1167 2842 187 93
ONSLOW SF18 0 930 2894 174 67
ONSLOW SW19 0 1063 2751 164 78
ONSLOW TL06 0 800 1701 119 51
ONSLOW VR15 0 341 1003 82 27
ONSLOW WN04 0 1270 2226 144 46
ORANGE ABSENTEE 0 22266 2968 518 99
ORANGE CA 0 80 182 5 5
ORANGE CB 0 69 26 5 1
ORANGE CF1 0 120 135 7 4
ORANGE CG 0 66 182 7 2
ORANGE CH 0 63 32 2 2
ORANGE CO 0 75 56 5 1
ORANGE CP 0 54 136 7 6
ORANGE CS1 0 59 110 6 0
ORANGE CW 0 122 549 22 10
ORANGE CX 0 157 258 25 13
ORANGE DA 0 99 86 10 1
ORANGE DM 0 96 72 11 4
ORANGE EA1 0 75 52 5 0
ORANGE EF 0 70 144 7 2
ORANGE EH 0 41 41 6 0
ORANGE ENO 0 86 204 8 0
ORANGE ES 0 70 41 4 2
ORANGE GB 0 145 197 22 6
ORANGE GL 0 62 88 7 1
ORANGE H 0 51 26 5 0
ORANGE HE 0 33 91 3 5
ORANGE HF 0 62 64 8 2
ORANGE KM 0 43 43 4 3
ORANGE LC 0 73 26 12 1
ORANGE NC 0 34 30 1 0
ORANGE NS 0 119 52 4 0
ORANGE OG 0 151 298 17 8
ORANGE "OS BOE" 0 7021 4288 279 79
ORANGE "OS CARRBORO" 0 7323 976 183 26
ORANGE "OS COTC" 0 5385 856 105 14
ORANGE "OS EFLAND" 0 3370 4141 201 81
ORANGE "OS SEYMOUR" 0 5787 1493 132 39
ORANGE "OS UM" 0 6596 1578 211 35
ORANGE OW 0 115 34 12 3
ORANGE PA 0 66 87 4 1
ORANGE PROVISIONAL 0 26 23 7 0
ORANGE RE 0 76 57 12 4
ORANGE RF 0 75 45 7 2
ORANGE SJ 0 87 78 5 1
ORANGE SM 0 70 283 12 3
ORANGE TH 0 69 17 1 4
ORANGE TO 0 104 242 10 5
ORANGE TRANSFER 0 0 0 0 0
ORANGE UNC 0 72 59 7 0
ORANGE WC 0 140 215 9 4
ORANGE WD 0 76 55 5 3
ORANGE WDS 0 90 9 0 0
ORANGE WH 0 127 98 5 4
ORANGE WW1 0 98 39 11 2
PAMLICO "1AL A" 0 96 271 14 6
PAMLICO 1GB 0 142 597 19 14
PAMLICO 1RB 0 256 809 26 22
PAMLICO 2OT 0 735 855 39 24
PAMLICO 2SW 0 109 212 8 8
PAMLICO 3BY 0 551 476 24 15
PAMLICO 4HB 0 14 126 3 5
PAMLICO 4MSIC 0 81 63 2 0
PAMLICO "4VM A" 0 87 72 4 1
PAMLICO 5AP 0 610 1108 49 28
PASQUOTANK ABSENTEE 0 1688 743 78 19
PASQUOTANK EAST 0 102 125 22 4
PASQUOTANK MH 0 141 378 32 9
PASQUOTANK NEW 0 105 343 9 3
PASQUOTANK NIX 0 79 363 13 3
PASQUOTANK NORTH 0 119 128 21 2
PASQUOTANK "ONE STOP" 0 6646 6531 301 128
PASQUOTANK PRO 0 139 526 33 17
PASQUOTANK PROVISIONAL 0 70 39 7 2
PASQUOTANK SAL 0 36 197 4 4
PASQUOTANK SOUTH 0 128 62 3 2
PASQUOTANK TRANSFER 0 0 0 0 0
PASQUOTANK WEST 0 168 56 15 5
PENDER CF11 0 745 1665 117 62
PENDER CL05 0 694 416 31 15
PENDER CS04 0 318 429 28 18
PENDER CT03 0 94 60 2 2
PENDER GR06 0 527 569 40 23
PENDER LC09 0 407 825 40 28
PENDER LT18 0 978 2429 148 52
PENDER LU16 0 243 587 37 19
PENDER MT19 0 920 1873 97 45
PENDER NB02 0 564 1024 53 20
PENDER PL10 0 91 276 16 4
PENDER RP20 0 541 732 60 44
PENDER SB02 0 913 1337 92 49
PENDER SC13 0 963 2024 130 44
PENDER SH12 0 459 1181 64 19
PENDER SP15 0 998 2097 149 45
PENDER UH08 0 456 164 7 11
PENDER UT14 0 1019 2508 148 43
PENDER UU17 0 342 464 15 10
PERQUIMANS BELVID 0 144 393 6 6
PERQUIMANS BETHEL 0 603 1475 39 20
PERQUIMANS "EAST H" 0 391 284 14 15
PERQUIMANS "NEW HO" 0 479 1285 35 23
PERQUIMANS NICANO 0 38 122 2 1
PERQUIMANS PARKVI 0 514 848 26 13
PERQUIMANS "WEST H" 0 213 410 17 10
PERSON ALVI 0 733 896 41 17
PERSON CUCL 0 522 902 34 16
PERSON FLRI 0 1269 2879 133 69
PERSON HLWY 0 262 590 12 9
PERSON MTTZ 0 648 1302 62 33
PERSON OLHI 0 366 915 35 25
PERSON PNTH 0 1523 1283 91 46
PERSON RCTL 0 1502 1406 91 45
PERSON ROX4 0 690 586 50 16
PERSON SWST 0 528 1021 31 27
PERSON WDSD 0 432 412 20 12
PITT 0101 0 215 291 24 7
PITT 0200A 0 111 243 18 7
PITT 0200B 0 208 161 15 5
PITT 0301 0 251 173 13 10
PITT 0401 0 248 213 9 9
PITT 0501 0 60 257 11 6
PITT 0601 0 90 472 26 14
PITT 0701 0 72 318 12 2
PITT 0800A 0 97 143 7 4
PITT 0800B 0 91 143 7 5
PITT 0901 0 73 156 13 6
PITT 1001 0 203 388 26 7
PITT 1101 0 137 215 6 6
PITT 1102A 0 77 211 10 2
PITT 1102B 0 154 470 27 13
PITT 1201 0 255 311 12 10
PITT 1301 0 57 212 3 1
PITT 1403A1 0 103 166 13 4
PITT 1403A2 0 107 126 17 5
PITT 1403B 0 128 166 13 9
PITT 1501 0 78 2 2 1
PITT 1503 0 197 52 3 3
PITT 1504A 0 148 36 12 0
PITT 1504B 0 269 135 22 8
PITT 1505A 0 206 63 16 0
PITT 1505B 0 204 40 7 3
PITT 1506 0 126 68 7 3
PITT 1507 0 144 123 19 5
PITT 1507B 0 49 80 9 1
PITT 1508A 0 54 100 16 0
PITT 1508B 0 158 169 14 9
PITT 1509 0 187 190 22 5
PITT 1510A 0 89 234 7 5
PITT 1510B 0 115 162 5 3
PITT 1511A 0 125 302 9 2
PITT 1511B 0 134 178 12 9
PITT 1512A 0 285 211 22 6
PITT 1512B 0 162 139 17 3
PITT 1513A 0 127 190 14 6
PITT 1513B 0 99 161 13 5
PITT ABSENTEE 0 8037 2779 348 79
PITT "OS AG CENTER" 0 4143 2957 160 88
PITT "OS COMM SCHOOLS" 0 5044 7187 304 131
PITT "OS EPPES" 0 5565 517 151 52
PITT "OS FARMVILLE" 0 2052 2008 95 45
PITT "OS STUDENT CENTER" 0 4685 3331 319 65
PITT "OS WILLIS BUILDING" 0 3746 4406 209 51
PITT "OS WINTERVILLE" 0 6277 7071 364 115
PITT PROVISIONAL 0 331 207 28 10
PITT TRANSFER 0 25 14 2 1
POLK ABSENTEE 0 1668 801 62 23
POLK CG05 0 41 337 8 7
POLK CL07 0 42 189 13 7
POLK CL08 0 45 173 7 5
POLK GC09 0 82 456 11 6
POLK "ONE STOP" 0 2283 4623 149 69
POLK PROVISIONAL 0 7 20 1 0
POLK SA04 0 84 285 16 5
POLK TR123 0 127 242 9 7
POLK TRANSFER 0 0 0 0 0
POLK WO06 0 57 268 10 7
RANDOLPH AE 0 1418 1580 112 48
RANDOLPH AN 0 945 1544 114 63
RANDOLPH AR 0 1422 4637 173 90
RANDOLPH AS 0 820 2130 74 44
RANDOLPH AW 0 1482 2477 146 64
RANDOLPH BC 0 374 2036 61 35
RANDOLPH DR 0 660 2589 100 69
RANDOLPH GR 0 578 2194 75 56
RANDOLPH LB 0 734 1246 72 35
RANDOLPH LC 0 355 1398 50 20
RANDOLPH NM 0 476 2788 82 58
RANDOLPH PR 0 698 3567 128 77
RANDOLPH RM 0 650 1396 66 34
RANDOLPH RN 0 1060 3126 171 82
RANDOLPH SE 0 217 1343 27 27
RANDOLPH SO 0 445 2259 63 46
RANDOLPH ST 0 304 1260 43 12
RANDOLPH SW 0 263 1817 55 31
RANDOLPH TB 0 269 1872 52 31
RANDOLPH TR 0 1177 5167 184 78
RANDOLPH TT 0 480 2641 76 49
RANDOLPH UG 0 1146 4290 173 94
RICHMOND 01 0 253 208 11 12
RICHMOND 02 0 149 337 23 14
RICHMOND 03 0 42 109 1 3
RICHMOND 04 0 115 107 8 9
RICHMOND 05 0 19 66 4 4
RICHMOND 06 0 48 161 14 5
RICHMOND 07 0 74 116 6 9
RICHMOND 08 0 236 220 11 4
RICHMOND 09 0 191 396 21 12
RICHMOND 10 0 159 84 8 2
RICHMOND 11 0 61 110 3 0
RICHMOND 12 0 75 160 4 5
RICHMOND 13 0 70 134 3 5
RICHMOND 14 0 34 22 4 1
RICHMOND 15 0 9 58 0 1
RICHMOND 16 0 15 89 1 1
RICHMOND "ABSENTEE MAIL" 0 1090 623 59 29
RICHMOND BROWDER 0 1943 2485 139 80
RICHMOND "CO OP" 0 1962 2837 110 82
RICHMOND ELLERBE 0 463 829 39 15
RICHMOND HAMLET 0 1462 1804 95 52
RICHMOND PROVISIONAL 0 40 47 2 7
RICHMOND TRANSFER 0 0 0 0 0
ROBESON 01 0 216 440 9 13
ROBESON 02 0 729 656 35 23
ROBESON 03 0 365 893 25 19
ROBESON 04 0 338 963 19 21
ROBESON 05A 0 1241 856 35 25
ROBESON 07 0 264 213 6 9
ROBESON 08 0 285 902 21 10
ROBESON 09 0 382 497 15 20
ROBESON 10 0 280 365 24 10
ROBESON 11 0 928 2030 48 20
ROBESON 11A 0 343 649 12 19
ROBESON 12 0 785 408 28 16
ROBESON 13 0 557 568 25 16
ROBESON 14 0 315 325 15 11
ROBESON 15 0 433 130 16 6
ROBESON 16 0 556 42 15 9
ROBESON 17 0 113 116 11 7
ROBESON 18A 0 532 605 29 8
ROBESON 19 0 1163 691 52 19
ROBESON 20 0 320 451 15 10
ROBESON 21 0 611 801 34 20
ROBESON 22 0 739 925 54 25
ROBESON 23 0 739 1335 61 35
ROBESON 24 0 243 466 13 6
ROBESON 25 0 352 607 26 24
ROBESON 26A 0 1365 663 52 30
ROBESON 28 0 243 453 15 23
ROBESON 29 0 554 362 10 9
ROBESON 30 0 503 970 44 28
ROBESON 32A 0 1402 1661 65 35
ROBESON 33 0 150 195 10 6
ROBESON 34 0 211 652 20 22
ROBESON 35 0 324 1069 26 16
ROBESON 36 0 338 336 8 7
ROBESON 37 0 64 349 5 10
ROBESON 38 0 91 173 6 11
ROBESON 39 0 384 613 22 20
ROBESON 40 0 174 191 5 3
ROBESON 41 0 503 1590 24 27
ROCKINGHAM DR 0 587 853 53 24
ROCKINGHAM EC 0 1224 1737 95 48
ROCKINGHAM ED-1 0 1026 1725 85 52
ROCKINGHAM HO 0 434 1101 60 24
ROCKINGHAM HU 0 827 2523 115 50
ROCKINGHAM IR 0 482 1505 52 32
ROCKINGHAM LI 0 785 2041 85 43
ROCKINGHAM LK-2 0 901 1504 78 40
ROCKINGHAM MA 0 874 2104 94 44
ROCKINGHAM MC 0 1623 1775 108 36
ROCKINGHAM MS 0 2977 2472 198 75
ROCKINGHAM NB 0 629 2147 103 35
ROCKINGHAM RC 0 1054 2662 84 50
ROCKINGHAM SE 0 1201 1747 71 41
ROCKINGHAM WS 0 1565 3075 192 86
ROWAN 01 0 219 1178 37 40
ROWAN 02 0 435 522 31 25
ROWAN 03 0 295 1481 67 46
ROWAN 04 0 571 2589 91 67
ROWAN 05A 0 754 2301 115 56
ROWAN 07 0 466 961 33 36
ROWAN 08 0 803 1714 67 47
ROWAN 09 0 260 1300 53 31
ROWAN 10 0 529 1723 63 39
ROWAN 11 0 722 1436 64 50
ROWAN 12 0 640 675 40 17
ROWAN 13 0 254 1439 50 35
ROWAN 14A 0 780 2426 111 65
ROWAN 15 0 625 1956 76 45
ROWAN 16 0 594 782 45 33
ROWAN 17 0 580 1165 60 41
ROWAN 18 0 481 54 23 11
ROWAN 19A 0 818 2385 101 70
ROWAN 21 0 627 1383 63 42
ROWAN 22 0 91 591 20 20
ROWAN 23 0 166 1033 24 19
ROWAN 24 0 221 887 30 26
ROWAN 25 0 437 2170 91 57
ROWAN 26 0 239 1237 54 28
ROWAN 27 0 244 735 27 25
ROWAN 28 0 838 672 65 24
ROWAN 29 0 212 741 27 13
ROWAN 30 0 654 1049 58 44
ROWAN 31 0 330 880 42 22
ROWAN 32 0 337 900 41 19
ROWAN 33 0 191 1265 39 27
ROWAN 34 0 1032 753 63 38
ROWAN 35 0 584 258 30 14
ROWAN 36 0 1199 725 86 44
ROWAN 38 0 1155 610 66 31
ROWAN 39 0 649 645 32 19
ROWAN 40 0 959 819 58 31
ROWAN 41 0 1076 826 69 39
ROWAN 42 0 794 44 39 20
ROWAN 44 0 304 1633 68 51
ROWAN 45 0 450 503 35 26
RUTHERFORD 03A 0 246 1343 44 19
RUTHERFORD 04A 0 400 1312 27 32
RUTHERFORD 05A 0 466 1445 49 40
RUTHERFORD 06A 0 776 1195 52 20
RUTHERFORD 09A 0 410 2090 50 38
RUTHERFORD 10A 0 184 799 23 15
RUTHERFORD 11 0 790 3080 90 94
RUTHERFORD 13 0 1202 1591 66 49
RUTHERFORD 14 0 628 1082 52 39
RUTHERFORD 16A 0 408 1633 39 27
RUTHERFORD 18 0 456 1157 43 35
RUTHERFORD 19 0 301 1157 32 24
RUTHERFORD 27 0 869 1677 68 31
RUTHERFORD 28 0 319 824 25 15
RUTHERFORD 29 0 424 991 32 13
RUTHERFORD 30 0 1027 1323 70 44
RUTHERFORD 34 0 230 897 19 19
SAMPSON AUTR 0 246 976 25 20
SAMPSON CLCE 0 541 89 17 8
SAMPSON CLEA 0 1224 810 36 28
SAMPSON CLEM 0 298 815 22 12
SAMPSON CLNE 0 555 942 32 15
SAMPSON CLSW 0 452 654 33 13
SAMPSON CLWE 0 475 867 40 18
SAMPSON GARL 0 488 354 26 18
SAMPSON GIDD 0 425 447 24 11
SAMPSON HARR 0 826 416 25 19
SAMPSON HERR 0 71 547 14 1
SAMPSON INGO 0 441 433 17 11
SAMPSON KEEN 0 263 645 24 14
SAMPSON KFRK 0 528 782 32 16
SAMPSON LAKE 0 1176 730 51 26
SAMPSON MING 0 457 1393 39 26
SAMPSON NGRV 0 359 727 23 18
SAMPSON PLVW 0 357 1663 55 30
SAMPSON ROSE 0 268 752 24 23
SAMPSON ROWA 0 470 682 15 15
SAMPSON SBRG 0 228 515 9 13
SAMPSON TURK 0 411 404 22 13
SAMPSON WBRK 0 259 878 31 17
SCOTLAND 01-16 0 202 93 15 9
SCOTLAND 02-25 0 170 148 10 1
SCOTLAND 03 0 114 182 11 5
SCOTLAND 04 0 114 199 8 7
SCOTLAND 05-10 0 122 242 9 11
SCOTLAND 06-89 0 111 350 13 5
SCOTLAND 07 0 206 179 10 13
SCOTLAND ABSENTEE 0 946 522 51 25
SCOTLAND "ONE STOP ANNEX CONF RM" 0 4834 5109 192 146
SCOTLAND PROVISIONAL 0 31 42 3 1
SCOTLAND TRANSFER 0 0 0 0 0
STANLY 0003 0 707 925 72 26
STANLY 0007 0 610 998 49 34
STANLY 0008 0 889 140 31 21
STANLY 0010 0 292 603 38 25
STANLY 0011 0 257 777 37 22
STANLY 0013 0 302 1119 52 45
STANLY 0014 0 177 641 24 7
STANLY 0015 0 391 584 30 27
STANLY 0016 0 278 667 31 18
STANLY 0017 0 308 1210 45 16
STANLY 0018 0 199 667 31 12
STANLY 0019 0 200 1078 23 26
STANLY 0020 0 277 1708 45 45
STANLY 0021 0 152 938 22 19
STANLY 0022 0 324 1218 26 23
STANLY 0023 0 317 1917 65 54
STANLY 0024 0 505 2323 76 64
STANLY 0025 0 355 2090 73 46
STANLY 0026 0 249 1033 41 31
STANLY 0027 0 465 1449 53 31
STANLY 0028 0 397 648 31 22
STANLY 0212 0 394 1158 66 60
STOKES 01 0 29 167 4 4
STOKES 02 0 105 539 17 8
STOKES 03 0 40 399 15 10
STOKES 04 0 56 259 19 3
STOKES 0506 0 103 481 22 9
STOKES 07 0 36 189 6 4
STOKES 08 0 58 355 16 13
STOKES 09 0 113 419 20 10
STOKES 10 0 49 287 27 5
STOKES 11 0 87 359 32 9
STOKES 12 0 62 335 14 10
STOKES 13 0 53 267 13 7
STOKES 14 0 46 293 13 8
STOKES 15 0 48 258 10 9
STOKES 1618 0 95 189 12 6
STOKES 17 0 53 231 17 6
STOKES 1819 0 69 238 15 12
STOKES 20 0 88 386 19 14
STOKES ABSENTEE 0 1233 1219 94 36
STOKES "ONE STOP DANBURY" 0 604 1670 66 50
STOKES "ONE STOP KING" 0 1500 6821 254 150
STOKES "ONE STOP WALNUT COVE" 0 1069 3171 104 73
STOKES PROVISIONAL 0 15 67 3 2
STOKES TRANSFER 0 0 0 0 0
SURRY 01 0 41 252 7 2
SURRY 04 0 57 158 8 2
SURRY 05 0 50 293 8 8
SURRY 09 0 30 241 13 5
SURRY 10 0 16 214 13 1
SURRY 11 0 49 160 7 3
SURRY 12 0 81 151 12 4
SURRY 13 0 38 121 9 2
SURRY 15 0 70 207 14 15
SURRY 16 0 55 185 2 12
SURRY 17 0 30 147 6 2
SURRY 18 0 61 194 7 3
SURRY 19 0 80 209 16 2
SURRY 22 0 44 164 5 4
SURRY 23 0 51 205 6 5
SURRY 24 0 32 169 6 7
SURRY 25 0 55 245 7 4
SURRY 26 0 55 289 12 4
SURRY 27 0 44 253 12 7
SURRY 28 0 34 151 10 5
SURRY 29 0 71 194 9 6
SURRY 30 0 82 257 14 10
SURRY 31 0 105 258 18 6
SURRY 32 0 52 238 20 5
SURRY ABSENTEE 0 2592 2167 151 71
SURRY "DOB OS" 0 1369 4519 140 84
SURRY "ELK OS" 0 778 2199 90 43
SURRY "MA OS" 0 2467 8436 294 154
SURRY "PM OS" 0 760 3114 109 50
SURRY PROVISIONAL 0 18 85 5 5
SURRY TRANSFER 0 0 0 0 0
SWAIN ALARKA 0 201 378 21 11
SWAIN ALMOND 0 333 640 40 19
SWAIN BC1 0 522 1074 66 32
SWAIN BC2 0 598 980 52 28
SWAIN WHCH 0 1042 774 119 41
TRANSYLVANIA B1 0 825 524 55 17
TRANSYLVANIA B2 0 713 460 38 23
TRANSYLVANIA B3 0 828 683 59 19
TRANSYLVANIA B4 0 719 460 43 14
TRANSYLVANIA BD 0 707 1283 48 44
TRANSYLVANIA CC 0 562 1192 54 25
TRANSYLVANIA CM 0 321 345 18 7
TRANSYLVANIA DR 0 997 1017 41 22
TRANSYLVANIA EF 0 345 434 27 7
TRANSYLVANIA LR 0 426 878 36 14
TRANSYLVANIA PF 0 348 589 22 17
TRANSYLVANIA RE 0 305 1103 33 34
TRANSYLVANIA TC1 0 114 555 12 14
TRANSYLVANIA TC7 0 359 944 27 19
TRANSYLVANIA WC 0 589 742 39 10
TYRRELL 1 0 74 9 3 0
TYRRELL 14 0 6 31 0 0
TYRRELL 15 0 60 71 0 0
TYRRELL 16 0 0 10 0 0
TYRRELL 2 0 91 128 7 7
TYRRELL 3 0 20 45 3 0
TYRRELL ABSENTEE 0 57 41 2 1
TYRRELL "ONE STOP" 0 470 610 22 16
TYRRELL PROVISIONAL 0 0 0 0 0
TYRRELL TRANSFER 0 0 0 0 0
UNION 001 0 438 215 37 10
UNION 002 0 715 424 39 10
UNION 003 0 460 370 25 14
UNION 004 0 661 150 25 13
UNION 005 0 950 1477 86 37
UNION 006 0 323 1101 28 14
UNION 007 0 988 1733 90 37
UNION 008 0 1052 639 52 20
UNION 009 0 619 379 27 19
UNION 010 0 559 260 37 14
UNION 011 0 269 1981 41 26
UNION 012 0 256 1809 44 20
UNION 013 0 304 1952 47 28
UNION 014 0 346 697 38 24
UNION 015 0 1528 2070 130 48
UNION 016 0 1571 2690 139 48
UNION 017A 0 833 1654 85 26
UNION 017B 0 1414 2493 113 22
UNION 018 0 900 1755 63 19
UNION 019 0 1770 3308 155 48
UNION 020A 0 1991 2617 154 44
UNION 020B 0 1316 2536 126 40
UNION 021 0 410 1607 52 32
UNION 022 0 446 1683 59 31
UNION 023 0 493 1167 42 30
UNION 024 0 375 1493 55 25
UNION 025 0 363 1150 45 25
UNION 026 0 340 1135 36 25
UNION 027 0 298 1192 42 26
UNION 028A 0 1796 2765 117 33
UNION 028B 0 1417 2027 100 11
UNION 028C 0 1277 1906 63 20
UNION 028D 0 1651 2313 133 29
UNION 029A 0 1880 1933 131 37
UNION 029B 0 506 825 41 16
UNION 029C 0 697 1338 62 22
UNION 030 0 1388 2193 114 36
UNION 031 0 1170 1674 107 35
UNION 032 0 786 1956 62 14
UNION 033 0 605 1286 76 26
UNION 034 0 722 2119 57 37
UNION 035 0 539 1059 49 16
UNION 036 0 407 1178 40 26
UNION 037A 0 1841 2461 165 37
UNION 037B 0 410 895 28 11
UNION 038A 0 1237 1649 119 32
UNION 038B 0 772 1161 74 26
UNION 039 0 467 1551 64 23
UNION 040 0 1215 1997 75 19
UNION 041 0 1268 2444 98 16
UNION 042 0 566 1078 61 31
UNION 043 0 491 100 17 10
VANCE CC 0 905 1076 38 16
VANCE EH1 0 1131 78 20 13
VANCE HTOP 0 348 146 10 1
VANCE KITT 0 1235 1442 67 30
VANCE MIDD 0 1192 885 36 28
VANCE NH 0 1427 1019 47 39
VANCE NH1 0 1034 93 28 14
VANCE NV 0 694 305 26 9
VANCE SCRK 0 1557 1273 59 34
VANCE SH1 0 874 244 26 15
VANCE SH2 0 279 141 13 12
VANCE WH 0 1571 1174 85 26
WAKE 01-01 0 111 85 7 1
WAKE 01-02 0 118 130 7 1
WAKE 01-03 0 94 208 9 0
WAKE 01-04 0 98 140 13 3
WAKE 01-05 0 114 212 3 2
WAKE 01-06 0 156 176 16 5
WAKE 01-07 0 143 132 16 0
WAKE 01-07A 0 61 17 0 2
WAKE 01-09 0 129 119 6 3
WAKE 01-10 0 132 183 11 1
WAKE 01-11 0 96 331 6 1
WAKE 01-12 0 153 233 16 2
WAKE 01-13 0 148 89 11 5
WAKE 01-14 0 189 144 13 4
WAKE 01-15 0 111 205 13 0
WAKE 01-16 0 122 153 15 5
WAKE 01-17 0 45 124 7 2
WAKE 01-18 0 136 207 18 7
WAKE 01-19 0 201 20 10 3
WAKE 01-20 0 142 49 11 1
WAKE 01-21 0 263 151 31 7
WAKE 01-22 0 363 42 17 2
WAKE 01-23 0 203 141 17 7
WAKE 01-25 0 70 9 6 0
WAKE 01-26 0 184 35 13 0
WAKE 01-27 0 224 115 14 3
WAKE 01-28 0 386 149 35 4
WAKE 01-29 0 98 257 10 4
WAKE 01-30 0 87 153 10 2
WAKE 01-31 0 306 109 34 10
WAKE 01-32 0 152 145 22 5
WAKE 01-33 0 75 138 4 2
WAKE 01-34 0 200 31 8 2
WAKE 01-35 0 217 19 4 3
WAKE 01-36 0 89 235 11 1
WAKE 01-37 0 94 186 18 4
WAKE 01-38 0 140 120 20 7
WAKE 01-39 0 119 86 25 1
WAKE 01-40 0 386 49 27 9
WAKE 01-41 0 186 118 19 6
WAKE 01-42 0 76 210 11 3
WAKE 01-43 0 187 166 23 3
WAKE 01-44 0 206 144 30 7
WAKE 01-45 0 98 156 21 4
WAKE 01-46 0 218 43 20 9
WAKE 01-47 0 75 224 14 1
WAKE 01-48 0 143 133 9 3
WAKE 01-49 0 258 157 42 5
WAKE 01-50 0 283 25 15 3
WAKE 01-51 0 78 114 5 2
WAKE 02-01 0 111 345 28 5
WAKE 02-02 0 131 547 35 5
WAKE 02-03 0 61 250 17 1
WAKE 02-04 0 72 254 14 3
WAKE 02-05 0 80 223 6 2
WAKE 02-06 0 51 318 12 4
WAKE 03-00 0 184 539 37 5
WAKE 04-01 0 88 128 18 6
WAKE 04-02 0 155 199 15 4
WAKE 04-03 0 128 122 25 4
WAKE 04-04 0 127 116 17 3
WAKE 04-05 0 127 190 21 6
WAKE 04-06 0 152 196 17 4
WAKE 04-07 0 100 316 14 3
WAKE 04-08 0 191 166 14 7
WAKE 04-09 0 83 219 6 3
WAKE 04-10 0 121 221 19 3
WAKE 04-11 0 86 82 13 3
WAKE 04-12 0 97 149 15 5
WAKE 04-13 0 149 267 22 5
WAKE 04-14 0 116 151 19 5
WAKE 04-15 0 178 225 20 4
WAKE 04-16 0 165 173 25 3
WAKE 04-17 0 101 126 19 4
WAKE 04-18 0 136 214 18 4
WAKE 04-19 0 71 146 16 0
WAKE 04-20 0 175 222 26 6
WAKE 04-21 0 170 116 11 5
WAKE 05-01 0 196 278 25 5
