COUNTY AREA TOTAL DEM REP LMN IND Writein
COUNTY AREA TOTAL Smith Housley Wellington Trooien Writein
Scott "Savage P-5" 1988 930 994 47 17 0
Scott "Savage P-6" 1444 650 748 40 5 1
Scott "Savage P-7" 1652 788 816 34 13 1
Scott "Savage P-8" 1007 530 448 26 3 0
Scott "Savage P-9" 1789 842 872 53 22 0
Scott "Shakopee P-1" 1667 782 723 138 24 0
Scott "Shakopee P-2" 1261 655 523 73 10 0
Scott "Shakopee P-3" 1058 593 391 65 9 0
Scott "Shakopee P-4" 1806 959 749 78 17 3
Scott "Shakopee P-5" 1039 501 474 55 9 0
Scott "Shakopee P-6" 1785 910 773 84 18 0
Scott "Shakopee P-7" 911 510 350 37 13 1
Scott "Shakopee P-8" 1220 555 580 75 10 0
Scott "Shakopee P-9" 1071 438 599 26 8 0
Scott "Shakopee P-10" 1949 947 902 75 25 0
Scott "Shakopee P-11" 1106 542 520 36 8 0
Scott "Shakopee P-12A" 1450 677 701 57 13 2
Scott "Shakopee P-12B" 46 29 9 8 0 0
Scott "Shakopee P-13" 148 68 75 4 1 0
Scott "Spring Lake Twp" 1959 609 1275 49 26 0
Sherburne "Baldwin Twp P-2" 1399 412 911 60 14 2
Sherburne Becker 1776 596 1076 76 27 1
Sherburne "Becker Twp" 2274 601 1592 53 26 2
Sherburne "Big Lake P-1" 1061 390 600 56 15 0
Sherburne "Big Lake P-2" 959 359 520 69 9 2
Sherburne "Big Lake P-3" 1912 694 1072 120 26 0
Sherburne "Big Lake Twp P-1" 1216 445 719 38 13 1
Sherburne "Blue Hill Twp" 925 251 625 34 13 2
Sherburne "Clear Lake" 209 73 120 12 4 0
Sherburne "Clear Lake Twp" 893 290 573 22 7 1
Sherburne "Elk River W-1 P-1A" 1337 537 741 44 15 0
Sherburne "Elk River W-2 P-2A" 1400 440 904 41 14 1
Sherburne "Elk River W-3 P-3A" 935 392 502 35 4 2
Sherburne "Elk River W-4 P-4A" 1320 503 744 59 13 1
Sherburne "Haven Twp" 1052 366 658 18 10 0
Sherburne "Livonia Twp P-1" 1037 307 692 31 7 0
Sherburne "Orrock Twp" 1623 465 1094 51 13 0
Sherburne "Palmer Twp" 1246 386 810 30 18 2
Sherburne "Princeton P-2" 48 29 19 0 0 0
Sherburne "Saint Cloud W-2 P-5" 625 367 214 40 4 0
Sherburne "Saint Cloud W-2 P-6" 647 356 251 34 6 0
Sherburne "Saint Cloud W-2 P-7" 992 614 320 44 14 0
Sherburne "Santiago Twp" 739 186 529 19 5 0
Sherburne "Zimmerman P-1" 972 303 574 82 12 1
Sherburne "Zimmerman P-2" 1079 313 688 68 9 1
Sherburne "Big Lake Twp P-2" 1023 319 667 27 10 0
Sherburne "Big Lake Twp P-3" 642 215 407 14 6 0
Sherburne "Big Lake Twp P-4" 797 232 541 19 5 0
Sherburne "Baldwin Twp P-1" 1527 430 1026 56 13 2
Sherburne "Elk River W-1 P-1B" 1471 539 846 66 20 0
Sherburne "Elk River W-2 P-2B" 1576 563 953 43 15 2
Sherburne "Elk River W-3 P-3B" 1509 617 782 86 24 0
Sherburne "Elk River W-4 P-4B" 1318 544 701 56 17 0
Sherburne "Livonia Twp P-2" 1618 444 1098 59 16 1
Sherburne "Livonia Twp P-3" 58 11 42 5 0 0
Sibley "Alfsborg Twp" 157 53 100 3 1 0
Sibley Arlington 871 312 508 40 11 0
Sibley "Arlington Twp" 279 97 171 9 2 0
Sibley "Bismarck Twp" 121 32 87 2 0 0
Sibley "Cornish Twp" 131 48 78 4 1 0
Sibley "Dryden Twp" 152 49 94 5 4 0
Sibley "Faxon Twp" 336 117 203 11 5 0
Sibley Gaylord 831 321 463 29 17 1
Sibley Gibbon 297 117 162 17 1 0
Sibley "Grafton Twp" 120 26 90 3 1 0
Sibley "Green Isle" 208 60 137 8 3 0
Sibley "Green Isle Twp" 231 63 164 2 2 0
Sibley Henderson 418 194 208 13 3 0
Sibley "Henderson Twp" 308 93 197 16 2 0
Sibley "Jessenland Twp" 257 96 158 3 0 0
Sibley "Kelso Twp" 143 57 78 6 2 0
Sibley "Le Sueur" 0 0 0 0 0 0
Sibley "Moltke Twp" 139 41 92 2 4 0
Sibley "New Auburn" 150 52 83 15 0 0
Sibley "New Auburn Twp" 206 59 142 3 2 0
Sibley "Severance Twp" 111 37 72 1 1 0
Sibley "Sibley Twp" 132 39 90 2 1 0
Sibley "Transit Twp" 121 25 92 3 1 0
Sibley "Washington Lake Twp" 257 80 172 5 0 0
Sibley Winthrop 564 240 293 24 7 0
Stearns Albany 1051 354 646 35 16 0
Stearns "Albany Twp" 409 77 324 5 3 0
Stearns "Ashley Twp" 100 13 86 1 0 0
Stearns Avon 774 267 476 26 5 0
Stearns "Avon Twp P-1" 592 154 413 18 6 1
Stearns "Avon Twp P-2" 531 190 323 12 6 0
Stearns Belgrade 272 117 136 12 7 0
Stearns "Brockway Twp" 1457 408 1000 36 13 0
Stearns Brooten 247 102 133 10 2 0
Stearns Clearwater 0 0 0 0 0 0
Stearns "Cold Spring" 1766 653 1035 58 20 0
Stearns "Collegeville Twp P-1" 1053 445 577 27 4 0
Stearns "Collegeville Twp P-2" 669 359 244 55 11 0
Stearns "Crow Lake Twp" 126 48 73 3 2 0
Stearns "Crow River Twp" 115 40 73 0 2 0
Stearns "Eden Lake Twp" 788 258 509 13 8 0
Stearns "Eden Valley" 174 65 103 5 1 0
Stearns Elrosa 95 25 69 1 0 0
Stearns "Fair Haven Twp" 738 241 466 24 7 0
Stearns "Farming Twp" 438 95 335 5 3 0
Stearns Freeport 278 59 206 8 5 0
Stearns "Getty Twp" 142 26 115 1 0 0
Stearns Greenwald 97 21 75 1 0 0
Stearns "Grove Twp" 189 37 145 5 2 0
Stearns "Holding Twp" 584 155 414 12 3 0
Stearns Holdingford 326 79 235 10 2 0
Stearns Kimball 291 103 171 15 2 0
Stearns "Krain Twp" 408 78 322 1 7 0
Stearns "Lake George Twp" 97 14 81 2 0 0
Stearns "Lake Henry" 35 5 28 1 1 0
Stearns "Lake Henry Twp" 116 23 91 1 1 0
Stearns "Le Sauk Twp" 812 283 489 35 5 0
Stearns "Luxemburg Twp" 309 67 239 0 3 0
Stearns "Lynden Twp" 949 305 604 26 13 1
Stearns "Maine Prairie Twp" 921 270 632 13 6 0
Stearns "Meire Grove" 45 8 36 1 0 0
Stearns Melrose 1109 383 668 41 17 0
Stearns "Melrose Twp" 311 83 221 5 2 0
Stearns "Millwood Twp" 460 95 358 5 2 0
Stearns "Munson Twp P-1" 322 114 201 2 5 0
Stearns "Munson Twp P-2" 405 147 251 3 4 0
Stearns "New Munich" 101 17 81 1 2 0
Stearns "North Fork Twp" 83 26 55 2 0 0
Stearns "Oak Twp" 234 52 172 5 5 0
Stearns Paynesville 1001 377 565 45 14 0
Stearns "Paynesville Twp" 759 295 442 17 5 0
Stearns "Raymond Twp" 91 23 68 0 0 0
Stearns Richmond 669 216 412 31 9 1
Stearns Rockville 1239 365 836 31 7 0
Stearns Roscoe 34 7 23 4 0 0
Stearns "Saint Anthony" 32 7 21 3 1 0
Stearns "Saint Augusta" 1683 441 1181 43 17 1
Stearns "Saint Cloud W-1 P-1" 442 280 85 70 6 1
Stearns "Saint Cloud W-1 P-2" 837 520 226 83 7 1
Stearns "Saint Cloud W-1 P-3" 427 256 117 46 7 1
Stearns "Saint Cloud W-1 P-4" 639 338 258 38 5 0
Stearns "Saint Cloud W-1 P-5" 482 258 172 42 10 0
Stearns "Saint Cloud W-1 P-6" 859 402 420 27 10 0
Stearns "Saint Cloud W-1 P-7" 875 640 176 53 6 0
Stearns "Saint Cloud W-2 P-2" 1316 725 511 59 20 1
Stearns "Saint Cloud W-3 P-1" 1381 630 711 23 17 0
Stearns "Saint Cloud W-3 P-2" 1284 665 545 60 11 3
Stearns "Saint Cloud W-3 P-3" 1699 738 898 51 11 1
Stearns "Saint Cloud W-3 P-4" 672 335 298 34 5 0
Stearns "Saint Cloud W-3 P-5" 690 324 335 24 7 0
Stearns "Saint Cloud W-3 P-6" 972 493 420 46 11 2
Stearns "Saint Cloud W-3 P-7" 1011 564 403 35 9 0
Stearns "Saint Cloud W-4 P-1" 773 380 353 32 8 0
Stearns "Saint Cloud W-4 P-2" 447 205 206 33 3 0
Stearns "Saint Cloud W-4 P-3" 505 244 219 36 6 0
Stearns "Saint Cloud W-4 P-4" 1106 737 309 47 12 1
Stearns "Saint Cloud W-4 P-5" 1018 485 487 35 10 1
Stearns "Saint Cloud W-4 P-6" 1872 806 994 55 17 0
Stearns "Saint Cloud W-4 P-7" 1829 817 944 53 15 0
Stearns "Saint Joseph P-1" 1114 672 392 40 10 0
Stearns "Saint Joseph P-2" 1794 853 841 82 17 1
Stearns "Saint Joseph Twp" 671 231 424 15 1 0
Stearns "Saint Martin" 105 30 72 1 2 0
Stearns "Saint Martin Twp" 190 40 148 1 1 0
Stearns "Saint Rosa" 31 8 20 2 1 0
Stearns "Saint Stephen" 438 90 324 13 11 0
Stearns "Saint Wendel Twp" 1210 412 750 34 13 1
Stearns "Sartell P-7" 1623 582 974 53 14 0
Stearns "Sartell P-5" 876 376 449 36 15 0
Stearns "Sartell P-1" 1446 616 747 67 16 0
Stearns "Sartell P-6" 727 307 397 21 2 0
Stearns "Sartell P-3" 1083 449 578 43 13 0
Stearns "Sartell P-4" 1376 576 743 45 12 0
Stearns "Sauk Centre" 1610 516 1037 44 13 0
Stearns "Sauk Centre Twp" 503 107 382 9 5 0
Stearns "Spring Hill" 31 9 22 0 0 0
Stearns "Spring Hill Twp" 152 38 112 1 1 0
Stearns "Waite Park P-1" 766 321 380 51 14 0
Stearns "Waite Park P-2" 1355 781 499 62 13 0
Stearns "Waite Park P-3" 400 161 230 4 5 0
Stearns "Waite Park P-4" 112 34 67 8 3 0
Stearns "Wakefield Twp" 1481 468 957 42 14 0
Stearns "Zion Twp" 138 32 104 1 1 0
Steele "Aurora Twp" 250 77 157 12 4 0
Steele "Berlin Twp" 281 91 172 18 0 0
Steele "Blooming Prairie" 889 406 419 55 9 0
Steele "Blooming Prairie Twp" 237 87 136 9 5 0
Steele "Clinton Falls Twp" 223 55 158 5 5 0
Steele "Deerfield Twp" 280 72 195 9 4 0
Steele Ellendale 292 112 150 23 7 0
Steele "Havana Twp" 315 89 213 8 5 0
Steele "Lemond Twp" 261 81 170 5 5 0
Steele Medford 526 168 319 28 10 1
Steele "Medford Twp" 239 81 141 11 6 0
Steele "Meriden Twp" 306 110 177 14 5 0
Steele "Merton Twp" 172 48 117 4 3 0
Steele "Owatonna W-1 P-1" 1119 539 509 57 14 0
Steele "Owatonna W-1 P-2" 1333 557 693 58 24 1
Steele "Owatonna W-2 P-1" 930 385 461 74 10 0
Steele "Owatonna W-2 P-2" 1558 578 920 38 21 1
Steele "Owatonna W-3 P-1" 675 295 324 42 14 0
Steele "Owatonna W-3 P-2" 886 410 420 44 12 0
Steele "Owatonna W-4 P-1" 1146 501 583 45 16 1
Steele "Owatonna W-4 P-2" 1262 540 665 42 15 0
Steele "Owatonna W-5 P-1" 1089 439 606 37 7 0
Steele "Owatonna W-5 P-2" 1062 462 545 38 17 0
Steele "Owatonna Twp" 366 117 239 6 4 0
Steele "Somerset Twp" 387 140 221 21 5 0
Steele "Summit Twp" 199 71 121 4 3 0
Stevens Alberta 52 14 30 6 2 0
Stevens "Baker Twp" 69 18 49 1 1 0
Stevens Chokio 201 91 98 9 3 0
Stevens "Darnen Twp" 136 26 109 0 1 0
Stevens Donnelly 105 39 65 1 0 0
Stevens "Donnelly Twp" 51 25 25 1 0 0
Stevens "Eldorado Twp" 62 24 32 3 3 0
Stevens "Everglade Twp" 60 21 38 1 0 0
Stevens "Framnas Twp" 193 73 113 2 5 0
Stevens Hancock 287 92 178 12 5 0
Stevens "Hodges Twp" 150 25 125 0 0 0
Stevens "Horton Twp" 91 7 84 0 0 0
Stevens "Moore Twp" 100 14 85 1 0 0
Stevens "Morris P-1A" 329 189 122 13 5 0
Stevens "Morris P-1B" 442 218 200 20 4 0
Stevens "Morris P-2A" 379 228 132 18 1 0
Stevens "Morris P-2B" 284 211 51 20 2 0
Stevens "Morris P-3A" 431 266 147 16 2 0
Stevens "Morris P-3B" 395 168 210 11 6 0
Stevens "Morris Twp" 180 48 127 3 2 0
Stevens "Pepperton Twp" 57 22 34 1 0 0
Stevens "Rendsville Twp" 66 25 36 4 1 0
Stevens "Scott Twp" 64 27 32 2 3 0
Stevens "Stevens Twp" 33 10 23 0 0 0
Stevens "Swan Lake Twp" 125 33 89 0 3 0
Stevens "Synnes Twp" 38 12 26 0 0 0
Swift Appleton 552 248 271 25 8 0
Swift "Appleton Twp" 108 43 62 3 0 0
Swift "Benson P-1" 655 324 298 23 10 0
Swift "Benson P-2" 606 278 304 19 5 0
Swift "Benson Twp" 145 67 72 3 3 0
Swift "Camp Lake Twp" 84 56 25 3 0 0
Swift "Cashel Twp" 72 20 51 0 1 0
Swift Clontarf 66 37 29 0 0 0
Swift "Clontarf Twp" 30 18 10 1 1 0
Swift Danvers 44 17 23 3 1 0
Swift DeGraff 48 21 22 5 0 0
Swift "Dublin Twp" 72 26 46 0 0 0
Swift "Edison Twp" 52 23 24 1 4 0
Swift "Fairfield Twp" 64 14 47 2 1 0
Swift "Hayes Twp" 94 43 48 2 1 0
Swift "Hegbert Twp" 48 24 22 1 1 0
Swift Holloway 43 18 22 3 0 0
Swift Kerkhoven 297 110 175 10 2 0
Swift "Kerkhoven Twp" 115 50 62 3 0 0
Swift "Kildare Twp" 67 27 38 1 1 0
Swift "Marysland Twp" 32 20 11 0 1 0
Swift "Moyer Twp" 50 28 22 0 0 0
Swift Murdock 80 29 45 3 3 0
Swift "Pillsbury Twp" 130 34 96 0 0 0
Swift "Shible Twp" 45 22 22 1 0 0
Swift "Six Mile Grove Twp" 85 34 49 2 0 0
Swift "Swenoda Twp" 66 24 41 0 1 0
Swift "Tara Twp" 37 15 21 1 0 0
Swift "Torning Twp" 177 80 95 1 1 0
Swift "West Bank Twp" 72 37 33 2 0 0
Todd "Bartlett Twp" 179 48 122 8 1 0
Todd Bertha 170 62 104 4 0 0
Todd "Bertha Twp" 133 48 79 4 2 0
Todd "Birchdale Twp" 391 127 250 10 4 0
Todd Browerville 259 106 143 7 3 0
Todd "Bruce Twp" 237 70 163 3 1 0
Todd "Burleene Twp" 149 39 108 2 0 0
Todd "Burnhamville Twp" 340 121 204 12 3 0
Todd Burtrum 38 13 20 5 0 0
Todd Clarissa 242 127 104 7 4 0
Todd "Eagle Bend" 189 81 102 3 3 0
Todd "Eagle Valley Twp" 180 63 114 3 0 0
Todd "Fawn Lake Twp" 237 67 163 5 2 0
Todd "Germania Twp" 149 35 108 4 2 0
Todd "Gordon Twp" 350 86 254 7 3 0
Todd "Grey Eagle" 131 50 77 1 3 0
Todd "Grey Eagle Twp" 317 97 211 6 3 0
Todd "Hartford Twp" 245 87 150 4 4 0
Todd Hewitt 92 35 50 6 1 0
Todd "Iona Twp" 125 46 76 2 1 0
Todd "Kandota Twp" 383 111 251 18 3 0
Todd "Leslie Twp" 298 112 180 4 2 0
Todd "Little Elk Twp" 129 44 82 1 2 0
Todd "Little Sauk Twp" 347 71 259 7 10 0
Todd "Long Prairie" 906 314 553 29 10 0
Todd "Long Prairie Twp" 394 109 279 3 3 0
Todd "Moran Twp" 258 61 194 3 0 0
Todd Osakis 86 32 52 1 1 0
Todd "Reynolds Twp" 233 81 149 2 1 0
Todd "Round Prairie Twp" 272 86 176 7 3 0
Todd Staples 710 275 385 40 10 0
Todd "Staples Twp" 260 56 194 6 4 0
Todd "Stowe Prairie Twp" 207 55 149 3 0 0
Todd Swanville 1 0 1 0 0 0
Todd "Turtle Creek Twp" 132 51 78 1 2 0
Todd "Villard Twp" 285 68 203 12 2 0
Todd "Ward Twp" 221 65 148 6 2 0
Todd "West Union" 45 11 32 2 0 0
Todd "West Union Twp" 127 32 93 1 1 0
Todd "Wykeham Twp" 144 53 89 1 1 0
Traverse "Arthur Twp" 29 10 18 0 1 0
Traverse "Browns Valley" 162 85 62 14 1 0
Traverse "Clifton Twp" 38 16 22 0 0 0
Traverse "Croke Twp" 38 12 26 0 0 0
Traverse "Dollymount Twp" 39 12 26 0 1 0
Traverse Dumont 42 17 22 1 2 0
Traverse "Folsom Twp" 57 27 29 1 0 0
Traverse "Lake Valley Twp" 123 57 63 1 2 0
Traverse "Leonardsville Twp" 45 8 36 1 0 0
Traverse "Monson Twp" 61 21 40 0 0 0
Traverse "Parnell Twp" 31 14 17 0 0 0
Traverse "Redpath Twp" 14 8 6 0 0 0
Traverse "Tara Twp" 44 11 30 3 0 0
Traverse "Taylor Twp" 49 17 32 0 0 0
Traverse Tintah 28 10 17 0 1 0
Traverse "Tintah Twp" 18 7 11 0 0 0
Traverse "Walls Twp" 35 10 25 0 0 0
Traverse "Wheaton P-1" 290 154 122 13 1 0
Traverse "Wheaton P-2" 332 165 151 13 3 0
Traverse "Windsor Twp" 41 17 23 1 0 0
Wabasha Bellechester 16 3 12 1 0 0
Wabasha "Chester Twp" 196 59 131 3 3 0
Wabasha Elgin 444 160 261 19 4 0
Wabasha "Elgin Twp" 352 129 211 8 3 1
Wabasha "Gillford Twp" 213 72 136 4 1 0
Wabasha "Glasgow Twp" 125 38 79 4 4 0
Wabasha "Greenfield Twp" 708 295 389 17 7 0
Wabasha Hammond 33 17 13 3 0 0
Wabasha "Highland Twp" 225 95 123 3 3 1
Wabasha "Hyde Park Twp" 98 43 53 2 0 0
Wabasha Kellogg 250 112 123 12 3 0
Wabasha "Lake Twp" 216 105 105 5 1 0
Wabasha "Lake City P-1" 627 303 277 40 7 0
Wabasha "Lake City P-2" 594 309 254 26 5 0
Wabasha "Lake City P-3" 765 358 372 27 8 0
Wabasha Mazeppa 351 142 183 20 6 0
Wabasha "Mazeppa Twp" 386 129 241 10 6 0
Wabasha Millville 67 17 48 2 0 0
Wabasha Minneiska 38 12 23 2 1 0
Wabasha "Minneiska Twp" 73 30 41 2 0 0
Wabasha "Mount Pleasant Twp" 210 65 136 6 3 0
Wabasha "Oakwood Twp" 161 61 95 4 1 0
Wabasha "Pepin Twp" 210 108 94 6 2 0
Wabasha "Plainview P-1" 733 268 433 19 13 0
Wabasha "Plainview P-2" 642 223 397 18 4 0
Wabasha "Plainview Twp" 215 63 141 9 2 0
Wabasha "Wabasha W-1" 431 247 166 11 7 0
Wabasha "Wabasha W-2" 461 220 219 11 11 0
Wabasha "Wabasha W-3" 334 171 148 11 4 0
Wabasha "Watopa Twp" 129 57 66 4 2 0
Wabasha "West Albany Twp" 183 56 122 3 2 0
Wabasha "Zumbro Twp" 411 146 255 9 1 0
Wabasha "Zumbro Falls" 65 15 45 5 0 0
Wadena Aldrich 20 6 13 1 0 0
Wadena "Aldrich Twp" 199 43 151 3 2 0
Wadena "Blueberry Twp" 381 96 275 8 2 0
Wadena "Bullard Twp" 90 19 70 1 0 0
Wadena "Huntersville Twp" 48 16 30 2 0 0
Wadena "Leaf River Twp P-1" 98 14 80 0 3 1
Wadena "Leaf River Twp P-2" 88 31 54 3 0 0
Wadena "Lyons Twp" 85 21 62 2 0 0
Wadena "Meadow Twp" 86 21 64 0 1 0
Wadena Menahga 529 161 337 22 9 0
Wadena Nimrod 34 7 22 2 3 0
Wadena "North Germany Twp" 122 31 86 2 3 0
Wadena "Orton Twp" 80 26 52 1 1 0
Wadena "Red Eye Twp" 223 49 168 5 1 0
Wadena "Rockwood Twp" 176 55 116 3 2 0
Wadena Sebeka 234 82 141 8 3 0
Wadena "Shell River Twp" 111 49 57 4 1 0
Wadena Staples 297 103 176 7 9 2
Wadena "Thomastown Twp" 413 123 279 9 2 0
Wadena Verndale 210 64 140 5 1 0
Wadena "Wadena P-1" 465 166 271 22 6 0
Wadena "Wadena P-2" 352 142 198 9 3 0
Wadena "Wadena P-3" 579 223 340 12 4 0
Wadena "Wadena Twp" 426 116 302 7 1 0
Wadena "Wing River Twp" 197 29 161 5 2 0
Waseca "Alton Twp" 207 61 134 9 3 0
Waseca "Blooming Grove Twp" 308 102 197 6 3 0
Waseca "Byron Twp" 113 39 70 1 3 0
Waseca Elysian 2 0 2 0 0 0
Waseca "Freedom Twp" 179 47 125 6 1 0
Waseca "Iosco Twp" 307 124 173 7 3 0
Waseca Janesville 1028 425 549 44 10 0
Waseca "Janesville Twp" 283 119 156 5 3 0
Waseca "New Richland" 488 224 242 19 3 0
Waseca "New Richland Twp" 222 82 138 2 0 0
Waseca "Otisco Twp" 281 75 192 11 3 0
Waseca "Saint Mary Twp" 219 76 135 6 2 0
Waseca "Vivian Twp" 126 32 92 0 2 0
Waseca Waldorf 84 37 41 5 1 0
Waseca "Waseca W-1 P-A" 823 341 438 32 12 0
Waseca "Waseca W-1 P-B" 332 158 145 26 3 0
Waseca "Waseca W-2 P-A" 1044 479 533 24 8 0
Waseca "Waseca W-2 P-B" 355 163 166 25 1 0
Waseca "Waseca W-3 P-A" 243 108 122 9 4 0
Waseca "Waseca W-3 P-B" 563 234 302 17 9 1
Waseca "Wilton Twp" 180 70 99 6 5 0
Waseca "Woodville Twp" 724 226 486 9 3 0
Washington "Afton W-1 P-1" 471 281 181 7 2 0
Washington "Afton W-2 P-1" 491 249 230 8 4 0
Washington "Afton W-3 P-1" 467 243 206 11 7 0
Washington "Afton W-4 P-1" 461 239 208 8 6 0
Washington Bayport 1239 610 550 61 18 0
Washington "Baytown Twp" 1252 527 701 17 7 0
Washington "Birchwood Village" 589 356 212 16 5 0
Washington "Cottage Grove P-1" 1538 806 660 53 18 1
Washington "Cottage Grove P-2" 1341 700 586 41 14 0
Washington "Cottage Grove P-3" 1538 848 614 60 16 0
Washington "Cottage Grove P-4" 1731 922 714 77 17 1
Washington "Cottage Grove P-5" 1740 881 771 67 21 0
Washington "Cottage Grove P-6" 1586 824 671 68 23 0
Washington "Cottage Grove P-7" 1721 886 733 81 19 2
Washington "Cottage Grove P-8" 1880 911 878 67 22 2
Washington "Cottage Grove P-9" 1519 815 620 66 18 0
Washington "Cottage Grove P-10" 852 395 422 30 5 0
Washington "Cottage Grove P-11" 1829 938 786 76 29 0
Washington Dellwood 727 262 445 16 4 0
Washington "Denmark Twp" 1010 438 538 23 11 0
Washington "Forest Lake P-1" 1590 646 805 110 28 1
Washington "Forest Lake P-2" 1572 642 862 55 13 0
Washington "Forest Lake P-3" 2040 744 1187 96 13 0
Washington "Forest Lake P-4" 1642 613 956 56 16 1
Washington "Forest Lake P-5" 2852 1136 1583 115 17 1
Washington Grant 2568 1066 1446 38 18 0
Washington "Grey Cloud Island Twp" 167 88 65 11 2 1
Washington "Hastings W-1 P-1" 2 1 1 0 0 0
Washington "Hugo W-1 P-1" 2569 1124 1333 84 27 1
Washington "Hugo W-2 P-2A" 318 113 189 10 6 0
Washington "Hugo W-2 P-2B" 2061 934 1029 79 19 0
Washington "Hugo W-3 P-3A" 1717 735 903 63 16 0
Washington "Hugo W-3 P-3B" 712 265 426 15 6 0
Washington "Lake Elmo P-1" 2668 1302 1260 79 26 1
Washington "Lake Elmo P-2" 2854 1301 1477 44 32 0
Washington Lakeland 1006 489 467 40 10 0
Washington "Lakeland Shores" 194 88 102 3 1 0
Washington "Lake Saint Croix Beach" 648 336 269 39 4 0
Washington Landfall 180 88 67 23 2 0
Washington "Mahtomedi P-1" 2102 1093 925 55 29 0
Washington "Mahtomedi P-2" 2567 1302 1171 65 23 6
Washington "Marine on Saint Croix" 509 366 134 6 3 0
Washington "May Twp" 1786 847 890 33 16 0
Washington Newport 1500 735 645 91 26 3
Washington "Oakdale P-1" 1253 677 489 64 23 0
Washington "Oakdale P-2" 1188 676 426 63 21 2
Washington "Oakdale P-3" 2156 1271 773 83 27 2
Washington "Oakdale P-4" 1568 954 539 61 14 0
Washington "Oakdale P-5" 1769 1020 631 94 23 1
Washington "Oakdale P-6" 1693 842 757 64 30 0
Washington "Oakdale P-7" 2577 1412 1070 58 34 3
Washington "Oakdale P-8" 746 396 329 16 5 0
Washington "Oak Park Heights" 2291 1208 987 64 32 0
Washington "Pine Springs" 254 115 133 3 3 0
Washington "Saint Mary's Point" 236 120 107 7 2 0
Washington "Saint Paul Park P-1" 543 260 216 59 7 1
Washington "Saint Paul Park P-2" 112 46 52 11 3 0
Washington "Saint Paul Park P-3" 856 434 350 52 19 1
Washington "Saint Paul Park P-4" 760 383 327 37 13 0
Washington Scandia 2482 1100 1273 86 22 1
Washington "Stillwater W-1 P-1" 911 483 380 38 10 0
Washington "Stillwater W-1 P-2" 1458 889 502 56 11 0
Washington "Stillwater W-2 P-3" 1091 664 377 37 13 0
Washington "Stillwater W-2 P-4" 1725 1014 637 58 16 0
Washington "Stillwater W-3 P-5" 2704 1312 1295 71 24 2
Washington "Stillwater W-4 P-7" 1654 870 735 33 15 1
Washington "Stillwater W-4 P-8" 1105 640 437 16 12 0
Washington "Stillwater Twp P-1" 1276 609 637 20 10 0
Washington "West Lakeland Twp" 2373 989 1319 41 24 0
Washington "White Bear Lake W-4 P-2" 178 98 73 6 1 0
Washington Willernie 233 128 88 14 3 0
Washington "Woodbury P-1" 1708 1025 571 78 34 0
Washington "Woodbury P-2" 2495 1386 1013 66 30 0
Washington "Woodbury P-3" 1186 725 404 48 9 0
Washington "Woodbury P-4" 2046 1225 739 49 30 3
Washington "Woodbury P-5" 2073 1289 696 65 21 2
Washington "Woodbury P-6" 1699 901 747 34 17 0
Washington "Woodbury P-7" 1950 1098 810 28 14 0
Washington "Woodbury P-8" 2469 1330 1074 47 17 1
Washington "Woodbury P-9A" 3421 1916 1382 89 30 4
Washington "Woodbury P-10" 2460 1331 1048 57 23 1
Washington "Woodbury P-11" 2520 1455 970 62 32 1
Washington "Woodbury P-12" 2251 1228 945 54 23 1
Washington "Woodbury P-13A" 2075 1025 1003 28 18 1
Washington "Woodbury P-14" 1649 818 786 26 18 1
Washington "Woodbury P-15" 2165 982 1134 30 19 0
Washington "Woodbury P-16" 2690 1371 1250 44 25 0
Watonwan "Adrian Twp" 89 35 50 2 2 0
Watonwan "Antrim Twp" 111 27 81 3 0 0
Watonwan Butterfield 173 64 99 7 3 0
Watonwan "Butterfield Twp" 114 27 87 0 0 0
Watonwan Darfur 25 8 12 5 0 0
Watonwan "Fieldon Twp" 83 29 50 2 2 0
Watonwan "La Salle" 29 12 15 1 1 0
Watonwan Lewisville 83 33 43 5 2 0
Watonwan "Long Lake Twp" 200 84 108 7 1 0
Watonwan Madelia 749 399 302 38 9 1
Watonwan "Madelia Twp" 157 56 98 2 1 0
Watonwan "Nelson Twp" 136 57 76 3 0 0
Watonwan Odin 65 19 38 6 2 0
Watonwan "Odin Twp" 92 38 52 1 1 0
Watonwan Ormsby 37 9 23 4 1 0
Watonwan "Riverdale Twp" 148 61 83 4 0 0
Watonwan "Rosendale Twp" 151 53 97 1 0 0
Watonwan "Saint James W-1" 749 379 340 21 9 0
Watonwan "Saint James W-2" 660 360 273 19 8 0
Watonwan "Saint James Twp" 140 49 87 3 1 0
Watonwan "South Branch Twp" 124 28 91 3 1 1
Wilkin "Akron Twp" 71 10 54 4 3 0
Wilkin "Andrea Twp" 28 10 17 1 0 0
Wilkin "Atherton Twp" 84 47 31 6 0 0
Wilkin "Bradford Twp" 33 13 17 2 1 0
Wilkin "Brandrup Twp" 56 21 34 1 0 0
Wilkin "Breckenridge P-1" 493 207 261 20 5 0
Wilkin "Breckenridge P-2" 412 174 208 24 6 0
Wilkin "Breckenridge P-3" 259 127 120 8 4 0
Wilkin "Breckenridge Twp" 100 28 71 1 0 0
Wilkin Campbell 63 31 27 3 2 0
Wilkin "Campbell Twp" 19 2 15 2 0 0
Wilkin "Champion Twp" 27 12 13 1 1 0
Wilkin "Connelly Twp" 53 16 32 2 3 0
