COUNTY AREA TOTAL DEM REP LIB GRN IA IND1 IND2 SAL SWP Writein
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins DeLaFuente West Pierce Riva Kennedy Writein
Hennepin "BROOKLYN PARK W-W P-1O" 1576 1039 505 11 3 3 12 0 1 0 2
Hennepin "BROOKLYN PARK W-W P-1R" 2429 1690 671 26 9 7 13 5 1 1 6
Hennepin "BROOKLYN PARK W-W P-2" 1230 872 330 12 4 1 8 1 0 0 2
Hennepin "BROOKLYN PARK W-W P-3" 2114 1633 428 13 9 5 15 3 0 1 7
Hennepin "BROOKLYN PARK W-W P-4" 1905 1296 571 13 2 7 10 1 2 1 2
Hennepin "BROOKLYN PARK W-W P-5" 1383 1010 348 8 7 1 5 1 2 1 0
Hennepin "BROOKLYN PARK W-W P-6" 536 330 199 3 0 0 2 2 0 0 0
Hennepin "CHAMPLIN W-1 P-01" 4465 2316 2021 72 14 8 11 5 3 1 14
Hennepin "CHAMPLIN W-2 P-01" 4045 2187 1776 37 12 2 7 8 2 0 14
Hennepin "CHAMPLIN W-3 P-01" 3196 1656 1456 37 10 5 8 9 1 1 13
Hennepin "CHAMPLIN W-4 P-01" 3450 1756 1606 45 10 6 6 7 0 0 14
Hennepin "CHANHASSEN P-01" 0 0 0 0 0 0 0 0 0 0 0
Hennepin "CHANHASSEN P-02" 0 0 0 0 0 0 0 0 0 0 0
Hennepin "CORCORAN P-01" 1482 436 1013 18 6 1 3 3 0 0 2
Hennepin "CORCORAN P-02" 1111 441 647 14 0 0 0 1 1 1 6
Hennepin "CORCORAN P-03" 1449 658 762 16 2 1 1 3 0 0 6
Hennepin "CRYSTAL W-1 P-01" 1882 1259 586 14 6 0 8 4 2 0 3
Hennepin "CRYSTAL W-1 P-02" 859 591 242 12 4 1 2 3 0 0 4
Hennepin "CRYSTAL W-1 P-03" 558 345 187 10 2 0 2 3 0 0 9
Hennepin "CRYSTAL W-2 P-01" 1751 1165 522 29 10 9 3 6 2 0 5
Hennepin "CRYSTAL W-2 P-02" 1320 851 423 31 1 4 3 0 0 0 7
Hennepin "CRYSTAL W-2 P-03" 625 450 158 6 4 0 2 4 0 0 1
Hennepin "CRYSTAL W-3 P-01" 1221 829 351 24 3 3 2 2 1 0 6
Hennepin "CRYSTAL W-3 P-02" 1777 1106 617 19 12 4 3 4 3 0 9
Hennepin "CRYSTAL W-3 P-03" 427 282 130 9 1 0 0 1 1 0 3
Hennepin "CRYSTAL W-4 P-01" 1625 1039 546 18 6 5 2 2 2 1 4
Hennepin "CRYSTAL W-4 P-02" 1367 813 512 16 3 7 7 3 0 1 5
Hennepin "DAYTON P-01" 1110 533 544 16 2 3 4 1 1 0 6
Hennepin "DAYTON P-02" 878 398 453 13 1 1 3 5 0 0 4
Hennepin "DAYTON P-03" 2564 1142 1349 40 11 3 5 8 0 0 6
Hennepin "DEEPHAVEN P-01" 1270 756 486 12 0 1 7 1 0 0 7
Hennepin "DEEPHAVEN P-02" 1461 835 593 14 3 4 2 0 0 0 10
Hennepin "EDEN PRAIRIE P-01" 1738 1091 608 20 6 3 2 1 0 0 7
Hennepin "EDEN PRAIRIE P-02" 1878 1145 674 27 2 7 3 3 0 1 16
Hennepin "EDEN PRAIRIE P-03" 1859 1205 625 13 7 0 3 0 1 0 5
Hennepin "EDEN PRAIRIE P-04" 1826 1181 597 21 7 2 6 2 0 1 9
Hennepin "EDEN PRAIRIE P-05" 2130 1312 763 26 6 4 2 8 0 0 9
Hennepin "EDEN PRAIRIE P-06" 1775 1072 648 31 7 2 3 4 0 0 8
Hennepin "EDEN PRAIRIE P-07" 1654 1014 601 24 1 2 3 2 0 0 7
Hennepin "EDEN PRAIRIE P-08" 1395 819 547 14 3 4 4 1 1 0 2
Hennepin "EDEN PRAIRIE P-09" 2284 1352 894 17 8 2 4 1 0 0 6
Hennepin "EDEN PRAIRIE P-10" 2083 1198 834 15 5 0 7 5 0 1 18
Hennepin "EDEN PRAIRIE P-11" 1629 1124 453 28 8 4 3 2 1 1 5
Hennepin "EDEN PRAIRIE P-12" 2092 1364 679 23 5 7 4 4 0 1 5
Hennepin "EDEN PRAIRIE P-13" 1853 1234 577 22 4 3 4 2 1 0 6
Hennepin "EDEN PRAIRIE P-14" 2722 1640 1016 27 6 5 9 3 0 1 15
Hennepin "EDEN PRAIRIE P-15" 2147 1397 698 28 4 2 7 4 1 0 6
Hennepin "EDEN PRAIRIE P-16" 2630 1631 945 28 3 3 6 6 0 1 7
Hennepin "EDEN PRAIRIE P-17" 1641 983 626 22 3 3 0 0 0 0 4
Hennepin "EDEN PRAIRIE P-18" 2561 1437 1080 24 1 2 2 4 0 0 11
Hennepin "EDEN PRAIRIE P-19A" 2418 1438 933 15 6 4 5 5 0 0 12
Hennepin "EDEN PRAIRIE P-19B" 1163 715 432 6 0 0 1 3 0 0 6
Hennepin "EDINA P-01A" 1932 1264 626 17 5 3 2 4 0 0 11
Hennepin "EDINA P-01B" 2248 1349 851 15 5 2 7 6 0 0 13
Hennepin "EDINA P-02" 1491 1083 377 12 2 1 8 1 0 1 6
Hennepin "EDINA P-03" 2328 1580 715 10 1 0 8 2 0 0 12
Hennepin "EDINA P-04" 1952 1502 415 18 2 3 3 2 0 0 7
Hennepin "EDINA P-05" 2086 1326 721 17 4 0 3 7 1 0 7
Hennepin "EDINA P-06" 1892 1290 570 16 1 0 2 1 1 1 10
Hennepin "EDINA P-07" 1365 907 426 9 4 1 5 1 1 0 11
Hennepin "EDINA P-08" 1822 1218 550 30 2 4 3 2 0 0 13
Hennepin "EDINA P-09" 1712 1186 490 17 3 1 4 4 0 1 6
Hennepin "EDINA P-10C" 1413 880 513 9 2 1 3 0 0 0 5
Hennepin "EDINA P-11" 1998 1374 586 15 4 3 1 4 0 0 11
Hennepin "EDINA P-12" 757 495 240 15 1 1 0 2 1 0 2
Hennepin "EDINA P-13" 1350 980 345 12 3 1 2 0 0 0 7
Hennepin "EDINA P-14" 2022 1495 475 23 7 6 3 1 1 0 11
Hennepin "EDINA P-15C" 1774 1153 590 16 1 1 5 4 0 0 4
Hennepin "EDINA P-16" 1923 1341 555 9 4 0 2 3 0 0 9
Hennepin "EDINA P-17" 1888 1286 572 10 1 4 2 2 1 0 10
Hennepin "EDINA P-18" 2599 1856 704 15 1 2 6 2 0 0 13
Hennepin "EDINA P-19C" 1285 786 479 9 3 1 3 0 1 0 3
Hennepin "EXCELSIOR P-01" 1577 925 615 22 7 0 2 3 1 0 2
Hennepin "FORT SNELLING P-01" 137 89 44 0 1 0 0 1 0 0 2
Hennepin "GOLDEN VALLEY P-1" 1734 1395 298 12 8 3 10 2 1 1 4
Hennepin "GOLDEN VALLEY P-2" 2414 1826 531 29 9 0 6 4 2 0 7
Hennepin "GOLDEN VALLEY P-3" 1994 1598 359 19 2 2 7 2 1 0 4
Hennepin "GOLDEN VALLEY P-4" 1716 1208 468 18 3 2 2 4 1 0 10
Hennepin "GOLDEN VALLEY P-5" 1613 1272 316 5 3 2 3 1 2 0 9
Hennepin "GOLDEN VALLEY P-6" 2242 1627 573 16 5 0 3 3 0 1 14
Hennepin "GOLDEN VALLEY P-7" 1958 1373 540 20 8 5 2 3 0 0 7
Hennepin "GOLDEN VALLEY P-8" 2163 1597 505 28 10 2 8 5 0 0 8
Hennepin "GREENFIELD P-01" 2004 653 1315 17 1 3 3 3 0 0 9
Hennepin "GREENWOOD P-01" 572 295 270 4 1 1 1 0 0 0 0
Hennepin "HANOVER P-1" 425 137 280 3 3 0 1 1 0 0 0
Hennepin "HOPKINS P-01" 1497 1123 338 12 9 1 3 2 0 1 8
Hennepin "HOPKINS P-02" 2084 1594 435 25 4 7 6 2 2 2 7
Hennepin "HOPKINS P-03" 1450 974 432 19 9 2 4 0 2 1 7
Hennepin "HOPKINS P-04" 1918 1424 449 25 7 0 3 3 0 0 7
Hennepin "HOPKINS P-05" 1589 1184 358 23 10 1 1 2 2 0 8
Hennepin "HOPKINS P-06" 2009 1443 504 28 11 4 9 4 1 0 5
Hennepin "INDEPENDENCE P-01" 2679 1080 1545 19 5 6 9 4 0 1 10
Hennepin "LONG LAKE P-01" 1124 623 469 11 6 4 1 3 0 0 7
Hennepin "LORETTO P-01" 435 163 262 7 1 0 0 1 0 0 1
Hennepin "MAPLE GROVE P-01" 1826 967 796 36 7 1 5 2 2 1 9
Hennepin "MAPLE GROVE P-02" 1713 933 725 26 8 9 3 3 0 0 6
Hennepin "MAPLE GROVE P-03" 1628 879 705 23 4 9 0 3 1 0 4
Hennepin "MAPLE GROVE P-04" 1644 884 713 23 6 2 4 4 0 0 8
Hennepin "MAPLE GROVE P-05" 1820 984 784 29 7 4 5 2 0 1 4
Hennepin "MAPLE GROVE P-06" 1842 1080 725 19 3 3 2 2 0 0 8
Hennepin "MAPLE GROVE P-07" 2075 1196 840 21 2 4 2 3 2 1 4
Hennepin "MAPLE GROVE P-08" 1985 1034 896 28 5 3 8 3 0 0 8
Hennepin "MAPLE GROVE P-09" 2055 1081 921 25 4 6 9 6 0 1 2
Hennepin "MAPLE GROVE P-10" 2007 1152 810 24 2 6 1 5 1 0 6
Hennepin "MAPLE GROVE P-11" 2448 1415 975 28 5 2 6 2 0 0 15
Hennepin "MAPLE GROVE P-12" 1981 1160 778 25 4 1 2 5 0 0 6
Hennepin "MAPLE GROVE P-13" 1834 1067 723 25 3 2 2 6 0 0 6
Hennepin "MAPLE GROVE P-14" 1515 824 658 20 3 3 3 3 0 0 1
Hennepin "MAPLE GROVE P-15" 1652 995 615 30 3 1 2 2 0 0 4
Hennepin "MAPLE GROVE P-16" 2049 1109 894 26 5 3 3 3 0 0 6
Hennepin "MAPLE GROVE P-17" 1777 1009 729 17 6 0 5 4 1 0 6
Hennepin "MAPLE GROVE P-18" 2023 1179 796 17 6 4 4 7 2 0 8
Hennepin "MAPLE GROVE P-19" 1473 795 638 18 3 2 3 6 1 0 7
Hennepin "MAPLE GROVE P-20" 2506 1252 1205 28 3 2 3 5 2 0 6
Hennepin "MAPLE GROVE P-21" 2242 1281 912 20 5 5 3 6 1 0 9
Hennepin "MAPLE GROVE P-22" 1908 1000 856 26 5 5 1 4 2 0 9
Hennepin "MAPLE GROVE P-23" 1472 824 612 23 6 0 0 2 0 0 5
Hennepin "MAPLE GROVE P-24" 1626 978 614 19 1 1 4 5 0 0 4
Hennepin "MAPLE PLAIN P-01" 1059 513 525 11 2 2 0 2 2 0 2
Hennepin "MEDICINE LAKE P-01" 262 178 78 3 2 1 0 0 0 0 0
Hennepin "MEDINA P-1A" 1581 755 798 6 2 2 2 2 0 0 14
Hennepin "MEDINA P-1B" 2924 1506 1354 30 8 3 6 3 0 0 14
Hennepin "MINNEAPOLIS W-1 P-01" 897 705 162 15 4 0 7 1 1 0 2
Hennepin "MINNEAPOLIS W-1 P-02" 2786 2273 448 26 10 8 2 4 0 1 14
Hennepin "MINNEAPOLIS W-1 P-03" 2442 2053 321 28 13 3 7 2 5 1 9
Hennepin "MINNEAPOLIS W-1 P-04" 2165 1831 277 25 7 2 0 5 5 1 12
Hennepin "MINNEAPOLIS W-1 P-05" 1925 1616 270 16 6 2 4 5 1 0 5
Hennepin "MINNEAPOLIS W-1 P-06" 2237 1910 279 17 13 1 1 3 5 0 8
Hennepin "MINNEAPOLIS W-1 P-07" 1821 1537 214 31 12 2 8 1 6 2 8
Hennepin "MINNEAPOLIS W-1 P-08" 1304 1163 112 7 6 1 6 1 2 1 5
Hennepin "MINNEAPOLIS W-1 P-09" 2527 2136 334 20 18 3 2 0 5 0 9
Hennepin "MINNEAPOLIS W-1 P-10" 956 784 153 5 7 1 5 0 0 0 1
Hennepin "MINNEAPOLIS W-2 P-01" 1398 1230 143 8 3 2 3 2 2 1 4
Hennepin "MINNEAPOLIS W-2 P-02" 1372 1252 90 8 8 0 7 0 1 0 6
Hennepin "MINNEAPOLIS W-2 P-03" 1742 1511 157 24 15 6 10 1 11 0 7
Hennepin "MINNEAPOLIS W-2 P-04" 501 389 94 10 1 0 2 0 2 0 3
Hennepin "MINNEAPOLIS W-2 P-05" 2540 2292 200 23 8 3 3 1 3 1 6
Hennepin "MINNEAPOLIS W-2 P-06" 1161 1041 92 13 5 0 4 1 1 0 4
Hennepin "MINNEAPOLIS W-2 P-07" 467 409 47 2 3 1 2 1 0 1 1
Hennepin "MINNEAPOLIS W-2 P-08" 2680 2419 217 14 6 2 4 2 2 1 13
Hennepin "MINNEAPOLIS W-2 P-09" 721 652 53 4 8 0 2 0 0 0 2
Hennepin "MINNEAPOLIS W-2 P-10" 1030 836 152 18 5 1 6 1 3 0 8
Hennepin "MINNEAPOLIS W-2 P-11" 1431 1237 165 8 8 1 0 2 2 0 8
Hennepin "MINNEAPOLIS W-3 P-01" 1469 1187 241 20 6 0 8 1 1 1 4
Hennepin "MINNEAPOLIS W-3 P-02" 2568 2242 257 32 16 3 5 1 0 1 11
Hennepin "MINNEAPOLIS W-3 P-03" 3549 3083 379 41 12 1 6 2 6 3 16
Hennepin "MINNEAPOLIS W-3 P-04" 1214 1060 124 12 3 2 4 0 4 1 4
Hennepin "MINNEAPOLIS W-3 P-05" 1784 1504 233 23 11 0 2 4 2 0 5
Hennepin "MINNEAPOLIS W-3 P-06" 3166 2722 372 32 11 4 7 3 2 0 13
Hennepin "MINNEAPOLIS W-3 P-07" 2439 2016 371 24 4 0 3 3 2 1 15
Hennepin "MINNEAPOLIS W-3 P-08" 1789 1420 339 14 2 1 2 0 1 0 10
Hennepin "MINNEAPOLIS W-3 P-09" 3445 2847 530 33 8 4 6 8 2 0 7
Hennepin "MINNEAPOLIS W-3 P-10" 1064 892 151 12 2 2 0 0 1 0 4
Hennepin "MINNEAPOLIS W-3 P-11" 1620 1282 304 18 4 3 2 1 0 0 6
Hennepin "MINNEAPOLIS W-3 P-12" 1144 915 202 13 3 0 6 1 0 0 4
Hennepin "MINNEAPOLIS W-3 P-13" 945 802 108 15 6 0 1 1 1 0 11
Hennepin "MINNEAPOLIS W-4 P-01" 1545 1231 267 22 7 1 9 1 1 0 6
Hennepin "MINNEAPOLIS W-4 P-02" 2396 1878 428 35 15 3 17 4 3 0 13
Hennepin "MINNEAPOLIS W-4 P-03" 1141 932 168 9 7 0 18 1 1 0 5
Hennepin "MINNEAPOLIS W-4 P-04" 2368 1928 372 26 9 3 13 3 2 0 12
Hennepin "MINNEAPOLIS W-4 P-05" 2307 1939 274 33 16 5 21 7 3 2 7
Hennepin "MINNEAPOLIS W-4 P-06" 1564 1318 202 12 6 6 12 3 1 1 3
Hennepin "MINNEAPOLIS W-4 P-07" 1728 1360 306 22 9 5 9 0 0 1 16
Hennepin "MINNEAPOLIS W-4 P-08" 2011 1707 246 23 12 2 12 1 1 0 7
Hennepin "MINNEAPOLIS W-5 P-01" 1895 1666 184 12 2 1 13 2 3 0 12
Hennepin "MINNEAPOLIS W-5 P-02" 1587 1323 225 7 8 1 12 3 1 1 6
Hennepin "MINNEAPOLIS W-5 P-03" 1219 1059 118 6 3 2 24 2 1 1 3
Hennepin "MINNEAPOLIS W-5 P-04" 1212 1067 112 9 4 0 9 0 0 1 10
Hennepin "MINNEAPOLIS W-5 P-05" 1208 1080 104 2 4 2 4 1 0 0 11
Hennepin "MINNEAPOLIS W-5 P-06C" 550 482 56 2 3 3 0 2 0 0 2
Hennepin "MINNEAPOLIS W-5 P-07" 1840 1634 159 13 9 3 12 1 2 0 7
Hennepin "MINNEAPOLIS W-5 P-08" 1614 1351 208 5 11 1 17 3 5 2 11
Hennepin "MINNEAPOLIS W-5 P-09" 1383 1212 132 13 11 2 1 1 7 0 4
Hennepin "MINNEAPOLIS W-6 P-01" 724 670 36 1 7 4 1 0 1 1 3
Hennepin "MINNEAPOLIS W-6 P-02" 1825 1695 99 7 8 0 4 1 2 2 7
Hennepin "MINNEAPOLIS W-6 P-03" 2319 2116 178 6 8 1 2 1 2 1 4
Hennepin "MINNEAPOLIS W-6 P-04" 1771 1285 423 27 9 2 11 0 3 3 8
Hennepin "MINNEAPOLIS W-6 P-05" 1061 951 83 3 7 0 4 1 2 1 9
Hennepin "MINNEAPOLIS W-6 P-06" 1020 866 123 9 8 3 5 2 0 0 4
Hennepin "MINNEAPOLIS W-6 P-07" 691 604 80 1 0 2 2 0 2 0 0
Hennepin "MINNEAPOLIS W-6 P-08" 1065 927 114 5 3 0 6 0 6 1 3
Hennepin "MINNEAPOLIS W-6 P-09" 1690 1542 107 10 9 1 2 0 11 2 6
Hennepin "MINNEAPOLIS W-7 P-01C" 1054 962 71 9 5 0 2 0 0 0 5
Hennepin "MINNEAPOLIS W-7 P-02D" 1559 1367 165 10 4 1 3 1 0 0 8
Hennepin "MINNEAPOLIS W-7 P-03" 2448 2177 224 12 17 0 2 3 2 0 11
Hennepin "MINNEAPOLIS W-7 P-04D" 2541 2127 373 12 6 4 3 0 1 0 15
Hennepin "MINNEAPOLIS W-7 P-05" 2246 1982 206 12 15 2 14 0 7 1 7
Hennepin "MINNEAPOLIS W-7 P-06" 2978 2400 500 34 12 3 8 3 2 1 15
Hennepin "MINNEAPOLIS W-7 P-07" 1085 941 129 4 2 2 3 0 0 0 4
Hennepin "MINNEAPOLIS W-7 P-08" 3753 3183 497 35 10 3 10 3 0 4 8
Hennepin "MINNEAPOLIS W-7 P-09" 2467 2205 210 20 12 4 4 2 1 0 9
Hennepin "MINNEAPOLIS W-7 P-10" 724 646 46 11 7 0 3 1 6 2 2
Hennepin "MINNEAPOLIS W-8 P-01" 1184 1076 84 4 4 2 7 0 3 1 3
Hennepin "MINNEAPOLIS W-8 P-02" 2637 2427 151 24 12 3 6 3 3 3 5
Hennepin "MINNEAPOLIS W-8 P-03" 1424 1267 113 9 7 5 14 1 4 0 4
Hennepin "MINNEAPOLIS W-8 P-04" 1495 1365 98 12 5 2 7 3 0 0 3
Hennepin "MINNEAPOLIS W-8 P-05" 2422 2172 198 17 14 1 6 3 4 0 7
Hennepin "MINNEAPOLIS W-8 P-06" 2296 2096 162 9 11 2 1 2 2 3 8
Hennepin "MINNEAPOLIS W-8 P-07" 2963 2725 196 17 10 3 3 0 2 0 7
Hennepin "MINNEAPOLIS W-8 P-08" 2774 2484 244 8 12 1 10 1 8 1 5
Hennepin "MINNEAPOLIS W-9 P-01" 1272 1175 75 3 7 3 2 0 3 2 2
Hennepin "MINNEAPOLIS W-9 P-02" 2434 2261 127 9 18 0 6 2 3 3 5
Hennepin "MINNEAPOLIS W-9 P-03" 1720 1465 198 9 11 1 13 1 4 0 18
Hennepin "MINNEAPOLIS W-9 P-04" 1195 1074 88 2 10 2 8 1 3 2 5
Hennepin "MINNEAPOLIS W-9 P-05" 552 495 45 4 3 0 1 0 2 1 1
Hennepin "MINNEAPOLIS W-9 P-06" 2314 2060 210 17 8 1 3 1 6 0 8
Hennepin "MINNEAPOLIS W-9 P-07" 1178 1057 87 6 9 0 5 0 5 2 7
Hennepin "MINNEAPOLIS W-9 P-08" 196 164 26 1 1 0 0 1 3 0 0
Hennepin "MINNEAPOLIS W-9 P-09" 1066 951 76 10 7 0 7 0 11 1 3
Hennepin "MINNEAPOLIS W-10 P-01" 2140 1945 125 17 20 0 8 3 7 3 12
Hennepin "MINNEAPOLIS W-10 P-02" 1708 1451 220 11 5 1 6 1 5 1 7
Hennepin "MINNEAPOLIS W-10 P-03A" 1913 1656 221 12 9 1 3 2 0 0 9
Hennepin "MINNEAPOLIS W-10 P-03B" 0 0 0 0 0 0 0 0 0 0 0
Hennepin "MINNEAPOLIS W-10 P-04" 1851 1639 155 24 7 2 12 1 5 2 4
Hennepin "MINNEAPOLIS W-10 P-05A" 1456 1326 115 6 3 0 1 0 1 1 3
Hennepin "MINNEAPOLIS W-10 P-05B" 0 0 0 0 0 0 0 0 0 0 0
Hennepin "MINNEAPOLIS W-10 P-06" 2251 2024 179 20 13 2 3 2 1 0 7
Hennepin "MINNEAPOLIS W-10 P-07" 1759 1607 109 10 16 0 3 0 6 1 7
Hennepin "MINNEAPOLIS W-10 P-08" 1365 1239 91 9 7 2 6 2 4 1 4
Hennepin "MINNEAPOLIS W-10 P-09" 2159 1966 144 17 9 1 7 0 9 2 4
Hennepin "MINNEAPOLIS W-10 P-10" 2201 1999 152 19 7 6 9 1 1 2 5
Hennepin "MINNEAPOLIS W-10 P-11" 1864 1670 159 20 5 0 3 1 1 1 4
Hennepin "MINNEAPOLIS W-11 P-01" 1701 1528 152 11 3 1 4 0 0 0 2
Hennepin "MINNEAPOLIS W-11 P-02" 2285 1981 272 10 7 3 6 1 0 0 5
Hennepin "MINNEAPOLIS W-11 P-03" 2154 1837 273 19 11 2 2 2 1 4 3
Hennepin "MINNEAPOLIS W-11 P-04" 2668 2327 282 22 13 2 5 7 5 0 5
Hennepin "MINNEAPOLIS W-11 P-05" 1470 1306 154 7 0 1 0 0 0 0 2
Hennepin "MINNEAPOLIS W-11 P-06" 2393 2018 331 22 4 2 8 3 0 1 4
Hennepin "MINNEAPOLIS W-11 P-07" 2290 1921 324 21 6 3 8 0 1 0 6
Hennepin "MINNEAPOLIS W-11 P-08" 2159 1730 378 23 10 3 7 1 1 0 6
Hennepin "MINNEAPOLIS W-11 P-09" 1172 935 210 13 7 2 1 0 0 0 4
Hennepin "MINNEAPOLIS W-11 P-10" 1659 1336 273 29 6 0 6 1 3 1 4
Hennepin "MINNEAPOLIS W-12 P-01" 2428 2161 231 12 9 2 5 1 0 0 7
Hennepin "MINNEAPOLIS W-12 P-02" 2272 1992 241 18 4 3 6 0 3 0 5
Hennepin "MINNEAPOLIS W-12 P-03" 2714 2352 309 19 13 4 5 4 2 0 6
Hennepin "MINNEAPOLIS W-12 P-04" 1455 1262 165 10 8 1 3 1 1 0 4
Hennepin "MINNEAPOLIS W-12 P-05" 1744 1481 227 14 10 3 3 1 3 0 2
Hennepin "MINNEAPOLIS W-12 P-06" 1509 1290 199 6 4 3 4 0 0 0 3
Hennepin "MINNEAPOLIS W-12 P-07" 131 83 44 0 1 1 1 0 1 0 0
Hennepin "MINNEAPOLIS W-12 P-08" 1165 1041 106 7 3 2 2 0 0 0 4
Hennepin "MINNEAPOLIS W-12 P-09" 1698 1437 221 18 6 4 3 0 0 2 7
Hennepin "MINNEAPOLIS W-12 P-10" 1954 1550 349 26 7 4 7 2 2 0 7
Hennepin "MINNEAPOLIS W-12 P-11" 1622 1367 217 11 10 1 1 2 1 1 11
Hennepin "MINNEAPOLIS W-12 P-12" 2705 2357 280 22 15 5 10 1 0 1 14
Hennepin "MINNEAPOLIS W-12 P-13" 1158 963 164 18 4 1 4 2 0 0 2
Hennepin "MINNEAPOLIS W-13 P-01" 2201 1833 326 20 4 2 5 0 2 0 9
Hennepin "MINNEAPOLIS W-13 P-02" 1262 1110 136 9 0 0 1 2 0 0 4
Hennepin "MINNEAPOLIS W-13 P-03" 1631 1458 158 8 1 0 1 1 0 1 3
Hennepin "MINNEAPOLIS W-13 P-04" 1785 1543 216 11 9 1 1 0 0 0 4
Hennepin "MINNEAPOLIS W-13 P-05" 1620 1424 165 15 3 0 4 1 1 0 7
Hennepin "MINNEAPOLIS W-13 P-06" 2019 1818 170 13 3 4 5 1 0 0 5
Hennepin "MINNEAPOLIS W-13 P-07" 2789 2432 309 19 8 3 4 2 1 0 11
Hennepin "MINNEAPOLIS W-13 P-08" 2097 1770 292 15 6 1 2 5 0 0 6
Hennepin "MINNEAPOLIS W-13 P-09" 2677 2250 374 24 5 4 5 1 2 1 11
Hennepin "MINNEAPOLIS W-13 P-10" 1120 1019 84 7 3 3 1 2 0 0 1
Hennepin "MINNEAPOLIS W-13 P-11" 1771 1514 235 8 2 2 6 1 0 0 3
Hennepin "MINNEAPOLIS W-13 P-12" 1129 1006 112 8 0 0 1 0 0 1 1
Hennepin "MINNEAPOLIS W-13 P-13" 1693 1512 149 15 1 1 2 1 0 0 12
Hennepin "MINNETONKA W-1 P-A" 1706 1105 555 19 4 1 6 7 0 0 9
Hennepin "MINNETONKA W-1 P-B" 1354 900 432 9 3 1 2 1 1 0 5
Hennepin "MINNETONKA W-1 P-C" 1729 1175 519 15 4 1 2 6 1 1 5
Hennepin "MINNETONKA W-1 P-D" 2069 1381 637 29 5 1 2 2 0 0 12
Hennepin "MINNETONKA W-1 P-E" 1162 750 392 14 3 1 1 0 0 0 1
Hennepin "MINNETONKA W-1 P-F" 1618 1124 465 12 1 6 2 6 0 0 2
Hennepin "MINNETONKA W-2 P-A" 1438 945 470 7 2 0 4 1 0 0 9
Hennepin "MINNETONKA W-2 P-B" 2030 1470 517 22 4 3 5 2 0 0 7
Hennepin "MINNETONKA W-2 P-C" 2125 1443 650 12 2 4 3 1 0 0 10
Hennepin "MINNETONKA W-2 P-D" 1986 1425 529 16 1 2 1 4 0 0 8
Hennepin "MINNETONKA W-2 P-E" 1772 1249 480 20 6 2 3 2 1 0 9
Hennepin "MINNETONKA W-3 P-A" 1219 842 361 11 1 2 2 0 0 0 0
Hennepin "MINNETONKA W-3 P-B" 1505 928 540 20 3 1 5 2 0 0 6
Hennepin "MINNETONKA W-3 P-C" 1572 1010 533 15 3 2 0 0 0 0 9
Hennepin "MINNETONKA W-3 P-D" 1792 1059 695 15 6 1 11 5 0 0 0
Hennepin "MINNETONKA W-3 P-E" 1287 860 407 9 1 3 2 1 0 0 4
Hennepin "MINNETONKA W-3 P-F" 2154 1385 724 24 3 3 3 1 0 0 11
Hennepin "MINNETONKA W-4 P-A" 1265 812 427 14 5 0 3 1 0 0 3
Hennepin "MINNETONKA W-4 P-B" 1371 832 501 16 6 3 9 2 0 0 2
Hennepin "MINNETONKA W-4 P-C" 1618 1000 593 8 2 0 5 2 0 0 8
Hennepin "MINNETONKA W-4 P-D" 1709 1106 568 17 4 0 3 2 0 0 9
Hennepin "MINNETONKA W-4 P-E" 1434 992 406 24 5 0 1 0 0 0 6
Hennepin "MINNETONKA W-4 P-F" 1491 1011 450 11 6 4 4 0 0 0 5
Hennepin "MINNETONKA BEACH P-01" 419 205 200 3 0 1 3 3 0 0 4
Hennepin "MINNETRISTA P-1A" 1819 826 965 12 1 2 2 4 0 0 7
Hennepin "MINNETRISTA P-2A" 533 193 331 5 0 2 1 1 0 0 0
Hennepin "MINNETRISTA P-3A" 1301 535 738 14 2 4 0 5 0 0 3
Hennepin "MINNETRISTA P-4A" 2010 900 1069 21 2 2 3 2 0 0 11
Hennepin "MOUND P-1" 1516 709 762 24 2 6 4 5 0 0 4
Hennepin "MOUND P-2" 1535 703 800 19 4 2 4 0 0 0 3
Hennepin "MOUND P-3" 1606 762 777 34 8 7 6 6 1 0 5
Hennepin "MOUND P-4" 1554 784 726 24 5 2 5 4 0 0 4
Hennepin "NEW HOPE P-01" 1139 796 314 14 6 0 2 3 0 0 4
Hennepin "NEW HOPE P-02" 1722 1191 485 15 9 5 4 1 2 0 10
Hennepin "NEW HOPE P-03" 1735 1111 583 23 2 2 3 5 0 0 6
Hennepin "NEW HOPE P-04" 1733 1092 592 18 7 7 3 4 0 0 10
Hennepin "NEW HOPE P-05" 1129 792 307 16 3 3 3 2 1 1 1
Hennepin "NEW HOPE P-06" 500 370 124 0 2 1 2 0 0 0 1
Hennepin "NEW HOPE P-07" 2274 1485 725 32 12 8 2 6 0 0 4
Hennepin "NEW HOPE P-08" 1660 1169 449 24 6 1 2 3 2 0 4
Hennepin "ORONO P-01" 1732 895 803 16 0 3 4 4 0 0 7
Hennepin "ORONO P-02" 819 392 413 8 1 0 3 1 0 0 1
Hennepin "ORONO P-3A" 1390 657 700 17 6 4 1 0 0 0 5
Hennepin "ORONO P-4A" 2138 1115 978 21 6 3 2 3 1 0 9
Hennepin "OSSEO P-01" 1598 857 694 19 11 5 2 5 0 0 5
