COUNTY AREA TOTAL DEM REP
COUNTY AREA TOTAL DEM REP
Spartanburg "Reidville Fire Station" 3853 1 3852
Spartanburg "Roebuck Bethlehem" 1720 1 1719
Spartanburg "Jesse Boyd Elementary" 1779 1 1778
Spartanburg "Anderson Mill Elementary" 2621 1 2620
Spartanburg "Daniel Morgan Technology Center" 1388 1 1387
Spartanburg "Boiling Springs Elementary" 5107 1 5106
Spartanburg "Boling Springs Jr. High" 1284 1 1283
Spartanburg "Chapman Elementary" 2015 1 2014
Spartanburg "Carlisle Wesleyan" 1609 1 1608
Spartanburg "Boiling Springs High School" 1796 1 1795
Spartanburg "Ben Avon Methodist" 1511 1 1510
Spartanburg "Pacolet Elementary" 2343 1 2342
Spartanburg "Chesnee Elementary" 3257 1 3256
Spartanburg "Park Hills Elementary" 1690 1 1689
Spartanburg Canaan 1312 1 1311
Spartanburg "Powell Saxon Una" 2022 1 2021
Spartanburg "Woodruff Elementary" 2839 1 2838
Spartanburg "Duncan United Methodist" 1664 1 1663
Spartanburg "River Ridge Elementary" 3077 1 3076
Spartanburg "D. R. Hill Middle School" 2771 1 2770
Spartanburg "Lyman Elementary" 2211 1 2210
Spartanburg "Anderson Mill Baptist" 2031 1 2030
Spartanburg Hope 1323 1 1322
Spartanburg "Trinity Presbyterian" 2472 1 2471
Spartanburg "Rebirth Missionary Baptist" 3524 1 3523
Spartanburg "Clifdale Elementary" 947 1 946
Sumter REMBERT 1998 1 1997
Sumter HORATIO 554 1 553
Sumter HILLCREST 1114 1 1113
Sumter "OAKLAND PLANTATION 1" 1407 1 1406
Sumter "DALZELL 1" 1800 1 1799
Sumter "DALZELL 2" 1364 1 1363
Sumter OSWEGO 1319 1 1318
Sumter MAYESVILLE 602 1 601
Sumter SALEM 397 1 396
Sumter "OAKLAND PLANTATION 2" 1153 1 1152
Sumter "MCCRAYS MILL 1" 1686 1 1685
Sumter ST.JOHN 1242 1 1241
Sumter MAYEWOOD 1407 1 1406
Sumter "TURKEY CREEK" 1287 1 1286
Sumter MULBERRY 1185 1 1184
Sumter SALTERSTOWN 1024 1 1023
Sumter "FOLSOM PARK" 1912 1 1911
Sumter "GREEN SWAMP" 2832 1 2831
Sumter "PALMETTO PARK" 1652 1 1651
Sumter BUNRS-DOWNS 1009 1 1008
Sumter "SECOND MILL" 1758 1 1757
Sumter "SWAN LAKE" 1245 1 1244
Sumter "MORRIS COLLEGE" 1439 1 1438
Sumter "HAMPTON PARK" 870 1 869
Sumter CROSSWELL 1608 1 1607
Sumter LORING 1183 1 1182
Sumter LEMIRA 1434 1 1433
Sumter MAGNOLIA-HARMONY 924 1 923
Sumter "STONE HILL" 635 1 634
Sumter "SOUTH RED BAY" 949 1 948
Sumter WILDER 961 1 960
Sumter "POCOTALIGO 1" 2148 1 2147
Sumter SAVAGE-GLOVER 610 1 609
Sumter BATES 746 1 745
Sumter BIRNIE 1165 1 1164
Sumter "SOUTH LIBERTY" 714 1 713
Sumter MILLWOOD 759 1 758
Sumter "CAUSEWAY BRANCH 1" 1523 1 1522
Sumter "MCCRAYS MILL 2" 2007 1 2006
Sumter "SUMTER HIGH 1" 694 1 693
Sumter SUNSET 1627 1 1626
Sumter DELAINE 1567 1 1566
Sumter CHERRYVALE 866 1 865
Sumter "MANCHESTER FOREST" 1639 1 1638
Sumter PINEWOOD 1886 1 1885
Sumter "POCOTALIGO 2" 1558 1 1557
Sumter PRIVATEER 2201 1 2200
Sumter "EBENEZER 1" 1502 1 1501
Sumter "WILSON HALL" 2028 1 2027
Sumter FURMAN 1653 1 1652
Sumter SPECTRUM 1172 1 1171
Sumter "ST. PAUL" 2105 1 2104
Sumter SHAW 650 1 649
Sumter "THOMAS SUMTER" 1257 1 1256
Sumter "SUMTER HIGH 2" 1527 1 1526
Sumter "EBENEZER 2" 1704 1 1703
Sumter "GREEN SWAMP 2" 1101 1 1100
Sumter "CAUSEWAY BRANCH 2" 956 1 955
Union ADAMSBURG 711 1 710
Union "BLACK ROCK" 415 1 414
Union BONHAM 965 1 964
Union "BUFFALO BOX 1" 927 1 926
Union CARLISLE 550 1 549
Union "CROSS KEYS" 872 1 871
Union "EAST BUFFALO" 365 1 364
Union EXCELSIOR 1523 1 1522
Union "JONESVILLE BOX 1" 1107 1 1106
Union "JONESVILLE BOX 2" 1203 1 1202
Union KELTON 998 1 997
Union LOCKHART 686 1 685
Union "MONARCH BOX 1" 1253 1 1252
Union "MONARCH BOX 2" 390 1 389
Union PUTMAN 711 1 710
Union SANTUCK 768 1 767
Union "UNION WARD 1 BOX 1" 720 1 719
Union "UNION WARD 1 BOX 2" 1150 1 1149
Union "UNION WARD 2" 1085 1 1084
Union "UNION WARD 3" 737 1 736
Union "UNION WARD 4 BOX 1" 894 1 893
Union "UNION WARD 4 BOX 2" 400 1 399
Union "WEST SPRINGS" 308 1 307
Williamsburg "BLACK RIVER" 333 1 332
Williamsburg BLOOMINGVALE 798 1 797
Williamsburg CADES 529 1 528
Williamsburg "CEDAR SWAMP" 326 1 325
Williamsburg CENTRAL 896 1 895
Williamsburg EARLES 610 1 609
Williamsburg GREELEYVILLE 1333 1 1332
Williamsburg HARMONY 283 1 282
Williamsburg HEBRON 455 1 454
Williamsburg HEMINGWAY 1475 1 1474
Williamsburg "HENRY-POPLAR HILL" 538 1 537
Williamsburg INDIANTOWN 1366 1 1365
Williamsburg "KINGSTREE NO.1" 2953 1 2952
Williamsburg "KINGSTREE NO.2" 937 1 936
Williamsburg "KINGSTREE NO.3" 2206 1 2205
Williamsburg "KINGSTREE NO.4" 1249 1 1248
Williamsburg LANE 839 1 838
Williamsburg MORRISVILLE 228 1 227
Williamsburg "MOUNT VERNON" 365 1 364
Williamsburg NESMITH 534 1 533
Williamsburg PERGAMOS 190 1 189
Williamsburg "PINEY FOREST" 346 1 345
Williamsburg SALTERS 1033 1 1032
Williamsburg "SANDY BAY" 345 1 344
Williamsburg SINGLETARY 274 1 273
Williamsburg SUTTONS 226 1 225
Williamsburg TRIO 845 1 844
Williamsburg "MUDDY CREEK" 782 1 781
York Bethany 2277 1 2276
York Bethel 1795 1 1794
York "River Hills" 2446 1 2445
York "Bethel School" 3677 1 3676
York "Bowling Green" 1602 1 1601
York "Bullocks Creek" 476 1 475
York "Cannon Mill" 1731 1 1730
York Catawba 2984 1 2983
York Clover 1923 1 1922
York "Hampton Mill" 1542 1 1541
York "Cotton Belt" 2017 1 2016
York Delphia 2111 1 2110
York Ebenezer 1285 1 1284
York Filbert 2045 1 2044
York "Fort Mill No. 1" 3273 1 3272
York Windjammer 2343 1 2342
York "Fort Mill No. 3" 2358 1 2357
York "Hickory Grove" 1127 1 1126
York "Highland Park" 1415 1 1414
York Lakeshore 2583 1 2582
York Independence 1035 1 1034
York McConnells 1616 1 1615
York "Mt. Holly" 3158 1 3157
York Newport 2150 1 2149
York "Mt. Gallant" 1790 1 1789
York Northside 1709 1 1708
York Oakridge 2834 1 2833
York Ogden 2346 1 2345
York Oakwood 2257 1 2256
York Airport 1763 1 1762
York "Rock Hill No. 2" 1975 1 1974
York "Rock Hill No. 3" 2404 1 2403
York "Rock Hill No. 4" 2466 1 2465
York "Rock Hill No. 5" 1765 1 1764
York "Rock Hill No. 6" 1633 1 1632
York "Rock Hill No. 7" 2823 1 2822
York "Rock Hill No. 8" 1156 1 1155
York Sharon 1541 1 1540
York Smyrna 790 1 789
York Tirzah 2432 1 2431
York "York No. 1" 2525 1 2524
York "York No. 2" 3193 1 3192
York "India Hook" 1688 1 1687
York Edgewood 2902 1 2901
York "Fewell Park" 1255 1 1254
York "Fort Mill No. 4" 1755 1 1754
York Lesslie 1562 1 1561
York Rosewood 3733 1 3732
York Northwestern 2650 1 2649
York Shoreline 2592 1 2591
York Ebinport 3208 1 3207
York University 1328 1 1327
York "Fort Mill No. 5" 3543 1 3542
York "Fort Mill No. 6" 1847 1 1846
York "Allison Creek" 3175 1 3174
York "Anderson Road" 1579 1 1578
York "New Home" 2604 1 2603
York "Fort Mill No. 2" 4922 1 4921
York "Dobys Bridge" 2961 1 2960
York Riverview 1796 1 1795
York "Orchard Park" 2116 1 2115
York Lakewood 1694 1 1693
York "Laurel Creek" 1578 1 1577
York "Steele Creek" 2995 1 2994
York "Pleasant Road" 3113 1 3112
York "Gold Hill" 3030 1 3029
York Waterstone 2425 1 2424
York Palmetto 3704 1 3703
York "Tega Cay" 1525 1 1524
York Adnah 936 1 935
York Harvest 1285 1 1284
York "Old Pointe" 1797 1 1796
York "Tools Fork" 1934 1 1933
York Carolina 1699 1 1698
York Fairgrounds 2018 1 2017
York "Ferry Branch" 1193 1 1192
York Friendship 788 1 787
York "Hollis Lakes" 2249 1 2248
York Hopewell 1302 1 1301
York Manchester 1619 1 1618
York "Mill Creek" 1357 1 1356
York "Nation Ford" 3250 1 3249
York "Neelys Creek" 1072 1 1071
York "Pole Branch" 2489 1 2488
York "Six Mile" 1304 1 1303
York Springdale 1375 1 1374
York Springfield 2576 1 2575
York Stateline 2008 1 2007
York Wylie 2284 1 2283
York Roosevelt 1695 1 1694
York Larne 1595 1 1594
York "Rock Creek" 1635 1 1634
York "River's Edge" 2733 1 2732
York Baxter 1498 1 1497
York Kanawha 2596 1 2595
York Celanese 3441 1 3440
