COUNTY AREA TOTAL DEM REP None ACN Green LBT PSL None
COUNTY AREA TOTAL Biden Trump Boddie Cummings Hawkins Jorgensen LaRiva Simmons
Pima 180 0 1592 1340 0 0 0 46 0 0
Pima 181 0 1569 1586 0 0 0 50 0 0
Pima 182 0 1658 1518 0 0 0 60 0 0
Pima 183 0 1068 1057 0 0 0 39 0 0
Pima 184 0 1131 1633 0 0 0 41 0 0
Pima 185 0 801 813 0 0 0 20 0 0
Pima 186 0 146 137 0 0 0 3 0 0
Pima 187 0 1576 1600 0 0 0 31 0 0
Pima 188 0 972 1454 0 0 0 24 0 0
Pima 189 0 997 421 0 0 0 28 0 0
Pima 190 0 1011 346 0 0 0 22 0 0
Pima 191 0 499 507 0 0 0 17 0 0
Pima 192 0 1395 1287 0 0 0 48 0 0
Pima 193 0 760 728 0 0 0 5 0 0
Pima 194 0 1462 1572 0 0 0 37 0 0
Pima 195 0 786 1095 0 0 0 14 0 0
Pima 196 0 8 3 0 0 0 0 0 0
Pima 197 0 976 981 0 0 0 26 0 0
Pima 198 0 699 1195 0 0 0 27 0 0
Pima 199 0 1141 1317 0 0 0 35 0 0
Pima 200 0 598 841 0 0 0 18 0 0
Pima 201 0 1463 1218 0 0 0 49 0 0
Pima 202 0 1470 1448 0 0 0 35 0 0
Pima 203 0 769 464 0 0 0 19 0 0
Pima 204 0 84 364 0 0 0 4 0 0
Pima 205 0 1286 1350 0 0 0 26 0 0
Pima 206 0 160 243 0 0 0 8 0 0
Pima 207 0 1531 1122 0 0 0 21 0 0
Pima 208 0 577 651 0 0 0 15 0 0
Pima 209 0 1268 1361 0 0 0 22 0 0
Pima 210 0 1481 614 0 0 0 26 0 0
Pima 211 0 1187 822 0 0 0 9 0 0
Pima 212 0 701 747 0 0 0 19 0 0
Pima 213 0 199 153 0 0 0 4 0 0
Pima 214 0 1666 941 0 0 0 37 0 0
Pima 215 0 543 708 0 0 0 22 0 0
Pima 216 0 1057 1150 0 0 0 40 0 0
Pima 217 0 2035 1938 0 0 0 78 0 0
Pima 218 0 2342 1845 0 0 0 94 0 0
Pima 219 0 1116 1141 0 0 0 49 0 0
Pima 220 0 1451 1439 0 0 0 43 0 0
Pima 221 0 615 1400 0 0 0 31 0 0
Pima 222 0 585 1061 0 0 0 30 0 0
Pima 223 0 555 578 0 0 0 30 0 0
Pima 224 0 1936 2131 0 0 0 77 0 0
Pima 225 0 1980 1728 0 0 0 72 0 0
Pima 226 0 438 417 0 0 0 16 0 0
Pima 227 0 2297 2515 0 0 0 112 0 0
Pima 228 0 620 501 0 0 0 12 0 0
Pima 229 0 1494 2580 0 0 0 85 0 0
Pima 230 0 590 307 0 0 0 9 0 0
Pima 231 0 1923 1888 0 0 0 70 0 0
Pima 232 0 828 513 0 0 0 26 0 0
Pima 233 0 1945 1255 0 0 0 39 0 0
Pima 234 0 1195 661 0 0 0 20 0 0
Pima 235 0 1445 499 0 0 0 19 0 0
Pima 236 0 633 117 0 0 0 5 0 0
Pima 237 0 1094 553 0 0 0 15 0 0
Pima 238 0 1593 948 0 0 0 25 0 0
Pima 239 0 2214 1233 0 0 0 28 0 0
Pima 240 0 38 66 0 0 0 0 0 0
Pima 241 0 1030 754 0 0 0 15 0 0
Pima 242 0 989 1045 0 0 0 41 0 0
Pima 243 0 775 1004 0 0 0 21 0 0
Pima 244 0 426 109 0 0 0 4 0 0
Pima 245 0 1147 225 0 0 0 16 0 0
Pima 246 0 1468 188 0 0 0 20 0 0
Pima 247 0 263 67 0 0 0 3 0 0
Pima 248 0 575 163 0 0 0 6 0 0
Pima 249 0 762 1277 0 0 0 55 0 0
Pinal "01 Kearny" 0 435 640 0 0 0 26 0 0
Pinal "04 Dudleyville" 0 259 193 0 0 0 8 0 0
Pinal "05 San Manuel" 0 674 883 0 0 0 35 0 0
Pinal "06 Mammoth" 0 412 205 0 0 0 7 0 0
Pinal "07 Oracle" 0 1160 1449 0 0 0 27 0 0
Pinal "08 Saddlebrooke West" 0 1208 1372 0 0 0 23 0 0
Pinal "09 Arizona City" 0 633 1083 0 0 0 18 0 0
Pinal "10 Toltec South" 0 633 1188 0 0 0 28 0 0
Pinal "100 Desert Cedars" 0 1278 1146 0 0 0 42 0 0
Pinal "101 Alterra North" 0 1096 944 0 0 0 51 0 0
Pinal "102 Maricopa Wells" 0 1481 1617 0 0 0 59 0 0
Pinal "103 San Carlos Community" 0 0 0 0 0 0 0 0 0
Pinal "104 Picacho South" 0 80 138 0 0 0 0 0 0
Pinal "105 Toltec Southwest" 0 51 57 0 0 0 2 0 0
Pinal "11 Picacho" 0 72 165 0 0 0 4 0 0
Pinal "12 Eloy" 0 436 162 0 0 0 12 0 0
Pinal "13 Toltec" 0 1014 1268 0 0 0 33 0 0
Pinal "14 Eloy South" 0 493 211 0 0 0 9 0 0
Pinal "15 Saddlebrooke East" 0 1106 1449 0 0 0 12 0 0
Pinal "16 Red Rock" 0 576 1290 0 0 0 34 0 0
Pinal "17 Coolidge NE" 0 429 451 0 0 0 13 0 0
Pinal "18 Coolidge NW" 0 947 1283 0 0 0 56 0 0
Pinal "19 Coolidge South" 0 585 623 0 0 0 24 0 0
Pinal "20 Randolph" 0 173 413 0 0 0 9 0 0
Pinal "21 Central Arizona Colleg" 0 265 569 0 0 0 8 0 0
Pinal "22 Eleven Mile Corner" 0 194 459 0 0 0 13 0 0
Pinal "23 Florence North" 0 531 939 0 0 0 20 0 0
Pinal "24 Florence South" 0 439 698 0 0 0 23 0 0
Pinal "25 Cactus Forest" 0 292 1033 0 0 0 14 0 0
Pinal "26 Johnson Ranch" 0 1025 1682 0 0 0 35 0 0
Pinal "27 Poston Butte" 0 2228 3820 0 0 0 91 0 0
Pinal "28 Queen Creek" 0 2041 3460 0 0 0 64 0 0
Pinal "29 Sacaton" 0 507 68 0 0 0 14 0 0
Pinal "30 Maricopa" 0 1541 1514 0 0 0 52 0 0
Pinal "31 Stanfield" 0 125 187 0 0 0 3 0 0
Pinal "32 Casa Grande North" 0 676 673 0 0 0 20 0 0
Pinal "33 Casa Grande N Central" 0 689 723 0 0 0 23 0 0
Pinal "34 Casa Grande S Central" 0 745 757 0 0 0 31 0 0
Pinal "35 Casa Grande NE" 0 889 1072 0 0 0 27 0 0
Pinal "36 Casa Grande SE" 0 745 534 0 0 0 17 0 0
Pinal "37 Casa Grande NW" 0 1064 1483 0 0 0 32 0 0
Pinal "38 Casa Grande SW" 0 434 591 0 0 0 13 0 0
Pinal "39 Casa Grande Rancho Gra" 0 1037 1396 0 0 0 41 0 0
Pinal "40 Apache Jct Superstitio" 0 885 1220 0 0 0 47 0 0
Pinal "41 Casa Grande Interchang" 0 912 1469 0 0 0 18 0 0
Pinal "42 Apache Jct NW" 0 538 898 0 0 0 25 0 0
Pinal "43 Apache Jct SW" 0 796 1319 0 0 0 30 0 0
Pinal "44 Apache Jct SE" 0 786 1490 0 0 0 35 0 0
Pinal "45 Apache Jct NE" 0 563 1416 0 0 0 38 0 0
Pinal "46 Apache Jct East" 0 597 1250 0 0 0 20 0 0
Pinal "47 Apache Jct Central" 0 643 1033 0 0 0 28 0 0
Pinal "48 Gold Canyon" 0 937 1456 0 0 0 22 0 0
Pinal "49 Queen Valley" 0 137 364 0 0 0 2 0 0
Pinal "50 Superior" 0 737 409 0 0 0 14 0 0
Pinal "51 Superior West" 0 4 27 0 0 0 0 0 0
Pinal "52 Sutton Summit" 0 28 84 0 0 0 2 0 0
Pinal "53 Chui Chu" 0 138 11 0 0 0 1 0 0
Pinal "54 Thunderbird Farms" 0 406 914 0 0 0 14 0 0
Pinal "55 Casa Grande West" 0 727 1061 0 0 0 15 0 0
Pinal "56 Apache Junction  North" 0 607 1215 0 0 0 30 0 0
Pinal "57 Apache Junction N. Cen" 0 703 1430 0 0 0 22 0 0
Pinal "58 Apache Junction E. Cen" 0 441 1050 0 0 0 25 0 0
Pinal "59 Apache Junction South" 0 893 1470 0 0 0 42 0 0
Pinal "60 Blackwater" 0 415 45 0 0 0 4 0 0
Pinal "61 San Tan" 0 422 63 0 0 0 7 0 0
Pinal "62 Casa Blanca" 0 438 58 0 0 0 5 0 0
Pinal "63 Apache Trail" 0 417 701 0 0 0 17 0 0
Pinal "64 Superstition Mountain" 0 894 1507 0 0 0 15 0 0
Pinal "66 Mountainbrook Village" 0 511 877 0 0 0 8 0 0
Pinal "67 Hidden Valley" 0 376 687 0 0 0 22 0 0
Pinal "68 San Tan Park" 0 1279 1849 0 0 0 47 0 0
Pinal "69 Bella Vista" 0 570 856 0 0 0 35 0 0
Pinal "70 Copper Basin" 0 1132 2078 0 0 0 74 0 0
Pinal "71 Schnepf" 0 597 1379 0 0 0 35 0 0
Pinal "72 Peralta" 0 324 640 0 0 0 14 0 0
Pinal "73 Santa Rosa" 0 711 714 0 0 0 20 0 0
Pinal "74 El Dorado" 0 1128 1070 0 0 0 35 0 0
Pinal "75 Walker Butte" 0 948 1489 0 0 0 56 0 0
Pinal "76 Pecan Creek North" 0 851 1583 0 0 0 51 0 0
Pinal "77 Ak Chin Community" 0 279 45 0 0 0 7 0 0
Pinal "78 Maricopa Meadows" 0 1053 1202 0 0 0 38 0 0
Pinal "79 Maricopa Fiesta" 0 1200 1240 0 0 0 49 0 0
Pinal "80 Province" 0 2495 2853 0 0 0 66 0 0
Pinal "81 Ironwood Common" 0 1012 1176 0 0 0 19 0 0
Pinal "82 Cruz Park" 0 376 264 0 0 0 15 0 0
Pinal "83 Coyote Ranch" 0 970 1443 0 0 0 45 0 0
Pinal "84 Gold Canyon North" 0 382 604 0 0 0 16 0 0
Pinal "85 San Tan Heights" 0 883 1460 0 0 0 50 0 0
Pinal "86 Circle Cross Ranch" 0 1474 2337 0 0 0 95 0 0
Pinal "87 Johnson Ranch East" 0 910 1149 0 0 0 35 0 0
Pinal "88 Ironwood Crossing" 0 1929 4435 0 0 0 87 0 0
Pinal "89 Quail Hollow" 0 806 1920 0 0 0 54 0 0
Pinal "90 Senita" 0 1015 812 0 0 0 37 0 0
Pinal "91 Silverbell" 0 425 855 0 0 0 24 0 0
Pinal "92 Eagle Crest" 0 1562 1848 0 0 0 24 0 0
Pinal "93 Oracle South" 0 616 591 0 0 0 13 0 0
Pinal "94 Skyline Ranch" 0 976 1496 0 0 0 27 0 0
Pinal "95 Queen Creek South" 0 760 1389 0 0 0 32 0 0
Pinal "96 San Tan Ranches" 0 439 1174 0 0 0 18 0 0
Pinal "97 Copper Basin Southeast" 0 935 1339 0 0 0 36 0 0
Pinal "98 Links Estates" 0 630 1175 0 0 0 26 0 0
Pinal "99 Mission Valley" 0 790 1200 0 0 0 30 0 0
"Santa Cruz" "Baca 19" 0 1229 515 0 0 0 10 0 0
"Santa Cruz" "Calabasas 17" 0 1444 639 0 0 0 29 0 0
"Santa Cruz" "Coronado 5" 0 694 218 0 0 0 7 0 0
"Santa Cruz" "Elgin 6" 0 221 354 0 0 0 12 0 0
"Santa Cruz" "Lake Patagonia 24" 0 73 54 0 0 0 4 0 0
"Santa Cruz" "Mountain 23" 0 26 26 0 0 0 0 0 0
"Santa Cruz" "Nogales 1" 0 293 66 0 0 0 5 0 0
"Santa Cruz" "Nogales 10" 0 491 158 0 0 0 13 0 0
"Santa Cruz" "Nogales 12" 0 310 81 0 0 0 3 0 0
"Santa Cruz" "Nogales 16" 0 205 82 0 0 0 3 0 0
"Santa Cruz" "Nogales 18" 0 317 140 0 0 0 4 0 0
"Santa Cruz" "Nogales 2" 0 641 161 0 0 0 11 0 0
"Santa Cruz" "Nogales 20" 0 517 135 0 0 0 3 0 0
"Santa Cruz" "Nogales 3" 0 385 130 0 0 0 7 0 0
"Santa Cruz" "Nogales 4" 0 188 58 0 0 0 4 0 0
"Santa Cruz" "Nogales 8" 0 1069 284 0 0 0 11 0 0
"Santa Cruz" "Nogales 9" 0 174 80 0 0 0 3 0 0
"Santa Cruz" "Patagonia 14" 0 496 246 0 0 0 8 0 0
"Santa Cruz" "Peck Canyon 21" 0 972 402 0 0 0 22 0 0
"Santa Cruz" "Potrero 22" 0 226 81 0 0 0 3 0 0
"Santa Cruz" "Rio Rico 7" 0 1691 1046 0 0 0 27 0 0
"Santa Cruz" "Santa Cruz 13" 0 178 108 0 0 0 4 0 0
"Santa Cruz" "Sonoita 15" 0 290 525 0 0 0 16 0 0
"Santa Cruz" "Tubac 11" 0 1008 605 0 0 0 15 0 0
Yavapai "AZURE (230.00)" 0 2668 3516 0 0 0 111 0 0
Yavapai "BASIN (237.00)" 0 1243 4547 0 0 0 102 0 0
Yavapai "BIGHORN (245.00)" 0 1572 3196 0 0 0 107 0 0
Yavapai "BISON (244.00)" 0 2994 6217 0 0 0 159 0 0
Yavapai "BRIDGE (233.00)" 0 35 29 0 0 0 1 0 0
Yavapai "BUCK (215.00)" 0 1286 2974 0 0 0 53 0 0
Yavapai "BUG (222.00)" 0 811 2316 0 0 0 41 0 0
Yavapai "BURRO (243.00)" 0 2250 5132 0 0 0 91 0 0
Yavapai "CAMP (236.00)" 0 129 446 0 0 0 5 0 0
Yavapai "CARS (240.00)" 0 153 638 0 0 0 8 0 0
Yavapai "COURT (202.00)" 0 2764 3166 0 0 0 133 0 0
Yavapai "COYOTE (239.00)" 0 555 2545 0 0 0 32 0 0
Yavapai "CREEK (216.00)" 0 997 1374 0 0 0 39 0 0
Yavapai "EAGLE (201.00)" 0 2985 4909 0 0 0 121 0 0
Yavapai "FAIR (203.00)" 0 1888 2512 0 0 0 76 0 0
Yavapai "FORT (219.00)" 0 1726 4184 0 0 0 88 0 0
Yavapai "GHOST (232.00)" 0 1271 1152 0 0 0 42 0 0
Yavapai "GOLF (204.00)" 0 2916 3538 0 0 0 85 0 0
Yavapai "GRAZE (238.00)" 0 1592 5725 0 0 0 84 0 0
Yavapai "HILL (206.00)" 0 2 76 0 0 0 0 0 0
Yavapai "IRON (225.00)" 0 1620 4626 0 0 0 67 0 0
Yavapai "KIRK (214.00)" 0 150 487 0 0 0 10 0 0
Yavapai "MESQUITE (207.00)" 0 280 1044 0 0 0 7 0 0
Yavapai "MINE (205.00)" 0 140 655 0 0 0 21 0 0
Yavapai "ONYX (229.00)" 0 3131 4113 0 0 0 111 0 0
Yavapai "PLEASANT (212.00)" 0 0 0 0 0 0 0 0 0
Yavapai "QUAIL (231.00)" 0 114 266 0 0 0 7 0 0
Yavapai "RANCH (235.00)" 0 1141 3266 0 0 0 53 0 0
Yavapai "RIM (220.00)" 0 7 23 0 0 0 1 0 0
Yavapai "RUBY (227.00)" 0 3423 2118 0 0 0 64 0 0
Yavapai "SALT (221.00)" 0 109 266 0 0 0 2 0 0
Yavapai "SCARLET (228.00)" 0 2789 2010 0 0 0 58 0 0
Yavapai "SKULL (213.00)" 0 86 267 0 0 0 8 0 0
Yavapai "SPIRIT (226.00)" 0 21 42 0 0 0 0 0 0
Yavapai "SPRINGS (211.00)" 0 13 19 0 0 0 1 0 0
Yavapai "STONE (241.00)" 0 125 429 0 0 0 11 0 0
Yavapai "SUNSET (223.00)" 0 360 1287 0 0 0 26 0 0
Yavapai "TOWERS (224.00)" 0 15 75 0 0 0 2 0 0
Yavapai "WALNUT (210.00)" 0 16 38 0 0 0 0 0 0
Yavapai "WATER (242.00)" 0 1839 3790 0 0 0 69 0 0
Yavapai "WATSON (234.00)" 0 2957 5512 0 0 0 136 0 0
Yavapai "WELL (218.00)" 0 924 1652 0 0 0 43 0 0
Yavapai "WICK (209.00)" 0 270 729 0 0 0 9 0 0
Yavapai "WIND (217.00)" 0 41 67 0 0 0 2 0 0
Yavapai "YARN (208.00)" 0 194 554 0 0 0 6 0 0
Yuma 001 0 510 260 0 0 0 13 0 0
Yuma 002 0 533 388 0 0 0 15 0 0
Yuma 003 0 546 386 0 0 0 12 0 0
Yuma 004 0 1515 1208 0 0 0 50 0 0
Yuma 005 0 754 1234 0 0 0 23 0 0
Yuma 006 0 1060 580 0 0 0 22 0 0
Yuma 007 0 1554 556 0 0 0 25 0 0
Yuma 008 0 427 635 0 0 0 15 0 0
Yuma 009 0 450 1443 0 0 0 46 0 0
Yuma 010 0 1543 2516 0 0 0 74 0 0
Yuma 011 0 728 1234 0 0 0 49 0 0
Yuma 012 0 599 1142 0 0 0 31 0 0
Yuma 013 0 735 531 0 0 0 28 0 0
Yuma 014 0 207 219 0 0 0 5 0 0
Yuma 015 0 854 1127 0 0 0 48 0 0
Yuma 016 0 698 761 0 0 0 45 0 0
Yuma 017 0 893 1838 0 0 0 45 0 0
Yuma 018 0 53 213 0 0 0 5 0 0
Yuma 019 0 55 62 0 0 0 0 0 0
Yuma 020 0 541 1449 0 0 0 24 0 0
Yuma 021 0 0 0 0 0 0 0 0 0
Yuma 022 0 864 1512 0 0 0 47 0 0
Yuma 023 0 611 1301 0 0 0 20 0 0
Yuma 024 0 1396 3633 0 0 0 56 0 0
Yuma 025 0 780 1975 0 0 0 33 0 0
Yuma 026 0 353 218 0 0 0 9 0 0
Yuma 027 0 394 355 0 0 0 10 0 0
Yuma 028 0 309 178 0 0 0 7 0 0
Yuma 029 0 1784 470 0 0 0 40 0 0
Yuma 030 0 1498 482 0 0 0 22 0 0
Yuma 031 0 2421 865 0 0 0 36 0 0
Yuma 032 0 567 347 0 0 0 9 0 0
Yuma 033 0 192 286 0 0 0 4 0 0
Yuma 034 0 182 482 0 0 0 8 0 0
Yuma 035 0 620 801 0 0 0 35 0 0
Yuma 036 0 850 869 0 0 0 31 0 0
Yuma 037 0 850 565 0 0 0 25 0 0
Yuma 038 0 797 731 0 0 0 32 0 0
Yuma 039 0 754 828 0 0 0 32 0 0
Yuma 040 0 714 827 0 0 0 39 0 0
Yuma 041 0 888 998 0 0 0 31 0 0
Yuma 042 0 1120 1011 0 0 0 36 0 0
Yuma 043 0 11 18 0 0 0 0 0 0
Yuma 044 0 0 0 0 0 0 0 0 0
