COUNTY AREA TOTAL DEM REP LIB OTH
COUNTY AREA TOTAL Northam Gillespie Hyra Other
"Patrick County" "501 - Stuart Community" 247 48 194 5 0
"Patrick County" "502 - Elamsville" 379 76 300 3 0
"Patrick County" "503 - Woolwine" 524 113 405 6 0
"Patrick County" "Ab - Central Absentee Precinct" 284 81 200 3 0
"Patrick County" Provisional 0 0 0 0 0
"Petersburg City" "101 - First Ward First Precinct" 682 610 71 1 0
"Petersburg City" "201 - Second Ward First Precinct" 1346 1220 110 14 2
"Petersburg City" "301 - Third Ward First Precinct" 1502 1190 297 12 3
"Petersburg City" "401 - Fourth Ward First Precinct" 957 800 150 6 1
"Petersburg City" "501 - Fifth Ward First Precinct" 797 728 58 9 2
"Petersburg City" "601 - Sixth Ward First Precinct" 763 740 18 5 0
"Petersburg City" "701 - Seventh Ward First Precinct" 1138 1047 85 5 1
"Petersburg City" "Ab - Central Absentee Precinct" 976 823 149 4 0
"Petersburg City" Provisional 6 6 0 0 0
"Pittsylvania County" "103 - Twin Springs" 1482 225 1251 6 0
"Pittsylvania County" "105 - Chatham" 603 181 421 1 0
"Pittsylvania County" "106 - Tunstall" 620 144 473 3 0
"Pittsylvania County" "108 - West Blairs" 356 113 242 1 0
"Pittsylvania County" "201 - Callands" 604 136 464 4 0
"Pittsylvania County" "202- Bearskin" 152 46 105 1 0
"Pittsylvania County" "204 - Sandy Level" 402 99 297 6 0
"Pittsylvania County" "206 - Climax" 460 81 377 2 0
"Pittsylvania County" "207 - Gretna" 1105 259 842 3 1
"Pittsylvania County" "301 - Central" 509 303 202 4 0
"Pittsylvania County" "305 - Riceville" 485 265 219 1 0
"Pittsylvania County" "307 - East Blairs" 577 451 126 0 0
"Pittsylvania County" "308 - Mt Airy" 272 149 122 1 0
"Pittsylvania County" "309 - East Gretna" 310 138 171 1 0
"Pittsylvania County" "402 - Keeling" 601 92 503 6 0
"Pittsylvania County" "404 - Kentuck" 1091 247 838 6 0
"Pittsylvania County" "405 - Ringgold" 1148 324 810 13 1
"Pittsylvania County" "501 - Hurt" 876 265 608 3 0
"Pittsylvania County" "502 - Motley Sycamore" 966 288 675 3 0
"Pittsylvania County" "503 - Renan" 501 131 366 4 0
"Pittsylvania County" "603 - Stony Mill" 666 157 504 4 1
"Pittsylvania County" "604 - Swansonville" 542 191 348 3 0
"Pittsylvania County" "605 - Whitmell" 593 167 421 5 0
"Pittsylvania County" "606 - Brosville" 555 261 290 4 0
"Pittsylvania County" "607 - Dry Fork" 288 63 223 2 0
"Pittsylvania County" "702 - Bachelors Hall" 870 127 740 3 0
"Pittsylvania County" "703 - Ferry Road" 165 59 106 0 0
"Pittsylvania County" "704 - Mt Hermon" 1290 355 924 10 1
"Pittsylvania County" "705 - Mt Cross" 572 107 462 3 0
"Pittsylvania County" "Ab - Central Absentee Precinct" 911 335 570 6 0
"Pittsylvania County" Provisional 1 0 1 0 0
"Poquoson City" "1 - Central" 1392 365 1004 21 2
"Poquoson City" "2 - Eastern" 1490 365 1108 17 0
"Poquoson City" "3 - Western" 1638 458 1164 15 1
"Poquoson City" "Ab - Central Absentee Precinct" 307 110 194 3 0
"Poquoson City" Provisional 3 0 3 0 0
"Portsmouth City" "1 - Emanuel A. M. E. Church" 1014 711 285 18 0
"Portsmouth City" "5 - Hampton Roads Community Health Center" 563 539 19 5 0
"Portsmouth City" "7- Park View Elementary School" 635 516 108 11 0
"Portsmouth City" "9 - Third Baptist Church" 892 764 117 11 0
"Portsmouth City" "10 - Port Norfolk Recreation Center" 551 349 194 8 0
"Portsmouth City" "11 - Mt. Hermon Village" 674 647 18 9 0
"Portsmouth City" "13 - St. Mark Missionary Baptist Church" 430 414 14 2 0
"Portsmouth City" "14 - Brighton Elementary School" 768 741 22 5 0
"Portsmouth City" "16 - Cradock Middle School" 682 485 180 16 1
"Portsmouth City" "17 - Victory Life Fellowship" 835 566 258 11 0
"Portsmouth City" "19 - Fairview Heights Baptist Church" 481 277 197 5 2
"Portsmouth City" "20 - Noble Street Baptist Church" 679 495 171 12 1
"Portsmouth City" "21 - John F. Kennedy Community Center" 544 532 12 0 0
"Portsmouth City" "22 - Forward Church" 713 428 272 12 1
"Portsmouth City" "23 - Westhaven Baptist Church" 733 314 401 17 1
"Portsmouth City" "24 - Willett Hall" 670 437 217 16 0
"Portsmouth City" "25 - John Tyler Elementary School" 935 561 360 14 0
"Portsmouth City" "26 - William E. Waters Middle School" 998 972 20 6 0
"Portsmouth City" "27 - Cavalier Manor Recreation Center" 939 906 25 7 1
"Portsmouth City" "28 - Lakeview Elementary School" 1421 1381 31 8 1
"Portsmouth City" "29 - Saint Andrew's United Methodist Church" 614 207 388 19 0
"Portsmouth City" "30 - The Rescue Church" 669 229 430 10 0
"Portsmouth City" "31 - West Park Church Of Christ" 1130 721 398 11 0
"Portsmouth City" "32 - Hodges Manor Elementary School" 770 338 423 8 1
"Portsmouth City" "33- Pinecrest Baptist Church" 649 195 437 17 0
"Portsmouth City" "34- Churchland Branch Library" 964 449 501 13 1
"Portsmouth City" "35 - Churchland Elementary School" 1076 503 557 15 1
"Portsmouth City" "36 - Scottish Rite Temple" 1989 1129 842 15 3
"Portsmouth City" "37 - Churchland Middle School" 1405 970 424 11 0
"Portsmouth City" "38 - Grove Baptist Church" 1351 1188 135 24 4
"Portsmouth City" "39 - Churchland Primary And Intermediate School" 1765 1335 406 24 0
"Portsmouth City" "Ab - Central Absentee Precinct" 1149 841 299 9 0
"Portsmouth City" Provisional 22 16 6 0 0
"Powhatan County" "101 - Subletts" 1297 321 954 20 2
"Powhatan County" "102 - Manakin" 1001 290 707 4 0
"Powhatan County" "103 - Flat Rock" 686 145 530 11 0
"Powhatan County" "201 - Powhatan Station" 959 189 756 14 0
"Powhatan County" "202 - Graceland" 1192 291 882 19 0
"Powhatan County" "301 - Bethesda" 956 260 682 14 0
"Powhatan County" "302 - Lee's Landing" 869 231 631 7 0
"Powhatan County" "401 - Powhatan Courthouse" 1548 356 1172 19 1
"Powhatan County" "402 - Mt Zion" 568 142 418 8 0
"Powhatan County" "501 - Smith Cross Roads" 879 358 509 12 0
"Powhatan County" "502 - Pineville" 528 225 301 2 0
"Powhatan County" "503 - Tobaccoville" 390 94 294 2 0
"Powhatan County" "Ab - Central Absentee Precinct" 633 207 420 5 1
"Powhatan County" Provisional 0 0 0 0 0
"Prince Edward County" "101 - Farmville" 664 345 310 8 1
"Prince Edward County" "201 - Lockett" 858 406 446 5 1
"Prince Edward County" "301 - Leigh" 497 252 236 9 0
"Prince Edward County" "302 - Mt Pleasant" 277 166 109 2 0
"Prince Edward County" "401 - Hampden" 568 276 285 7 0
"Prince Edward County" "501 - Darlington Hts" 406 153 252 1 0
"Prince Edward County" "502 - Buffalo Hts" 249 94 154 1 0
"Prince Edward County" "601 - Prospect" 798 430 357 11 0
"Prince Edward County" "701 - West End" 683 382 297 4 0
"Prince Edward County" "801 - Center" 311 223 78 10 0
"Prince Edward County" "Ab - Central Absentee Precinct" 342 154 183 5 0
"Prince Edward County" Provisional 1 0 1 0 0
"Prince George County" "101 - Richard Bland" 694 231 455 7 1
"Prince George County" "102 - Templeton" 1684 430 1246 8 0
"Prince George County" "103 - Union Branch" 1083 464 607 12 0
"Prince George County" "104 - Rives" 691 400 287 4 0
"Prince George County" "105 - Harrison" 393 86 301 6 0
"Prince George County" "201 - Bland" 1515 545 955 14 1
"Prince George County" "202 - Black Water" 1046 345 684 17 0
"Prince George County" "203 - Brandon" 448 145 297 6 0
"Prince George County" "204 - Courts Bldg" 1335 698 612 25 0
"Prince George County" "205 - Jefferson Park" 748 518 226 3 1
"Prince George County" "Ab - Central Absentee Precinct" 669 288 374 6 1
"Prince George County" Provisional 0 0 0 0 0
"Prince William County" "101 - Brentsville" 1102 313 781 8 0
"Prince William County" "102 - Cedar Point" 1861 987 849 24 1
"Prince William County" "103 - Glenkirk" 1307 638 657 12 0
"Prince William County" "104 - Nokesville" 1286 521 749 15 1
"Prince William County" "105 - Limestone" 1790 957 809 23 1
"Prince William County" "106 - Westgate" 800 580 207 12 1
"Prince William County" "107 - Marsteller" 1968 1107 838 22 1
"Prince William County" "108 - Victory" 1844 1095 728 20 1
"Prince William County" "109 - Piney Branch" 1342 825 497 19 1
"Prince William County" "110 - Buckland Mills" 379 172 205 2 0
"Prince William County" "110 - Buckland Mills" 742 413 321 8 0
"Prince William County" "111 - Bristow Run" 2045 1094 932 19 0
"Prince William County" "112 - Burke-Nickens" 55 22 33 0 0
"Prince William County" "112 - Burke-Nickens" 1421 782 624 15 0
"Prince William County" "201 - Saunders" 1100 800 289 11 0
"Prince William County" "202 - Marshall" 1568 706 840 22 0
"Prince William County" "203 - Bennett" 1498 761 721 16 0
"Prince William County" "204 - Ellis" 1035 605 408 21 1
"Prince William County" "205 - Buckhall" 1388 681 692 14 1
"Prince William County" "206 - Coles" 1157 532 598 27 0
"Prince William County" "207 - Spriggs" 1775 1105 655 14 1
"Prince William County" "208 - Hylton" 1069 446 612 11 0
"Prince William County" "209 - Independent Hill" 1003 350 641 12 0
"Prince William County" "210 - Penn" 1267 558 694 14 1
"Prince William County" "210 - Penn" 109 81 27 1 0
"Prince William County" "211 - Signal Hill" 1137 563 551 21 2
"Prince William County" "212 - Yorkshire" 1465 922 522 20 1
"Prince William County" "213 - Saratoga" 827 572 246 7 2
"Prince William County" "214 - Lucasville" 875 319 545 10 1
"Prince William County" "215 - Rosa Parks" 1088 776 299 11 2
"Prince William County" "301 - Dumfries" 821 601 210 10 0
"Prince William County" "302 - Potomac" 1534 1300 219 13 2
"Prince William County" "303 - Graham Park" 644 474 164 6 0
"Prince William County" "304 - Quantico" 132 68 63 1 0
"Prince William County" "305 - Pattie" 1310 761 532 16 1
"Prince William County" "306 - Washington-Reid" 1484 847 624 13 0
"Prince William County" "307 - Henderson" 1236 683 541 10 2
"Prince William County" "308 - Montclair" 854 469 376 7 2
"Prince William County" "309 - Ashland" 1022 564 449 9 0
"Prince William County" "310 - Forest Park" 1092 757 321 12 2
"Prince William County" "311 - Swans Creek" 1648 1259 375 13 1
"Prince William County" "312 - Triangle" 233 180 52 1 0
"Prince William County" "312 - Triangle" 1040 728 305 7 0
"Prince William County" "313 - Cardinal" 899 619 272 6 2
"Prince William County" "314 - Cabin Branch" 1018 645 361 11 1
"Prince William County" "401 - Evergreen" 1402 579 802 21 0
"Prince William County" "402 - Battlefield" 1432 575 843 13 1
"Prince William County" "403 - Bull Run" 1027 561 456 9 1
"Prince William County" "404 - Ben Lomond" 1010 724 268 16 2
"Prince William County" "405 - Stonewall" 1347 916 410 20 1
"Prince William County" "406 - Alvey" 810 369 438 2 1
"Prince William County" "407 - Heritage Hunt" 2014 916 1081 16 1
"Prince William County" "408 - Sudley" 838 426 387 23 2
"Prince William County" "409 - Tyler" 1293 766 506 21 0
"Prince William County" "410 - Mountain View" 1512 717 782 13 0
"Prince William County" "411 - Mullen" 955 737 199 19 0
"Prince William County" "412 - Catharpin" 908 362 540 5 1
"Prince William County" "413 - Reagan" 1590 742 833 12 3
"Prince William County" "501 - Lake Ridge" 1244 796 439 8 1
"Prince William County" "502 - Occoquan" 824 534 276 13 1
"Prince William County" "503 - Old Bridge" 982 717 253 11 1
"Prince William County" "504 - Rockledge" 1037 617 405 14 1
"Prince William County" "505 - Mohican" 1362 837 508 16 1
"Prince William County" "506 - Bethel" 1602 1031 556 14 1
"Prince William County" "507 - Chinn" 1110 719 380 11 0
"Prince William County" "508 - Springwoods" 861 607 248 6 0
"Prince William County" "509 - Mc Coart" 1549 770 770 9 0
"Prince William County" "510 - Yates Ford" 959 413 535 10 1
"Prince William County" "511 - Westridge" 1344 850 479 14 1
"Prince William County" "512 - York" 1184 977 192 11 4
"Prince William County" "513 - Lynnwood" 1328 751 564 10 3
"Prince William County" "514 - Antietam" 1500 968 500 31 1
"Prince William County" "601 - Dale" 874 710 155 9 0
"Prince William County" "602 - Beville" 1694 1263 416 13 2
"Prince William County" "603 - Hampton" 785 640 141 3 1
"Prince William County" "604 - Gideon" 889 673 207 9 0
"Prince William County" "605 - Minnieville" 1069 736 320 12 1
"Prince William County" "606 - Bel Air" 1017 688 318 10 1
"Prince William County" "607 - Kerrydale" 1209 897 300 11 1
"Prince William County" "608 - Enterprise" 1101 820 276 5 0
"Prince William County" "609 - King" 6 6 0 0 0
"Prince William County" "609 - King" 1468 1056 395 16 1
"Prince William County" "610 - Fitzgerald" 1199 898 288 10 3
"Prince William County" "611 - Neabsco" 852 652 193 4 3
"Prince William County" "701 - Belmont" 1206 795 404 6 1
"Prince William County" "702 - Library" 1102 848 238 15 1
"Prince William County" "703 - Lynn" 575 467 101 7 0
"Prince William County" "704 - Porter" 1022 863 151 6 2
"Prince William County" "705 - Potomac View" 712 449 253 9 1
"Prince William County" "706 - Rippon" 1266 896 358 12 0
"Prince William County" "707 - Kilby" 806 595 206 3 2
"Prince William County" "708 - River Oaks" 1231 1032 189 7 3
"Prince William County" "709 - Freedom" 1233 1035 182 14 2
"Prince William County" "710 - Powells Creek" 974 837 128 9 0
"Prince William County" "711 - Grayson" 1117 861 249 7 0
"Prince William County" "712 - Leesylvania" 1298 890 397 10 1
"Prince William County" "Ab - Central Absentee Precinct" 5522 3043 2433 45 1
"Prince William County" "Ab - Central Absentee Precinct" 3281 1666 1587 23 5
"Prince William County" "Ab - Central Absentee Precinct" 4828 3348 1440 34 6
"Prince William County" Provisional 45 21 21 3 0
"Prince William County" Provisional 16 8 8 0 0
"Prince William County" Provisional 41 24 16 1 0
"Pulaski County" "101 - Belspring" 469 163 304 2 0
"Pulaski County" "102 - New River" 1365 585 759 21 0
"Pulaski County" "103 - West Cloyd" 767 203 551 13 0
"Pulaski County" "201 - Draper" 867 212 644 11 0
"Pulaski County" "202 - South Pulaski" 174 51 120 3 0
"Pulaski County" "203 - Newbern" 1310 421 877 12 0
"Pulaski County" "301 - Dublin" 1256 322 922 12 0
"Pulaski County" "302 - Hiwassee" 257 46 205 6 0
"Pulaski County" "304 - Snowville" 698 178 508 11 1
"Pulaski County" "401 - Massie" 1667 484 1165 16 2
"Pulaski County" "402 - Walker" 591 118 465 7 1
"Pulaski County" "501 - Robinson" 1748 554 1157 36 1
"Pulaski County" "Ab - Central Absentee Precinct" 602 196 396 10 0
"Pulaski County" Provisional 8 0 8 0 0
"Radford City" "1 - East Precinct" 1333 843 460 29 1
"Radford City" "2 - Central Precinct" 1184 624 540 17 3
"Radford City" "3 - West Precinct" 1193 549 625 19 0
"Radford City" "Ab - Central Absentee Precinct" 228 145 82 0 1
"Radford City" Provisional 2 2 0 0 0
"Rappahannock County" "101 - Washington" 650 311 336 3 0
"Rappahannock County" "201 - Amissville" 594 209 376 9 0
"Rappahannock County" "301 - Sperryville" 616 321 289 5 1
"Rappahannock County" "401 - Scrabble" 552 243 302 6 1
"Rappahannock County" "501 - Chester Gap" 250 71 179 0 0
"Rappahannock County" "502 - Flint Hill" 352 179 172 1 0
"Rappahannock County" "Ab - Central Absentee Precinct" 268 152 115 1 0
"Rappahannock County" Provisional 5 2 3 0 0
"Richmond County" "101 - Precinct 1-1" 461 285 170 6 0
"Richmond County" "201 - Precinct 2-1" 440 131 306 3 0
"Richmond County" "301 - Precinct 3-1" 431 152 278 1 0
"Richmond County" "401 - Precinct 4-1" 462 140 316 4 2
"Richmond County" "501 - Precinct 5-1" 469 128 341 0 0
"Richmond County" "Ab - Central Absentee Precinct" 108 40 68 0 0
"Richmond County" Provisional 0 0 0 0 0
"Richmond City" "101 - One Hundred One" 1466 848 597 19 2
"Richmond City" "102 - One Hundred Two" 798 415 379 4 0
"Richmond City" "104 - One Hundred Four" 1273 662 602 9 0
"Richmond City" "105 - One Hundred Five" 1135 718 402 14 1
"Richmond City" "106 - One Hundred Six" 1320 485 822 13 0
"Richmond City" "111 - One Hundred Eleven" 1062 688 361 12 1
"Richmond City" "112 - One Hundred Twelve" 931 621 302 7 1
"Richmond City" "113 - One Hundred Thirteen" 1365 1125 217 23 0
"Richmond City" "114 - One Hundred Fourteen" 1645 1313 298 34 0
"Richmond City" "203 - Two Hundred Three" 1612 1274 310 27 1
"Richmond City" "204 - Two Hundred Four" 1398 1110 262 26 0
"Richmond City" "206 - Two Hundred Six" 777 669 99 8 1
"Richmond City" "207 - Two Hundred Seven" 1511 1187 299 25 0
"Richmond City" "208 - Two Hundred Eight" 1301 1044 238 19 0
"Richmond City" "213 - Two Hundred Thirteen" 1524 1452 58 13 1
"Richmond City" "214 - Two Hundred Fourteen" 1492 1377 94 21 0
"Richmond City" "301 - Three Hundred One" 509 484 18 7 0
"Richmond City" "302 - Three Hundred Two" 780 683 90 6 1
"Richmond City" "303 - Three Hundred Three" 596 568 24 4 0
"Richmond City" "304 - Three Hundred Four" 844 815 22 7 0
"Richmond City" "305 - Three Hundred Five" 885 820 50 14 1
"Richmond City" "306 - Three Hundred Six" 702 654 40 6 2
"Richmond City" "307 - Three Hundred Seven" 1069 869 183 17 0
"Richmond City" "308 - Three Hundred Eight" 1138 911 212 14 1
"Richmond City" "309 - Three Hundred Nine" 787 516 259 12 0
"Richmond City" "310 - Three Hundred Ten" 215 207 5 0 3
"Richmond City" "402 - Four Hundred Two" 1888 1412 446 29 1
"Richmond City" "404 - Four Hundred Four" 1459 1144 287 27 1
"Richmond City" "409 - Four Hundred Nine" 2180 1354 813 13 0
"Richmond City" "410 - Four Hundred Ten" 1114 780 319 14 1
"Richmond City" "412 - Four Hundred Twelve" 963 726 216 20 1
"Richmond City" "413 - Four Hundred Thirteen" 1244 850 384 9 1
"Richmond City" "414 - Four Hundred Fourteen" 1329 818 489 22 0
"Richmond City" "501 - Five Hundred One" 1499 1293 172 33 1
"Richmond City" "503 - Five Hundred Three" 1381 1255 114 11 1
"Richmond City" "504 - Five Hundred Four" 1665 1487 153 25 0
"Richmond City" "505 - Five Hundred Five" 718 634 70 13 1
"Richmond City" "508 - Five Hundred Eight" 772 656 108 7 1
"Richmond City" "509 - Five Hundred Nine" 790 730 46 14 0
"Richmond City" "510 - Five Hundred Ten" 1047 955 71 20 1
"Richmond City" "602 - Six Hundred Two" 424 408 13 3 0
"Richmond City" "603 - Six Hundred Three" 764 725 28 10 1
"Richmond City" "604 - Six Hundred Four" 547 514 24 8 1
"Richmond City" "606 - Six Hundred Six" 907 874 23 9 1
"Richmond City" "607 - Six Hundred Seven" 1069 914 139 16 0
"Richmond City" "609 - Six Hundred Nine" 1069 975 79 14 1
"Richmond City" "610 - Six Hundred Ten" 511 491 13 6 1
"Richmond City" "701 - Seven Hundred One" 503 477 20 5 1
"Richmond City" "702 - Seven Hundred Two" 646 606 34 6 0
"Richmond City" "703 - Seven Hundred Three" 815 753 52 9 1
"Richmond City" "705 - Seven Hundred Five" 840 751 68 21 0
"Richmond City" "706 - Seven Hundred Six" 1200 1094 91 15 0
"Richmond City" "707 - Seven Hundred Seven" 1905 1660 222 22 1
"Richmond City" "708 - Seven Hundred Eight" 1256 1090 142 23 1
"Richmond City" "802 - Eight Hundred Two" 605 573 22 8 2
"Richmond City" "806 - Eight Hundred Six" 827 749 67 10 1
"Richmond City" "810 - Eight Hundred Ten" 675 622 48 5 0
"Richmond City" "811 - Eight Hundred Eleven" 684 616 62 6 0
"Richmond City" "812 - Eight Hundred Twelve" 1229 1086 133 8 2
"Richmond City" "814 - Eight Hundred Fourteen" 661 621 36 3 1
"Richmond City" "902 - Nine Hundred Two" 341 310 24 6 1
"Richmond City" "903 - Nine Hundred Three" 834 739 91 4 0
"Richmond City" "908 - Nine Hundred Eight" 812 738 59 15 0
"Richmond City" "909 - Nine Hundred Nine" 1028 930 88 10 0
"Richmond City" "910 - Nine Hundred Ten" 783 695 84 4 0
"Richmond City" "911 - Nine Hundred Eleven" 839 799 33 6 1
"Richmond City" "Ab - Central Absentee Precinct" 3253 2582 632 35 4
"Richmond City" Provisional 50 46 4 0 0
"Roanoke County" "101 - Catawba" 389 101 281 7 0
"Roanoke County" "102 - Mason Valley" 356 86 265 4 1
"Roanoke County" "103 - Glenvar" 918 292 617 9 0
"Roanoke County" "104 - Northside" 763 362 394 7 0
"Roanoke County" "105 - Peters Creek" 1533 596 916 21 0
"Roanoke County" "106 - Green Hill" 1497 507 972 18 0
"Roanoke County" "107 - Bennett Springs" 490 119 361 9 1
"Roanoke County" "108 - Wildwood" 717 235 458 24 0
"Roanoke County" "201 - Plantation" 852 305 526 17 4
"Roanoke County" "202 - Burlington" 579 259 302 18 0
"Roanoke County" "203 - Mountain View" 1482 517 954 8 3
"Roanoke County" "204 - Botetourt Springs" 1226 512 696 18 0
"Roanoke County" "205 - Orchards" 1679 531 1128 19 1
"Roanoke County" "206 - Hollins" 486 212 273 1 0
"Roanoke County" "301 - Bent Mountain" 380 132 234 14 0
"Roanoke County" "302 - Poages Mill" 1708 575 1111 20 2
"Roanoke County" "303 - Windsor Hills" 845 329 502 14 0
"Roanoke County" "304 - Oak Grove" 1770 709 1044 16 1
"Roanoke County" "305 - Castle Rock" 1851 778 1050 22 1
"Roanoke County" "306 - Garst Mill" 774 338 428 8 0
"Roanoke County" "402 - Bonsack" 346 109 233 4 0
"Roanoke County" "403 - North Vinton" 854 281 565 8 0
"Roanoke County" "404 - South Vinton" 1012 393 610 8 1
"Roanoke County" "405 - Lindenwood" 1821 606 1192 22 1
"Roanoke County" "406 - Mount Pleasant" 1208 364 834 9 1
"Roanoke County" "501 - Cotton Hill" 948 375 562 10 1
"Roanoke County" "502 - Penn Forest" 793 335 450 8 0
"Roanoke County" "503 - Cave Spring" 1054 428 620 6 0
"Roanoke County" "504 - Ogden" 715 353 347 14 1
"Roanoke County" "505 - Clearbrook" 694 219 467 8 0
"Roanoke County" "506 - Mount Vernon" 747 348 390 7 2
"Roanoke County" "507 - Hunting Hills" 1435 605 812 17 1
"Roanoke County" "Ab - Central Absentee Precinct" 1371 553 808 9 1
"Roanoke County" "Ab - Central Absentee Precinct" 421 177 239 4 1
"Roanoke County" Provisional 12 7 5 0 0
"Roanoke County" Provisional 4 2 2 0 0
"Roanoke City" "1 -Peters Creek" 1076 895 174 7 0
"Roanoke City" "2 - Grandview" 1110 764 336 10 0
"Roanoke City" "3 -Preston Park" 1079 466 594 17 2
"Roanoke City" "4 - Williamson Road" 981 554 414 12 1
"Roanoke City" "5 - East Gate" 969 383 566 20 0
"Roanoke City" "6 - Hollins Road" 829 447 367 14 1
"Roanoke City" "7 - Southeast" 674 309 353 11 1
"Roanoke City" "8 - Lincoln Terrace" 702 661 35 6 0
"Roanoke City" "9 - Highland" 928 704 213 11 0
"Roanoke City" "10 - Old Southwest-Wasena" 1208 837 344 25 2
"Roanoke City" "11 - Raleigh Court" 1533 968 535 28 2
"Roanoke City" "12 - South Roanoke" 1353 687 655 10 1
"Roanoke City" "13 - Garden City" 1047 384 643 20 0
"Roanoke City" "14 - Crystal Spring" 1437 778 643 15 1
"Roanoke City" "15 - Grandin Court" 1355 769 565 20 1
"Roanoke City" "16 - Deyerle" 1591 788 783 19 1
"Roanoke City" "17 - Lee-Hi" 1174 715 424 34 1
"Roanoke City" "18 - Old To Be Removed Virginia Heights-Norwich" 1168 874 272 22 0
"Roanoke City" "18 - Summit Hills" 1062 643 405 14 0
"Roanoke City" "19 - Forest Park" 524 460 56 8 0
"Roanoke City" "20 - Eureka Park" 1281 1199 77 3 2
"Roanoke City" "Ab - Central Absentee Precinct" 1233 796 424 11 2
"Roanoke City" Provisional 30 18 12 0 0
"Rockbridge County" "101 - Airport" 741 352 382 5 2
"Rockbridge County" "102 - Ben Salem" 515 179 328 8 0
"Rockbridge County" "103 - Plank Road" 271 80 189 2 0
"Rockbridge County" "104 - Effinger" 313 102 210 1 0
"Rockbridge County" "201 - Collierstown" 475 201 268 5 1
"Rockbridge County" "202 - Highland Belle" 921 374 538 8 1
"Rockbridge County" "203 - Vo-Tech" 245 134 107 4 0
"Rockbridge County" "301 - Maury River" 421 154 263 4 0
"Rockbridge County" "302 - Natural Bridge" 385 126 254 5 0
"Rockbridge County" "303 - Falling Spring" 226 56 167 3 0
"Rockbridge County" "401 - Fairfield" 491 140 347 4 0
"Rockbridge County" "402 - Mountain View" 647 202 438 6 1
"Rockbridge County" "403 - Vesuvius" 206 47 158 1 0
"Rockbridge County" "501 - Goshen" 208 32 175 0 1
"Rockbridge County" "502 - Meadowview" 453 206 238 7 2
"Rockbridge County" "503 - Rockbridge Baths" 328 142 185 0 1
"Rockbridge County" "504 - Rockbridge" 586 207 371 8 0
"Rockbridge County" "Ab - Central Absentee Precinct" 492 236 250 6 0
"Rockbridge County" Provisional 9 4 5 0 0
"Rockingham County" "101 - Broadway" 1181 337 820 24 0
"Rockingham County" "102 - Timberville" 554 146 399 8 1
"Rockingham County" "103 - Fulks Run" 640 97 538 5 0
"Rockingham County" "104 - Bergton" 258 37 218 3 0
"Rockingham County" "105 - Lacey Spring" 536 85 443 8 0
"Rockingham County" "106 - Tenth Legion" 471 95 368 8 0
"Rockingham County" "107 - Plains" 561 109 445 7 0
"Rockingham County" "108 - Little North Mountain" 364 80 275 9 0
"Rockingham County" "201 - Singers Glen" 787 177 598 12 0
"Rockingham County" "202 - Edom" 1242 393 827 22 0
"Rockingham County" "203 - Dayton" 604 191 407 6 0
"Rockingham County" "204 - Mt Clinton" 893 208 673 11 1
"Rockingham County" "205 - Silver Lake" 1171 356 802 13 0
"Rockingham County" "301 - Keezletown" 565 142 410 13 0
"Rockingham County" "302 - Port Republic" 887 227 653 7 0
"Rockingham County" "303 - Melrose" 522 126 389 7 0
"Rockingham County" "304 - Grottoes" 741 171 565 5 0
"Rockingham County" "305 - Massanetta Springs" 1124 499 613 11 1
"Rockingham County" "306 - Cross Keys" 338 86 249 3 0
"Rockingham County" "307 - Crossroads" 1497 600 886 11 0
"Rockingham County" "401 - Bridgewater" 1811 681 1106 23 1
"Rockingham County" "402 - Montezuma" 894 197 692 5 0
"Rockingham County" "403 - Mt Crawford" 136 47 89 0 0
"Rockingham County" "404 - North River" 804 228 565 11 0
"Rockingham County" "405 - Ottobine" 901 136 751 13 1
"Rockingham County" "501 - Elkton" 824 209 606 8 1
"Rockingham County" "502 - Swift Run" 1187 185 991 10 1
"Rockingham County" "503 - Mcgaheysville" 1084 273 783 28 0
"Rockingham County" "504 - South Fork" 512 76 430 6 0
"Rockingham County" "505 - Stony Run" 1011 403 592 16 0
"Rockingham County" "Ab - Central Absentee Precinct" 1159 461 689 9 0
"Rockingham County" Provisional 11 3 8 0 0
"Russell County" "101 - Moccasin" 473 71 400 2 0
"Russell County" "102 - Copper Creek" 372 86 283 3 0
"Russell County" "103 - South Castlewood" 282 70 208 4 0
"Russell County" "201 - North Castlewood" 776 173 596 7 0
"Russell County" "202 - Dante" 145 33 109 2 1
"Russell County" "301 - Cooks Mill" 144 34 109 1 0
"Russell County" "302 - Daugherty" 248 60 186 2 0
"Russell County" "303 - New Garden" 404 91 313 0 0
"Russell County" "304 - Cleveland" 252 63 185 4 0
"Russell County" "401 - Drill" 64 23 41 0 0
"Russell County" "402 - Swords Creek" 576 78 491 7 0
"Russell County" "403 - Honaker" 241 63 175 3 0
"Russell County" "501 - West Lebanon" 1059 245 801 13 0
"Russell County" "601 - East Lebanon" 581 124 451 6 0
"Russell County" "602 - Elk Garden" 666 128 536 2 0
"Russell County" "Ab - Central Absentee Precinct" 428 164 260 4 0
"Russell County" Provisional 0 0 0 0 0
"Salem City" "1 - North Salem No 2" 1067 483 572 12 0
"Salem City" "2 - Conehurst" 423 163 247 12 1
"Salem City" "3 - Beverly Heights" 575 164 404 7 0
"Salem City" "4 - West Salem" 838 289 535 13 1
"Salem City" "5 - North Salem No 1" 1018 454 553 11 0
"Salem City" "6 - South Salem No 1" 492 206 276 10 0
