COUNTY AREA TOTAL DEM REP LIB GRN AIP PAF
Ventura 0055000A 45 21 24 0 0 0 0
Ventura 0056000 0 0 0 0 0 0 0
Ventura 0056000A 0 0 0 0 0 0 0
Ventura 0056300 0 0 0 0 0 0 0
Ventura 0056300A 9 6 2 1 0 0 0
Ventura 0056302 4 2 2 0 0 0 0
Ventura 0056302A 9 4 5 0 0 0 0
Ventura 0056304 0 0 0 0 0 0 0
Ventura 0056304A 2 2 0 0 0 0 0
Ventura 0056316 0 0 0 0 0 0 0
Ventura 0056316A 0 0 0 0 0 0 0
Ventura 0058000 106 68 34 0 2 1 0
Ventura 0058000A 692 504 164 3 2 1 4
Ventura 0058002 0 0 0 0 0 0 0
Ventura 0058002A 2 0 2 0 0 0 0
Ventura 0058004 1 1 0 0 0 0 0
Ventura 0058004A 9 9 0 0 0 0 0
Ventura 0058100 0 0 0 0 0 0 0
Ventura 0058100A 0 0 0 0 0 0 0
Ventura 0058200 1 0 1 0 0 0 0
Ventura 0058200A 0 0 0 0 0 0 0
Ventura 0058202 0 0 0 0 0 0 0
Ventura 0058202A 0 0 0 0 0 0 0
Ventura 0058208 0 0 0 0 0 0 0
Ventura 0058208A 0 0 0 0 0 0 0
Ventura 0058212 0 0 0 0 0 0 0
Ventura 0058212A 0 0 0 0 0 0 0
Ventura 0060000 59 14 41 2 2 0 0
Ventura 0060000A 167 77 73 12 1 1 2
Ventura 0060002 310 162 141 1 0 1 1
Ventura 0060002A 1875 1284 507 24 4 12 16
Ventura 0060006 1 1 0 0 0 0 0
Ventura 0060006A 6 4 2 0 0 0 0
Ventura 0060008 94 41 50 0 0 0 0
Ventura 0060008A 540 386 129 4 7 2 2
Ventura 0060010 150 83 57 2 1 1 2
Ventura 0060010A 1196 854 297 12 6 5 6
Ventura 0060012 28 6 21 1 0 0 0
Ventura 0060012A 233 150 79 2 0 0 0
Ventura 0060014 184 72 104 0 0 1 1
Ventura 0060014A 1911 1283 567 19 7 8 10
Ventura 0060018 112 49 58 0 2 1 1
Ventura 0060018A 833 558 250 5 2 2 3
Ventura 0060020 135 52 78 0 0 2 2
Ventura 0060020A 920 619 261 11 7 6 3
Ventura 0060200 0 0 0 0 0 0 0
Ventura 0060200A 0 0 0 0 0 0 0
Ventura 0062000 1 0 1 0 0 0 0
Ventura 0062000A 8 3 5 0 0 0 0
Ventura 0062200 0 0 0 0 0 0 0
Ventura 0062200A 1 0 1 0 0 0 0
Ventura 0064000 0 0 0 0 0 0 0
Ventura 0064000A 39 29 8 2 0 0 0
Ventura 0064002 17 5 12 0 0 0 0
Ventura 0064002A 229 120 97 1 1 1 0
Ventura 0064004 1 1 0 0 0 0 0
Ventura 0064004A 6 4 2 0 0 0 0
Ventura 0064014 0 0 0 0 0 0 0
Ventura 0064014A 21 19 1 0 0 0 0
Ventura 0064024 9 2 6 0 0 0 0
Ventura 0064024A 168 90 71 1 0 0 1
Ventura 0064028 1 0 1 0 0 0 0
Ventura 0064028A 33 17 14 0 0 0 0
Ventura 0066000 0 0 0 0 0 0 0
Ventura 0066000A 0 0 0 0 0 0 0
Ventura 0066300 0 0 0 0 0 0 0
Ventura 0066300A 20 11 8 0 1 0 0
Ventura 0066306 15 12 2 0 0 0 0
Ventura 0066306A 197 117 70 2 0 2 0
Ventura 0066308 0 0 0 0 0 0 0
Ventura 0066308A 6 1 4 1 0 0 0
Ventura 0068000 1 0 1 0 0 0 0
Ventura 0068000A 148 84 62 0 1 0 0
Ventura 0068002 0 0 0 0 0 0 0
Ventura 0068002A 32 16 16 0 0 0 0
Ventura 0068004 0 0 0 0 0 0 0
Ventura 0068004A 6 4 2 0 0 0 0
Ventura 0068006 1 0 1 0 0 0 0
Ventura 0068006A 40 25 13 1 1 0 0
Ventura 0068018 0 0 0 0 0 0 0
Ventura 0068018A 3 3 0 0 0 0 0
Ventura 0068026 0 0 0 0 0 0 0
Ventura 0068026A 0 0 0 0 0 0 0
Ventura 0070000 8 6 2 0 0 0 0
Ventura 0070000A 88 42 43 0 1 1 0
Ventura 0070004 0 0 0 0 0 0 0
Ventura 0070004A 0 0 0 0 0 0 0
Ventura 0072000 106 28 74 1 1 0 0
Ventura 0072000A 1129 644 442 12 4 1 3
Ventura 0072002 80 29 50 0 0 0 1
Ventura 0072002A 879 531 311 16 4 2 4
Ventura 0072004 83 39 41 0 0 0 0
Ventura 0072004A 890 612 252 5 4 0 2
Ventura 0072006 85 47 30 2 0 1 2
Ventura 0072006A 616 464 121 3 1 2 3
Ventura 0072008 134 93 34 0 1 1 1
Ventura 0072008A 897 747 123 5 0 4 5
Ventura 0072010 1 1 0 0 0 0 0
Ventura 0072010A 0 0 0 0 0 0 0
Ventura 0072012 141 62 77 1 0 0 0
Ventura 0072012A 1417 936 439 10 6 0 3
Ventura 0072014 57 22 34 0 0 0 0
Ventura 0072014A 533 359 155 4 2 3 0
Ventura 0072016 94 53 36 0 0 0 1
Ventura 0072016A 709 459 226 4 1 2 2
Ventura 0072018 54 30 21 0 1 0 1
Ventura 0072018A 314 228 69 0 2 1 4
Ventura 0072020 6 1 5 0 0 0 0
Ventura 0072020A 82 55 24 0 0 0 0
Ventura 0072022 21 16 5 0 0 0 0
Ventura 0072022A 205 164 40 0 0 1 0
Ventura 0072024 9 3 6 0 0 0 0
Ventura 0072024A 178 106 66 2 0 0 2
Ventura 0072026 2 0 2 0 0 0 0
Ventura 0072026A 34 19 14 0 1 0 0
Ventura 0072028 20 7 13 0 0 0 0
Ventura 0072028A 182 117 57 4 0 0 0
Ventura 0072030 60 29 28 1 0 0 0
Ventura 0072030A 532 342 172 5 1 1 1
Ventura 0072034 107 40 65 0 0 0 0
Ventura 0072034A 628 463 141 9 2 2 1
Ventura 0072036 65 32 29 0 0 1 0
Ventura 0072036A 343 274 56 3 1 1 1
Ventura 0072038 85 59 23 0 0 1 0
Ventura 0072038A 413 319 76 7 1 2 0
Ventura 0072040 8 3 5 0 0 0 0
Ventura 0072040A 74 55 16 1 0 0 0
Ventura 0072044 0 0 0 0 0 0 0
Ventura 0072044A 10 6 4 0 0 0 0
Ventura 0074000 246 61 177 4 0 0 0
Ventura 0074000A 2114 969 1068 23 5 6 4
Ventura 0074006 1 1 0 0 0 0 0
Ventura 0074006A 8 2 6 0 0 0 0
Ventura 0074008 0 0 0 0 0 0 0
Ventura 0074008A 0 0 0 0 0 0 0
Ventura 0074200 9 0 8 0 0 0 1
Ventura 0074200A 71 24 44 1 0 0 0
Ventura 0078000 0 0 0 0 0 0 0
Ventura 0078000A 12 5 7 0 0 0 0
Ventura 0078006 25 8 15 1 0 0 0
Ventura 0078006A 245 181 56 0 1 2 0
Ventura 0079000 60 16 44 0 0 0 0
Ventura 0079000A 321 160 144 3 1 1 1
Ventura 0079100 0 0 0 0 0 0 0
Ventura 0079100A 0 0 0 0 0 0 0
Ventura 0081000 140 28 110 2 0 0 0
Ventura 0081000A 1116 500 556 18 0 7 1
Ventura 0081004 4 1 3 0 0 0 0
Ventura 0081004A 72 44 24 2 0 0 0
Ventura 0081008 0 0 0 0 0 0 0
Ventura 0081008A 11 0 9 0 0 0 0
Ventura 0081010 0 0 0 0 0 0 0
Ventura 0081010A 12 4 8 0 0 0 0
Ventura 0081012 6 0 6 0 0 0 0
Ventura 0081012A 77 41 35 0 0 0 0
Ventura 0082000 199 73 116 2 1 1 2
Ventura 0082000A 1271 767 463 21 6 1 1
Ventura 0084000 3 0 3 0 0 0 0
Ventura 0084000A 3 2 1 0 0 0 0
Ventura 0084002 275 95 175 1 0 0 1
Ventura 0084002A 1680 958 644 23 17 6 5
Ventura 0084004 99 32 65 1 0 0 0
Ventura 0084004A 511 281 210 9 0 4 1
Ventura 0084006 203 64 132 1 1 0 0
Ventura 0084006A 1475 886 543 16 9 0 2
Ventura 0084008 101 23 74 2 0 0 0
Ventura 0084008A 567 300 248 6 1 3 1
Ventura 0084010 174 36 136 0 0 0 0
Ventura 0084010A 1263 635 591 10 3 1 4
Ventura 0084012 236 74 151 1 2 2 2
Ventura 0084012A 1506 792 658 23 3 5 2
Ventura 0084014 9 8 1 0 0 0 0
Ventura 0084014A 90 62 27 1 0 0 0
Ventura 0084016 111 20 89 2 0 0 0
Ventura 0084016A 665 371 272 8 2 1 1
Ventura 0084018 188 58 127 1 0 0 1
Ventura 0084018A 1133 659 420 24 11 3 2
Ventura 0084020 52 16 35 0 0 0 0
Ventura 0084020A 260 148 101 4 4 0 1
Ventura 0084022 245 61 178 4 1 0 0
Ventura 0084022A 1481 770 643 28 6 8 2
Ventura 0084024 254 48 200 0 0 2 0
Ventura 0084024A 1878 906 881 31 7 8 1
Ventura 0084030 120 38 78 2 1 0 0
Ventura 0084030A 971 508 417 18 4 6 4
Ventura 0084032 154 22 129 2 0 0 0
Ventura 0084032A 1367 589 728 14 7 4 0
Ventura 0084034 37 10 26 1 0 0 0
Ventura 0084034A 356 213 130 3 1 1 0
Ventura 0084036 190 54 127 5 0 0 1
Ventura 0084036A 1292 677 566 16 9 2 2
Ventura 0084038 66 26 40 0 0 0 0
Ventura 0084038A 368 241 115 6 0 1 0
Ventura 0084040 82 23 56 1 2 0 0
Ventura 0084040A 652 336 292 9 4 2 1
Ventura 0084042 81 13 63 1 2 0 0
Ventura 0084042A 550 277 255 5 3 0 0
Ventura 0084044 222 75 143 2 0 0 0
Ventura 0084044A 1618 900 659 19 4 7 4
Ventura 0084048 265 63 194 2 2 0 1
Ventura 0084048A 1617 769 794 24 7 3 0
Ventura 0084050 17 1 16 0 0 0 0
Ventura 0084050A 221 94 121 1 2 0 0
Ventura 0084054 256 66 177 5 1 0 2
Ventura 0084054A 1492 791 630 21 6 6 7
Ventura 0084056 216 32 181 2 0 0 0
Ventura 0084056A 1549 747 753 16 6 4 2
Ventura 0084058 179 50 125 1 2 0 0
Ventura 0084058A 1022 545 438 19 3 2 2
Ventura 0084060 229 60 164 2 0 0 0
Ventura 0084060A 1633 858 722 13 5 8 3
Ventura 0084064 340 90 241 3 1 1 0
Ventura 0084064A 2396 1298 1004 35 8 13 7
Ventura 0084068 216 33 178 1 0 0 0
Ventura 0084068A 1627 619 950 16 8 3 2
Ventura 0084072 336 64 265 6 0 0 0
Ventura 0084072A 2197 1110 1006 21 4 4 2
Ventura 0084078 390 70 314 2 1 0 0
Ventura 0084078A 3302 1680 1502 37 14 13 5
Ventura 0084086 184 36 142 2 0 0 0
Ventura 0084086A 1466 699 709 27 4 5 3
Ventura 0084088 74 19 53 1 0 0 0
Ventura 0084088A 532 284 229 3 1 2 0
Ventura 0084090 292 88 195 4 1 0 0
Ventura 0084090A 1876 1051 761 26 10 6 5
Ventura 0084094 155 45 107 0 0 0 1
Ventura 0084094A 1560 855 655 15 7 0 1
Ventura 0084096 206 63 133 3 1 0 2
Ventura 0084096A 1420 778 587 19 5 6 1
Ventura 0084100 161 50 108 1 0 1 1
Ventura 0084100A 1409 726 617 33 6 5 3
Ventura 0084102 173 46 124 0 0 1 1
Ventura 0084102A 1562 820 669 28 7 8 2
Ventura 0084104 128 26 98 1 1 0 0
Ventura 0084104A 1243 585 602 20 3 6 3
Ventura 0084106 175 32 139 2 0 1 0
Ventura 0084106A 1513 747 718 19 7 3 5
Ventura 0084108 182 37 138 1 2 0 0
Ventura 0084108A 1773 853 835 31 11 8 2
Ventura 0084112 38 8 30 0 0 0 0
Ventura 0084112A 340 180 150 4 0 0 1
Ventura 0084114 138 38 97 1 1 1 0
Ventura 0084114A 761 400 338 8 3 2 1
Ventura 0084116 194 36 152 2 0 3 0
Ventura 0084116A 1963 1056 838 21 6 8 1
Ventura 0084120 13 4 9 0 0 0 0
Ventura 0084120A 228 96 123 2 0 1 1
Ventura 0084122 0 0 0 0 0 0 0
Ventura 0084122A 0 0 0 0 0 0 0
Ventura 0084126 188 55 128 3 1 0 0
Ventura 0084126A 1358 699 609 21 4 4 3
Ventura 0084134 187 40 142 1 2 0 1
Ventura 0084134A 1311 707 572 7 3 5 2
Ventura 0084136 2 0 2 0 0 0 0
Ventura 0084136A 5 4 1 0 0 0 0
Ventura 0084140 128 40 83 0 0 0 0
Ventura 0084140A 995 584 380 15 5 3 3
Ventura 0084142 0 0 0 0 0 0 0
Ventura 0084142A 0 0 0 0 0 0 0
Ventura 0084144 68 13 53 2 0 0 0
Ventura 0084144A 713 273 406 12 0 2 2
Ventura 0084148 48 10 38 0 0 0 0
Ventura 0084148A 369 157 204 1 0 0 0
Ventura 0084150 117 24 86 1 1 1 0
Ventura 0084150A 950 492 423 6 1 5 1
Ventura 0084152 249 50 191 2 2 2 0
Ventura 0084152A 1844 962 810 34 6 5 0
Ventura 0084156 106 30 75 1 0 0 0
Ventura 0084156A 649 378 245 15 3 1 1
Ventura 0084158 54 16 37 0 0 0 0
Ventura 0084158A 323 154 156 3 0 1 2
Ventura 0084160 115 32 77 1 0 1 1
Ventura 0084160A 746 444 270 7 4 3 2
Ventura 0084162 16 5 11 0 0 0 0
Ventura 0084162A 84 51 31 0 0 0 1
Ventura 0085000 48 5 42 0 0 1 0
Ventura 0085000A 326 116 198 5 2 1 0
Ventura 0085002 2 0 2 0 0 0 0
Ventura 0085002A 9 1 8 0 0 0 0
Ventura 0085006 1 0 1 0 0 0 0
Ventura 0085006A 21 7 14 0 0 0 0
Ventura 0086000 139 34 102 0 0 0 1
Ventura 0086000A 1188 591 547 21 4 4 3
Ventura 0086002 0 0 0 0 0 0 0
Ventura 0086002A 49 25 24 0 0 0 0
Ventura 0086004 8 3 4 1 0 0 0
Ventura 0086004A 169 80 80 1 1 0 0
Ventura 0086010 6 0 6 0 0 0 0
Ventura 0086010A 63 26 35 2 0 0 0
Ventura 0086100 1 0 1 0 0 0 0
Ventura 0086100A 8 0 8 0 0 0 0
Ventura 0086102 0 0 0 0 0 0 0
Ventura 0086102A 0 0 0 0 0 0 0
Ventura 0086104 0 0 0 0 0 0 0
Ventura 0086104A 15 3 11 0 0 1 0
Ventura 0086114 0 0 0 0 0 0 0
Ventura 0086114A 0 0 0 0 0 0 0
Ventura 0086200 10 2 8 0 0 0 0
Ventura 0086200A 104 52 51 0 0 0 0
Ventura 0090000 5 0 5 0 0 0 0
Ventura 0090000A 54 19 35 0 0 0 0
Ventura 0090002 1 1 0 0 0 0 0
Ventura 0090002A 9 1 7 1 0 0 0
Ventura 0090006 0 0 0 0 0 0 0
Ventura 0090006A 0 0 0 0 0 0 0
Ventura 0090008 0 0 0 0 0 0 0
Ventura 0090008A 0 0 0 0 0 0 0
Ventura 0090010 0 0 0 0 0 0 0
Ventura 0090010A 0 0 0 0 0 0 0
Ventura 0090016 27 4 22 1 0 0 0
Ventura 0090016A 417 193 209 4 2 1 0
Ventura 0090028 0 0 0 0 0 0 0
Ventura 0090028A 0 0 0 0 0 0 0
Ventura 0090030 0 0 0 0 0 0 0
Ventura 0090030A 0 0 0 0 0 0 0
Ventura 0090032 0 0 0 0 0 0 0
Ventura 0090032A 0 0 0 0 0 0 0
Ventura 0090036 0 0 0 0 0 0 0
Ventura 0090036A 0 0 0 0 0 0 0
Ventura 0090038 0 0 0 0 0 0 0
Ventura 0090038A 0 0 0 0 0 0 0
Ventura 0091000 0 0 0 0 0 0 0
Ventura 0091000A 33 19 14 0 0 0 0
Ventura 0091002 3 3 0 0 0 0 0
Ventura 0091002A 94 48 44 0 0 0 0
Ventura 0091008 0 0 0 0 0 0 0
Ventura 0091008A 0 0 0 0 0 0 0
Ventura 0092000 248 123 113 2 3 1 0
Ventura 0092000A 1668 1118 487 20 12 2 2
Ventura 0092002 21 12 8 1 0 0 0
Ventura 0092002A 139 78 54 2 1 1 0
Ventura 0092004 205 75 118 7 0 2 0
Ventura 0092004A 1565 1043 462 20 4 4 2
Ventura 0092006 53 11 41 0 0 0 0
Ventura 0092006A 490 235 229 10 1 1 1
Ventura 0092008 174 55 112 2 1 1 0
Ventura 0092008A 1496 826 609 19 1 7 2
Ventura 0092010 118 34 83 0 0 0 0
Ventura 0092010A 696 387 274 12 4 2 2
Ventura 0092012 86 19 63 1 0 0 0
Ventura 0092012A 774 456 296 5 2 0 0
Ventura 0092014 116 26 89 0 1 0 0
Ventura 0092014A 972 583 355 13 4 0 0
Ventura 0092016 136 28 104 2 0 0 0
Ventura 0092016A 1190 599 541 25 6 0 1
Ventura 0092018 103 33 70 0 0 0 0
Ventura 0092018A 1024 526 450 9 2 3 1
Ventura 0092020 235 69 158 2 2 0 1
Ventura 0092020A 1976 1161 746 22 5 4 5
Ventura 0092026 184 44 130 1 2 1 0
Ventura 0092026A 1653 935 642 27 5 7 4
Ventura 0092028 135 23 110 1 0 0 0
Ventura 0092028A 1339 771 510 18 4 6 4
Ventura 0092030 149 30 114 2 0 0 0
Ventura 0092030A 1792 1047 666 23 10 7 4
Ventura 0092034 70 15 51 2 0 0 0
Ventura 0092034A 635 368 234 12 3 2 0
Ventura 0092036 180 70 105 1 0 0 0
Ventura 0092036A 838 496 309 8 3 5 4
Ventura 0092038 152 36 111 1 0 0 0
Ventura 0092038A 1565 944 567 14 10 1 2
Ventura 0092042 98 24 69 3 0 0 0
Ventura 0092042A 914 504 381 6 2 0 0
Ventura 0092044 88 20 67 1 0 0 0
Ventura 0092044A 531 276 238 12 0 2 0
Ventura 0092046 219 75 133 2 1 0 0
Ventura 0092046A 2276 1391 771 31 11 7 3
Ventura 0092050 183 51 124 2 0 3 0
Ventura 0092050A 1475 875 551 23 6 4 1
Ventura 0092052 98 35 58 0 1 0 0
Ventura 0092052A 685 387 268 7 1 1 0
Ventura 0092054 112 24 84 1 2 0 0
Ventura 0092054A 1267 775 442 19 1 2 2
Ventura 0092056 90 28 60 1 0 0 0
Ventura 0092056A 949 551 369 5 3 3 1
Ventura 0092060 111 21 85 2 0 0 0
Ventura 0092060A 871 467 359 16 5 1 1
Ventura 0092062 33 6 26 1 0 0 0
Ventura 0092062A 224 135 83 4 0 0 0
Ventura 0092064 165 39 123 1 0 1 0
Ventura 0092064A 1634 885 695 19 3 4 3
Ventura 0092066 97 29 62 1 0 0 0
Ventura 0092066A 900 544 317 16 5 3 4
Ventura 0092068 123 32 90 0 0 0 0
Ventura 0092068A 1253 732 494 7 1 1 0
Ventura 0092070 103 24 75 2 0 0 0
Ventura 0092070A 1067 612 418 16 1 1 1
Ventura 0092072 155 46 101 3 0 0 0
Ventura 0092072A 1910 1133 712 18 6 5 3
Ventura 0092076 377 133 234 6 2 0 0
Ventura 0092076A 2945 1918 907 42 16 8 5
Ventura 0092082 93 27 65 0 1 0 0
Ventura 0092082A 1190 714 436 13 1 5 3
Ventura 0092086 127 45 79 3 0 0 0
Ventura 0092086A 959 598 327 12 3 0 1
Ventura 0092090 157 61 90 5 1 0 0
Ventura 0092090A 1298 859 398 14 6 4 2
Ventura 0092092 147 25 116 3 1 1 0
Ventura 0092092A 1326 699 562 26 5 4 0
Ventura 0092094 178 39 133 6 0 0 0
Ventura 0092094A 1251 690 507 22 4 4 2
Ventura 0092098 168 48 116 0 0 0 0
Ventura 0092098A 1438 858 533 12 6 4 2
Ventura 0092100 175 60 111 0 0 0 0
Ventura 0092100A 1993 1279 624 18 7 6 2
Ventura 0092104 5 3 2 0 0 0 0
Ventura 0092104A 99 58 39 0 0 0 0
Ventura 0092108 98 25 68 0 1 0 1
Ventura 0092108A 852 509 305 13 6 3 0
Ventura 0092110 207 70 129 5 1 1 0
Ventura 0092110A 1537 1010 477 16 6 6 4
Ventura 0092112 140 37 97 2 1 0 0
Ventura 0092112A 1271 782 437 15 6 1 3
Ventura 0092114 280 51 219 3 2 0 0
Ventura 0092114A 1623 913 637 21 2 9 2
Ventura 0092120 48 9 39 0 0 0 0
Ventura 0092120A 383 207 168 1 1 1 1
Ventura 0092122 30 8 22 0 0 0 0
Ventura 0092122A 474 237 214 5 4 1 1
Ventura 0092126 245 48 193 1 0 0 1
Ventura 0092126A 1760 974 719 24 6 5 2
Ventura 0092132 335 83 243 4 0 2 0
Ventura 0092132A 2313 1420 804 25 1 9 3
Ventura 0092136 162 33 123 1 0 0 0
Ventura 0092136A 1123 606 465 16 3 3 2
Ventura 0092138 241 63 177 0 0 0 0
Ventura 0092138A 2337 1428 810 21 10 11 3
Ventura 0092142 247 57 181 3 0 0 1
Ventura 0092142A 1884 1054 746 22 5 4 1
Ventura 0092146 85 28 55 1 0 0 0
Ventura 0092146A 756 515 218 8 0 2 2
Ventura 0092148 10 2 7 0 0 0 1
Ventura 0092148A 89 61 28 0 0 0 0
Ventura 0092154 77 18 56 0 0 1 0
Ventura 0092154A 691 387 277 12 4 1 2
Ventura 0092156 8 5 3 0 0 0 0
Ventura 0092156A 168 82 79 2 0 0 1
Ventura 0092160 0 0 0 0 0 0 0
Ventura 0092160A 0 0 0 0 0 0 0
Ventura 0092170 40 10 28 2 0 0 0
Ventura 0092170A 395 258 127 7 0 0 0
Ventura 0092172 91 20 70 0 0 0 0
Ventura 0092172A 966 559 371 10 1 3 1
Ventura 0092174 322 90 222 5 0 1 1
Ventura 0092174A 1676 942 670 16 7 5 2
Ventura 0092178 51 18 30 0 0 0 0
Ventura 0092178A 299 213 80 3 0 0 0
Ventura 0092180 0 0 0 0 0 0 0
Ventura 0092180A 6 3 3 0 0 0 0
Ventura 0092182 46 10 35 0 1 0 0
Ventura 0092182A 439 226 195 4 0 1 0
Ventura 0092186 19 3 15 1 0 0 0
Ventura 0092186A 225 145 68 5 1 0 0
Ventura 0094000 3 1 2 0 0 0 0
Ventura 0094000A 19 8 10 1 0 0 0
Ventura 0094002 6 1 5 0 0 0 0
Ventura 0094002A 105 74 28 1 0 0 0
Ventura 0094004 52 11 39 0 1 0 1
Ventura 0094004A 641 385 228 5 4 5 3
Ventura 0094006 24 4 19 0 0 1 0
Ventura 0094006A 281 163 108 1 1 1 1
Ventura 0094010 3 1 2 0 0 0 0
Ventura 0094010A 81 47 31 0 1 0 0
Ventura 0094012 13 1 9 2 0 0 0
Ventura 0094012A 138 79 51 1 3 1 0
Ventura 0094016 5 2 3 0 0 0 0
Ventura 0094016A 225 117 97 2 0 1 0
Ventura 0094018 55 30 23 2 0 0 0
Ventura 0094018A 513 339 160 7 0 0 1
Ventura 0094020 28 9 19 0 0 0 0
Ventura 0094020A 316 203 101 4 2 0 1
Ventura 0094024 0 0 0 0 0 0 0
Ventura 0094024A 28 16 12 0 0 0 0
Ventura 0094026 0 0 0 0 0 0 0
Ventura 0094026A 0 0 0 0 0 0 0
Ventura 0094048 0 0 0 0 0 0 0
Ventura 0094048A 0 0 0 0 0 0 0
Ventura 0094052 21 5 15 0 1 0 0
Ventura 0094052A 280 174 92 2 4 2 4
Ventura 0094054 2 2 0 0 0 0 0
Ventura 0094054A 93 58 31 3 0 0 0
Ventura 0094058 0 0 0 0 0 0 0
Ventura 0094058A 30 14 16 0 0 0 0
Ventura 0094062 12 5 7 0 0 0 0
Ventura 0094062A 180 94 80 2 0 0 1
Ventura 0094064 26 7 19 0 0 0 0
Ventura 0094064A 209 116 86 1 1 1 2
Ventura 0094068 5 1 4 0 0 0 0
Ventura 0094068A 201 121 77 0 0 0 0
Ventura 0095000 91 24 63 1 2 0 0
Ventura 0095000A 637 385 219 10 3 4 2
Ventura 0095002 39 8 29 0 0 1 0
Ventura 0095002A 432 223 192 8 1 3 0
Ventura 0095004 0 0 0 0 0 0 0
Ventura 0095004A 43 15 27 0 0 0 0
Ventura 0095006 4 1 3 0 0 0 0
Ventura 0095006A 24 11 13 0 0 0 0
Ventura 0095008 1 0 0 1 0 0 0
Ventura 0095008A 3 3 0 0 0 0 0
Ventura 0095012 0 0 0 0 0 0 0
Ventura 0095012A 0 0 0 0 0 0 0
Ventura 0095014 94 18 72 0 0 2 1
Ventura 0095014A 900 525 342 15 0 0 0
Ventura 0095016 145 35 105 3 1 0 0
Ventura 0095016A 967 500 420 25 0 3 4
Ventura 0095018 99 21 74 1 0 1 1
Ventura 0095018A 694 414 256 7 3 1 2
Ventura 0095028 0 0 0 0 0 0 0
Ventura 0095028A 0 0 0 0 0 0 0
Ventura 0095030 0 0 0 0 0 0 0
Ventura 0095030A 0 0 0 0 0 0 0
Ventura 0095034 0 0 0 0 0 0 0
Ventura 0095034A 0 0 0 0 0 0 0
Ventura 0096000 6 5 1 0 0 0 0
Ventura 0096000A 53 36 15 0 2 0 0
Ventura 0096002 10 1 8 1 0 0 0
Ventura 0096002A 165 88 71 1 2 0 0
Ventura 0096004 49 15 31 1 0 0 0
Ventura 0096004A 405 246 146 5 4 0 0
Ventura 0097000 109 37 71 1 0 0 0
Ventura 0097000A 1131 767 307 20 8 2 4
Ventura 0097002 24 10 14 0 0 0 0
Ventura 0097002A 96 64 27 0 2 0 0
Ventura 0097004 71 33 34 1 0 1 0
Ventura 0097004A 838 572 231 8 3 2 1
Ventura 0097006 18 5 12 1 0 0 0
Ventura 0097006A 215 144 68 2 0 1 0
Ventura 0097008 89 37 48 2 0 0 0
Ventura 0097008A 1222 870 304 18 5 3 2
Ventura 0097010 122 30 88 0 0 0 1
Ventura 0097010A 1699 1004 626 31 11 4 0
Ventura 0097012 14 4 10 0 0 0 0
Ventura 0097012A 247 163 72 3 2 0 2
Ventura 0097014 116 48 65 0 1 0 0
Ventura 0097014A 1187 833 314 10 7 5 3
Ventura 0097016 17 9 8 0 0 0 0
Ventura 0097016A 131 95 32 0 2 0 1
Ventura 0097018 71 28 35 2 4 0 0
Ventura 0097018A 605 465 106 11 7 4 2
Ventura 0097020 109 32 73 2 0 0 1
Ventura 0097020A 1042 710 283 14 7 3 3
Ventura 0097022 35 10 25 0 0 0 0
Ventura 0097022A 382 259 108 3 3 0 1
Ventura 0097024 117 31 82 1 0 0 0
Ventura 0097024A 1369 903 421 11 11 2 3
Ventura 0097026 0 0 0 0 0 0 0
Ventura 0097026A 0 0 0 0 0 0 0
Ventura 0097028 26 4 22 0 0 0 0
Ventura 0097028A 663 417 223 8 3 0 2
Ventura 0097030 127 33 88 1 1 1 0
Ventura 0097030A 1515 991 449 25 6 7 4
Ventura 0097032 110 46 61 2 0 0 1
Ventura 0097032A 1061 679 344 15 1 1 0
Ventura 0097034 143 48 90 3 0 0 1
Ventura 0097034A 1968 1112 781 22 11 6 1
Ventura 0097036 83 31 48 0 0 1 1
Ventura 0097036A 779 521 225 10 4 5 0
Ventura 0097038 109 37 67 1 0 0 0
Ventura 0097038A 1230 781 393 12 6 9 1
Ventura 0097040 1 0 1 0 0 0 0
Ventura 0097040A 172 110 61 0 0 1 0
Ventura 0097042 0 0 0 0 0 0 0
Ventura 0097042A 0 0 0 0 0 0 0
Ventura 0097044 175 47 125 2 0 0 0
Ventura 0097044A 2182 1248 839 32 8 9 3
Ventura 0097050 168 44 117 4 1 0 0
Ventura 0097050A 2228 1231 910 15 8 4 8
Ventura 0097056 111 41 68 1 0 0 0
Ventura 0097056A 1326 857 409 18 9 6 1
Ventura 0097058 78 30 41 3 1 0 0
Ventura 0097058A 795 507 245 11 7 3 0
Ventura 0097060 136 45 83 4 0 2 0
Ventura 0097060A 1229 768 420 13 7 4 3
Ventura 0097062 146 73 65 1 2 0 0
Ventura 0097062A 1501 1042 415 4 7 4 9
Ventura 0097064 121 39 76 1 1 1 0
Ventura 0097064A 1176 743 372 18 8 5 2
Ventura 0097066 103 46 47 3 3 1 0
Ventura 0097066A 1009 712 245 11 18 7 2
Ventura 0097068 52 24 27 0 0 1 0
Ventura 0097068A 864 576 244 11 10 3 0
Ventura 0097070 14 4 8 1 1 0 0
Ventura 0097070A 26 18 7 0 1 0 0
Ventura 0097072 19 16 0 1 0 0 0
Ventura 0097072A 120 87 28 0 1 0 0
Ventura 0097074 69 21 48 0 0 0 0
Ventura 0097074A 977 558 376 17 4 4 3
Ventura 0097076 120 39 75 1 1 1 0
Ventura 0097076A 1281 774 461 20 4 1 0
