DIST COUNTY AREA TOTAL DEM REP CON IND OTHER
DIST COUNTY AREA TOTAL Dem Rep Con Ind Other
80 Dane "City Of Madison Ward 115" 0 0 0 0 0 0
80 Dane "City Of Madison Ward 116" 0 0 0 0 0 0
80 Dane "City Of Madison Ward 121" 0 5 0 0 0 0
80 Dane "City Of Madison Ward 144" 0 0 0 0 0 0
80 Dane "City Of Madison Ward 148" 0 0 0 0 0 0
80 Dane "City Of Verona Wards 2-4" 0 1709 668 0 0 2
80 Dane "City Of Verona Wards 6-9" 0 3480 1427 0 0 1
80 Dane "Town Of Blue Mounds Ward 1" 0 369 262 0 0 0
80 Dane "Town Of Cross Plains Wards 1-2" 0 618 464 0 0 1
80 Dane "Town Of Montrose Wards 1-2" 0 483 281 0 0 2
80 Dane "Town Of Oregon Wards 1-4" 0 1363 842 0 0 1
80 Dane "Town Of Perry Ward 1" 0 339 182 0 0 0
80 Dane "Town Of Primrose Ward 1" 0 323 174 0 0 1
80 Dane "Town Of Springdale Wards 1-2" 0 823 574 0 0 1
80 Dane "Town Of Vermont Ward 1" 0 422 214 0 0 1
80 Dane "Town Of Verona Wards 2-4" 0 578 320 0 0 0
80 Dane "Village Of Belleville Wards 1-2" 0 836 410 0 0 1
80 Dane "Village Of Blue Mounds Ward 1" 0 377 188 0 0 0
80 Dane "Village Of Brooklyn Ward 1" 0 389 191 0 0 1
80 Dane "Village Of Cross Plains Wards 5-6" 0 47 22 0 0 0
80 Dane "Village Of Mount Horeb Wards 1-4" 0 1468 833 0 0 0
80 Dane "Village Of Mount Horeb Wards 5-9" 0 1593 805 0 0 1
80 Dane "Village Of Oregon Wards 1,5-6,11,13" 0 1436 619 0 0 0
80 Dane "Village Of Oregon Wards 7-10" 0 1835 1061 0 0 1
80 Green "Town Of Adams Ward 1" 0 155 174 0 0 0
80 Green "Town Of Brooklyn Wards 1-3" 0 409 365 0 0 1
80 Green "Town Of Exeter Wards 1-4" 0 794 565 0 0 1
80 Green "Town Of Mount Pleasant Ward 1" 0 85 95 0 0 0
80 Green "Town Of New Glarus Wards 1-2" 0 510 422 0 0 0
80 Green "Town Of Washington Ward 1" 0 266 244 0 0 0
80 Green "Town Of York Ward 1" 0 375 273 0 0 0
80 Green "Village Of Belleville Ward 3" 0 198 118 0 0 1
80 Green "Village Of Brooklyn Ward 2" 0 163 85 0 0 0
80 Green "Village Of Monticello Wards 1-2" 0 384 277 0 0 0
80 Green "Village Of New Glarus Wards 1-4" 0 928 435 0 0 0
80 Iowa "Town Of Brigham Wards 1-2" 0 453 256 0 0 0
80 Iowa "Town Of Moscow Wards 1-2" 0 221 167 0 0 0
80 Iowa "Town Of Ridgeway Wards 1-2" 0 236 144 0 0 0
80 Iowa "Town Of Waldwick Wards 1-2" 0 148 148 0 0 0
80 Iowa "Village Of Barneveld Wards 1-2" 0 411 325 0 0 1
80 Iowa "Village Of Hollandale Ward 1" 0 102 50 0 0 1
80 Iowa "Village Of Ridgeway Ward 1" 0 207 150 0 0 0
81 Columbia "City Of Portage Wards 1,9-10" 0 859 628 0 0 1
81 Columbia "City Of Portage Wards 2-3,5" 0 885 502 0 0 4
81 Columbia "City Of Portage Wards 4,6-8" 0 940 638 0 0 1
81 Columbia "City Of Wisconsin Dells Wards 11-12" 0 0 0 0 0 0
81 Columbia "Town Of Caledonia Wards 1-2" 0 590 420 0 0 0
81 Columbia "Town Of Lewiston Wards 1-2" 0 378 362 0 0 1
81 Columbia "Town Of Newport Ward 1" 0 182 239 0 0 1
81 Columbia "Town Of West Point Wards 1-3" 0 779 670 0 0 1
81 Dane "Town Of Black Earth Ward 1" 0 204 160 0 0 0
81 Dane "Town Of Mazomanie Wards 1-2" 0 394 330 0 0 0
81 Dane "Town Of Roxbury Wards 1-2" 0 624 558 0 0 1
81 Dane "Village Of Black Earth Wards 1-2" 0 571 335 0 0 1
81 Dane "Village Of Mazomanie Wards 1-3" 0 651 406 0 0 1
81 Iowa "Town Of Arena Wards 1-2" 0 518 395 0 0 1
81 Iowa "Village Of Arena Ward 1" 0 257 220 0 0 0
81 Sauk "City Of Baraboo Wards 1-14" 0 3702 2608 0 0 0
81 Sauk "City Of Wisconsin Dells Wards 8,10" 0 1 1 0 0 0
81 Sauk "Town Of Baraboo Wards 1-4" 0 643 547 0 0 0
81 Sauk "Town Of Delton Wards 1-4" 0 687 682 0 0 0
81 Sauk "Town Of Fairfield Wards 1-2" 0 374 355 0 0 0
81 Sauk "Town Of Freedom Wards 1-2" 0 132 153 0 0 0
81 Sauk "Town Of Greenfield Ward 1" 0 346 314 0 0 0
81 Sauk "Town Of Honey Creek Ward 1" 0 240 219 0 0 0
81 Sauk "Town Of Merrimac Ward 1" 0 427 406 0 0 0
81 Sauk "Town Of Prairie Du Sac Wards 1-2" 0 356 344 0 0 0
81 Sauk "Town Of Sumpter Wards 1-3" 0 247 195 0 0 0
81 Sauk "Town Of Troy Ward 1" 0 224 253 0 0 0
81 Sauk "Village Of Lake Delton Wards 4-10" 0 5 1 0 0 0
81 Sauk "Village Of Merrimac Ward 1" 0 174 143 0 0 0
81 Sauk "Village Of North Freedom Ward 1" 0 149 145 0 0 0
81 Sauk "Village Of Prairie Du Sac Wards 1-5" 0 1620 1000 0 0 0
81 Sauk "Village Of Sauk City Wards 1-5" 0 1327 722 0 0 0
81 Sauk "Village Of West Baraboo Wards 1-2" 0 428 363 0 0 0
82 Milwaukee "City Of Franklin Ward 1" 0 0 1 0 0 0
82 Milwaukee "City Of Franklin Ward 10" 0 215 204 0 13 0
82 Milwaukee "City Of Franklin Ward 11" 0 509 635 0 28 0
82 Milwaukee "City Of Franklin Ward 13" 0 504 637 0 27 0
82 Milwaukee "City Of Franklin Ward 14" 0 453 515 0 23 1
82 Milwaukee "City Of Franklin Ward 15A" 0 188 316 0 18 0
82 Milwaukee "City Of Franklin Ward 16" 0 497 668 0 47 1
82 Milwaukee "City Of Franklin Ward 17" 0 388 345 0 10 0
82 Milwaukee "City Of Franklin Ward 18" 0 195 257 0 13 0
82 Milwaukee "City Of Franklin Ward 19" 0 520 695 0 19 0
82 Milwaukee "City Of Franklin Ward 2" 0 562 875 0 46 3
82 Milwaukee "City Of Franklin Ward 20" 0 311 313 0 25 1
82 Milwaukee "City Of Franklin Ward 21" 0 166 119 0 13 0
82 Milwaukee "City Of Franklin Ward 22A" 0 300 388 0 15 0
82 Milwaukee "City Of Franklin Ward 23" 0 454 749 0 48 0
82 Milwaukee "City Of Franklin Ward 3" 0 677 831 0 43 0
82 Milwaukee "City Of Franklin Ward 4" 0 300 457 0 21 0
82 Milwaukee "City Of Franklin Ward 5" 0 269 361 0 16 0
82 Milwaukee "City Of Franklin Ward 6" 0 456 576 0 29 1
82 Milwaukee "City Of Franklin Ward 7" 0 614 755 0 24 0
82 Milwaukee "City Of Franklin Ward 8" 0 516 392 0 48 0
82 Milwaukee "City Of Franklin Ward 9" 0 466 452 0 36 2
82 Milwaukee "City Of Greenfield Ward 16" 0 170 188 0 11 0
82 Milwaukee "City Of Greenfield Ward 17" 0 413 318 0 30 1
82 Milwaukee "City Of Greenfield Ward 19" 0 717 510 0 39 1
82 Milwaukee "City Of Greenfield Ward 2" 0 419 411 0 36 4
82 Milwaukee "City Of Greenfield Ward 20" 0 642 617 0 51 1
82 Milwaukee "City Of Greenfield Ward 21" 0 423 340 0 36 1
82 Milwaukee "Village Of Greendale Wards 1-2" 0 784 886 0 50 1
82 Milwaukee "Village Of Greendale Wards 3-4" 0 1007 852 0 92 0
82 Milwaukee "Village Of Greendale Wards 5-6" 0 882 783 0 77 1
82 Milwaukee "Village Of Greendale Wards 7-8" 0 867 791 0 55 1
82 Milwaukee "Village Of Greendale Wards 9-10" 0 1041 968 0 59 1
83 Milwaukee "City Of Franklin Ward 22B" 0 268 382 0 0 1
83 Milwaukee "Village Of Hales Corners Wards 1-3" 0 669 895 0 0 0
83 Milwaukee "Village Of Hales Corners Wards 4-6" 0 692 851 0 0 1
83 Milwaukee "Village Of Hales Corners Wards 7-9" 0 708 774 0 0 2
83 Racine "Town Of Waterford Wards 1-10" 0 1124 3245 0 0 4
83 Racine "Village Of Waterford Wards 1-7" 0 1085 2261 0 0 1
83 Walworth "Town Of East Troy Ward 1" 0 142 420 0 0 0
83 Waukesha "City Of Muskego Wards 1-3" 0 729 1768 0 0 3
83 Waukesha "City Of Muskego Wards 11-12" 0 588 1675 0 0 1
83 Waukesha "City Of Muskego Wards 13-14" 0 678 1871 0 0 4
83 Waukesha "City Of Muskego Wards 15-16" 0 765 1868 0 0 0
83 Waukesha "City Of Muskego Wards 4-5" 0 680 1482 0 0 3
83 Waukesha "City Of Muskego Wards 6-8" 0 769 1906 0 0 5
83 Waukesha "City Of Muskego Wards 9-10" 0 595 1368 0 0 3
83 Waukesha "City Of Waukesha Ward 42" 0 0 0 0 0 0
83 Waukesha "City Of Waukesha Ward 43" 0 0 0 0 0 0
83 Waukesha "City Of Waukesha Ward 48" 0 0 0 0 0 0
83 Waukesha "Village Of Big Bend Wards 1-4" 0 227 695 0 0 1
83 Waukesha "Village Of Mukwonago Ward 12" 0 0 0 0 0 0
83 Waukesha "Village Of Vernon Wards 1-11" 0 1324 3983 0 0 3
83 Waukesha "Village Of Waukesha Ward 12" 0 1 4 0 0 0
83 Waukesha "Village Of Waukesha Wards 7,9-11" 0 704 1571 0 0 3
84 Milwaukee "City Of Greenfield Ward 10" 0 0 739 0 0 49
84 Milwaukee "City Of Greenfield Ward 11" 0 0 881 0 0 43
84 Milwaukee "City Of Greenfield Ward 12" 0 0 975 0 0 35
84 Milwaukee "City Of Greenfield Ward 13" 0 0 444 0 0 31
84 Milwaukee "City Of Greenfield Ward 14" 0 0 607 0 0 37
84 Milwaukee "City Of Greenfield Ward 15" 0 0 635 0 0 32
84 Milwaukee "City Of Greenfield Ward 5" 0 0 607 0 0 23
84 Milwaukee "City Of Greenfield Ward 6" 0 0 653 0 0 30
84 Milwaukee "City Of Greenfield Ward 7" 0 0 826 0 0 42
84 Milwaukee "City Of Greenfield Ward 8" 0 0 688 0 0 42
84 Milwaukee "City Of Greenfield Ward 9" 0 0 700 0 0 35
84 Milwaukee "City Of Milwaukee Ward 269" 0 0 524 0 0 20
84 Milwaukee "City Of Milwaukee Ward 270" 0 0 536 0 0 22
84 Milwaukee "City Of Milwaukee Ward 271" 0 0 935 0 0 45
84 Milwaukee "City Of Milwaukee Ward 272" 0 0 735 0 0 36
84 Milwaukee "City Of Milwaukee Ward 273" 0 0 420 0 0 16
84 Milwaukee "City Of Milwaukee Ward 274" 0 0 407 0 0 19
84 Milwaukee "City Of Milwaukee Ward 275" 0 0 919 0 0 41
84 Milwaukee "City Of Milwaukee Ward 276" 0 0 853 0 0 49
84 Milwaukee "City Of Milwaukee Ward 277" 0 0 849 0 0 64
84 Milwaukee "City Of Milwaukee Ward 278" 0 0 476 0 0 25
84 Waukesha "City Of New Berlin Ward 10" 0 0 221 0 0 5
84 Waukesha "City Of New Berlin Ward 11" 0 0 544 0 0 13
84 Waukesha "City Of New Berlin Ward 12" 0 0 153 0 0 3
84 Waukesha "City Of New Berlin Ward 13" 0 0 161 0 0 4
84 Waukesha "City Of New Berlin Ward 14" 0 0 6 0 0 0
84 Waukesha "City Of New Berlin Ward 15" 0 0 999 0 0 28
84 Waukesha "City Of New Berlin Ward 16" 0 0 1361 0 0 39
84 Waukesha "City Of New Berlin Ward 18" 0 0 1621 0 0 40
84 Waukesha "City Of New Berlin Ward 19" 0 0 215 0 0 5
84 Waukesha "City Of New Berlin Ward 20" 0 0 298 0 0 3
84 Waukesha "City Of New Berlin Ward 21" 0 0 1111 0 0 32
84 Waukesha "City Of New Berlin Ward 24" 0 0 1297 0 0 40
84 Waukesha "City Of New Berlin Ward 26" 0 0 1201 0 0 15
84 Waukesha "City Of New Berlin Ward 27" 0 0 1343 0 0 30
84 Waukesha "City Of New Berlin Ward 7" 0 0 91 0 0 1
85 Marathon "City Of Schofield Wards 1-4" 0 534 619 0 0 1
85 Marathon "City Of Wausau Ward 1" 0 553 452 0 0 0
85 Marathon "City Of Wausau Ward 10" 0 78 104 0 0 0
85 Marathon "City Of Wausau Ward 11" 0 0 0 0 0 0
85 Marathon "City Of Wausau Ward 12" 0 543 391 0 0 1
85 Marathon "City Of Wausau Ward 13" 0 351 369 0 0 1
85 Marathon "City Of Wausau Ward 14" 0 365 375 0 0 2
85 Marathon "City Of Wausau Ward 15" 0 604 689 0 0 0
85 Marathon "City Of Wausau Ward 16" 0 411 509 0 0 0
85 Marathon "City Of Wausau Ward 17" 0 459 469 0 0 1
85 Marathon "City Of Wausau Ward 18" 0 440 430 0 0 0
85 Marathon "City Of Wausau Ward 19" 0 377 393 0 0 1
85 Marathon "City Of Wausau Ward 2" 0 569 447 0 0 2
85 Marathon "City Of Wausau Ward 20" 0 409 397 0 0 0
85 Marathon "City Of Wausau Ward 21" 0 341 361 0 0 1
85 Marathon "City Of Wausau Ward 22" 0 361 386 0 0 0
85 Marathon "City Of Wausau Ward 23" 0 446 383 0 0 0
85 Marathon "City Of Wausau Ward 24" 0 457 541 0 0 0
85 Marathon "City Of Wausau Ward 25" 0 493 558 0 0 0
85 Marathon "City Of Wausau Ward 26" 0 429 538 0 0 1
85 Marathon "City Of Wausau Ward 3" 0 274 231 0 0 0
85 Marathon "City Of Wausau Ward 31" 0 0 0 0 0 0
85 Marathon "City Of Wausau Ward 4" 0 87 185 0 0 0
85 Marathon "City Of Wausau Ward 5" 0 371 348 0 0 0
85 Marathon "City Of Wausau Ward 6" 0 309 205 0 0 0
85 Marathon "City Of Wausau Ward 7" 0 329 325 0 0 0
85 Marathon "City Of Wausau Ward 8" 0 268 222 0 0 0
85 Marathon "City Of Wausau Ward 9" 0 152 140 0 0 0
85 Marathon "Town Of Bevent Wards 1-2" 0 246 441 0 0 1
85 Marathon "Town Of Easton Wards 1-2" 0 183 582 0 0 0
85 Marathon "Town Of Elderon Ward 1" 0 93 274 0 0 0
85 Marathon "Town Of Franzen Ward 1" 0 91 222 0 0 0
85 Marathon "Town Of Norrie Ward 1" 0 190 408 0 0 0
85 Marathon "Town Of Reid Wards 1-2" 0 253 496 0 0 0
85 Marathon "Town Of Ringle Wards 1-2" 0 360 762 0 0 0
85 Marathon "Town Of Stettin Ward 5" 0 0 0 0 0 0
85 Marathon "Town Of Wausau Wards 1-3" 0 451 970 0 0 1
85 Marathon "Town Of Weston Ward 1" 0 126 280 0 0 0
85 Marathon "Village Of Elderon Ward 1" 0 32 61 0 0 0
85 Marathon "Village Of Hatley Ward 1" 0 104 253 0 0 0
85 Marathon "Village Of Rothschild Wards 1-3" 0 613 794 0 0 3
85 Marathon "Village Of Rothschild Wards 4-6" 0 763 989 0 0 2
86 Marathon "City Of Mosinee Wards 1-2,6-7" 0 0 1006 0 0 26
86 Marathon "City Of Mosinee Wards 3-5" 0 0 978 0 0 13
86 Marathon "City Of Wausau Ward 27" 0 0 0 0 0 0
86 Marathon "City Of Wausau Ward 28" 0 0 2 0 0 0
86 Marathon "City Of Wausau Ward 29" 0 0 0 0 0 0
86 Marathon "City Of Wausau Ward 30" 0 0 0 0 0 0
86 Marathon "City Of Wausau Ward 32" 0 0 0 0 0 0
86 Marathon "City Of Wausau Ward 33" 0 0 1 0 0 0
86 Marathon "City Of Wausau Ward 34" 0 0 0 0 0 0
86 Marathon "City Of Wausau Ward 35" 0 0 0 0 0 0
86 Marathon "City Of Wausau Ward 36" 0 0 0 0 0 0
86 Marathon "City Of Wausau Ward 37" 0 0 2 0 0 0
86 Marathon "City Of Wausau Ward 38" 0 0 2 0 0 0
86 Marathon "City Of Wausau Ward 48" 0 0 0 0 0 0
86 Marathon "City Of Wausau Ward 49" 0 0 0 0 0 0
86 Marathon "City Of Wausau Ward 50" 0 0 0 0 0 0
86 Marathon "City Of Wausau Ward 51" 0 0 1 0 0 0
86 Marathon "Town Of Bergen Ward 1" 0 0 390 0 0 11
86 Marathon "Town Of Cassel Ward 1" 0 0 502 0 0 3
86 Marathon "Town Of Day Wards 1-2" 0 0 566 0 0 8
86 Marathon "Town Of Emmet Wards 1-2" 0 0 490 0 0 7
86 Marathon "Town Of Green Valley Ward 1" 0 0 301 0 0 3
86 Marathon "Town Of Guenther Ward 1" 0 0 188 0 0 0
86 Marathon "Town Of Knowlton Wards 1-3" 0 0 1011 0 0 16
86 Marathon "Town Of Marathon Wards 1-2" 0 0 550 0 0 2
86 Marathon "Town Of Mosinee Wards 1-3" 0 0 1172 0 0 16
86 Marathon "Town Of Rib Mountain Wards 1-10" 0 0 3669 0 0 91
86 Marathon "Town Of Stettin Wards 1-4" 0 0 1352 0 0 23
86 Marathon "Town Of Texas Wards 1-2" 0 0 825 0 0 9
86 Marathon "Village Of Kronenwetter Wards 1-5" 0 0 1715 0 0 36
86 Marathon "Village Of Kronenwetter Wards 6-10" 0 0 2180 0 0 51
86 Marathon "Village Of Maine Wards 1-4" 0 0 1405 0 0 23
86 Marathon "Village Of Marathon City Wards 1-3" 0 0 749 0 0 10
86 Marathon "Village Of Rothschild Ward 7" 0 0 0 0 0 0
86 Marathon "Village Of Weston Wards 1-13" 0 0 6130 0 0 177
86 Wood "City Of Marshfield Wards 7,16,27" 0 0 675 0 0 17
86 Wood "City Of Marshfield Wards 8,19,22-23" 0 0 835 0 0 23
86 Wood "Town Of Auburndale Ward 1" 0 0 420 0 0 3
86 Wood "Town Of Marshfield Ward 1" 0 0 418 0 0 2
86 Wood "Village Of Auburndale Ward 1" 0 0 316 0 0 3
86 Wood "Village Of Hewitt Ward 1" 0 0 416 0 0 13
87 Clark "City Of Stanley Ward 8" 0 0 0 0 0 0
87 Clark "Town Of Thorp Ward 1" 0 88 242 0 0 0
87 Marathon "Town Of Bern Ward 1" 0 57 190 0 0 1
87 Marathon "Town Of Halsey Ward 1" 0 58 244 0 0 0
87 Marathon "Town Of Holton Ward 1" 0 89 333 0 0 0
87 Marathon "Town Of Johnson Ward 1" 0 97 294 0 0 0
87 Marathon "Town Of Rib Falls Ward 1" 0 134 460 0 0 0
87 Marathon "Town Of Rietbrock Ward 1" 0 115 376 0 0 0
87 Marathon "Village Of Athens Wards 1-2" 0 146 421 0 0 1
87 Marathon "Village Of Dorchester Ward 3" 0 0 0 0 0 0
87 Marathon "Village Of Marathon City Ward 4" 0 0 0 0 0 0
87 Rusk "City Of Ladysmith Wards 1-15" 0 503 965 0 0 1
87 Rusk "Town Of Atlanta Wards 1-2" 0 85 274 0 0 0
87 Rusk "Town Of Big Bend Wards 1-2" 0 97 215 0 0 0
87 Rusk "Town Of Big Falls Ward 1" 0 24 59 0 0 0
87 Rusk "Town Of Cedar Rapids Ward 1" 0 5 23 0 0 0
87 Rusk "Town Of Dewey Ward 1" 0 106 220 0 0 0
87 Rusk "Town Of Flambeau Wards 1-3" 0 136 433 0 0 0
87 Rusk "Town Of Grant Wards 1-5" 0 103 290 0 0 0
87 Rusk "Town Of Grow Ward 1" 0 33 189 0 0 0
87 Rusk "Town Of Hawkins Ward 1" 0 19 49 0 0 0
87 Rusk "Town Of Hubbard Ward 1" 0 30 77 0 0 0
87 Rusk "Town Of Lawrence Wards 1-2" 0 33 128 0 0 0
87 Rusk "Town Of Marshall Wards 1-2" 0 43 207 0 0 0
87 Rusk "Town Of Murry Ward 1" 0 39 84 0 0 0
87 Rusk "Town Of Richland Wards 1-2" 0 35 79 0 0 0
87 Rusk "Town Of Rusk Ward 1" 0 124 244 0 0 0
87 Rusk "Town Of South Fork Ward 1" 0 18 54 0 0 0
87 Rusk "Town Of Strickland Wards 1-2" 0 60 114 0 0 0
87 Rusk "Town Of Stubbs Wards 1-2" 0 107 226 0 0 0
87 Rusk "Town Of Thornapple Wards 1-5" 0 94 352 0 0 0
87 Rusk "Town Of True Ward 1" 0 45 127 0 0 0
87 Rusk "Town Of Washington Ward 1" 0 70 167 0 0 0
87 Rusk "Town Of Wilkinson Ward 1" 0 9 27 0 0 0
87 Rusk "Town Of Willard Ward 1" 0 62 216 0 0 0
87 Rusk "Town Of Wilson Ward 1" 0 17 66 0 0 0
87 Rusk "Village Of Bruce Ward 1" 0 121 265 0 0 0
87 Rusk "Village Of Conrath Ward 1" 0 17 17 0 0 0
87 Rusk "Village Of Glen Flora Ward 1" 0 12 28 0 0 0
87 Rusk "Village Of Hawkins Ward 1" 0 42 129 0 0 0
87 Rusk "Village Of Ingram Ward 1" 0 9 26 0 0 0
87 Rusk "Village Of Sheldon Ward 1" 0 25 97 0 0 0
87 Rusk "Village Of Tony Ward 1" 0 10 44 0 0 0
87 Rusk "Village Of Weyerhaeuser Wards 1-2" 0 41 80 0 0 0
87 Sawyer "City Of Hayward Wards 1-6" 0 443 675 0 0 0
87 Sawyer "Town Of Bass Lake Wards 1-5" 0 756 667 0 0 1
87 Sawyer "Town Of Couderay Ward 1" 0 88 91 0 0 0
87 Sawyer "Town Of Draper Ward 1" 0 59 86 0 0 0
87 Sawyer "Town Of Edgewater Wards 1-2" 0 109 283 0 0 0
87 Sawyer "Town Of Hayward Wards 1-8" 0 848 1180 0 0 3
87 Sawyer "Town Of Hunter Ward 1" 0 200 251 0 0 0
87 Sawyer "Town Of Meadowbrook Ward 1" 0 11 85 0 0 0
87 Sawyer "Town Of Meteor Ward 1" 0 29 70 0 0 0
87 Sawyer "Town Of Ojibwa Wards 1-2" 0 55 134 0 0 0
87 Sawyer "Town Of Radisson Wards 1-2" 0 72 178 0 0 0
87 Sawyer "Town Of Round Lake Wards 1-2" 0 285 495 0 0 0
87 Sawyer "Town Of Sand Lake Ward 1" 0 240 361 0 0 1
87 Sawyer "Town Of Weirgor Ward 1" 0 53 169 0 0 0
87 Sawyer "Town Of Winter Wards 1-2" 0 202 414 0 0 0
87 Sawyer "Village Of Couderay Ward 1" 0 23 32 0 0 0
87 Sawyer "Village Of Exeland Ward 1" 0 35 70 0 0 0
87 Sawyer "Village Of Radisson Ward 1" 0 33 55 0 0 0
87 Sawyer "Village Of Winter Ward 1" 0 48 103 0 0 0
87 Taylor "City Of Medford Wards 1-8" 0 677 1440 0 0 0
87 Taylor "Town Of Aurora Ward 1" 0 33 153 0 0 0
87 Taylor "Town Of Browning Ward 1" 0 76 416 0 0 0
87 Taylor "Town Of Chelsea Ward 1" 0 95 341 0 0 0
87 Taylor "Town Of Cleveland Ward 1" 0 25 108 0 0 0
87 Taylor "Town Of Deer Creek Ward 1" 0 53 310 0 0 0
87 Taylor "Town Of Ford Ward 1" 0 31 112 0 0 0
87 Taylor "Town Of Goodrich Ward 1" 0 54 227 0 0 0
87 Taylor "Town Of Greenwood Ward 1" 0 64 316 0 0 0
87 Taylor "Town Of Grover Ward 1" 0 27 128 0 0 0
87 Taylor "Town Of Hammel Wards 1-2" 0 82 339 0 0 0
87 Taylor "Town Of Holway Ward 1" 0 55 249 0 0 0
87 Taylor "Town Of Jump River Ward 1" 0 39 124 0 0 0
87 Taylor "Town Of Little Black Wards 1-2" 0 128 472 0 0 0
87 Taylor "Town Of Maplehurst Ward 1" 0 36 138 0 0 0
87 Taylor "Town Of Mckinley Ward 1" 0 22 205 0 0 0
87 Taylor "Town Of Medford Wards 1-3" 0 251 1170 0 0 0
87 Taylor "Town Of Molitor Ward 1" 0 47 150 0 0 0
87 Taylor "Town Of Pershing Ward 1" 0 29 54 0 0 0
87 Taylor "Town Of Rib Lake Wards 1-2" 0 101 325 0 0 0
87 Taylor "Town Of Roosevelt Ward 1" 0 50 133 0 0 0
87 Taylor "Town Of Taft Ward 1" 0 33 121 0 0 0
87 Taylor "Town Of Westboro Ward 1" 0 87 334 0 0 0
87 Taylor "Village Of Gilman Ward 1" 0 64 136 0 0 0
87 Taylor "Village Of Lublin Ward 1" 0 14 41 0 0 0
87 Taylor "Village Of Rib Lake Ward 1" 0 98 313 0 0 0
87 Taylor "Village Of Stetsonville Ward 1" 0 69 210 0 0 0
88 Brown "City Of De Pere Wards 1-4" 0 1972 1937 0 0 1
88 Brown "City Of De Pere Wards 6-8" 0 1378 1330 0 0 5
88 Brown "City Of Green Bay Ward 10" 0 368 311 0 0 0
88 Brown "City Of Green Bay Ward 11" 0 364 367 0 0 0
88 Brown "City Of Green Bay Ward 14" 0 392 285 0 0 0
88 Brown "City Of Green Bay Ward 18" 0 482 416 0 0 0
88 Brown "City Of Green Bay Ward 2" 0 699 789 0 0 0
88 Brown "City Of Green Bay Ward 22" 0 192 154 0 0 0
88 Brown "City Of Green Bay Ward 3" 0 608 554 0 0 1
88 Brown "City Of Green Bay Ward 4" 0 1009 1274 0 0 1
88 Brown "City Of Green Bay Ward 5" 0 354 425 0 0 1
88 Brown "City Of Green Bay Ward 6" 0 783 963 0 0 1
88 Brown "City Of Green Bay Ward 7" 0 455 513 0 0 1
88 Brown "City Of Green Bay Ward 8" 0 875 847 0 0 2
88 Brown "City Of Green Bay Ward 9" 0 370 266 0 0 0
88 Brown "Town Of Glenmore Wards 1-2" 0 199 461 0 0 0
88 Brown "Town Of Ledgeview Wards 1-3,8-10" 0 1201 1599 0 0 2
88 Brown "Village Of Allouez Ward 10" 0 0 0 0 0 0
88 Brown "Village Of Bellevue Wards 1-6" 0 1966 2089 0 0 2
88 Brown "Village Of Bellevue Wards 7-10" 0 2006 2634 0 0 2
89 Brown "Village Of Howard Wards 1,12-14" 0 849 1508 0 0 3
89 Brown "Village Of Howard Wards 3-4,6" 0 661 854 0 0 0
89 Brown "Village Of Suamico Wards 1-4" 0 1132 2497 0 0 3
89 Brown "Village Of Suamico Wards 5-8" 0 1388 3101 0 0 4
89 Marinette "City Of Marinette Wards 1-8" 0 1791 2958 0 0 0
89 Marinette "City Of Peshtigo Wards 1-7" 0 487 1070 0 0 0
89 Marinette "Town Of Grover Wards 1-3" 0 215 812 0 0 0
89 Marinette "Town Of Peshtigo Wards 1,4" 0 300 614 0 0 0
89 Marinette "Town Of Peshtigo Wards 2-3" 0 333 637 0 0 0
89 Marinette "Town Of Peshtigo Wards 5-6" 0 215 472 0 0 0
89 Marinette "Town Of Pound Wards 1-3" 0 158 622 0 0 0
89 Marinette "Village Of Coleman Ward 1" 0 89 295 0 0 0
89 Marinette "Village Of Pound Ward 1" 0 28 135 0 0 0
89 Oconto "City Of Oconto Falls Ward 6" 0 0 0 0 0 0
89 Oconto "City Of Oconto Wards 1-7" 0 712 1456 0 0 0
89 Oconto "Town Of Abrams Wards 1-3" 0 339 937 0 0 0
89 Oconto "Town Of Little River Wards 1-2" 0 145 459 0 0 0
89 Oconto "Town Of Little Suamico Wards 1-8" 0 857 2490 0 0 0
89 Oconto "Town Of Oconto Wards 1-3" 0 206 582 0 0 0
89 Oconto "Town Of Pensaukee Wards 1-2" 0 242 649 0 0 0
89 Oconto "Town Of Stiles Wards 1-2" 0 227 675 0 0 0
90 Brown "City Of Green Bay Ward 12" 0 430 285 0 0 2
90 Brown "City Of Green Bay Ward 13" 0 484 233 0 0 1
90 Brown "City Of Green Bay Ward 15" 0 775 462 0 0 0
90 Brown "City Of Green Bay Ward 16" 0 682 311 0 0 0
90 Brown "City Of Green Bay Ward 17" 0 561 328 0 0 2
90 Brown "City Of Green Bay Ward 19" 0 470 280 0 0 2
90 Brown "City Of Green Bay Ward 20" 0 447 292 0 0 3
90 Brown "City Of Green Bay Ward 21" 0 418 222 0 0 0
90 Brown "City Of Green Bay Ward 23" 0 440 254 0 0 0
90 Brown "City Of Green Bay Ward 24" 0 539 341 0 0 3
90 Brown "City Of Green Bay Ward 25" 0 457 363 0 0 1
90 Brown "City Of Green Bay Ward 26" 0 571 274 0 0 2
90 Brown "City Of Green Bay Ward 27" 0 231 108 0 0 0
90 Brown "City Of Green Bay Ward 28" 0 508 327 0 0 0
90 Brown "City Of Green Bay Ward 29" 0 654 550 0 0 1
