COUNTY AREA TOTAL DEM REP LIB CST
COUNTY AREA TOTAL Cooper Forest DiFiore Pisano
"NEW HANOVER" M07 0 365 268 6 4
"NEW HANOVER" "ONE STOP ARB" 0 4000 3850 106 23
"NEW HANOVER" "ONE STOP CBC" 0 3083 4848 62 21
"NEW HANOVER" "ONE STOP CFC" 0 4943 941 92 25
"NEW HANOVER" "ONE STOP CFN" 0 3393 4500 94 32
"NEW HANOVER" "ONE STOP GVT" 0 6549 4861 191 43
"NEW HANOVER" "ONE STOP MSL" 0 4199 6431 141 57
"NEW HANOVER" "ONE STOP NLB" 0 6284 9160 173 45
"NEW HANOVER" "ONE STOP PVL" 0 4690 4436 95 26
"NEW HANOVER" "ONE STOP SRC" 0 4912 4427 121 41
"NEW HANOVER" PROVISIONAL 0 0 0 0 0
"NEW HANOVER" TRANSFER 0 0 0 0 0
"NEW HANOVER" W03 0 497 101 18 1
"NEW HANOVER" W08 0 336 125 10 7
"NEW HANOVER" W12 0 394 197 8 3
"NEW HANOVER" W13 0 377 112 12 8
"NEW HANOVER" W15 0 1017 246 28 10
"NEW HANOVER" W16 0 562 299 7 6
"NEW HANOVER" W17 0 458 210 5 2
"NEW HANOVER" W18 0 235 177 11 2
"NEW HANOVER" W21 0 825 384 25 10
"NEW HANOVER" W24 0 466 175 16 3
"NEW HANOVER" W25 0 830 154 30 3
"NEW HANOVER" W26 0 498 183 21 3
"NEW HANOVER" W27 0 700 145 15 1
"NEW HANOVER" W28 0 585 265 28 6
"NEW HANOVER" W29 0 734 69 15 8
"NEW HANOVER" W30 0 848 382 27 11
"NEW HANOVER" W31 0 751 418 13 7
"NEW HANOVER" WB 0 418 383 12 3
NORTHAMPTON ABSENTEE 0 742 216 10 5
NORTHAMPTON COMIPE 0 120 219 4 0
NORTHAMPTON CREEKS 0 44 90 0 0
NORTHAMPTON GALATI 0 42 73 1 0
NORTHAMPTON GAPL 0 237 52 2 0
NORTHAMPTON GASTON 0 172 97 2 0
NORTHAMPTON JARE 0 44 39 2 3
NORTHAMPTON "LAKE G" 0 98 152 0 1
NORTHAMPTON LASKER 0 10 75 0 0
NORTHAMPTON NEWTOW 0 42 136 1 3
NORTHAMPTON "OS GASTON" 0 1766 759 13 9
NORTHAMPTON "OS JACKSON" 0 1474 1029 3 3
NORTHAMPTON "OS RICHSQUARE" 0 820 193 6 3
NORTHAMPTON "OS SEVERN" 0 366 249 2 1
NORTHAMPTON PROVISIONAL 0 10 8 1 0
NORTHAMPTON "RICH S" 0 106 51 2 0
NORTHAMPTON SEABOA 0 117 50 1 0
NORTHAMPTON SEVERN 0 20 69 0 0
NORTHAMPTON TRANSFER 0 0 0 0 0
NORTHAMPTON WOPO 0 83 132 2 2
ONSLOW BC21 0 960 2475 81 22
ONSLOW BM08 0 2494 2150 95 40
ONSLOW CL10 0 503 1585 44 15
ONSLOW CR07 0 1063 2224 73 27
ONSLOW EN03 0 3718 3145 182 66
ONSLOW FS16 0 864 2510 53 15
ONSLOW GB12 0 1093 2402 60 29
ONSLOW HM05 0 1453 1934 69 23
ONSLOW HN14 0 502 1319 30 16
ONSLOW HR17 0 681 1471 47 15
ONSLOW HU20 0 620 1690 53 25
ONSLOW JA01 0 1006 1453 111 41
ONSLOW ML23 0 263 594 11 3
ONSLOW MT24 0 340 1037 23 14
ONSLOW NE22A 0 1291 1160 80 21
ONSLOW NE22B 0 1612 2098 84 37
ONSLOW NM13 0 124 746 6 3
ONSLOW NR02 0 848 187 31 10
ONSLOW RL09 0 1271 2959 72 20
ONSLOW SF18 0 1031 2944 74 17
ONSLOW SW19 0 1220 2807 46 14
ONSLOW TL06 0 893 1720 47 23
ONSLOW VR15 0 371 1027 40 14
ONSLOW WN04 0 1432 2201 42 23
ORANGE ABSENTEE 0 23357 2286 222 46
ORANGE CA 0 89 180 1 2
ORANGE CB 0 81 20 1 0
ORANGE CF1 0 147 113 4 2
ORANGE CG 0 81 175 3 0
ORANGE CH 0 71 25 4 0
ORANGE CO 0 84 45 4 2
ORANGE CP 0 65 131 8 1
ORANGE CS1 0 70 97 8 1
ORANGE CW 0 163 533 8 2
ORANGE CX 0 181 256 12 2
ORANGE DA 0 115 76 5 1
ORANGE DM 0 115 59 8 4
ORANGE EA1 0 91 41 2 0
ORANGE EF 0 82 141 2 1
ORANGE EH 0 51 37 1 1
ORANGE ENO 0 95 201 5 0
ORANGE ES 0 78 32 4 2
ORANGE GB 0 168 191 8 4
ORANGE GL 0 83 77 3 0
ORANGE H 0 57 24 3 0
ORANGE HE 0 48 79 3 2
ORANGE HF 0 81 50 3 1
ORANGE KM 0 53 36 4 0
ORANGE LC 0 85 22 6 0
ORANGE NC 0 45 20 2 0
ORANGE NS 0 123 49 2 1
ORANGE OG 0 176 292 8 1
ORANGE "OS BOE" 0 7538 4072 90 19
ORANGE "OS CARRBORO" 0 7586 852 74 13
ORANGE "OS COTC" 0 5576 743 38 10
ORANGE "OS EFLAND" 0 3730 4008 64 19
ORANGE "OS SEYMOUR" 0 6136 1296 35 14
ORANGE "OS UM" 0 7064 1303 93 8
ORANGE OW 0 122 33 8 2
ORANGE PA 0 85 75 1 1
ORANGE PROVISIONAL 0 29 23 3 1
ORANGE RE 0 86 53 7 3
ORANGE RF 0 89 37 2 1
ORANGE SJ 0 94 74 4 0
ORANGE SM 0 99 262 6 1
ORANGE TH 0 72 16 2 1
ORANGE TO 0 111 245 5 2
ORANGE TRANSFER 0 0 0 0 0
ORANGE UNC 0 92 47 0 0
ORANGE WC 0 157 209 3 1
ORANGE WD 0 91 45 3 0
ORANGE WDS 0 95 5 0 0
ORANGE WH 0 137 95 2 3
ORANGE WW1 0 118 29 3 1
PAMLICO "1AL A" 0 123 262 3 2
PAMLICO 1GB 0 161 604 8 1
PAMLICO 1RB 0 276 830 11 7
PAMLICO 2OT 0 789 865 6 1
PAMLICO 2SW 0 115 223 1 0
PAMLICO 3BY 0 577 480 9 6
PAMLICO 4HB 0 17 134 0 1
PAMLICO 4MSIC 0 87 59 0 0
PAMLICO "4VM A" 0 91 72 0 0
PAMLICO 5AP 0 645 1143 10 7
PASQUOTANK ABSENTEE 0 1810 692 40 9
PASQUOTANK EAST 0 115 129 11 1
PASQUOTANK MH 0 162 379 20 4
PASQUOTANK NEW 0 107 347 7 0
PASQUOTANK NIX 0 87 367 6 2
PASQUOTANK NORTH 0 132 126 9 3
PASQUOTANK "ONE STOP" 0 7057 6508 91 60
PASQUOTANK PRO 0 159 541 14 8
PASQUOTANK PROVISIONAL 0 76 43 2 2
PASQUOTANK SAL 0 48 194 2 0
PASQUOTANK SOUTH 0 131 61 2 3
PASQUOTANK TRANSFER 0 0 0 0 0
PASQUOTANK WEST 0 177 62 3 2
PENDER CF11 0 834 1714 32 25
PENDER CL05 0 748 415 11 3
PENDER CS04 0 341 453 9 2
PENDER CT03 0 96 58 0 1
PENDER GR06 0 573 578 14 5
PENDER LC09 0 440 852 10 5
PENDER LT18 0 1120 2450 49 16
PENDER LU16 0 283 601 10 2
PENDER MT19 0 1055 1850 33 15
PENDER NB02 0 621 1036 13 3
PENDER PL10 0 102 288 2 0
PENDER RP20 0 611 747 25 9
PENDER SB02 0 1023 1371 22 8
PENDER SC13 0 1092 2041 34 13
PENDER SH12 0 544 1159 20 6
PENDER SP15 0 1105 2125 52 19
PENDER UH08 0 469 166 3 2
PENDER UT14 0 1180 2485 56 18
PENDER UU17 0 362 465 3 2
PERQUIMANS BELVID 0 160 388 4 2
PERQUIMANS BETHEL 0 674 1448 15 7
PERQUIMANS "EAST H" 0 429 274 9 1
PERQUIMANS "NEW HO" 0 532 1287 10 4
PERQUIMANS NICANO 0 44 118 3 1
PERQUIMANS PARKVI 0 566 830 10 4
PERQUIMANS "WEST H" 0 232 411 7 1
PERSON ALVI 0 785 903 12 3
PERSON CUCL 0 567 918 6 4
PERSON FLRI 0 1464 2864 36 14
PERSON HLWY 0 276 606 3 0
PERSON MTTZ 0 723 1313 18 6
PERSON OLHI 0 400 940 7 11
PERSON PNTH 0 1673 1286 18 12
PERSON RCTL 0 1614 1442 21 10
PERSON ROX4 0 755 583 10 3
PERSON SWST 0 582 1028 6 3
PERSON WDSD 0 462 413 5 4
PITT 0101 0 242 280 14 2
PITT 0200A 0 138 234 10 2
PITT 0200B 0 228 166 3 2
PITT 0301 0 265 178 4 2
PITT 0401 0 269 216 2 3
PITT 0501 0 71 261 5 1
PITT 0601 0 121 471 11 1
PITT 0701 0 89 311 4 1
PITT 0800A 0 101 145 3 1
PITT 0800B 0 92 151 2 1
PITT 0901 0 91 158 1 2
PITT 1001 0 222 392 8 2
PITT 1101 0 138 226 1 1
PITT 1102A 0 90 200 8 2
PITT 1102B 0 183 472 5 7
PITT 1201 0 273 304 3 7
PITT 1301 0 58 218 1 0
PITT 1403A1 0 107 172 7 1
PITT 1403A2 0 114 134 7 0
PITT 1403B 0 151 164 7 1
PITT 1501 0 79 3 0 0
PITT 1503 0 203 48 5 1
PITT 1504A 0 159 38 3 0
PITT 1504B 0 286 138 12 3
PITT 1505A 0 211 64 6 1
PITT 1505B 0 217 36 3 0
PITT 1506 0 131 69 4 1
PITT 1507 0 160 121 7 4
PITT 1507B 0 53 85 5 2
PITT 1508A 0 48 113 7 1
PITT 1508B 0 174 171 6 3
PITT 1509 0 195 194 11 5
PITT 1510A 0 108 227 1 1
PITT 1510B 0 118 163 2 3
PITT 1511A 0 156 274 7 1
PITT 1511B 0 151 179 5 2
PITT 1512A 0 308 204 10 4
PITT 1512B 0 180 136 5 1
PITT 1513A 0 135 196 6 3
PITT 1513B 0 111 161 5 3
PITT ABSENTEE 0 8636 2484 133 39
PITT "OS AG CENTER" 0 4371 2963 48 23
PITT "OS COMM SCHOOLS" 0 5507 7082 94 38
PITT "OS EPPES" 0 5794 471 45 14
PITT "OS FARMVILLE" 0 2197 2002 22 8
PITT "OS STUDENT CENTER" 0 5028 3245 135 29
PITT "OS WILLIS BUILDING" 0 4092 4276 72 14
PITT "OS WINTERVILLE" 0 6749 6972 122 40
PITT PROVISIONAL 0 369 227 10 2
PITT TRANSFER 0 26 15 1 0
POLK ABSENTEE 0 1799 728 23 8
POLK CG05 0 50 334 7 2
POLK CL07 0 50 198 4 1
POLK CL08 0 54 170 3 4
POLK GC09 0 90 458 4 6
POLK "ONE STOP" 0 2511 4572 56 17
POLK PROVISIONAL 0 8 20 0 0
POLK SA04 0 104 282 6 2
POLK TR123 0 140 240 2 1
POLK TRANSFER 0 0 0 0 0
POLK WO06 0 57 278 9 1
RANDOLPH AE 0 1605 1513 40 23
RANDOLPH AN 0 1116 1524 25 17
RANDOLPH AR 0 1708 4567 59 22
RANDOLPH AS 0 998 2070 15 11
RANDOLPH AW 0 1748 2362 56 15
RANDOLPH BC 0 472 2021 19 8
RANDOLPH DR 0 802 2598 31 12
RANDOLPH GR 0 703 2176 21 9
RANDOLPH LB 0 823 1254 9 9
RANDOLPH LC 0 423 1385 13 2
RANDOLPH NM 0 575 2808 24 11
RANDOLPH PR 0 868 3579 32 9
RANDOLPH RM 0 723 1408 19 12
RANDOLPH RN 0 1235 3186 33 19
RANDOLPH SE 0 280 1329 9 6
RANDOLPH SO 0 545 2273 18 5
RANDOLPH ST 0 366 1241 7 4
RANDOLPH SW 0 336 1825 8 5
RANDOLPH TB 0 317 1896 10 10
RANDOLPH TR 0 1357 5203 42 19
RANDOLPH TT 0 554 2669 28 9
RANDOLPH UG 0 1375 4289 37 16
RICHMOND 01 0 285 194 6 2
RICHMOND 02 0 179 339 9 1
RICHMOND 03 0 48 110 1 0
RICHMOND 04 0 134 101 2 5
RICHMOND 05 0 25 65 2 0
RICHMOND 06 0 58 162 6 3
RICHMOND 07 0 85 120 2 1
RICHMOND 08 0 258 204 7 4
RICHMOND 09 0 226 381 11 6
RICHMOND 10 0 163 86 4 2
RICHMOND 11 0 69 108 0 0
RICHMOND 12 0 83 159 1 3
RICHMOND 13 0 76 135 0 1
RICHMOND 14 0 40 20 1 0
RICHMOND 15 0 8 59 0 1
RICHMOND 16 0 19 87 0 0
RICHMOND "ABSENTEE MAIL" 0 1204 596 19 6
RICHMOND BROWDER 0 2195 2436 35 20
RICHMOND "CO OP" 0 2222 2758 41 19
RICHMOND ELLERBE 0 543 809 9 3
RICHMOND HAMLET 0 1653 1764 26 8
RICHMOND PROVISIONAL 0 49 47 1 1
RICHMOND TRANSFER 0 0 0 0 0
ROBESON 01 0 291 395 3 1
ROBESON 02 0 854 595 6 5
ROBESON 03 0 428 875 7 2
ROBESON 04 0 496 882 6 0
ROBESON 05A 0 1351 818 11 10
ROBESON 07 0 295 204 6 1
ROBESON 08 0 327 896 2 1
ROBESON 09 0 416 498 4 2
ROBESON 10 0 319 359 6 5
ROBESON 11 0 1104 1922 14 7
ROBESON 11A 0 403 624 5 5
ROBESON 12 0 853 381 6 6
ROBESON 13 0 633 529 14 5
ROBESON 14 0 345 316 4 3
ROBESON 15 0 487 103 3 2
ROBESON 16 0 588 37 6 1
ROBESON 17 0 150 98 2 1
ROBESON 18A 0 603 572 8 1
ROBESON 19 0 1291 634 12 5
ROBESON 20 0 345 451 1 1
ROBESON 21 0 657 802 16 3
ROBESON 22 0 911 840 15 5
ROBESON 23 0 999 1207 17 10
ROBESON 24 0 309 432 2 1
ROBESON 25 0 484 545 4 2
ROBESON 26A 0 1499 603 21 13
ROBESON 28 0 306 434 2 2
ROBESON 29 0 613 324 5 2
ROBESON 30 0 650 920 6 6
ROBESON 32A 0 1529 1636 19 4
ROBESON 33 0 172 185 2 4
ROBESON 34 0 306 599 10 6
ROBESON 35 0 447 999 10 4
ROBESON 36 0 375 326 4 2
ROBESON 37 0 74 355 3 3
ROBESON 38 0 116 164 3 2
ROBESON 39 0 495 566 5 3
ROBESON 40 0 185 184 3 1
ROBESON 41 0 575 1578 7 4
ROCKINGHAM DR 0 644 875 13 3
ROCKINGHAM EC 0 1384 1712 33 5
ROCKINGHAM ED-1 0 1139 1728 27 14
ROCKINGHAM HO 0 492 1109 15 6
ROCKINGHAM HU 0 976 2520 28 16
ROCKINGHAM IR 0 545 1521 17 4
ROCKINGHAM LI 0 860 2088 18 10
ROCKINGHAM LK-2 0 1008 1494 32 6
ROCKINGHAM MA 0 997 2104 26 8
ROCKINGHAM MC 0 1823 1712 38 9
ROCKINGHAM MS 0 3193 2491 51 26
ROCKINGHAM NB 0 779 2127 19 4
ROCKINGHAM RC 0 1186 2642 33 9
ROCKINGHAM SE 0 1311 1730 18 10
ROCKINGHAM WS 0 1860 3038 47 19
ROWAN 01 0 256 1211 7 7
ROWAN 02 0 467 533 14 1
ROWAN 03 0 350 1513 19 10
ROWAN 04 0 716 2568 29 9
ROWAN 05A 0 853 2317 42 20
ROWAN 07 0 502 994 18 4
ROWAN 08 0 898 1719 27 10
ROWAN 09 0 303 1330 19 4
ROWAN 10 0 611 1726 24 6
ROWAN 11 0 807 1455 14 12
ROWAN 12 0 696 674 12 3
ROWAN 13 0 304 1465 17 5
ROWAN 14A 0 924 2439 32 13
ROWAN 15 0 723 1967 25 2
ROWAN 16 0 667 764 25 8
ROWAN 17 0 658 1177 18 6
ROWAN 18 0 509 62 3 2
ROWAN 19A 0 928 2436 34 8
ROWAN 21 0 727 1389 20 4
ROWAN 22 0 112 607 6 5
ROWAN 23 0 207 1027 9 6
ROWAN 24 0 269 890 4 8
ROWAN 25 0 512 2201 30 16
ROWAN 26 0 302 1238 23 7
ROWAN 27 0 263 764 7 6
ROWAN 28 0 898 684 27 8
ROWAN 29 0 253 734 6 2
ROWAN 30 0 734 1043 17 19
ROWAN 31 0 376 895 5 6
ROWAN 32 0 378 906 11 10
ROWAN 33 0 240 1273 12 4
ROWAN 34 0 1131 728 25 13
ROWAN 35 0 621 253 12 6
ROWAN 36 0 1329 700 33 13
ROWAN 38 0 1232 618 15 8
ROWAN 39 0 731 609 11 4
ROWAN 40 0 1058 786 26 12
ROWAN 41 0 1238 750 25 13
ROWAN 42 0 835 44 17 9
ROWAN 44 0 358 1677 18 7
ROWAN 45 0 497 510 12 4
RUTHERFORD 03A 0 319 1324 12 7
RUTHERFORD 04A 0 444 1318 10 3
RUTHERFORD 05A 0 521 1466 14 13
RUTHERFORD 06A 0 872 1160 14 6
RUTHERFORD 09A 0 549 2031 16 5
RUTHERFORD 10A 0 216 797 6 3
RUTHERFORD 11 0 928 3113 29 16
RUTHERFORD 13 0 1314 1586 25 14
RUTHERFORD 14 0 694 1084 24 6
RUTHERFORD 16A 0 505 1594 13 4
RUTHERFORD 18 0 523 1158 11 10
RUTHERFORD 19 0 347 1155 10 4
RUTHERFORD 27 0 998 1635 19 11
RUTHERFORD 28 0 390 807 6 4
RUTHERFORD 29 0 470 988 9 4
RUTHERFORD 30 0 1107 1334 26 8
RUTHERFORD 34 0 272 887 5 3
SAMPSON AUTR 0 308 953 7 1
SAMPSON CLCE 0 574 84 2 2
SAMPSON CLEA 0 1274 815 17 6
SAMPSON CLEM 0 338 803 8 4
SAMPSON CLNE 0 632 914 11 1
SAMPSON CLSW 0 548 611 6 1
SAMPSON CLWE 0 567 840 9 1
SAMPSON GARL 0 509 374 7 0
SAMPSON GIDD 0 465 431 11 3
SAMPSON HARR 0 871 404 8 6
SAMPSON HERR 0 87 546 2 1
SAMPSON INGO 0 476 426 2 1
SAMPSON KEEN 0 300 652 5 0
SAMPSON KFRK 0 585 766 9 4
SAMPSON LAKE 0 1248 733 12 6
SAMPSON MING 0 506 1402 10 3
SAMPSON NGRV 0 393 726 6 6
SAMPSON PLVW 0 410 1685 18 5
SAMPSON ROSE 0 311 754 5 7
SAMPSON ROWA 0 510 674 0 4
SAMPSON SBRG 0 235 532 2 3
SAMPSON TURK 0 427 418 7 1
SAMPSON WBRK 0 316 861 10 4
SCOTLAND 01-16 0 228 90 1 6
SCOTLAND 02-25 0 190 138 2 5
SCOTLAND 03 0 138 177 3 2
SCOTLAND 04 0 134 194 2 0
SCOTLAND 05-10 0 149 230 4 2
SCOTLAND 06-89 0 141 334 5 2
SCOTLAND 07 0 221 185 2 3
SCOTLAND ABSENTEE 0 1062 484 15 5
SCOTLAND "ONE STOP ANNEX CONF RM" 0 5377 4944 59 33
SCOTLAND PROVISIONAL 0 31 45 1 3
SCOTLAND TRANSFER 0 0 0 0 0
STANLY 0003 0 846 889 20 3
STANLY 0007 0 685 984 28 5
STANLY 0008 0 931 137 10 7
STANLY 0010 0 347 601 12 9
STANLY 0011 0 328 759 8 5
STANLY 0013 0 371 1135 14 8
STANLY 0014 0 190 654 5 2
STANLY 0015 0 431 597 5 6
STANLY 0016 0 313 676 7 3
STANLY 0017 0 359 1211 12 5
STANLY 0018 0 245 658 9 6
STANLY 0019 0 245 1075 5 3
STANLY 0020 0 349 1730 6 3
STANLY 0021 0 170 968 5 2
STANLY 0022 0 381 1212 7 2
STANLY 0023 0 387 1954 19 7
STANLY 0024 0 601 2355 24 12
STANLY 0025 0 443 2105 24 8
STANLY 0026 0 314 1033 7 5
STANLY 0027 0 563 1434 11 5
STANLY 0028 0 433 662 9 5
STANLY 0212 0 481 1193 17 6
STOKES 01 0 37 166 2 0
STOKES 02 0 132 534 6 1
STOKES 03 0 49 415 3 2
STOKES 04 0 69 266 3 0
STOKES 0506 0 124 490 7 1
STOKES 07 0 41 190 1 2
STOKES 08 0 75 364 3 2
STOKES 09 0 121 436 4 3
STOKES 10 0 60 300 9 3
STOKES 11 0 101 380 6 0
STOKES 12 0 72 337 9 8
STOKES 13 0 71 267 2 1
STOKES 14 0 57 305 2 0
STOKES 15 0 67 257 2 0
STOKES 1618 0 101 194 4 1
STOKES 17 0 59 238 9 1
STOKES 1819 0 86 249 3 0
STOKES 20 0 101 406 4 1
STOKES ABSENTEE 0 1414 1165 33 7
STOKES "ONE STOP DANBURY" 0 691 1720 9 3
STOKES "ONE STOP KING" 0 1779 6920 62 21
STOKES "ONE STOP WALNUT COVE" 0 1244 3179 16 8
STOKES PROVISIONAL 0 16 71 1 0
STOKES TRANSFER 0 0 0 0 0
SURRY 01 0 52 254 1 0
SURRY 04 0 57 169 3 0
SURRY 05 0 53 303 4 2
SURRY 09 0 46 239 6 0
SURRY 10 0 33 211 4 0
SURRY 11 0 63 157 1 2
SURRY 12 0 89 150 7 4
SURRY 13 0 48 122 2 1
SURRY 15 0 90 212 4 4
SURRY 16 0 62 194 0 1
SURRY 17 0 37 148 0 0
SURRY 18 0 62 202 2 0
SURRY 19 0 84 215 7 3
SURRY 22 0 51 162 2 1
SURRY 23 0 62 202 1 2
SURRY 24 0 38 175 1 0
SURRY 25 0 66 245 5 0
SURRY 26 0 63 293 6 1
SURRY 27 0 56 258 2 0
SURRY 28 0 45 153 3 0
SURRY 29 0 74 203 5 3
SURRY 30 0 106 253 2 1
SURRY 31 0 132 244 7 5
SURRY 32 0 76 232 5 2
SURRY ABSENTEE 0 2893 2064 48 17
SURRY "DOB OS" 0 1587 4544 26 8
SURRY "ELK OS" 0 933 2175 20 7
SURRY "MA OS" 0 2929 8429 68 25
SURRY "PM OS" 0 959 3070 23 6
SURRY PROVISIONAL 0 26 88 0 1
SURRY TRANSFER 0 0 0 0 0
SWAIN ALARKA 0 224 388 6 4
SWAIN ALMOND 0 378 644 20 2
SWAIN BC1 0 605 1071 22 4
SWAIN BC2 0 677 971 18 7
SWAIN WHCH 0 1159 773 41 15
TRANSYLVANIA B1 0 920 486 24 5
TRANSYLVANIA B2 0 770 448 19 5
TRANSYLVANIA B3 0 947 619 23 6
TRANSYLVANIA B4 0 793 426 12 6
TRANSYLVANIA BD 0 807 1261 18 10
TRANSYLVANIA CC 0 647 1173 17 5
TRANSYLVANIA CM 0 350 334 7 4
TRANSYLVANIA DR 0 1109 953 19 5
TRANSYLVANIA EF 0 387 420 5 3
TRANSYLVANIA LR 0 495 856 10 2
TRANSYLVANIA PF 0 402 563 14 2
TRANSYLVANIA RE 0 370 1097 20 4
TRANSYLVANIA TC1 0 136 552 6 4
TRANSYLVANIA TC7 0 413 919 19 6
TRANSYLVANIA WC 0 680 693 17 2
TYRRELL 1 0 77 8 0 0
TYRRELL 14 0 1 36 0 0
TYRRELL 15 0 59 72 0 1
TYRRELL 16 0 1 9 0 0
TYRRELL 2 0 94 135 1 3
TYRRELL 3 0 23 46 1 0
TYRRELL ABSENTEE 0 61 41 2 0
TYRRELL "ONE STOP" 0 495 628 5 3
TYRRELL PROVISIONAL 0 0 0 0 0
TYRRELL TRANSFER 0 0 0 0 0
UNION 001 0 473 214 15 7
UNION 002 0 761 417 16 9
UNION 003 0 506 354 9 7
UNION 004 0 695 143 9 4
UNION 005 0 1073 1433 35 14
UNION 006 0 375 1080 13 5
UNION 007 0 1092 1733 36 6
UNION 008 0 1129 614 20 10
UNION 009 0 666 365 15 7
UNION 010 0 581 271 17 6
UNION 011 0 329 1972 11 9
UNION 012 0 310 1817 13 6
UNION 013 0 368 1961 13 2
UNION 014 0 395 687 20 11
UNION 015 0 1757 1985 37 13
UNION 016 0 1810 2597 45 18
UNION 017A 0 964 1604 36 8
UNION 017B 0 1631 2364 46 13
UNION 018 0 1077 1649 18 7
UNION 019 0 1998 3230 52 18
UNION 020A 0 2252 2500 67 19
UNION 020B 0 1540 2430 42 16
UNION 021 0 484 1607 15 4
UNION 022 0 524 1674 22 12
UNION 023 0 560 1164 16 3
UNION 024 0 432 1500 19 4
UNION 025 0 431 1149 11 2
UNION 026 0 365 1164 13 5
UNION 027 0 335 1207 15 5
UNION 028A 0 2141 2537 44 12
UNION 028B 0 1682 1849 35 3
UNION 028C 0 1474 1770 20 4
UNION 028D 0 1874 2193 48 21
UNION 029A 0 2047 1868 64 22
UNION 029B 0 578 797 22 3
UNION 029C 0 771 1328 30 7
UNION 030 0 1512 2197 41 12
UNION 031 0 1322 1622 37 16
UNION 032 0 910 1906 12 9
UNION 033 0 720 1248 28 11
UNION 034 0 823 2112 15 8
UNION 035 0 616 1030 13 7
UNION 036 0 460 1178 12 7
UNION 037A 0 2072 2346 66 30
UNION 037B 0 498 839 8 1
UNION 038A 0 1363 1620 50 14
UNION 038B 0 876 1128 23 15
UNION 039 0 562 1530 18 6
UNION 040 0 1380 1894 33 9
UNION 041 0 1533 2266 33 3
UNION 042 0 647 1076 19 16
UNION 043 0 532 86 4 3
VANCE CC 0 1001 1033 11 5
VANCE EH1 0 1189 59 4 2
VANCE HTOP 0 364 138 5 1
VANCE KITT 0 1324 1442 20 6
VANCE MIDD 0 1263 864 11 8
VANCE NH 0 1507 1013 13 6
VANCE NH1 0 1072 88 14 2
VANCE NV 0 734 297 8 2
VANCE SCRK 0 1680 1252 16 5
VANCE SH1 0 940 212 7 6
VANCE SH2 0 297 145 6 0
VANCE WH 0 1789 1065 15 9
WAKE 01-01 0 131 66 7 1
WAKE 01-02 0 151 101 5 1
WAKE 01-03 0 126 177 8 1
WAKE 01-04 0 127 121 6 0
WAKE 01-05 0 169 163 1 0
WAKE 01-06 0 196 151 8 1
WAKE 01-07 0 170 116 7 1
WAKE 01-07A 0 60 20 1 1
WAKE 01-09 0 162 91 4 1
WAKE 01-10 0 172 151 4 0
WAKE 01-11 0 163 266 3 1
WAKE 01-12 0 203 196 3 2
WAKE 01-13 0 165 84 4 2
WAKE 01-14 0 222 127 5 1
WAKE 01-15 0 141 182 5 1
WAKE 01-16 0 155 135 7 0
WAKE 01-17 0 64 112 1 2
WAKE 01-18 0 161 203 6 3
WAKE 01-19 0 211 20 4 2
WAKE 01-20 0 156 41 6 1
WAKE 01-21 0 303 133 18 1
WAKE 01-22 0 377 38 7 4
WAKE 01-23 0 221 129 14 3
WAKE 01-25 0 76 6 2 0
WAKE 01-26 0 198 27 5 2
WAKE 01-27 0 239 101 10 4
WAKE 01-28 0 433 127 10 3
WAKE 01-29 0 151 215 3 1
WAKE 01-30 0 120 129 7 0
WAKE 01-31 0 335 106 15 5
WAKE 01-32 0 177 140 7 3
WAKE 01-33 0 97 119 3 1
WAKE 01-34 0 217 20 4 0
WAKE 01-35 0 224 15 4 1
WAKE 01-36 0 131 202 1 1
WAKE 01-37 0 130 161 11 1
WAKE 01-38 0 164 117 8 1
WAKE 01-39 0 134 85 11 2
WAKE 01-40 0 416 47 7 2
WAKE 01-41 0 206 110 8 3
WAKE 01-42 0 96 196 4 4
WAKE 01-43 0 217 151 5 1
WAKE 01-44 0 230 140 10 7
WAKE 01-45 0 138 129 8 2
WAKE 01-46 0 233 47 6 4
WAKE 01-47 0 118 188 5 1
WAKE 01-48 0 173 109 5 2
WAKE 01-49 0 290 153 18 3
WAKE 01-50 0 296 29 5 1
WAKE 01-51 0 100 98 2 0
WAKE 02-01 0 154 326 6 5
WAKE 02-02 0 193 513 10 3
WAKE 02-03 0 90 232 4 2
WAKE 02-04 0 107 229 10 1
WAKE 02-05 0 118 190 1 0
WAKE 02-06 0 93 290 3 2
WAKE 03-00 0 280 476 16 2
WAKE 04-01 0 121 111 6 2
WAKE 04-02 0 186 183 6 4
WAKE 04-03 0 141 118 10 6
WAKE 04-04 0 142 116 5 1
WAKE 04-05 0 160 171 13 1
WAKE 04-06 0 188 175 4 4
WAKE 04-07 0 144 285 2 1
WAKE 04-08 0 235 136 8 3
WAKE 04-09 0 111 193 6 0
WAKE 04-10 0 155 200 9 1
WAKE 04-11 0 102 76 3 4
WAKE 04-12 0 118 136 8 2
WAKE 04-13 0 190 236 19 2
WAKE 04-14 0 138 143 14 0
WAKE 04-15 0 205 217 7 2
WAKE 04-16 0 196 156 13 2
WAKE 04-17 0 117 124 8 0
WAKE 04-18 0 158 203 9 3
WAKE 04-19 0 90 133 8 1
WAKE 04-20 0 222 189 18 1
WAKE 04-21 0 182 110 8 2
WAKE 05-01 0 227 263 16 2
WAKE 05-03 0 197 246 5 2
WAKE 05-05 0 400 323 14 5
