COUNTY AREA TOTAL DEM REP LIB GRN WI1 WI2 WI3 WI4 WI5 WI6
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins Boddie Carroll Hoefling Hunter Simmons Wells
Summit "TWINSBURG 1-B" 703 367 318 13 0 0 0 0 0 0 0
Summit "TWINSBURG 2-A" 814 446 338 14 9 0 0 0 0 0 0
Summit "TWINSBURG 2-B" 711 381 317 2 1 0 0 0 0 0 0
Summit "TWINSBURG 3-A" 851 511 318 7 5 0 0 0 0 0 0
Summit "TWINSBURG 3-B" 898 565 315 5 2 0 0 0 0 0 0
Summit "TWINSBURG 4-A" 837 484 340 4 1 0 0 0 0 0 0
Summit "TWINSBURG 4-B" 687 511 163 6 3 0 0 0 0 0 0
Summit "TWINSBURG 5-A" 959 617 325 6 1 0 0 0 0 0 0
Summit "TWINSBURG 5-B" 719 487 218 4 2 0 0 0 0 0 0
Summit "NORTHFIELD VILL B" 442 192 240 3 2 0 0 0 0 0 0
Summit "SILVER LAKE VILL A" 439 218 209 7 3 0 0 0 0 0 0
Summit "BATH TWP A" 891 398 479 4 1 0 0 0 0 0 0
Summit "SILVER LAKE VILL C" 481 233 237 6 0 0 0 0 0 0 0
Summit "BATH TWP B" 822 340 468 4 1 0 0 0 0 0 0
Summit "BATH TWP C" 1038 450 564 13 2 0 0 0 0 0 0
Summit "BATH TWP D" 836 466 347 11 2 0 0 0 0 0 0
Summit "BATH TWP E" 865 426 423 8 1 0 0 0 0 0 0
Summit "BATH TWP F" 806 393 403 3 2 0 0 0 0 0 0
Summit "PENINSULA VILL" 376 208 158 4 0 0 0 0 0 0 0
Summit "BOSTON TWP" 423 189 216 10 4 0 0 0 0 0 0
Summit "BOSTON HTS VILL" 949 403 521 11 2 0 0 0 0 0 0
Summit "CLINTON VILL" 711 207 476 15 2 0 0 0 0 0 0
Summit "COPLEY TWP A" 887 538 338 6 0 0 0 0 0 0 0
Summit "COPLEY TWP B" 767 450 301 11 4 0 0 0 0 0 0
Summit "COPLEY TWP C" 821 474 320 12 1 0 0 0 0 0 0
Summit "LAKEMORE VILL A" 740 324 397 8 2 0 0 0 0 0 0
Summit "LAKEMORE VILL B" 642 249 381 6 4 0 0 0 0 0 0
Summit "COPLEY TWP D" 854 395 437 14 2 0 0 0 0 0 0
Summit "COPLEY TWP E" 890 378 491 11 0 0 0 0 0 0 0
Summit "COPLEY TWP F" 1124 623 471 11 3 0 0 0 0 0 0
Summit "COPLEY TWP G" 1062 572 468 13 1 0 0 0 0 0 0
Summit "COPLEY TWP H" 822 460 340 9 0 0 0 0 0 0 0
Summit "COVENTRY TWP A" 685 357 315 11 2 0 0 0 0 0 0
Summit "COVENTRY TWP B" 676 273 395 3 0 0 0 0 0 0 0
Summit "COVENTRY TWP C" 701 275 412 8 1 0 0 0 0 0 0
Summit "COVENTRY TWP D" 730 289 420 8 1 0 0 0 0 0 0
Summit "COVENTRY TWP E" 732 267 446 10 1 0 0 0 0 0 0
Summit "COVENTRY TWP F" 701 280 413 6 0 0 0 0 0 0 0
Summit "NEW FRANKLIN 1-A" 617 260 348 3 3 0 0 0 0 0 0
Summit "NEW FRANKLIN 2-A" 758 277 466 8 4 0 0 0 0 0 0
Summit "NEW FRANKLIN 2-B" 706 278 416 7 1 0 0 0 0 0 0
Summit "NEW FRANKLIN 1-B" 810 328 458 10 2 0 0 0 0 0 0
Summit "NEW FRANKLIN 3-A" 751 245 487 9 1 0 0 0 0 0 0
Summit "NORTON 4-A" 747 222 508 9 4 0 0 0 0 0 0
Summit "NEW FRANKLIN 3-B" 733 219 499 10 2 0 0 0 0 0 0
Summit "NORTON 4-B" 745 286 447 5 3 0 0 0 0 0 0
Summit "MOGADORE VILL A" 744 303 423 10 2 0 0 0 0 0 0
Summit "MOGADORE VILL B" 713 277 417 10 0 0 0 0 0 0 0
Summit "MUNROE FALLS 2-A" 505 251 238 9 1 0 0 0 0 0 0
Summit "MUNROE FALLS 3-A" 525 277 225 11 1 0 0 0 0 0 0
Summit "MUNROE FALLS 1-A" 541 280 253 2 2 0 0 0 0 0 0
Summit "NORTHFIELD VILL C" 403 188 208 1 0 0 0 0 0 0 0
Summit "NORTHFIELD VILL A" 434 185 231 14 1 0 0 0 0 0 0
Summit "NORTHFIELD VILL D" 473 244 217 11 1 0 0 0 0 0 0
Summit "NFLD CTR TWP A" 870 535 324 8 2 0 0 0 0 0 0
Summit "NFLD CTR TWP B" 698 299 391 2 1 0 0 0 0 0 0
Summit "NFLD CTR TWP C" 646 259 369 6 0 0 0 0 0 0 0
Summit "REMINDERVILLE VILL A" 1117 746 359 6 3 0 0 0 0 0 0
Summit "REMINDERVILLE VILL B" 701 293 401 3 1 0 0 0 0 0 0
Summit "RICHFIELD TWP Y" 988 432 540 10 1 0 0 0 0 0 0
Summit "RICHFIELD TWP Z" 897 355 521 10 3 0 0 0 0 0 0
Summit "RICHFIELD VILL A" 827 344 468 7 1 0 0 0 0 0 0
Summit "RICHFIELD VILL B" 824 312 492 11 5 0 0 0 0 0 0
Summit "SAGAMORE HILLS TWP A" 880 322 542 6 1 0 0 0 0 0 0
Summit "SAGAMORE HILLS TWP B" 820 410 396 8 1 0 0 0 0 0 0
Summit "SAGAMORE HILLS TWP C" 876 442 424 4 2 0 0 0 0 0 0
Summit "SAGAMORE HILLS TWP D" 856 375 468 4 1 0 0 0 0 0 0
Summit "SAGAMORE HILLS TWP E" 908 496 401 5 2 0 0 0 0 0 0
Summit "SAGAMORE HILLS TWP F" 14 7 6 0 0 0 0 0 0 0 0
Summit "SAGAMORE HILLS TWP G" 757 333 419 2 1 0 0 0 0 0 0
Summit "SILVER LAKE VILL D" 470 241 221 2 0 0 0 0 0 0 0
Summit "SILVER LAKE VILL B" 490 224 255 4 0 0 0 0 0 0 0
Summit "SPRINGFIELD TWP A" 746 248 484 3 2 0 0 0 0 0 0
Summit "SPRINGFIELD TWP B" 608 197 396 4 1 0 0 0 0 0 0
Summit "SPRINGFIELD TWP C" 753 275 458 13 1 0 0 0 0 0 0
Summit "SPRINGFIELD TWP D" 834 285 522 9 3 0 0 0 0 0 0
Summit "SPRINGFIELD TWP E" 841 299 520 10 1 0 0 0 0 0 0
Summit "SPRINGFIELD TWP F" 628 201 411 7 2 0 0 0 0 0 0
Summit "SPRINGFIELD TWP G" 476 172 288 7 2 0 0 0 0 0 0
Summit "TWINSBURG TWP A" 1032 522 494 8 1 0 0 0 0 0 0
Summit "TWINSBURG TWP B" 456 398 38 12 3 0 0 0 0 0 0
Summit "GREEN 1-B" 801 291 494 7 1 0 0 0 0 0 0
Summit "GREEN 1-C" 705 253 435 7 1 0 0 0 0 0 0
Summit "GREEN 1-D" 945 360 565 8 1 0 0 0 0 0 0
Summit "GREEN 2-A" 667 249 397 15 1 0 0 0 0 0 0
Summit "GREEN 2-B" 784 325 445 6 3 0 0 0 0 0 0
Summit "GREEN 2-C" 678 255 398 6 1 0 0 0 0 0 0
Summit "GREEN 2-D" 896 383 493 13 4 0 0 0 0 0 0
Summit "GREEN 3-A" 820 298 496 11 3 0 0 0 0 0 0
Summit "GREEN 3-B" 764 343 407 6 1 0 0 0 0 0 0
Summit "GREEN 3-C" 879 350 505 15 0 0 0 0 0 0 0
Summit "GREEN 3-D" 873 397 451 13 3 0 0 0 0 0 0
Summit "GREEN 4-A" 774 340 411 11 4 0 0 0 0 0 0
Summit "GREEN 4-B" 904 357 532 9 1 0 0 0 0 0 0
Summit "GREEN 4-C" 685 274 400 5 2 0 0 0 0 0 0
Summit "GREEN 4-D" 737 314 404 3 0 0 0 0 0 0 0
Summit "HUDSON 1-A" 731 416 298 9 0 0 0 0 0 0 0
Summit "HUDSON 1-B" 807 483 301 13 1 0 0 0 0 0 0
Summit "HUDSON 1-C" 727 383 327 4 1 0 0 0 0 0 0
Summit "HUDSON 2-A" 950 482 447 10 2 0 0 0 0 0 0
Summit "HUDSON 2-B" 842 379 440 15 0 0 0 0 0 0 0
Summit "HUDSON 2-C" 737 355 372 6 0 0 0 0 0 0 0
Summit "HUDSON 3-A" 754 398 337 6 3 0 0 0 0 0 0
Summit "HUDSON 3-B" 786 397 372 6 3 0 0 0 0 0 0
Summit "HUDSON 3-C" 780 382 378 10 1 0 0 0 0 0 0
Summit "HUDSON 4-A" 702 294 388 10 3 0 0 0 0 0 0
Summit "HUDSON 4-B" 712 370 330 5 2 0 0 0 0 0 0
Summit "HUDSON 4-C" 766 395 355 6 1 0 0 0 0 0 0
Summit "NEW FRANKLIN 4-B" 570 209 339 10 3 0 0 0 0 0 0
Summit "NEW FRANKLIN 4-A" 649 171 466 6 4 0 0 0 0 0 0
Summit "COPLEY TWP I" 753 407 325 9 0 0 0 0 0 0 0
Summit "HUDSON 1-D" 777 435 324 9 0 0 0 0 0 0 0
Summit "AKRON 1-L" 534 413 109 5 3 0 0 0 0 0 0
Summit "AKRON 1-M" 180 129 40 4 1 0 0 0 0 0 0
Summit "AKRON 2-H" 394 259 124 2 2 0 0 0 0 0 0
Summit "AKRON 2-I" 493 284 184 10 0 0 0 0 0 0 0
Summit "AKRON 2-J" 659 392 242 10 0 0 0 0 0 0 0
Summit "AKRON 2-K" 608 374 216 5 3 0 0 0 0 0 0
Summit "AKRON 2-L" 739 436 271 15 4 0 0 0 0 0 0
Summit "AKRON 2-M" 436 278 135 7 1 0 0 0 0 0 0
Summit "AKRON 3-J" 525 459 54 2 5 0 0 0 0 0 0
Summit "AKRON 3-K" 361 317 36 1 3 0 0 0 0 0 0
Summit "AKRON 3-L" 397 303 76 9 5 0 0 0 0 0 0
Summit "AKRON 3-M" 215 142 62 8 1 0 0 0 0 0 0
Summit "AKRON 3-N" 228 171 49 5 1 0 0 0 0 0 0
Summit "AKRON 4-K" 394 354 33 3 1 0 0 0 0 0 0
Summit "AKRON 4-L" 630 553 62 4 5 0 0 0 0 0 0
Summit "AKRON 4-M" 573 529 29 2 1 0 0 0 0 0 0
Summit "AKRON 4-N" 662 549 88 3 4 0 0 0 0 0 0
Summit "AKRON 4-O" 700 498 173 14 2 0 0 0 0 0 0
Summit "AKRON 4-P" 559 519 22 0 4 0 0 0 0 0 0
Summit "AKRON 5-I" 372 324 37 2 2 0 0 0 0 0 0
Summit "AKRON 5-J" 417 307 96 1 2 0 0 0 0 0 0
Summit "AKRON 5-K" 407 358 33 2 2 0 0 0 0 0 0
Summit "AKRON 5-L" 454 320 122 2 2 0 0 0 0 0 0
Summit "AKRON 5-M" 234 180 47 1 0 0 0 0 0 0 0
Summit "AKRON 5-N" 238 159 71 2 2 0 0 0 0 0 0
Summit "AKRON 6-K" 696 325 358 6 3 0 0 0 0 0 0
Summit "AKRON 6-L" 746 364 365 4 2 0 0 0 0 0 0
Summit "AKRON 6-M" 593 324 258 6 2 0 0 0 0 0 0
Summit "AKRON 7-J" 773 450 300 12 5 0 0 0 0 0 0
Summit "AKRON 7-K" 376 260 100 1 7 0 0 0 0 0 0
Summit "AKRON 7-L" 618 389 210 3 2 0 0 0 0 0 0
Summit "AKRON 7-M" 572 375 177 7 6 0 0 0 0 0 0
Summit "AKRON 8-N" 525 382 134 4 4 0 0 0 0 0 0
Summit "AKRON 8-O" 820 572 232 8 1 0 0 0 0 0 0
Summit "AKRON 8-P" 821 543 253 9 6 0 0 0 0 0 0
Summit "AKRON 8-Q" 662 393 264 0 0 0 0 0 0 0 0
Summit "AKRON 9-I" 559 315 223 11 2 0 0 0 0 0 0
Summit "AKRON 9-J" 660 304 343 6 3 0 0 0 0 0 0
Summit "AKRON 9-K" 537 274 240 8 5 0 0 0 0 0 0
Summit "AKRON 10-I" 502 362 127 7 1 0 0 0 0 0 0
Summit "AKRON 10-J" 537 348 169 6 7 0 0 0 0 0 0
Summit "AKRON 10-K" 650 383 249 9 3 0 0 0 0 0 0
Summit "AKRON 10-L" 184 138 42 1 2 0 0 0 0 0 0
Summit "AKRON 10-M" 604 324 263 6 3 0 0 0 0 0 0
Summit "BARBERTON 1-C" 662 283 364 7 2 0 0 0 0 0 0
Summit "BARBERTON 2-C" 583 267 298 9 2 0 0 0 0 0 0
Summit "BARBERTON 4-C" 608 262 330 10 2 0 0 0 0 0 0
Summit "BARBERTON 5-C" 499 219 267 5 2 0 0 0 0 0 0
Summit "BARBERTON 6-C" 610 248 343 9 6 0 0 0 0 0 0
Summit "CUY FALLS 1-D" 747 371 358 11 1 0 0 0 0 0 0
Summit "CUY FALLS 2-D" 645 344 275 9 3 0 0 0 0 0 0
Summit "CUY FALLS 2-E" 672 366 277 15 7 0 0 0 0 0 0
Summit "CUY FALLS 3-E" 712 414 282 5 2 0 0 0 0 0 0
Summit "CUY FALLS 4-D" 663 365 273 15 6 0 0 0 0 0 0
Summit "CUY FALLS 4-E" 638 325 289 13 3 0 0 0 0 0 0
Summit "CUY FALLS 5-E" 667 413 241 7 0 0 0 0 0 0 0
Summit "CUY FALLS 6-D" 623 337 269 8 5 0 0 0 0 0 0
Summit "CUY FALLS 6-E" 634 335 281 10 6 0 0 0 0 0 0
Summit "CUY FALLS 7-E" 678 357 301 11 6 0 0 0 0 0 0
Summit "CUY FALLS 8-F" 535 322 197 7 1 0 0 0 0 0 0
Summit "GREEN 1-E" 810 370 421 8 1 0 0 0 0 0 0
Summit "GREEN 2-E" 695 272 407 8 0 0 0 0 0 0 0
Summit "GREEN 3-E" 829 287 526 6 5 0 0 0 0 0 0
Summit "GREEN 4-E" 675 244 413 10 0 0 0 0 0 0 0
Summit "HUDSON 1-E" 775 412 353 3 1 0 0 0 0 0 0
Summit "HUDSON 2-D" 903 484 399 3 1 0 0 0 0 0 0
Summit "HUDSON 2-E" 862 459 384 7 1 0 0 0 0 0 0
Summit "HUDSON 3-D" 735 323 396 4 1 0 0 0 0 0 0
Summit "HUDSON 3-E" 735 397 320 7 3 0 0 0 0 0 0
Summit "HUDSON 4-D" 722 330 375 5 1 0 0 0 0 0 0
Summit "HUDSON 4-E" 773 374 377 7 2 0 0 0 0 0 0
Summit "MACEDONIA G" 536 271 256 5 0 0 0 0 0 0 0
Summit "MACEDONIA H" 746 382 348 6 2 0 0 0 0 0 0
Summit "MACEDONIA I" 446 227 211 0 2 0 0 0 0 0 0
Summit "MACEDONIA J" 634 343 281 4 3 0 0 0 0 0 0
Summit "MACEDONIA K" 404 196 201 3 0 0 0 0 0 0 0
Summit "MACEDONIA L" 547 262 270 6 1 0 0 0 0 0 0
Summit "MUNROE FALLS 1-B" 532 247 274 5 0 0 0 0 0 0 0
Summit "MUNROE FALLS 2-B" 558 309 240 2 1 0 0 0 0 0 0
Summit "MUNROE FALLS 3-B" 502 239 242 9 0 0 0 0 0 0 0
Summit "NEW FRANKLIN 1-C" 595 231 350 5 3 0 0 0 0 0 0
Summit "NEW FRANKLIN 2-C" 753 279 464 7 1 0 0 0 0 0 0
Summit "NEW FRANKLIN 3-C" 732 243 478 2 6 0 0 0 0 0 0
Summit "NEW FRANKLIN 4-C" 642 222 406 7 1 0 0 0 0 0 0
Summit "NORTON 1-C" 606 187 407 7 3 0 0 0 0 0 0
Summit "NORTON 2-C" 562 222 327 3 4 0 0 0 0 0 0
Summit "NORTON 3-C" 557 238 307 7 3 0 0 0 0 0 0
Summit "STOW 1-F" 736 375 349 6 1 0 0 0 0 0 0
Summit "STOW 1-G" 783 388 381 10 1 0 0 0 0 0 0
Summit "STOW 2-F" 809 416 378 6 2 0 0 0 0 0 0
Summit "STOW 2-G" 783 376 392 8 0 0 0 0 0 0 0
Summit "STOW 3-E" 779 355 396 11 2 0 0 0 0 0 0
Summit "STOW 3-F" 663 363 286 7 1 0 0 0 0 0 0
Summit "STOW 4-F" 702 432 255 9 4 0 0 0 0 0 0
Summit "STOW 4-G" 764 363 382 9 2 0 0 0 0 0 0
Summit "TALLMADGE 1-D" 736 381 338 3 1 0 0 0 0 0 0
Summit "TALLMADGE 2-D" 738 345 377 7 1 0 0 0 0 0 0
Summit "TALLMADGE 3-D" 627 287 322 10 0 0 0 0 0 0 0
Summit "TALLMADGE 4-D" 770 402 355 4 2 0 0 0 0 0 0
Summit "TWINSBURG 1-C" 767 426 326 8 2 0 0 0 0 0 0
Summit "TWINSBURG 2-C" 764 461 283 7 3 0 0 0 0 0 0
Summit "TWINSBURG 3-C" 766 428 323 2 2 0 0 0 0 0 0
Summit "TWINSBURG 4-C" 832 445 370 5 1 0 0 0 0 0 0
Summit "TWINSBURG 5-C" 637 333 297 4 1 0 0 0 0 0 0
Summit "REMINDERVILLE VILL C" 971 522 433 9 1 0 0 0 0 0 0
Summit "RICHFIELD VILL C" 889 375 492 6 1 0 0 0 0 0 0
Summit "BATH TWP G" 974 432 518 16 0 0 0 0 0 0 0
Summit "BATH TWP H" 792 488 283 7 2 0 0 0 0 0 0
Summit "COPLEY TWP J" 931 444 466 12 0 0 0 0 0 0 0
Summit "COPLEY TWP K" 870 480 370 9 3 0 0 0 0 0 0
Summit "COPLEY TWP L" 977 540 417 7 1 0 0 0 0 0 0
Summit "COVENTRY TWP G" 683 237 426 6 1 0 0 0 0 0 0
Summit "COVENTRY TWP H" 758 308 440 3 0 0 0 0 0 0 0
Summit "NFLD CTR TWP D" 669 287 375 2 0 0 0 0 0 0 0
Summit "NFLD CTR TWP E" 729 307 402 10 3 0 0 0 0 0 0
Summit "SAGAMORE HILLS TWP H" 927 417 493 8 3 0 0 0 0 0 0
Summit "SAGAMORE HILLS TWP I" 450 178 257 10 0 0 0 0 0 0 0
Summit "SAGAMORE HILLS TWP J" 708 319 377 5 1 0 0 0 0 0 0
Summit "SPRINGFIELD TWP H" 820 305 492 14 0 0 0 0 0 0 0
Summit "SPRINGFIELD TWP I" 738 196 525 9 1 0 0 0 0 0 0
Summit "SPRINGFIELD TWP J" 631 215 400 7 2 0 0 0 0 0 0
Summit "TWINSBURG TWP C" 688 453 231 3 0 0 0 0 0 0 0
Trumbull "GIRARD CITY 1A" 710 389 316 3 0 0 0 0 0 0 0
Trumbull "GIRARD CITY 1B" 603 337 252 4 3 0 0 0 0 0 0
Trumbull "GIRARD CITY 2A" 673 401 255 4 2 0 0 0 0 0 0
Trumbull "GIRARD CITY 2B" 614 317 278 9 1 0 0 0 0 0 0
Trumbull "GIRARD CITY 3A" 484 252 221 3 3 0 0 0 0 0 0
Trumbull "GIRARD CITY 3D" 641 351 281 4 3 0 0 0 0 0 0
Trumbull "GIRARD CITY 4A" 447 265 174 4 3 0 0 0 0 0 0
Trumbull "GIRARD CITY 4C" 409 212 186 6 1 0 0 0 0 0 0
Trumbull "HUBBARD CITY 1A" 491 193 292 2 3 0 0 0 0 0 0
Trumbull "HUBBARD CITY 1B" 496 203 278 8 2 0 0 0 0 0 0
Trumbull "HUBBARD CITY 2B" 693 277 403 6 1 0 0 0 0 0 0
Trumbull "HUBBARD CITY 2C" 709 305 387 9 1 0 0 0 0 0 0
Trumbull "HUBBARD CITY 3A" 453 204 237 7 2 0 0 0 0 0 0
Trumbull "HUBBARD CITY 3B" 426 209 204 8 0 0 0 0 0 0 0
Trumbull "HUBBARD CITY 4A" 450 204 236 8 0 0 0 0 0 0 0
Trumbull "HUBBARD CITY 4B" 578 300 266 10 2 0 0 0 0 0 0
Trumbull "NILES CITY 1A" 626 290 328 1 2 0 0 0 0 0 0
Trumbull "NILES CITY 1C" 733 392 331 8 0 0 0 0 0 0 0
Trumbull "NILES CITY 1D" 686 314 355 4 3 0 0 0 0 0 0
Trumbull "NILES CITY 2A" 843 460 368 2 5 0 0 0 0 0 0
Trumbull "NILES CITY 2B" 682 359 313 3 2 0 0 0 0 0 0
Trumbull "NILES CITY 2C" 681 352 317 5 2 0 0 0 0 0 0
Trumbull "NILES CITY 2E" 533 293 231 6 1 0 0 0 0 0 0
Trumbull "NILES CITY 3A" 634 325 295 7 1 0 0 0 0 0 0
Trumbull "NILES CITY 3C" 591 283 295 8 2 0 0 0 0 0 0
Trumbull "NILES CITY 3D" 704 347 343 5 2 0 0 0 0 0 0
Trumbull "NILES CITY 4A" 583 257 311 6 2 0 0 0 0 0 0
Trumbull "NILES CITY 4C" 615 264 334 8 4 0 0 0 0 0 0
Trumbull "NILES CITY 4D" 698 346 331 8 7 0 0 0 0 0 0
Trumbull "WARREN CITY 1A" 869 511 341 7 3 0 0 0 0 0 0
Trumbull "WARREN CITY 1B" 431 227 192 2 2 0 0 0 0 0 0
Trumbull "WARREN CITY 1E" 558 368 181 1 2 0 0 0 0 0 0
Trumbull "WARREN CITY 1G" 795 466 309 7 5 0 0 0 0 0 0
Trumbull "WARREN CITY 2C" 611 302 290 12 5 0 0 0 0 0 0
Trumbull "WARREN CITY 2F" 545 330 198 4 7 0 0 0 0 0 0
Trumbull "WARREN CITY 2G" 356 243 99 7 2 0 0 0 0 0 0
Trumbull "WARREN CITY 3D" 598 347 241 6 2 0 0 0 0 0 0
Trumbull "WARREN CITY 3G" 709 382 312 1 5 0 0 0 0 0 0
Trumbull "WARREN CITY 3J" 626 338 280 3 1 0 0 0 0 0 0
Trumbull "WARREN CITY 3K" 942 429 483 12 3 0 0 0 0 0 0
Trumbull "WARREN CITY 3L" 810 416 381 5 3 0 0 0 0 0 0
Trumbull "WARREN CITY 4A" 608 356 242 5 3 0 0 0 0 0 0
Trumbull "WARREN CITY 4D" 473 263 196 6 5 0 0 0 0 0 0
Trumbull "WARREN CITY 4F" 325 247 66 2 1 0 0 0 0 0 0
Trumbull "WARREN CITY 5D" 592 330 249 5 2 0 0 0 0 0 0
Trumbull "WARREN CITY 5E" 583 358 216 4 2 0 0 0 0 0 0
Trumbull "WARREN CITY 5F" 529 306 207 3 6 0 0 0 0 0 0
Trumbull "WARREN CITY 5G" 406 294 104 3 3 0 0 0 0 0 0
Trumbull "WARREN CITY 5K" 668 344 309 8 1 0 0 0 0 0 0
Trumbull "WARREN CITY 6B" 417 370 37 2 2 0 0 0 0 0 0
Trumbull "WARREN CITY 6D" 450 373 64 3 1 0 0 0 0 0 0
Trumbull "WARREN CITY 6G" 529 434 85 1 2 0 0 0 0 0 0
Trumbull "WARREN CITY 7A" 634 505 115 5 3 0 0 0 0 0 0
Trumbull "WARREN CITY 7C" 666 415 238 5 4 0 0 0 0 0 0
Trumbull "WARREN CITY 7D" 393 213 166 7 1 0 0 0 0 0 0
Trumbull "BAZETTA TWP B" 1053 455 577 12 2 0 0 0 0 0 0
Trumbull "BAZETTA TWP C" 521 183 328 5 1 0 0 0 0 0 0
Trumbull "BAZETTA TWP D" 638 237 390 4 0 0 0 0 0 0 0
Trumbull "BAZETTA TWP F" 498 178 317 0 1 0 0 0 0 0 0
Trumbull "BAZETTA TWP G" 948 323 607 9 2 0 0 0 0 0 0
Trumbull "BLOOMFIELD TWP" 451 87 356 4 3 0 0 0 0 0 0
Trumbull "BRACEVILLE TWP B" 700 247 441 5 3 0 0 0 0 0 0
Trumbull "BRACEVILLE TWP C" 680 207 458 7 3 0 0 0 0 0 0
Trumbull "BRISTOL TWP A" 782 230 534 8 5 0 0 0 0 0 0
Trumbull "BRISTOL TWP C" 753 172 571 3 0 0 0 0 0 0 0
Trumbull "BROOKFIELD TWP B" 633 236 379 2 9 0 0 0 0 0 0
Trumbull "BROOKFIELD TWP D" 546 313 217 6 2 0 0 0 0 0 0
Trumbull "BROOKFIELD TWP E" 607 265 328 8 5 0 0 0 0 0 0
Trumbull "BROOKFIELD TWP H" 654 219 423 7 2 0 0 0 0 0 0
Trumbull "BROOKFIELD TWP K" 864 367 489 3 0 0 0 0 0 0 0
Trumbull "BROOKFIELD TWP L" 412 151 254 2 3 0 0 0 0 0 0
Trumbull "BROOKFIELD TWP A" 778 267 499 8 1 0 0 0 0 0 0
Trumbull "CHAMPION TWP A" 895 317 555 12 1 0 0 0 0 0 0
Trumbull "CHAMPION TWP B" 662 199 446 10 3 0 0 0 0 0 0
Trumbull "CHAMPION TWP C" 686 266 406 11 0 0 0 0 0 0 0
Trumbull "CHAMPION TWP E" 802 322 464 4 2 0 0 0 0 0 0
Trumbull "CHAMPION TWP F" 800 324 459 10 3 0 0 0 0 0 0
Trumbull "CHAMPION TWP G" 901 315 571 8 1 0 0 0 0 0 0
Trumbull "CHAMPION TWP K" 557 194 345 7 3 0 0 0 0 0 0
Trumbull "FARMINGTON TWP" 733 167 550 4 0 0 0 0 0 0 0
Trumbull "WEST FARMINGTON VILLAGE" 207 35 170 2 0 0 0 0 0 0 0
Trumbull "FOWLER TWP A" 698 154 527 9 1 0 0 0 0 0 0
Trumbull "FOWLER TWP C" 775 229 525 9 6 0 0 0 0 0 0
Trumbull "GREENE TWP" 461 103 350 2 1 0 0 0 0 0 0
Trumbull "GUSTAVUS TWP" 497 170 316 5 2 0 0 0 0 0 0
Trumbull "HARTFORD TWP A" 595 182 401 7 4 0 0 0 0 0 0
Trumbull "HARTFORD TWP B" 667 188 467 4 3 0 0 0 0 0 0
Trumbull "HOWLAND TWP A" 547 275 263 5 2 0 0 0 0 0 0
Trumbull "HOWLAND TWP B" 505 243 252 5 2 0 0 0 0 0 0
Trumbull "HOWLAND TWP E" 662 305 340 5 5 0 0 0 0 0 0
Trumbull "HOWLAND TWP H" 928 381 533 6 2 0 0 0 0 0 0
Trumbull "HOWLAND TWP J" 852 337 503 2 1 0 0 0 0 0 0
Trumbull "HOWLAND TWP L" 389 178 197 9 0 0 0 0 0 0 0
Trumbull "HOWLAND TWP N" 831 352 460 10 2 0 0 0 0 0 0
Trumbull "HOWLAND TWP R" 908 432 453 13 3 0 0 0 0 0 0
Trumbull "HOWLAND TWP S" 764 324 429 3 2 0 0 0 0 0 0
Trumbull "HOWLAND TWP U" 739 267 464 4 1 0 0 0 0 0 0
Trumbull "HOWLAND TWP V" 857 385 450 12 3 0 0 0 0 0 0
Trumbull "HOWLAND TWP W" 518 238 272 4 0 0 0 0 0 0 0
Trumbull "HOWLAND TWP X" 1005 428 565 6 3 0 0 0 0 0 0
Trumbull "HOWLAND TWP Y" 877 375 485 10 1 0 0 0 0 0 0
Trumbull "HUBBARD TWP A" 863 333 517 5 1 0 0 0 0 0 0
Trumbull "HUBBARD TWP B" 682 294 373 9 2 0 0 0 0 0 0
Trumbull "HUBBARD TWP D" 791 277 500 4 1 0 0 0 0 0 0
Trumbull "HUBBARD TWP F" 708 279 416 8 1 0 0 0 0 0 0
Trumbull "JOHNSTON TWP A" 579 158 410 6 3 0 0 0 0 0 0
Trumbull "JOHNSTON TWP B" 480 87 385 2 0 0 0 0 0 0 0
Trumbull "KINSMAN TWP A" 478 128 336 6 4 0 0 0 0 0 0
Trumbull "KINSMAN TWP C" 517 139 363 9 0 0 0 0 0 0 0
Trumbull "LIBERTY TWP A" 451 163 279 4 2 0 0 0 0 0 0
Trumbull "LIBERTY TWP B" 672 352 312 4 0 0 0 0 0 0 0
Trumbull "LIBERTY TWP C" 723 427 274 11 1 0 0 0 0 0 0
Trumbull "LIBERTY TWP D" 836 539 283 4 5 0 0 0 0 0 0
Trumbull "LIBERTY TWP E" 803 413 373 6 5 0 0 0 0 0 0
Trumbull "LIBERTY TWP G" 726 519 197 3 4 0 0 0 0 0 0
Trumbull "LIBERTY TWP J" 923 446 458 9 1 0 0 0 0 0 0
Trumbull "LIBERTY TWP L" 464 203 254 5 0 0 0 0 0 0 0
Trumbull "LIBERTY TWP N" 989 538 436 5 4 0 0 0 0 0 0
Trumbull "LORDSTOWN VILLAGE A" 556 187 358 3 0 0 0 0 0 0 0
Trumbull "LORDSTOWN VILLAGE B" 790 290 489 3 3 0 0 0 0 0 0
Trumbull "LORDSTOWN VILLAGE C" 624 258 356 7 2 0 0 0 0 0 0
Trumbull "MECCA TWP A" 764 199 552 6 4 0 0 0 0 0 0
Trumbull "MECCA TWP B" 612 172 425 5 3 0 0 0 0 0 0
Trumbull "MESPO TWP A" 514 95 408 1 1 0 0 0 0 0 0
